0,583.662
1,572.741
2,588.427
3,613.954
4,613.84
5,609.861
6,613.482
7,617.255
8,600.518
9,593.09
10,607.237
11,573
12,595.05
13,606.522
14,618.607
15,597.429
16,604.864
17,586.854
18,596.78
19,587.04
20,604.129
21,569.907
22,580.793
23,558.58
24,179.674
25,162.983
26,168.88
27,169.421
28,167.542
29,180.309
30,173.644
31,174.632
32,175.788
33,183.379
34,170.945
35,168.642
36,172.778
37,179.85
38,175.026
39,181.6
40,172.142
41,173.027
42,178.41
43,170.382
44,171.896
45,177.322
46,174.124
47,167.375
48,162.882
49,159.884
50,167.614
51,171.966
52,160.489
53,180.8
54,162.492
55,165.2
56,173.533
57,167.581
58,170.383
59,171.235
60,160.584
61,161.852
62,171.179
63,161.166
64,177.732
65,158.987
66,166.359
67,167.784
68,166.536
69,165.976
70,165.324
71,170.48
72,171.45
73,165.361
74,164.984
75,164.733
76,163.996
77,166.576
78,164.573
79,166.917
80,173.849
81,164.302
82,169.358
83,167.914
84,164.573
85,158.968
86,163.18
87,162.901
88,171.073
89,165.884
91,166.916
92,165.204
93,175.693
94,161.421
95,168.963
96,177.452
97,170.664
98,173.19
99,166.569
100,171.612
101,171.927
102,164.388
103,168.741
104,165.834
105,163.719
106,167.314
107,165.091
108,159.671
109,166.847
110,163.52
111,167.689
112,167.602
113,166.88
114,167.188
115,168.364
116,167.399
117,170.147
118,166.51
119,164.396
120,170.551
121,168.372
122,167.067
123,166.04
124,163.476
125,164.684
126,163.325
127,163.165
128,168.994
129,164.784
130,162.657
131,164.881
132,162.356
133,169.902
134,163.014
135,164.596
136,167.474
137,160.621
138,166.541
139,167.472
140,159.712
141,166.622
142,161.113
143,166.841
144,169.408
145,165.051
146,163.833
147,167.141
148,162.179
149,166.313
150,166.034
151,157.771
152,165.47
153,162.402
154,165.832
155,167.718
156,166.991
157,167.648
158,165.918
159,162.083
160,169.798
161,163.67
162,166.684
163,169.288
164,166.445
165,166.773
166,164.354
167,165.555
168,165.153
169,163.163
170,162.418
171,165.57
172,166.495
173,165.224
174,162.062
175,165.908
176,163.134
177,167.397
178,170.526
179,167.184
180,168.452
181,169.847
182,165.879
183,170.304
184,169.79
185,168.303
186,166.806
187,166.283
188,170.267
189,167.125
190,163.682
191,162.592
192,162.547
193,163.231
195,165.883
196,170.706
197,172.424
198,163.009
199,172.038
200,166.153
201,169.531
202,169.254
203,175.147
204,167.683
205,172.543
206,162.6
207,165.95
208,164.487
209,163.078
210,165.91
211,162.496
212,164.205
213,160.159
214,161.659
215,166.993
216,164.53
217,160.464
218,163.683
219,166.545
220,164.978
221,165.585
222,160.931
223,163.584
224,162.374
225,164.917
226,163.194
227,178.026
228,168.77
229,166.952
230,159.89
231,161.787
232,158.816
233,162.404
234,166.37
235,171.563
236,169.049
237,158.308
238,166.755
239,158.68
240,168.031
241,171.066
242,165.6
243,169.75
244,160.186
245,175.63
246,161.839
247,165.362
248,170.896
249,161.952
250,160.838
251,161.39
252,161.324
253,164.701
254,175.493
255,166.024
256,170.364
257,176.605
258,178.136
259,168.606
260,176.734
261,146.126
262,176.137
263,165.628
264,166.633
265,176.777
266,163.056
267,152.203
268,168.928
269,167.582
270,215.761
271,166.245
272,148.631
273,162.113
274,168.957
275,195.706
276,579.357
277,597.805
278,571.211
279,609.899
