 Event ID : 0
-35.481 2.52547 742.4 339 84.9412
-35.481 2.52547 640 275 11.9412
-38.768 72.3217 992 495 32
-38.768 72.3217 665.6 291 17
-38.768 72.3217 800 375 32
-38.768 72.3217 844.8 403 32
-38.768 72.3217 584 240 32
4.62181 45.5381 1017.6 511 81.5882
-18.4582 18.1615 728 330 693.529
16.0652 15.1707 1014.4 509 124.529
-21.9413 22.8359 729.6 331 255.353
16.7426 102.888 880 425 29.2353
16.7426 102.888 283.2 52 41.2353
16.7426 102.888 323.2 77 10.2353
16.7426 102.888 851.2 407 12.2353
4.62216 25.2278 707.2 317 383
4.62216 25.2278 1017.6 511 17
-18.4582 92.6314 219.2 12 32.5294
-21.9413 16.0659 732.8 333 728
11.3921 25.2278 1014.4 509 1319.88
-8.40156 29.6057 716.8 323 34.2353
-4.91859 52.0119 1017.6 511 120.588
-65.5524 -92.9281 691.2 307 10.1176
2.52583 89.6406 760 350 10.5294
-43.1461 -1.63149 729.6 331 14.1765
-43.1461 -1.63149 643.2 277 13.1765
-43.1461 -1.63149 604.8 253 10.1765
2.52556 49.0211 1017.6 511 138.824
-9999 -9999 697.6 311 34.4706
-9999 -9999 1016 510 26.4706
9.29589 28.7108 1014.4 509 1975.94
9.29589 28.7108 700.8 313 1378.94
11.3919 4.91812 1012.8 508 35.9412
9.29589 21.9407 1014.4 509 2627.65
-1.63158 43.1457 1017.6 511 55.3529
16.2827 35.4812 704 315 24.5294
2.5259 28.7108 705.6 316 2441.59
4.62216 31.9978 1014.4 509 2051.71
4.62216 31.9978 702.4 314 671.706
16.0657 1.63107 1012.8 508 2200
18.1616 38.7676 1016 510 54.0588
9.29554 42.2511 1017.6 511 17.1176
-31.9983 4.62218 739.2 337 279
-55.7916 9.29556 632 270 11.5882
-31.9983 18.1621 734.4 334 30.4706
-28.7113 9.29587 737.6 336 518.235
-25.2283 11.3921 737.6 336 138.529
-4.62269 -113.238 646.4 279 13.2353
2.52545 35.4805 1016 510 1197.53
-1.63158 29.6057 712 320 573
-1.63158 49.9157 1017.6 511 229
9.29516 15.1707 1014.4 509 989.588
-4.91859 31.7019 713.6 321 37.4706
-4.91859 31.7019 659.2 287 12.4706
-28.7113 2.52592 740.8 338 20.2941
77.0226 5.33278 676.8 298 12.7059
-9999 -9999 1014.4 509 149.588
-9999 -9999 838.4 399 94.5882
-9999 -9999 809.6 381 94.5882
-62.5613 36.3751 710.4 319 18.2941
-4.91859 24.9319 713.6 321 2117.12
-1.63158 36.3756 713.6 321 71.8235
-25.2283 18.1621 732.8 333 1176.12
-11.6886 24.9319 720 325 1192.18
-8.40156 22.8357 718.4 324 1476.88
9.29508 62.5608 689.6 306 11.7059
-31.9983 92.6321 958.4 474 27.2941
-35.481 22.8354 734.4 334 15.5882
-35.481 22.8354 656 285 14.5882
9.29543 35.4805 1016 510 87.5882
-4.91859 58.782 1017.6 511 220.353
-31.9983 11.3921 737.6 336 472.176
-21.9413 9.29587 737.6 336 23.9412
-21.9413 9.29587 670.4 294 10.9412
2.5259 21.9407 708.8 318 149.235
2.5259 21.9407 1014.4 509 54.2353
-35.481 63.4554 686.4 304 11.0588
-35.481 63.4554 657.6 286 13.0588
-4.91859 18.1619 716.8 323 55.5294
-9999 -9999 958.4 474 73.8235
-18.4582 31.7014 720 325 19.4118
-18.4582 31.7014 681.6 301 13.4118
-15.1712 22.8352 724.8 328 1277.88
-9999 -9999 960 475 10.2353
-38.768 4.62164 740.8 338 29
-38.768 4.62164 632 270 12
-1.63158 16.0657 712 320 22.6471
