 Event ID : 0
-9999 -9999 462.4 164 351.15
-9999 -9999 464 165 2341
-230.687 48.3434 550.4 219 1030.15
-9.81648 -5.70141 577.6 236 388.4
-68.7153 -36.8052 579.2 237 105.05
-29.4494 -14.2027 579.2 237 119.95
-90.8024 -43.9573 580.8 238 106.75
-7.36236 -7.05056 582.4 239 546.6
-4.90825 -5.70141 598.4 249 1054.75
-4.90825 -2.7999 608 255 1166.65
-63.8071 -65.2106 628.8 268 567.35
-2.45413 -7.05056 635.2 272 179.9
-53.9906 -73.7119 635.2 272 448.3
-58.8988 -70.8104 635.2 272 378
-61.3529 -43.9573 635.2 272 485.65
-2.45413 -1.45075 662.4 289 491.3
-9999 -9999 672 295 233.75
-7.36237 -1.45075 702.4 314 618.5
-7.36237 1.45075 715.2 322 226.5
-17.1788 -7.05056 721.6 326 745.5
-26.9953 -9.95207 724.8 328 94.1
-132.522 -48.3434 728 330 596.75
-49.0824 -19.8025 729.6 331 227.45
-49.0824 -22.704 729.6 331 95.85
-36.8118 -15.5519 729.6 331 330.25
-66.2612 -60.9599 732.8 333 516.55
-46.6282 -18.4534 736 335 123.75
9.81647 -164.393 739.2 337 916.95
24.5412 -167.362 739.2 337 144.55
19.6329 -164.393 740.8 338 2993.5
9.81647 -158.861 740.8 338 1725.9
14.7247 -172.894 740.8 338 99.6
14.7247 -150.359 740.8 338 3696
14.7247 -155.891 740.8 338 3695.55
19.6329 -158.861 740.8 338 3691.55
31.9035 -109.066 740.8 338 234.7
29.4494 -121.818 740.8 338 126.45
24.5412 -155.891 740.8 338 220.8
14.7247 -167.362 740.8 338 2973.8
29.4494 -158.861 742.4 339 155.05
9.81647 -147.39 742.4 339 1682.95
19.6329 -147.39 742.4 339 1323.75
-56.4447 -75.0611 742.4 339 433.45
17.1788 -134.57 744 340 183.7
19.6329 -141.858 744 340 670.4
12.2706 -134.57 744 340 1334.35
-63.8071 -62.3091 744 340 593.9
9.81647 -141.858 744 340 2548
4.90824 -138.889 744 340 233.35
7.36235 -134.57 744 340 358.45
14.7247 -138.889 744 340 3502.85
9.81647 -133.221 744 340 701.25
14.7247 -133.221 744 340 802.65
14.7247 -79.3117 744 340 157.75
7.36235 -128.97 745.6 341 320.45
14.7247 -124.72 745.6 341 494.95
14.7247 -130.32 745.6 341 752.2
14.7247 -121.818 745.6 341 298.1
12.2706 -128.97 745.6 341 1451
4.90823 -124.72 745.6 341 145.3
9.81647 -121.818 745.6 341 1047.05
12.2706 -126.069 745.6 341 1209.3
9.81647 -124.72 745.6 341 1095.85
17.1788 -126.069 745.6 341 108.2
9.81647 -130.32 745.6 341 1021.05
17.1788 -128.97 745.6 341 99
7.36235 -126.069 745.6 341 497.4
12.2706 -120.469 745.6 341 957.25
-2.45413 1.45075 747.2 342 114.85
14.7247 -116.218 747.2 342 226.05
12.2706 -117.568 747.2 342 962.15
4.90823 -116.218 747.2 342 222.35
9.81646 -113.317 747.2 342 932.75
7.36235 -120.469 747.2 342 606.2
12.2706 -111.968 747.2 342 578.45
9.81646 -116.218 747.2 342 1225.9
7.36235 -117.568 747.2 342 715.45
4.90823 -113.317 747.2 342 265.95
4.90823 -121.818 747.2 342 137.05
4.90823 -107.717 748.8 343 376.85
12.2706 -103.467 748.8 343 268.7
4.90823 -104.816 748.8 343 561.8
9.81646 -104.816 748.8 343 789.15
12.2706 -109.066 748.8 343 514.75
2.45411 -103.467 748.8 343 140.4
7.36235 -111.968 748.8 343 720.25
7.36235 -103.467 748.8 343 1021
7.36234 -109.066 748.8 343 927.95
-61.3529 -41.0558 748.8 343 489.9
14.7247 -107.717 748.8 343 102.8
9.81646 -107.717 748.8 343 1073.15
12.2706 -100.565 750.4 344 288
7.36235 -100.565 750.4 344 989.35
7.36234 -94.9652 750.4 344 608.75
2.45411 -100.565 750.4 344 203.25
4.90823 -99.2159 750.4 344 528.2
9.81646 -99.2159 750.4 344 838.6
9.81646 -96.3143 750.4 344 508.85
4.90823 -96.3143 750.4 344 489.95
12.2706 -94.9652 750.4 344 163
9.81646 -90.7145 752 345 532.3
4.90823 -90.7145 752 345 872.45
2.45411 -92.0637 752 345 178.45
12.2706 -86.4639 752 345 117.95
4.90823 -87.813 752 345 903.25
9.81646 -87.813 752 345 456.5
2.45411 -94.9652 752 345 157.7
-7.62939e-06 -87.813 752 345 110.35
7.36234 -92.0637 752 345 879.35
12.2706 -92.0637 752 345 205.2
2.45411 -86.4639 752 345 309.85
-9.53674e-06 -82.2132 752 345 138.95
-9.53674e-06 -79.3117 753.6 346 285.9
4.90822 -82.2132 753.6 346 1078.35
-1.33514e-05 -2.7999 753.6 346 163.75
7.36234 -86.4639 753.6 346 966.5
-9.53674e-06 -73.7119 753.6 346 220.5
4.90822 -79.3117 753.6 346 1137.95
7.36234 -77.9626 753.6 346 756.6
-12.2706 -9.95207 753.6 346 148.7
7.36234 -83.5624 753.6 346 970.45
7.36234 -75.0611 753.6 346 422.7
2.45411 -83.5624 753.6 346 539.15
