0.125 0 0.02641
0.125 0.5 0.02814
0.125 1 0.03303
0.125 1.5 0.04023
0.125 2 0.04855
0.125 2.5 0.05665
0.125 3 0.06331
0.125 3.5 0.06761
0.125 4 0.06908
0.125 4.5 0.06769
0.125 5 0.06377
0.125 5.5 0.05794
0.125 6 0.05089
0.125 6.5 0.04335
0.125 7 0.0359
0.125 7.5 0.02899
0.125 8 0.02291
0.125 8.5 0.01777
0.125 9 0.01359
0.125 9.5 0.0103
0.125 10 0.007807
0.375 0 0.06383
0.375 0.5 0.06809
0.375 1 0.08015
0.375 1.5 0.09804
0.375 2 0.1189
0.375 2.5 0.1396
0.375 3 0.157
0.375 3.5 0.169
0.375 4 0.1742
0.375 4.5 0.1723
0.375 5 0.164
0.375 5.5 0.1506
0.375 6 0.1338
0.375 6.5 0.1153
0.375 7 0.09662
0.375 7.5 0.0789
0.375 8 0.06297
0.375 8.5 0.04927
0.375 9 0.03794
0.375 9.5 0.0289
0.375 10 0.02192
0.625 0 0.06636
0.625 0.5 0.07087
0.625 1 0.08369
0.625 1.5 0.1028
0.625 2 0.1254
0.625 2.5 0.1482
0.625 3 0.168
0.625 3.5 0.1824
0.625 4 0.1898
0.625 4.5 0.1898
0.625 5 0.1827
0.625 5.5 0.1698
0.625 6 0.1528
0.625 6.5 0.1333
0.625 7 0.1131
0.625 7.5 0.0935
0.625 8 0.07547
0.625 8.5 0.05964
0.625 9 0.04629
0.625 9.5 0.03546
0.625 10 0.02697
0.875 0 0.05766
0.875 0.5 0.06165
0.875 1 0.07303
0.875 1.5 0.09015
0.875 2 0.1106
0.875 2.5 0.1315
0.875 3 0.1502
0.875 3.5 0.1644
0.875 4 0.1727
0.875 4.5 0.1744
0.875 5 0.1697
0.875 5.5 0.1596
0.875 6 0.1453
0.875 6.5 0.1284
0.875 7 0.1102
0.875 7.5 0.09214
0.875 8 0.07518
0.875 8.5 0.05998
0.875 9 0.04694
0.875 9.5 0.03618
0.875 10 0.02762
1.125 0 0.04768
1.125 0.5 0.05103
1.125 1 0.06062
1.125 1.5 0.07514
1.125 2 0.09263
1.125 2.5 0.1108
1.125 3 0.1275
1.125 3.5 0.1407
1.125 4 0.1491
1.125 4.5 0.152
1.125 5 0.1495
1.125 5.5 0.1421
1.125 6 0.1308
1.125 6.5 0.1168
1.125 7 0.1014
1.125 7.5 0.08574
1.125 8 0.07068
1.125 8.5 0.05693
1.125 9 0.04492
1.125 9.5 0.03485
1.125 10 0.02672
1.375 0 0.03894
1.375 0.5 0.04172
1.375 1 0.04968
1.375 1.5 0.06181
1.375 2 0.07655
1.375 2.5 0.09211
1.375 3 0.1067
1.375 3.5 0.1186
1.375 4 0.1267
1.375 4.5 0.1304
1.375 5 0.1295
1.375 5.5 0.1243
1.375 6 0.1156
1.375 6.5 0.1044
1.375 7 0.09155
1.375 7.5 0.07817
1.375 8 0.06507
1.375 8.5 0.05288
1.375 9 0.04207
1.375 9.5 0.03286
1.375 10 0.02533
1.625 0 0.03182
1.625 0.5 0.03411
1.625 1 0.04072
1.625 1.5 0.05082
1.625 2 0.06322
1.625 2.5 0.07648
1.625 3 0.0891
1.625 3.5 0.09975
1.625 4 0.1074
1.625 4.5 0.1114
1.625 5 0.1116
1.625 5.5 0.1082
1.625 6 0.1016
1.625 6.5 0.09261
1.625 7 0.08204
1.625 7.5 0.07072
1.625 8 0.05941
1.625 8.5 0.04871
1.625 9 0.03906
1.625 9.5 0.03073
1.625 10 0.02382
1.875 0 0.02615
1.875 0.5 0.02805
1.875 1 0.03354
1.875 1.5 0.04199
1.875 2 0.05244
1.875 2.5 0.06373
1.875 3 0.07467
1.875 3.5 0.08413
1.875 4 0.09124
1.875 4.5 0.0954
1.875 5 0.09635
1.875 5.5 0.09418
1.875 6 0.08923
1.875 6.5 0.08207
1.875 7 0.07336
1.875 7.5 0.06382
1.875 8 0.05408
1.875 8.5 0.04472
1.875 9 0.03615
1.875 9.5 0.02864
1.875 10 0.02233
2.125 0 0.02164
2.125 0.5 0.02323
2.125 1 0.02782
2.125 1.5 0.03492
2.125 2 0.04376
2.125 2.5 0.05341
2.125 3 0.06289
2.125 3.5 0.07128
2.125 4 0.07781
2.125 4.5 0.08193
2.125 5 0.08338
2.125 5.5 0.08214
2.125 6 0.07846
2.125 6.5 0.07277
2.125 7 0.0656
2.125 7.5 0.05755
2.125 8 0.04918
2.125 8.5 0.041
2.125 9 0.0334
2.125 9.5 0.02665
2.125 10 0.02091
2.375 0 0.01807
2.375 0.5 0.0194
2.375 1 0.02326
2.375 1.5 0.02925
2.375 2 0.03676
2.375 2.5 0.04505
2.375 3 0.05329
2.375 3.5 0.06072
2.375 4 0.06666
2.375 4.5 0.07065
2.375 5 0.07239
2.375 5.5 0.07183
2.375 6 0.06913
2.375 6.5 0.06461
2.375 7 0.05871
2.375 7.5 0.05191
2.375 8 0.04472
2.375 8.5 0.03757
2.375 9 0.03084
2.375 9.5 0.02479
2.375 10 0.01958
2.625 0 0.01521
2.625 0.5 0.01633
2.625 1 0.0196
2.625 1.5 0.02469
2.625 2 0.03111
2.625 2.5 0.03824
2.625 3 0.04542
2.625 3.5 0.052
2.625 4 0.05739
2.625 4.5 0.06117
2.625 5 0.06307
2.625 5.5 0.063
2.625 6 0.06105
2.625 6.5 0.05747
2.625 7 0.0526
2.625 7.5 0.04686
2.625 8 0.04068
2.625 8.5 0.03444
2.625 9 0.02848
2.625 9.5 0.02305
2.625 10 0.01833
2.875 0 0.01291
2.875 0.5 0.01386
2.875 1 0.01665
2.875 1.5 0.021
2.875 2 0.02651
2.875 2.5 0.03268
2.875 3 0.03895
2.875 3.5 0.04478
2.875 4 0.04965
2.875 4.5 0.05319
2.875 5 0.05515
2.875 5.5 0.05542
2.875 6 0.05404
2.875 6.5 0.05121
2.875 7 0.04719
2.875 7.5 0.04234
2.875 8 0.03702
2.875 8.5 0.03157
2.875 9 0.0263
2.875 9.5 0.02144
2.875 10 0.01716
3.125 0 0.01104
3.125 0.5 0.01186
3.125 1 0.01425
3.125 1.5 0.01799
3.125 2 0.02275
3.125 2.5 0.02811
3.125 3 0.0336
3.125 3.5 0.03876
3.125 4 0.04316
3.125 4.5 0.04645
3.125 5 0.04839
3.125 5.5 0.04889
3.125 6 0.04795
3.125 6.5 0.04571
3.125 7 0.0424
3.125 7.5 0.03829
3.125 8 0.03371
3.125 8.5 0.02895
3.125 9 0.02429
3.125 9.5 0.01994
3.125 10 0.01607
3.375 0 0.009516
3.375 0.5 0.01022
3.375 1 0.01228
3.375 1.5 0.01552
3.375 2 0.01965
3.375 2.5 0.02433
3.375 3 0.02915
3.375 3.5 0.03373
3.375 4 0.03769
