18	42
19	42
20	42
20	43
19	44
21	44
20	45
20	46
21	46
22	46
20	47
21	47
22	47
23	47
21	48
22	48
23	48
21	49
22	49
23	49
24	49
21	50
22	50
23	50
24	50
22	51
23	51
24	51
25	51
23	52
24	52
25	52
26	52
23	53
24	53
25	53
26	53
24	54
25	54
26	54
27	54
24	55
25	55
26	55
27	55
28	55
23	56
24	56
25	56
26	56
27	56
28	56
24	57
25	57
26	57
27	57
28	57
24	58
25	58
26	58
27	58
28	58
29	58
25	59
26	59
27	59
28	59
29	59
24	60
26	60
27	60
28	60
29	60
30	60
26	61
27	61
28	61
29	61
30	61
26	62
27	62
28	62
29	62
30	62
26	63
27	63
28	63
29	63
30	63
31	63
26	64
27	64
28	64
29	64
30	64
31	64
32	64
27	65
28	65
29	65
30	65
31	65
32	65
27	66
28	66
29	66
30	66
31	66
32	66
28	67
29	67
30	67
31	67
32	67
33	67
28	68
29	68
30	68
31	68
32	68
33	68
28	69
29	69
30	69
31	69
32	69
33	69
34	69
29	70
30	70
31	70
32	70
33	70
34	70
30	71
31	71
32	71
33	71
34	71
30	72
31	72
32	72
33	72
34	72
35	72
30	73
31	73
32	73
33	73
34	73
35	73
36	73
31	74
32	74
33	74
34	74
35	74
36	74
31	75
32	75
33	75
34	75
35	75
36	75
32	76
33	76
34	76
35	76
36	76
37	76
32	77
33	77
34	77
35	77
36	77
37	77
33	78
34	78
35	78
36	78
37	78
38	78
33	79
34	79
35	79
36	79
37	79
38	79
33	80
34	80
35	80
36	80
37	80
38	80
39	80
33	81
34	81
35	81
36	81
37	81
38	81
39	81
34	82
35	82
36	82
37	82
38	82
39	82
40	82
34	83
35	83
36	83
37	83
38	83
39	83
40	83
35	84
36	84
37	84
38	84
39	84
40	84
35	85
36	85
37	85
38	85
39	85
40	85
41	85
36	86
37	86
38	86
39	86
40	86
41	86
42	86
37	87
38	87
39	87
40	87
41	87
42	87
37	88
38	88
39	88
40	88
41	88
42	88
37	89
38	89
39	89
40	89
41	89
42	89
43	89
38	90
39	90
40	90
41	90
42	90
43	90
38	91
39	91
40	91
41	91
42	91
43	91
39	92
40	92
41	92
42	92
43	92
44	92
39	93
40	93
41	93
42	93
43	93
44	93
45	93
39	94
40	94
41	94
42	94
43	94
44	94
45	94
40	95
41	95
42	95
43	95
44	95
45	95
40	96
41	96
42	96
43	96
44	96
45	96
46	96
40	97
41	97
42	97
43	97
44	97
45	97
46	97
41	98
42	98
43	98
44	98
45	98
46	98
47	98
41	99
42	99
43	99
44	99
45	99
46	99
47	99
42	100
43	100
44	100
45	100
46	100
47	100
43	101
44	101
45	101
46	101
47	101
48	101
43	102
44	102
45	102
46	102
47	102
48	102
49	102
43	103
44	103
45	103
46	103
47	103
48	103
49	103
44	104
45	104
46	104
47	104
48	104
49	104
50	104
44	105
45	105
46	105
47	105
48	105
49	105
45	106
46	106
47	106
48	106
49	106
50	106
45	107
46	107
47	107
48	107
49	107
50	107
45	108
46	108
47	108
48	108
49	108
50	108
46	109
47	109
48	109
49	109
50	109
51	109
47	110
48	110
49	110
50	110
51	110
52	110
47	111
48	111
49	111
50	111
51	111
47	112
48	112
49	112
50	112
51	112
52	112
48	113
49	113
50	113
51	113
52	113
48	114
49	114
50	114
51	114
52	114
53	114
49	115
50	115
51	115
52	115
53	115
49	116
50	116
51	116
52	116
53	116
49	117
50	117
51	117
52	117
53	117
54	117
50	118
51	118
52	118
53	118
54	118
51	119
52	119
53	119
54	119
51	120
52	120
53	120
54	120
55	120
51	121
52	121
53	121
54	121
55	121
56	121
52	122
53	122
54	122
55	122
56	122
57	122
53	123
54	123
55	123
56	123
54	124
55	124
56	124
55	125
56	125
55	126
56	126
57	126
56	127
57	127
57	128
57	129
57	130
58	130
57	131
58	131
59	133
