1	-2.01571	0.178208
2	-1.3549	0.172208
3	-2.36088	0.166935
4	-1.6452	0.165557
5	-1.65848	0.167361
6	-1.51651	0.165393
7	-2.42977	0.1657
8	-1.35541	0.169274
9	-2.15473	0.171715
10	-1.80549	0.167862
11	-1.50314	0.177254
12	-1.85183	0.171618
13	-1.28778	0.167333
14	-1.98408	0.165105
15	-1.41012	0.170146
16	-1.91525	0.168898
17	-1.82738	0.173527
18	-1.32246	0.170406
19	-2.17401	0.173674
20	-1.33995	0.168308
21	-4.01781	0.18081
22	-3.04948	0.176658
23	-3.07624	0.183757
24	-4.61144	0.588588
25	-8.61747	0.665575
26	-9.98684	0.645253
27	-7.23662	0.634079
28	-8.81478	0.644214
29	-4.08746	0.581896
30	-2.15209	0.600031
31	-8.97386	0.62459
32	0.258709	0.584252
33	-7.17201	0.583921
34	-10.6995	0.638284
35	-5.15124	0.626645
36	-8.42966	0.624836
37	-5.64454	0.59221
38	-8.2274	0.617673
39	-7.34562	0.590926
40	-10.1811	0.63162
41	-7.65138	0.621574
42	-5.48209	0.593113
43	-7.89487	0.6353
44	-7.99283	0.626947
45	-4.00904	0.585014
46	-5.47242	0.605855
47	-7.54967	0.644384
48	-8.28088	0.661048
49	-9.50217	0.684303
50	-9.78269	0.646743
51	-5.41343	0.61112
52	-6.37201	0.665628
53	0.319706	0.566405
54	-11.2749	0.673823
55	-8.23376	0.653847
56	-4.11306	0.604051
57	-3.00363	0.620686
58	0.0628939	0.602098
59	-1.98597	0.607773
60	-7.76182	0.668114
61	-9.46834	0.670017
62	-4.97159	0.62089
63	-6.51705	0.664699
64	-6.28372	0.60171
65	-3.55328	0.663918
66	-4.51776	0.6332
67	-0.576246	0.614424
68	-2.31434	0.625735
69	-4.19643	0.637113
70	-3.24727	0.638468
71	-5.34639	0.622688
72	-3.69825	0.609425
73	-5.00657	0.643766
74	-8.38105	0.653249
75	-4.81227	0.637995
76	-6.64487	0.652469
77	-7.1998	0.64365
78	-4.61988	0.645061
79	-3.58471	0.62943
80	-1.3142	0.589564
81	-7.65306	0.656155
82	-4.73171	0.623422
83	-5.68883	0.629022
84	-5.30427	0.644945
85	-3.29673	0.6598
86	-6.55874	0.658133
87	-6.64943	0.655278
88	-3.10762	0.60828
89	-6.74545	0.644708
91	-9.5565	0.647165
92	-7.3425	0.648092
93	-5.7955	0.59795
94	-7.8629	0.665513
95	-5.12317	0.628018
96	-4.05119	0.592428
97	-4.78815	0.617509
98	-6.46741	0.618299
99	-7.88598	0.645482
100	-8.0588	0.626053
101	-4.52205	0.617238
102	-7.24929	0.654416
103	-6.20611	0.629255
104	-6.41883	0.643033
105	-9.10936	0.662528
106	-5.83491	0.63383
107	-5.06066	0.640172
108	-4.63886	0.661927
109	-6.916	0.644056
110	-7.25381	0.656905
111	-3.59654	0.628733
112	-5.84488	0.631285
113	-6.83467	0.64034
114	-6.27322	0.63802
115	-6.38387	0.632135
116	-6.21561	0.636359
117	-6.95493	0.625246
118	-6.26053	0.635736
119	-6.63129	0.642038
120	-5.34081	0.616956
121	-4.7507	0.625915
122	-5.85719	0.63625
123	-5.7946	0.626625
124	-6.24718	0.655574
125	-7.30074	0.644015
126	-5.80753	0.650732
127	-5.57797	0.651797
128	-4.46105	0.627672
129	-5.38915	0.646651
130	-6.42091	0.648925
131	-4.74149	0.642009
132	-6.17596	0.652921
133	-7.02421	0.631174
134	-6.68665	0.651695
135	-6.09428	0.650546
136	-7.41772	0.632323
