1.760300	1.69062e+06	1.69062e+06	1.75735e+06	1.75735e+06	15295.4   	12793.6   	4430.71   	5978.83   	3998.33   
1.779026	1.72137e+06	1.72137e+06	1.78868e+06	1.78868e+06	15595.2   	13012.7   	4463.42   	6015.04   	4030.67   
1.797753	1.75211e+06	1.75211e+06	1.82002e+06	1.82002e+06	15894.9   	13231.9   	4496.13   	6051.26   	4063      
1.816479	1.78286e+06	1.78286e+06	1.85135e+06	1.85135e+06	16194.7   	13451.1   	4528.84   	6087.48   	4095.34   
1.835206	1.8136e+06	1.8136e+06	1.88268e+06	1.88268e+06	16494.4   	13670.2   	4561.55   	6123.69   	4127.68   
1.853933	1.84435e+06	1.84435e+06	1.91402e+06	1.91402e+06	16794.2   	13889.4   	4594.27   	6159.91   	4160.02   
1.872659	1.87509e+06	1.87509e+06	1.94535e+06	1.94535e+06	17093.9   	14108.6   	4626.98   	6196.12   	4192.36   
1.891386	1.90584e+06	1.90584e+06	1.97668e+06	1.97668e+06	17393.7   	14327.8   	4659.69   	6232.34   	4224.69   
1.910112	1.93658e+06	1.93658e+06	2.00801e+06	2.00801e+06	17693.5   	14546.9   	4692.4    	6268.55   	4257.03   
1.928839	1.96733e+06	1.96733e+06	2.03935e+06	2.03935e+06	17993.2   	14766.1   	4725.11   	6304.77   	4289.37   
1.947566	1.99807e+06	1.99807e+06	2.07068e+06	2.07068e+06	18293     	14985.3   	4757.82   	6340.99   	4321.71   
1.966292	2.02882e+06	2.02882e+06	2.10201e+06	2.10201e+06	18592.7   	15204.4   	4790.53   	6377.2    	4354.05   
1.985019	2.05956e+06	2.05956e+06	2.13335e+06	2.13335e+06	18892.5   	15423.6   	4823.25   	6413.42   	4386.38   
2.003745	2.09096e+06	2.09096e+06	2.1653e+06	2.1653e+06	19198.9   	15646.5   	4857.37   	6451.26   	4420.08   
2.022472	2.12496e+06	2.12496e+06	2.19974e+06	2.19974e+06	19531.8   	15884.5   	4897.14   	6495.6    	4459.18   
2.041199	2.15895e+06	2.15895e+06	2.23417e+06	2.23417e+06	19864.8   	16122.5   	4936.91   	6539.95   	4498.28   
2.059925	2.19295e+06	2.19295e+06	2.26861e+06	2.26861e+06	20197.7   	16360.5   	4976.68   	6584.29   	4537.38   
2.078652	2.22695e+06	2.22695e+06	2.30304e+06	2.30304e+06	20530.7   	16598.4   	5016.45   	6628.64   	4576.48   
2.097378	2.26095e+06	2.26095e+06	2.33748e+06	2.33748e+06	20863.6   	16836.4   	5056.22   	6672.98   	4615.58   
2.116105	2.29494e+06	2.29494e+06	2.37192e+06	2.37192e+06	21196.6   	17074.4   	5096      	6717.33   	4654.68   
2.134831	2.32894e+06	2.32894e+06	2.40635e+06	2.40635e+06	21529.6   	17312.4   	5135.77   	6761.67   	4693.78   
2.153558	2.36294e+06	2.36294e+06	2.44079e+06	2.44079e+06	21862.5   	17550.3   	5175.54   	6806.02   	4732.88   
2.172285	2.39694e+06	2.39694e+06	2.47523e+06	2.47523e+06	22195.5   	17788.3   	5215.31   	6850.36   	4771.98   
2.191011	2.43093e+06	2.43093e+06	2.50966e+06	2.50966e+06	22528.4   	18026.3   	5255.08   	6894.7    	4811.08   
