 Event ID : 328954
2.45411 -94.9652 89.632 139 116.8
14.7247 -116.218 89.632 139 197.6
26.9953 -126.069 89.632 139 348.9
24.5412 -121.818 89.632 139 201.05
22.087 -120.469 89.632 139 378.4
24.5412 -124.72 89.632 139 352.7
22.087 -126.069 89.632 139 75.4
19.6329 -121.818 89.632 139 371.2
58.8988 -141.858 93.12 140 917.15
49.0824 -141.858 93.12 140 298.6
53.9906 -138.889 93.12 140 768.95
98.1647 -141.858 93.12 140 590.75
98.1647 -147.39 93.12 140 70.45
142.339 -121.886 93.12 140 402.95
127.614 -124.855 93.12 140 225.65
137.431 -124.855 93.12 140 973.2
29.4494 -130.32 93.12 140 136.6
132.522 -121.886 93.12 140 510.55
26.9953 -128.97 93.12 140 83.05
122.706 -133.357 93.12 140 1015.5
127.614 -130.387 93.12 140 737.7
44.1741 -138.889 96.608 141 449.55
152.155 -99.3513 96.608 141 196.9
2.45413 1.45075 96.608 141 267.8
157.064 -96.3821 96.608 141 919.9
161.972 -99.3513 96.608 141 87.4
157.064 -90.85 96.608 141 407.4
142.339 -116.354 96.608 141 720.85
152.155 -104.883 96.608 141 991
147.247 -113.385 96.608 141 538.45
147.247 -107.853 96.608 141 360.2
115.344 24.0532 100.096 142 326.85
115.344 26.9547 100.096 142 119.3
103.073 28.3038 100.096 142 464.05
110.435 26.9547 100.096 142 231.2
112.889 22.704 100.096 142 105
110.435 24.0532 100.096 142 117.8
166.88 -73.8474 100.096 142 1385.15
161.972 -82.3487 100.096 142 569.1
166.88 -79.3795 100.096 142 814.65
161.972 -65.3461 100.096 142 92.9
166.88 -45.3742 100.096 142 868.15
166.88 -39.8421 100.096 142 1084.75
161.972 -36.8729 100.096 142 438.3
171.788 -48.3434 100.096 142 393.85
127.614 19.8025 100.096 142 261.5
125.16 18.4534 100.096 142 351.4
122.706 19.8025 100.096 142 228.6
161.972 -87.8808 100.096 142 664.9
88.3483 28.3038 100.096 142 94.3
120.252 24.0532 100.096 142 317.1
142.339 5.70141 100.096 142 244.75
134.976 9.95207 100.096 142 166.4
144.793 7.05056 100.096 142 173.4
142.339 11.3012 100.096 142 81.25
117.798 22.704 100.096 142 347.45
137.431 11.3012 100.096 142 451.45
157.064 -5.83687 100.096 142 429.2
122.706 22.704 100.096 142 240.65
139.885 9.95207 100.096 142 361.65
139.885 7.05056 100.096 142 242.25
157.064 -11.369 103.584 143 1048.5
171.788 -70.8781 103.584 143 185.2
152.155 -14.3382 103.584 143 88.15
132.522 11.3012 103.584 143 94.8
161.972 -14.3382 103.584 143 337.05
130.068 18.4534 103.584 143 203.65
149.701 -1.45075 103.584 143 424.65
130.068 15.5519 103.584 143 251.35
132.522 14.2027 103.584 143 311.7
134.976 15.5519 103.584 143 216.3
161.972 -31.3408 103.584 143 883.95
152.155 -5.70141 103.584 143 427.4
166.88 -56.8448 103.584 143 985.25
166.88 -62.3768 103.584 143 1105.55
171.788 -53.8755 103.584 143 395.2
171.788 -65.3461 103.584 143 264.1
149.701 1.45075 103.584 143 154.1
137.431 14.2027 103.584 143 200.15
157.064 -22.8395 103.584 143 192.2
161.972 -19.8703 103.584 143 895.6
166.88 -22.8395 103.584 143 315.65
147.247 2.7999 103.584 143 326.9
144.793 1.45075 103.584 143 173.1
166.88 -28.3716 103.584 143 719.8
22.0871 1.45075 103.584 143 96.95
22.0871 7.05056 103.584 143 132.35
93.2565 28.3038 103.584 143 93.15
100.619 26.9547 103.584 143 190.8
107.981 28.3038 103.584 143 244.75
24.5412 5.70141 103.584 143 254.25
103.073 31.2053 103.584 143 160.25
100.619 32.5545 103.584 143 82.9
105.527 26.9547 103.584 143 274.5
98.1647 28.3038 103.584 143 163.2
51.5365 24.0532 107.072 144 256.35
36.8118 15.5519 107.072 144 234
56.4447 26.9547 107.072 144 526.05
78.5318 28.3038 107.072 144 105.55
53.9906 28.3038 107.072 144 166.55
71.1694 32.5545 107.072 144 152.6
78.5318 31.2053 107.072 144 495.75
147.247 -2.7999 107.072 144 160.95
44.1741 19.8025 107.072 144 243.95
31.9035 9.95207 107.072 144 81.8
152.155 -2.7999 107.072 144 534.15
80.9859 32.5545 107.072 144 287.4
51.5365 26.9547 107.072 144 134.9
49.0824 22.704 107.072 144 213.1
83.44 31.2053 107.072 144 251.6
44.1741 22.704 107.072 144 191.95
41.72 18.4534 107.072 144 269.95
39.2659 19.8025 107.072 144 213.4
85.8941 32.5545 107.072 144 228.1
90.8024 32.5545 107.072 144 204.5
149.701 -7.05056 107.072 144 93.35
36.8118 18.4534 107.072 144 214.3
88.3483 31.2053 107.072 144 292.25
56.4447 24.0532 107.072 144 165.5
93.2565 31.2053 107.072 144 272.8
98.1647 31.2053 107.072 144 212.85
73.6235 28.3038 107.072 144 141.3
73.6235 31.2053 107.072 144 313.95
68.7153 28.3038 107.072 144 395.5
68.7153 31.2053 107.072 144 401.55
66.2612 32.5545 107.072 144 92.15
26.9953 7.05056 107.072 144 181.9
63.8071 31.2053 107.072 144 192.45
66.2612 26.9547 107.072 144 140.4
63.8071 28.3038 107.072 144 365
61.3529 26.9547 107.072 144 260.7
76.0776 32.5545 107.072 144 271.35
29.4494 14.2027 107.072 144 83
58.8988 28.3038 107.072 144 441.55
53.9906 22.704 107.072 144 91.95
-1.14441e-05 -56.7093 110.56 145 107.8
46.6282 24.0532 110.56 145 181.45
2.45411 -41.0558 110.56 145 345.65
2.45411 -43.9573 110.56 145 268.35
34.3577 14.2027 110.56 145 194.25
-1.14441e-05 -39.7067 110.56 145 76.9
-1.14441e-05 -45.3065 110.56 145 96.65
26.9953 9.95207 110.56 145 160.35
4.90822 -39.7067 110.56 145 271.25
-1.14441e-05 -48.208 110.56 145 103.15
31.9035 15.5519 110.56 145 127.6
29.4494 11.3012 110.56 145 205.3
58.8988 -124.72 114.048 146 506.2
-1.14441e-05 -36.8052 114.048 146 74.2
7.36234 -77.9626 114.048 146 391.05
61.353 -126.069 114.048 146 374.25
58.8988 -121.818 114.048 146 185.2
66.2612 -128.97 114.048 146 106.3
2.4541 -66.5598 114.048 146 172.25
56.4447 -120.469 114.048 146 128
2.45411 -60.9599 114.048 146 317.75
7.36234 -75.0611 114.048 146 390.5
2.45411 -58.0584 114.048 146 496
2.4541 -52.4586 114.048 146 375.25
7.36234 -69.4613 114.048 146 192.35
56.4447 -126.069 114.048 146 168.8
2.4541 -49.5571 114.048 146 390.3
7.36234 -66.5598 114.048 146 139.65
-1.14441e-05 -53.8078 114.048 146 145.45
9.81646 -79.3117 114.048 146 363.5
9.81646 -82.2132 114.048 146 372.15
2.45411 -69.4613 114.048 146 110.5
49.0824 -121.818 114.048 146 296.25
2.45413 -32.5545 114.048 146 143.95
24.5412 -99.2159 114.048 146 89.35
9.81648 -19.8025 114.048 146 144.95
19.6329 -99.2159 114.048 146 342.95
17.1788 -92.0637 114.048 146 279.5
17.1788 -94.9652 114.048 146 501.25
46.6283 -120.469 114.048 146 388.8
14.7247 -87.813 114.048 146 247.95
4.90825 -22.704 114.048 146 140.35
46.6283 -117.568 114.048 146 346
4.90822 -65.2106 114.048 146 422.4
51.5365 -120.469 114.048 146 250.7
39.2659 -116.218 114.048 146 365.75
39.2659 -113.317 114.048 146 179.25
53.9906 -124.72 114.048 146 296.5
53.9906 -121.818 114.048 146 465.75
41.72 -120.469 114.048 146 93.05
41.72 -117.568 114.048 146 439.1
19.6329 -96.3143 114.048 146 378.5
14.7247 -90.7145 114.048 146 382.85
14.7247 -96.3143 114.048 146 132.1
9.81648 -22.704 114.048 146 115.35
63.8071 -121.818 114.048 146 76.1
4.90822 -70.8104 114.048 146 335.15
4.90822 -73.7119 114.048 146 287.15
12.2706 -92.0637 114.048 146 110.15
4.90822 -79.3117 114.048 146 96.2
12.2706 -86.4639 114.048 146 311.6
9.81646 -87.813 114.048 146 94.35
4.90822 -62.3091 114.048 146 248.65
4.90822 -56.7093 114.048 146 263.5
12.2706 -83.5624 114.048 146 271.05
4.90822 -53.8078 114.048 146 179.2
4.90822 -48.208 114.048 146 161.3
4.90822 -45.3065 114.048 146 161.05
7.36237 -26.9547 114.048 146 147.25
7.36237 -24.0532 114.048 146 332.65
44.1741 -121.818 114.048 146 106.65
44.1741 -116.218 114.048 146 303.7
7.36237 -18.4534 114.048 146 162.65
24.5412 -104.816 117.536 147 307.65
26.9953 -103.467 117.536 147 270.6
71.1694 -126.069 117.536 147 370.55
22.0871 -103.467 117.536 147 194.4
22.0871 -100.565 117.536 147 350.7
29.4494 -104.816 117.536 147 183.45
26.9953 -109.066 117.536 147 155.5
24.5412 -107.717 117.536 147 114.9
36.8118 -111.968 117.536 147 348.35
71.1694 -128.97 117.536 147 153.85
66.2612 -126.069 117.536 147 389.05
68.7153 -124.72 117.536 147 272.45
2.4541 -35.456 117.536 147 277.65
63.8071 -124.72 117.536 147 561.95
76.0777 -128.97 117.536 147 193.85
73.6235 -124.72 117.536 147 209.45
4.90822 -36.8052 117.536 147 294.95
73.6235 -130.32 117.536 147 83.65
93.2565 -121.886 117.536 147 351.95
4.90825 -31.2053 117.536 147 270.6
98.1647 -124.855 117.536 147 1420.1
103.073 -121.886 117.536 147 1367.25
107.981 -124.855 117.536 147 591
4.90825 -28.3038 117.536 147 309.45
29.4494 -107.717 117.536 147 580
34.3577 -113.317 117.536 147 462.55
34.3577 -116.218 117.536 147 83.55
31.9035 -111.968 117.536 147 380.35
127.614 -113.385 117.536 147 452
122.706 -116.354 117.536 147 513.65
117.798 -113.385 117.536 147 788.3
112.889 -116.354 117.536 147 838.6
112.889 -121.886 117.536 147 761.65
31.9035 -109.066 117.536 147 461.65
132.522 -104.883 121.024 148 1247.85
142.339 -99.3513 121.024 148 176.85
127.614 -107.853 121.024 148 1299.65
137.431 -96.3821 121.024 148 1308.85
132.522 -99.3513 121.024 148 625.95
127.614 -2.7999 124.512 149 495.45
100.619 9.95207 124.512 149 413.55
125.16 -1.45075 124.512 149 497.55
80.9859 15.5519 124.512 149 95.7
61.3529 7.05056 124.512 149 549.85
78.5318 14.2027 124.512 149 263.6
78.5318 11.3012 124.512 149 420.1
85.8941 9.95207 124.512 149 109
76.0776 15.5519 124.512 149 119.6
88.3483 11.3012 124.512 149 480.7
130.068 -9.95207 124.512 149 158.75
142.339 -87.8808 124.512 149 1090.45
76.0776 9.95207 124.512 149 262.95
73.6235 14.2027 124.512 149 228
73.6235 11.3012 124.512 149 594.9
71.1694 9.95207 124.512 149 553.5
68.7153 11.3012 124.512 149 447.6
66.2612 9.95207 124.512 149 392.9
98.1647 11.3012 124.512 149 613.9
93.2565 14.2027 124.512 149 177.8
83.44 11.3012 124.512 149 266.95
95.7106 9.95207 124.512 149 318.55
80.9859 9.95207 124.512 149 153.9
130.068 -1.45075 124.512 149 70.9
63.8071 5.70141 124.512 149 103.95
61.3529 9.95207 124.512 149 368.9
58.8988 5.70141 124.512 149 384.65
51.5365 7.05056 124.512 149 104.05
90.8024 15.5519 124.512 149 135.55
41.72 -9.95207 124.512 149 73.55
88.3483 14.2027 124.512 149 341.8
85.8941 15.5519 124.512 149 94.65
125.16 1.45075 124.512 149 132.4
83.44 14.2027 124.512 149 274.4
93.2565 11.3012 124.512 149 388.95
137.431 -19.8025 124.512 149 74.95
105.527 9.95207 124.512 149 346.05
80.9859 -126.069 124.512 149 497.25
137.431 -90.85 124.512 149 218.1
147.247 -90.85 124.512 149 199.3
90.8024 9.95207 124.512 149 224.85
110.435 9.95207 124.512 149 145.65
80.9859 -128.97 124.512 149 271.7
78.5318 -124.72 124.512 149 207.9
88.3482 -130.387 124.512 149 349.9
83.44 -124.72 124.512 149 263.4
107.981 11.3012 124.512 149 72.2
142.339 -82.3487 124.512 149 414.8
98.1647 14.2027 124.512 149 114.65
78.5318 -130.32 124.512 149 101.5
88.3482 -124.855 124.512 149 1124.25
152.155 -48.3434 124.512 149 1008.15
147.247 -39.8421 124.512 149 806.7
152.155 -36.8729 124.512 149 527.55
142.339 -31.3408 124.512 149 278.5
76.0777 -126.069 124.512 149 354.8
147.247 -45.3742 124.512 149 609.35
105.527 7.05056 128 150 240.55
112.889 5.70141 128 150 497.95
51.5365 1.45075 128 150 289.15
44.1741 -5.70141 128 150 117.3
147.247 -62.3768 128 150 411.15
147.247 -79.3795 128 150 903.95
44.1741 -2.7999 128 150 355.85
152.155 -70.8781 128 150 634.5
39.2659 -11.3012 128 150 84.45
147.247 -73.8474 128 150 718.1
39.2659 -2.7999 128 150 116.15
147.247 -56.8448 128 150 359.95
100.619 7.05056 128 150 95.85
122.706 2.7999 128 150 177.65
36.8118 -9.95207 128 150 409.6
34.3577 -11.3012 128 150 336.45
46.6282 1.45075 128 150 362.95
107.981 5.70141 128 150 175.05
41.72 -7.05056 128 150 238.95
56.4447 7.05056 128 150 479.2
110.435 7.05056 128 150 445.75
41.72 -1.45075 128 150 268.15
66.2612 7.05056 128 150 145.3
63.8071 11.3012 128 150 202.05
46.6282 -1.45075 128 150 361.7
103.073 11.3012 128 150 287.1
103.073 5.70141 128 150 80.8
134.976 -15.5519 128 150 97.7
115.344 1.45075 128 150 113.1
36.8118 -7.05056 128 150 394.3
120.252 1.45075 128 150 455.95
112.889 2.7999 128 150 159.75
147.247 -28.3716 128 150 1126.5
53.9906 2.7999 128 150 290.9
137.431 -14.2027 128 150 594.45
147.247 -22.8395 128 150 410
139.885 -15.5519 128 150 362.4
152.155 -53.8755 128 150 1550
142.339 -22.704 128 150 441.2
117.798 2.7999 128 150 366.9
127.614 -5.70141 128 150 309.45
115.344 7.05056 128 150 280.85
152.155 -31.3408 128 150 193.15
132.522 -5.70141 128 150 329.7
134.976 -7.05056 128 150 147.8
137.431 -11.3012 128 150 349.85
49.0824 2.7999 128 150 373.55
134.976 -9.95207 128 150 460.95
117.798 5.70141 128 150 264.35
120.252 -1.45075 128 150 132.7
132.522 -11.3012 128 150 290.85
49.0824 5.70141 128 150 100.05
39.2659 -5.70141 128 150 493.6
139.885 -18.4534 128 150 464.2
157.064 -62.3768 128 150 113.5
157.064 -56.8448 128 150 116.55
152.155 -65.3461 128 150 1329.85
122.706 -2.7999 128 150 173.65
142.339 -19.8025 128 150 408.5
26.9953 -32.5545 131.488 151 276.4
24.5412 -31.2053 131.488 151 445.05
24.5412 -36.8052 131.488 151 668.55
22.0871 -32.5545 131.488 151 198
26.9953 -35.456 131.488 151 206.15
26.9953 -41.0558 131.488 151 70
130.068 -7.05056 131.488 151 347.4
41.72 -92.0637 131.488 151 473.2
39.2659 -90.7145 131.488 151 213.8
19.633 -48.208 134.976 152 103.4
19.633 -53.8078 134.976 152 100.8
26.9953 -60.9599 134.976 152 139.9
24.5412 -39.7067 134.976 152 496.6
22.0871 -35.456 134.976 152 362.85
26.9953 -52.4586 134.976 152 77.55
24.5412 -62.3091 134.976 152 496.25
19.633 -45.3065 134.976 152 170.45
29.4494 -28.3038 134.976 152 90.7
120.252 -60.9599 134.976 152 160.1
80.9859 -100.565 134.976 152 157.55
24.5412 -65.2106 134.976 152 367.45
76.0776 -100.565 134.976 152 148.6
76.0776 -103.467 134.976 152 821.75
24.5412 -70.8104 134.976 152 140.35
26.9953 -66.5598 134.976 152 486.85
26.9953 -69.4613 134.976 152 548.75
26.9953 -75.0611 134.976 152 220.75
29.4494 -70.8104 134.976 152 287.95
29.4494 -73.7119 134.976 152 508.9
29.4494 -79.3117 134.976 152 267.6
29.4494 -22.704 134.976 152 373.8
26.9953 -18.4534 134.976 152 134.65
29.4494 -14.2027 134.976 152 110.05
58.8988 -14.2027 134.976 152 75.75
24.5412 -22.704 134.976 152 71.5
83.44 -99.2159 134.976 152 92.75
26.9953 -26.9547 134.976 152 383.5
68.7153 -62.3091 134.976 152 71.35
24.5412 -28.3038 134.976 152 366.3
34.3577 -14.2027 134.976 152 267.55
31.9035 -15.5519 134.976 152 371.75
26.9953 -24.0532 134.976 152 466.65
31.9035 -18.4534 134.976 152 280.4
29.4494 -19.8025 134.976 152 456.75
120.252 -52.4586 138.464 153 312.45
120.252 -58.0584 138.464 153 207.9
122.706 -56.7093 138.464 153 1055.15
107.981 -90.85 138.464 153 1932.45
112.889 -87.8808 138.464 153 2445.7
117.798 -90.85 138.464 153 189.15
41.72 -86.4639 138.464 153 196.6
107.981 -96.3821 138.464 153 1388.55
103.073 -99.3513 138.464 153 1847.65
115.344 -35.456 138.464 153 1418.55
88.3483 -22.704 138.464 153 1104.7
71.1694 -18.4534 138.464 153 83.9
85.8941 -24.0532 138.464 153 2341.75
83.44 -22.704 138.464 153 266.6
80.9859 -24.0532 138.464 153 228.25
117.798 -36.8052 138.464 153 999.8
88.3483 -28.3038 138.464 153 935.3
117.798 -31.2053 138.464 153 73.5
132.522 -36.8052 138.464 153 86.7
49.0824 -99.2159 138.464 153 216.4
51.5365 -100.565 138.464 153 286.8
31.9035 -83.5624 138.464 153 196.4
53.9906 -99.2159 138.464 153 976.1
58.8988 -104.816 138.464 153 95.5
39.2659 -87.813 138.464 153 560
56.4447 -100.565 138.464 153 930.2
58.8988 -99.2159 138.464 153 718.8
90.8024 -24.0532 138.464 153 2805.35
132.522 -39.7067 138.464 153 91.25
93.2565 -22.704 138.464 153 1367.5
95.7106 -24.0532 138.464 153 2380.8
95.7106 -26.9547 138.464 153 1202.6
98.1647 -22.704 138.464 153 823.45
93.2565 -28.3038 138.464 153 290.05
98.1647 -28.3038 138.464 153 427.4
100.619 -24.0532 138.464 153 1271.8
100.619 -26.9547 138.464 153 1727.65
103.073 -22.704 138.464 153 174.6
103.073 -28.3038 138.464 153 1529.9
105.527 -24.0532 138.464 153 237.2
103.073 -31.2053 138.464 153 160.15
105.527 -26.9547 138.464 153 1719.75
46.6282 -94.9652 138.464 153 757.65
61.3529 -100.565 138.464 153 833.85
63.8071 -99.2159 138.464 153 277.15
68.7153 -99.2159 138.464 153 113.7
61.3529 -103.467 138.464 153 493.6
71.1694 -100.565 138.464 153 254
44.1741 -87.813 138.464 153 87.85
63.8071 -104.816 138.464 153 324.25
66.2612 -103.467 138.464 153 1052.65
36.8118 -86.4639 138.464 153 526.2
36.8118 -83.5624 138.464 153 461.4
49.0824 -96.3143 138.464 153 897.1
73.6235 -104.816 138.464 153 583.9
51.5365 -94.9652 138.464 153 495.75
53.9906 -96.3143 138.464 153 466.3
56.4447 -94.9652 138.464 153 81.85
80.9859 -103.467 138.464 153 817.8
34.3577 -79.3117 138.464 153 491.4
44.1741 -96.3143 138.464 153 175.25
34.3577 -82.2132 138.464 153 810
22.0871 -41.0558 138.464 153 575.3
24.5412 -48.208 138.464 153 339.75
24.5412 -45.3065 138.464 153 482.9
22.0871 -58.0584 138.464 153 383.6
24.5412 -56.7093 138.464 153 485.05
22.0871 -60.9599 138.464 153 232.2
24.5412 -53.8078 138.464 153 514.25
26.9953 -58.0584 138.464 153 126.7
22.0871 -52.4586 138.464 153 670.5
22.0871 -49.5571 138.464 153 457.55
22.0871 -43.9573 138.464 153 761.55
39.2659 -82.2132 138.464 153 86.2
98.1647 -99.2159 138.464 153 950.1
44.1741 -90.7145 138.464 153 617.75
83.44 -104.816 138.464 153 560.35
88.3482 -99.2159 138.464 153 301.7
93.2565 -99.2159 138.464 153 618.35
112.889 -82.3487 138.464 153 820
78.5318 -107.717 138.464 153 77.2
122.706 -82.3487 138.464 153 294.2
95.7106 -100.565 138.464 153 960.25
85.8941 -103.467 138.464 153 881.25
107.981 -28.3038 138.464 153 1466.9
88.3482 -104.816 138.464 153 345.65
90.8023 -103.467 138.464 153 784.4
93.2565 -104.816 138.464 153 145.8
95.7106 -103.467 138.464 153 197.85
105.527 -32.5545 138.464 153 139.8
98.1647 -96.3143 138.464 153 499.3
78.5318 -104.816 138.464 153 593.55
100.619 -94.9652 138.464 153 341.25
29.4494 -31.2053 138.464 153 128.3
107.981 -31.2053 138.464 153 1070.55
110.435 -26.9547 138.464 153 266.45
110.435 -32.5545 138.464 153 1334.7
112.889 -28.3038 138.464 153 173.6
112.889 -31.2053 138.464 153 1092.65
63.8071 -19.8025 138.464 153 79.4
90.8024 -26.9547 138.464 153 1566.9
78.5318 -22.704 138.464 153 78.9
115.344 -32.5545 138.464 153 548.35
41.72 -94.9652 138.464 153 126.55
31.9035 -77.9626 138.464 153 816.4
31.9035 -75.0611 138.464 153 427
46.6282 -92.0637 138.464 153 495.45
85.8941 -100.565 138.464 153 364.6
31.9035 -26.9547 138.464 153 91.6
90.8023 -100.565 138.464 153 988.4
66.2612 -100.565 141.952 154 449.7
83.44 -28.3038 141.952 154 2113.65
127.614 -56.8448 141.952 154 1025.6
83.44 -31.2053 141.952 154 105
110.435 -35.456 141.952 154 263.45
80.9859 -26.9547 141.952 154 785.85
112.889 -36.8052 141.952 154 561.35
120.252 -41.0558 141.952 154 1159.6
71.1694 -103.467 141.952 154 851.25
68.7153 -104.816 141.952 154 608.3
56.4447 -103.467 141.952 154 95.1
117.798 -73.8474 141.952 154 958.5
127.614 -62.3768 141.952 154 927.05
122.706 -65.3461 141.952 154 2374.05
122.706 -70.8781 141.952 154 2417.65
117.798 -79.3795 141.952 154 2230.35
115.344 -41.0558 141.952 154 296.55
115.344 -43.9573 141.952 154 111.9
127.614 -73.8474 141.952 154 142.4
125.16 -52.4586 141.952 154 637.4
117.798 -39.7067 141.952 154 1538.5
85.8941 -26.9547 141.952 154 3659
117.798 -45.3065 141.952 154 348.25
117.798 -48.208 141.952 154 102.55
120.252 -43.9573 141.952 154 1416.45
122.706 -39.7067 141.952 154 112.65
120.252 -49.5571 141.952 154 635.15
122.706 -45.3065 141.952 154 793.5
122.706 -48.208 141.952 154 1233.9
122.706 -53.8078 141.952 154 1169.2
125.16 -49.5571 141.952 154 463
-73.6235 5.70141 337.28 210 179.7
-2.45413 -1.45075 403.552 229 113
-2.45413 1.45075 407.04 230 159.75
17.1788 103.467 476.8 250 82.75
-4.90824 104.816 1094.18 427 121.6
