 Event ID : 97
68.7153 31.2053 -53.696 64 3703.38
36.8118 24.0532 -44.288 67 1300.72
24.5412 11.3012 -44.288 67 663.667
-181.605 -2.86764 -44.288 67 1727.95
66.2612 35.456 -44.288 67 1516.62
-181.605 2.86764 -41.152 68 1741.8
-186.513 11.369 -38.016 69 388.783
68.7153 28.3038 -38.016 69 3805.1
-186.513 5.83687 -38.016 69 1149.6
-181.605 14.3382 -34.88 70 1726.57
-181.605 19.8703 -31.744 71 2190.53
-181.605 31.3408 -25.472 73 1760.25
26.9953 9.95207 -25.472 73 2773
39.2659 22.704 -25.472 73 1963.55
-176.696 28.3716 -25.472 73 103.55
-186.513 28.3716 -25.472 73 28.95
-181.605 36.8729 -22.336 74 872.05
68.7153 36.8052 -22.336 74 454.833
71.1694 24.0532 -19.2 75 2875.83
-171.788 53.8755 -19.2 75 2607.57
-176.696 39.8421 -19.2 75 1077.25
-176.696 56.8448 -19.2 75 85.1
-171.788 65.3461 -16.064 76 82.125
-166.88 56.8448 -16.064 76 637.525
73.6235 22.704 -16.064 76 91.9667
24.5412 22.704 -16.064 76 96.7667
-166.88 73.8474 -16.064 76 76.075
71.1694 26.9547 -16.064 76 3779.32
71.1694 32.5545 -16.064 76 187.567
61.3529 32.5545 -16.064 76 86.7667
66.2612 26.9547 -16.064 76 3712.22
63.8071 31.2053 -16.064 76 80.0667
-176.696 45.3742 -16.064 76 1396.55
-166.88 62.3768 -12.928 77 919.775
-171.788 48.3434 -12.928 77 778.25
-161.972 65.3461 -9.792 78 801.875
66.2612 24.0532 -6.656 79 2778.85
-161.972 70.8781 -6.656 79 635.025
68.7153 22.704 -3.52 80 3719.67
-157.064 73.8474 -3.52 80 1321.07
-152.155 70.8781 -3.52 80 164.625
-152.155 82.3487 -0.384 81 94.975
-147.247 79.3795 2.752 82 1383.98
-142.339 82.3487 5.888 83 2199.72
22.0871 9.95207 9.024 84 2669.37
17.1788 15.5519 9.024 84 80.4667
66.2612 32.5545 12.16 85 437.067
19.6329 5.70141 12.16 85 472.617
34.3577 22.704 12.16 85 1545.87
68.7153 19.8025 12.16 85 3661.22
-142.339 87.8808 12.16 85 240.4
17.1788 7.05056 12.16 85 2268.37
-137.431 90.85 12.16 85 87.2
-132.522 87.8808 15.296 86 1433.07
-122.706 87.8808 18.432 87 682.45
-127.614 90.85 18.432 87 1158.3
-117.798 90.85 21.568 88 1417.27
-107.981 96.3821 24.704 89 246.933
-112.889 87.8808 24.704 89 280.033
-107.981 90.85 27.84 90 1259.42
39.2659 5.70141 30.976 91 55.975
19.6329 2.7999 30.976 91 881.725
71.1694 18.4534 30.976 91 3606.03
-98.1647 90.7145 30.976 91 312.8
-100.619 94.9652 30.976 91 346.15
71.1694 9.95207 30.976 91 1378.22
26.9953 7.05056 30.976 91 2254.47
-100.619 92.0637 30.976 91 874.15
-103.073 90.7145 30.976 91 140.4
26.9953 1.45075 30.976 91 320.575
-95.7106 94.9652 34.112 92 213.883
-90.8024 94.9652 34.112 92 77.1167
-93.2565 90.7145 34.112 92 390.383
-95.7106 92.0637 34.112 92 807.883
-90.8024 92.0637 34.112 92 1339.37
71.1694 15.5519 37.248 93 3029.62
-88.3482 90.7145 37.248 93 554.85
-83.44 90.7145 37.248 93 828.85
-85.8941 92.0637 37.248 93 401.4
-78.5318 87.813 40.384 94 261.367
-76.0776 86.4639 40.384 94 163.617
-78.5318 90.7145 40.384 94 384.767
66.2612 18.4534 40.384 94 3251.97
29.4494 5.70141 40.384 94 387.425
-80.9859 92.0637 40.384 94 225.017
-73.6235 87.813 43.52 95 420.667
-71.1694 86.4639 43.52 95 395.567
73.6235 14.2027 43.52 95 342.875
73.6235 11.3012 43.52 95 168.225
-68.7153 87.813 46.656 96 215.983
68.7153 14.2027 46.656 96 3674.12
-66.2612 83.5624 46.656 96 598.833
-68.7153 82.2132 46.656 96 68.0833
-66.2612 86.4639 46.656 96 223.533
-61.3529 83.5624 49.792 97 518.85
-63.8071 82.2132 49.792 97 1088.2
-53.9906 79.3117 49.792 97 264
-58.8988 82.2132 49.792 97 209.35
-56.4447 77.9626 49.792 97 472.75
66.2612 15.5519 49.792 97 3635.87
-58.8988 79.3117 52.928 98 344.833
-51.5365 77.9626 52.928 98 223.55
-51.5365 75.0611 52.928 98 907.05
-46.6282 69.4613 56.064 99 489.2
-49.0824 73.7119 56.064 99 367.6
-44.1741 65.2106 59.2 100 107.15
-41.72 69.4613 59.2 100 151.9
-44.1741 70.8104 59.2 100 352.15
-49.0824 70.8104 59.2 100 189.65
-41.72 66.5598 59.2 100 466.5
-39.2659 62.3091 62.336 101 459.8
-39.2659 65.2106 62.336 101 229.8
51.5365 9.95207 62.336 101 36.175
-34.3576 56.7093 65.472 102 399.85
-36.8118 60.9599 65.472 102 596.95
-36.8118 58.0584 65.472 102 383.6
-34.3576 53.8078 68.608 103 138.45
-31.9035 52.4586 68.608 103 366.8
-31.9035 49.5571 68.608 103 216.2
-29.4494 45.3065 71.744 104 147.25
-29.4494 48.208 71.744 104 381.2
68.7153 11.3012 71.744 104 3711.33
-24.5412 39.7067 74.88 105 405.1
-26.9953 43.9573 74.88 105 394.45
-26.9953 41.0558 78.016 106 504.917
-22.0871 35.456 78.016 106 227.85
17.1788 1.45075 78.016 106 325.525
-24.5412 36.8052 81.152 107 467.433
29.4494 2.7999 84.288 108 1285.22
-22.0871 32.5545 84.288 108 243
-22.0871 26.9547 84.288 108 537.8
-24.5412 31.2053 84.288 108 117.05
66.2612 9.95207 84.288 108 3643.83
-19.6329 28.3038 84.288 108 162
-24.5412 28.3038 84.288 108 130.45
24.5412 -2.7999 87.424 109 1806.42
41.72 7.05056 87.424 109 124.625
34.3577 5.70141 87.424 109 464.675
78.5318 22.704 87.424 109 151.425
26.9953 -1.45075 87.424 109 172.575
-22.0871 18.4534 93.696 111 95.675
-22.0871 24.0532 93.696 111 193.675
-19.6329 19.8025 93.696 111 346.075
-19.6329 22.704 93.696 111 314.375
-19.6329 14.2027 96.832 112 638.525
-22.0871 15.5519 96.832 112 99.475
-19.6329 11.3012 96.832 112 222.575
-19.6329 5.70141 99.968 113 173.275
29.4494 -2.7999 99.968 113 139.125
22.0871 -7.05056 99.968 113 689.075
39.2659 11.3012 99.968 113 452.525
