! 115Cd energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
1.500000	0.00168522	1.500000	0.00168522	1.500000	0.00148698	1.500000	0.00148698	1.500000	0.00148698	1.500000	0.00168182	1.500000	3.40583e-06	
1.750000	0.00166731	1.750000	0.00166731	1.750000	0.00150925	1.750000	0.00150925	1.750000	0.00150925	1.750000	0.00166432	1.750000	2.9907e-06	
2.000000	0.00164193	2.000000	0.00164193	2.000000	0.00151968	2.000000	0.00151968	2.000000	0.00151968	2.000000	0.00163926	2.000000	2.671e-06 	
2.250000	0.00161627	2.250000	0.00161627	2.250000	0.00152191	2.250000	0.00152191	2.250000	0.00152191	2.250000	0.00161386	2.250000	2.41667e-06	
2.500000	0.0021628 	2.500000	0.00159069	2.500000	0.00151839	2.500000	0.00151839	2.500000	0.00151839	2.500000	0.00158848	2.500000	2.20918e-06	
3.000000	0.00207191	3.000000	0.00154123	3.000000	0.00150028	3.000000	0.00150028	3.000000	0.00150028	3.000000	0.00153934	3.000000	1.89026e-06	
3.500000	0.00198358	3.500000	0.00149361	3.500000	0.00147364	3.500000	0.00147364	3.500000	0.00147364	3.500000	0.00149196	3.500000	1.65594e-06	
4.000000	0.00190046	4.000000	0.00144801	4.000000	0.0014428 	4.000000	0.0014428 	4.000000	0.00144281	4.000000	0.00144654	4.000000	1.47601e-06	
4.500000	0.00182326	4.500000	0.00140466	4.500000	0.00140982	4.500000	0.00140982	4.500000	0.00140983	4.500000	0.00140333	4.500000	1.33323e-06	
5.000000	0.00175192	5.000000	0.00136358	5.000000	0.0013718 	5.000000	0.0013718 	5.000000	0.0013718 	5.000000	0.00136237	5.000000	1.217e-06 	
5.500000	0.00168609	5.500000	0.00132472	5.500000	0.00133563	5.500000	0.00133563	5.500000	0.00133563	5.500000	0.0013236 	5.500000	1.12041e-06	
6.000000	0.00162529	6.000000	0.00128786	6.000000	0.00130124	6.000000	0.00130124	6.000000	0.00130124	6.000000	0.00128682	6.000000	1.0388e-06	
6.500000	0.00156906	6.500000	0.00125289	6.500000	0.00126855	6.500000	0.00126855	6.500000	0.00126856	6.500000	0.00125192	6.500000	9.68881e-07	
7.000000	0.00151695	7.000000	0.00121984	7.000000	0.00123748	7.000000	0.00123748	7.000000	0.00123748	7.000000	0.00121893	7.000000	9.0826e-07	
7.500000	0.00146853	7.500000	0.00118856	7.500000	0.00120792	7.500000	0.00120792	7.500000	0.00120792	7.500000	0.00118771	7.500000	8.55168e-07	
8.000000	0.00142344	8.000000	0.00115863	8.000000	0.00117977	8.000000	0.00117977	8.000000	0.00117977	8.000000	0.00115783	8.000000	8.08261e-07	
8.500000	0.00138135	8.500000	0.0011303 	8.500000	0.00115295	8.500000	0.00115295	8.500000	0.00115295	8.500000	0.00112953	8.500000	7.665e-07 	
9.000000	0.00134198	9.000000	0.0011035 	9.000000	0.00112736	9.000000	0.00112736	9.000000	0.00112736	9.000000	0.00110277	9.000000	7.29066e-07	
9.500000	0.00130507	9.500000	0.00107809	9.500000	0.00110293	9.500000	0.00110293	9.500000	0.00110293	9.500000	0.00107739	9.500000	6.95309e-07	
10.000000	0.00127039	10.000000	0.00101009	10.000000	0.00107958	10.000000	0.00107958	10.000000	0.00107958	10.000000	0.00100943	10.000000	6.64703e-07	
11.000000	0.00120694	11.000000	0.000980095	11.000000	0.0010265 	11.000000	0.00103765	11.000000	0.00104564	11.000000	0.000979484	11.000000	6.11301e-07	
12.000000	0.00115029	12.000000	0.000951185	12.000000	0.000978836	12.000000	0.000999322	12.000000	0.00101313	12.000000	0.000950618	12.000000	5.66239e-07	
13.000000	0.00109939	13.000000	0.000923535	13.000000	0.000935829	13.000000	0.00096418	13.000000	0.000982189	13.000000	0.000923007	13.000000	5.27674e-07	
14.000000	0.00105336	14.000000	0.000897207	14.000000	0.000896855	14.000000	0.000931871	14.000000	0.000952844	14.000000	0.000896713	14.000000	4.94276e-07	
15.000000	0.00101153	15.000000	0.0008722 	15.000000	0.000861397	15.000000	0.000902087	15.000000	0.000925077	15.000000	0.000871735	15.000000	4.65053e-07	
16.000000	0.000973329	16.000000	0.000848475	16.000000	0.000829048	16.000000	0.000874561	16.000000	0.000898841	16.000000	0.000848036	16.000000	4.39258e-07	
17.000000	0.000938285	17.000000	0.000825976	17.000000	0.000799452	17.000000	0.000849062	17.000000	0.000874075	17.000000	0.00082556	17.000000	4.16311e-07	
18.000000	0.000906012	18.000000	0.000804639	18.000000	0.000772285	18.000000	0.000825387	18.000000	0.000850657	18.000000	0.000804243	18.000000	3.95758e-07	
19.000000	0.000876183	19.000000	0.000784393	19.000000	0.000747277	19.000000	0.000803361	19.000000	0.000828563	19.000000	0.000784016	19.000000	3.77236e-07	
20.000000	0.000848521	20.000000	0.000765172	20.000000	0.000724202	20.000000	0.000782831	20.000000	0.000807729	20.000000	0.000764812	20.000000	3.60454e-07	
21.000000	0.000822791	21.000000	0.00074691	21.000000	0.00070287	21.000000	0.00076366	21.000000	0.000787995	21.000000	0.000746564	21.000000	3.45173e-07	
22.000000	0.00079879	22.000000	0.000729542	22.000000	0.00068312	22.000000	0.00074573	22.000000	0.00076939	22.000000	0.000729211	22.000000	3.31198e-07	
23.000000	0.000776344	23.000000	0.000713011	23.000000	0.000664804	23.000000	0.000728936	23.000000	0.00075178	23.000000	0.000712692	23.000000	3.18365e-07	
24.000000	0.000755301	24.000000	0.00069726	24.000000	0.00064779	24.000000	0.000713183	24.000000	0.000735141	24.000000	0.000696954	24.000000	3.06538e-07	
25.000000	0.000735531	25.000000	0.000682239	25.000000	0.000631961	25.000000	0.000698387	25.000000	0.000719394	25.000000	0.000681944	25.000000	2.956e-07 	
27.000000	0.000699356	27.000000	0.0006542 	27.000000	0.00060346	27.000000	0.00067138	27.000000	0.000690377	27.000000	0.000653924	27.000000	2.76015e-07	
29.000000	0.000667049	29.000000	0.000628555	29.000000	0.000578614	29.000000	0.000647402	29.000000	0.000664342	29.000000	0.000628297	29.000000	2.58978e-07	
31.000000	0.000638002	31.000000	0.000605016	31.000000	0.000557902	31.000000	0.000623786	31.000000	0.000637193	31.000000	0.000604772	31.000000	2.44014e-07	
33.000000	0.000611733	33.000000	0.000583337	33.000000	0.000539958	33.000000	0.000600121	33.000000	0.000609308	33.000000	0.000583106	33.000000	2.30761e-07	
35.000000	0.000587849	35.000000	0.000563306	35.000000	0.00052329	35.000000	0.000578364	35.000000	0.000584174	35.000000	0.000563087	35.000000	2.18938e-07	
38.000000	0.000555812	38.000000	0.000535965	38.000000	0.000500334	38.000000	0.000548823	38.000000	0.000550769	38.000000	0.000535761	38.000000	2.03408e-07	
41.000000	0.000527578	41.000000	0.000511425	41.000000	0.000479482	41.000000	0.000522455	41.000000	0.00052159	41.000000	0.000511235	41.000000	1.90028e-07	
44.000000	0.000502491	44.000000	0.000489277	44.000000	0.000460579	44.000000	0.000498769	44.000000	0.00049586	44.000000	0.000489099	44.000000	1.78373e-07	
47.000000	0.000480039	47.000000	0.000469188	47.000000	0.000443309	47.000000	0.000477373	47.000000	0.000472977	47.000000	0.000469019	47.000000	1.68125e-07	
50.000000	0.000459817	50.000000	0.00045088	50.000000	0.000427405	50.000000	0.000457947	50.000000	0.000452483	50.000000	0.000450721	50.000000	1.59041e-07	
55.000000	0.000430215	55.000000	0.000423728	55.000000	0.000403696	55.000000	0.000429258	55.000000	0.000422651	55.000000	0.000423583	55.000000	1.45988e-07	
