! 120Sn energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
1.500000	0.00174571	1.500000	0.00174571	1.500000	0.00153563	1.500000	0.00153563	1.500000	0.00153563	1.500000	0.00174204	1.500000	3.66871e-06	
1.750000	0.0017357 	1.750000	0.0017357 	1.750000	0.00156227	1.750000	0.00156227	1.750000	0.00156228	1.750000	0.00173248	1.750000	3.22211e-06	
2.000000	0.00171104	2.000000	0.00171104	2.000000	0.00157613	2.000000	0.00157613	2.000000	0.00157613	2.000000	0.00170817	2.000000	2.87809e-06	
2.250000	0.00168588	2.250000	0.00168588	2.250000	0.00158108	2.250000	0.00158108	2.250000	0.00158108	2.250000	0.00168328	2.250000	2.60436e-06	
2.500000	0.00228386	2.500000	0.00166062	2.500000	0.00157972	2.500000	0.00157972	2.500000	0.00157972	2.500000	0.00165824	2.500000	2.381e-06 	
3.000000	0.00219072	3.000000	0.00161115	3.000000	0.00156469	3.000000	0.00156469	3.000000	0.00156469	3.000000	0.00160911	3.000000	2.03764e-06	
3.500000	0.00209965	3.500000	0.00156361	3.500000	0.00154   	3.500000	0.00154   	3.500000	0.00154   	3.500000	0.00156182	3.500000	1.7853e-06	
4.000000	0.00201361	4.000000	0.0015178 	4.000000	0.00151035	4.000000	0.00151035	4.000000	0.00151035	4.000000	0.00151621	4.000000	1.59151e-06	
4.500000	0.00193348	4.500000	0.00147405	4.500000	0.00147835	4.500000	0.00147835	4.500000	0.00147835	4.500000	0.00147261	4.500000	1.4377e-06	
5.000000	0.00185928	5.000000	0.00143245	5.000000	0.0014426 	5.000000	0.0014426 	5.000000	0.00144261	5.000000	0.00143113	5.000000	1.31247e-06	
5.500000	0.00179067	5.500000	0.00139296	5.500000	0.00140583	5.500000	0.00140583	5.500000	0.00140583	5.500000	0.00139175	5.500000	1.2084e-06	
