! 110Pd energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
1.500000	0.00161626	1.500000	0.00161626	1.500000	0.00143657	1.500000	0.00143657	1.500000	0.00143657	1.500000	0.0016131 	1.500000	3.15156e-06	
1.750000	0.00159558	1.750000	0.00159558	1.750000	0.00145459	1.750000	0.00145459	1.750000	0.00145459	1.750000	0.00159281	1.750000	2.76694e-06	
2.000000	0.00157256	2.000000	0.00157256	2.000000	0.00146172	2.000000	0.00146172	2.000000	0.00146172	2.000000	0.00157009	2.000000	2.47079e-06	
2.250000	0.00154838	2.250000	0.00154838	2.250000	0.00146137	2.250000	0.00146137	2.250000	0.00146137	2.250000	0.00154614	2.250000	2.23524e-06	
2.500000	0.00204195	2.500000	0.00152371	2.500000	0.00145581	2.500000	0.00145581	2.500000	0.00145581	2.500000	0.00152167	2.500000	2.0431e-06	
3.000000	0.00195356	3.000000	0.00147351	3.000000	0.00143482	3.000000	0.00143482	3.000000	0.00143482	3.000000	0.00147176	3.000000	1.74784e-06	
3.500000	0.00186816	3.500000	0.0014253 	3.500000	0.00140642	3.500000	0.00140642	3.500000	0.00140642	3.500000	0.00142377	3.500000	1.53095e-06	
4.000000	0.00178809	4.000000	0.00137955	4.000000	0.00137456	4.000000	0.00137456	4.000000	0.00137457	4.000000	0.00137818	4.000000	1.36444e-06	
4.500000	0.00171394	4.500000	0.00133634	4.500000	0.00133831	4.500000	0.00133831	4.500000	0.00133831	4.500000	0.0013351 	4.500000	1.23233e-06	
5.000000	0.00164556	5.000000	0.00129561	5.000000	0.00130089	5.000000	0.00130089	5.000000	0.00130089	5.000000	0.00129448	5.000000	1.12479e-06	
5.500000	0.00158258	5.500000	0.00125723	5.500000	0.00126539	5.500000	0.00126539	5.500000	0.00126539	5.500000	0.00125619	5.500000	1.03544e-06	
6.000000	0.00152451	6.000000	0.00122081	6.000000	0.00123174	6.000000	0.00123174	6.000000	0.00123174	6.000000	0.00121985	6.000000	9.59951e-07	
6.500000	0.00147086	6.500000	0.00118654	6.500000	0.00119982	6.500000	0.00119982	6.500000	0.00119982	6.500000	0.00118565	6.500000	8.95279e-07	
7.000000	0.0014212 	7.000000	0.00115424	7.000000	0.00116954	7.000000	0.00116954	7.000000	0.00116954	7.000000	0.0011534 	7.000000	8.39215e-07	
7.500000	0.00137511	7.500000	0.00112341	7.500000	0.00114078	7.500000	0.00114078	7.500000	0.00114078	7.500000	0.00112262	7.500000	7.90118e-07	
8.000000	0.00133223	8.000000	0.00109426	8.000000	0.00111344	8.000000	0.00111344	8.000000	0.00111344	8.000000	0.00109351	8.000000	7.46743e-07	
8.500000	0.00129224	8.500000	0.00106683	8.500000	0.00108743	8.500000	0.00108743	8.500000	0.00108743	8.500000	0.00106612	8.500000	7.08128e-07	
9.000000	0.00125486	9.000000	0.00104093	9.000000	0.00106265	9.000000	0.00106265	9.000000	0.00106265	9.000000	0.00104025	9.000000	6.73517e-07	
9.500000	0.00121984	9.500000	0.0010164 	9.500000	0.00103901	9.500000	0.00103901	9.500000	0.00103901	9.500000	0.00101576	9.500000	6.42307e-07	
10.000000	0.00118696	10.000000	0.000951773	10.000000	0.00101645	10.000000	0.00101645	10.000000	0.00101645	10.000000	0.000951159	10.000000	6.14012e-07	
11.000000	0.00112686	11.000000	0.000922437	11.000000	0.000965763	11.000000	0.000975943	11.000000	0.000982908	11.000000	0.000921872	11.000000	5.64645e-07	
12.000000	0.00107326	12.000000	0.000894286	12.000000	0.000920302	12.000000	0.000938978	12.000000	0.000950972	12.000000	0.000893763	12.000000	5.22991e-07	
13.000000	0.00102515	13.000000	0.000867458	13.000000	0.000879344	13.000000	0.000905144	13.000000	0.000920718	13.000000	0.000866971	13.000000	4.87346e-07	
14.000000	0.000981692	14.000000	0.000841988	14.000000	0.000842283	14.000000	0.000874084	14.000000	0.000892141	14.000000	0.000841532	14.000000	4.56477e-07	
15.000000	0.000942226	15.000000	0.000817855	15.000000	0.000808604	15.000000	0.000845489	15.000000	0.000865193	15.000000	0.000817425	15.000000	4.29471e-07	
16.000000	0.00090621	16.000000	0.000795009	16.000000	0.000777899	16.000000	0.000819094	16.000000	0.000839808	16.000000	0.000794603	16.000000	4.05633e-07	
17.000000	0.000873197	17.000000	0.000773385	17.000000	0.000749818	17.000000	0.000794667	17.000000	0.000815907	17.000000	0.000773001	17.000000	3.84428e-07	
18.000000	0.000842815	18.000000	0.000752912	18.000000	0.000724055	18.000000	0.000772011	18.000000	0.000793362	18.000000	0.000752546	18.000000	3.65435e-07	
19.000000	0.000814751	19.000000	0.000733516	19.000000	0.000700361	19.000000	0.000750952	19.000000	0.000772137	19.000000	0.000733168	19.000000	3.48321e-07	
20.000000	0.000788741	20.000000	0.000715128	20.000000	0.000678532	20.000000	0.000731338	20.000000	0.000752159	20.000000	0.000714795	20.000000	3.32815e-07	
21.000000	0.000764561	21.000000	0.000697679	21.000000	0.000658372	21.000000	0.000713037	21.000000	0.000733273	21.000000	0.00069736	21.000000	3.18697e-07	
22.000000	0.000742018	22.000000	0.000681105	22.000000	0.000639701	22.000000	0.000695933	22.000000	0.000715495	22.000000	0.000680799	22.000000	3.05785e-07	
23.000000	0.000720946	23.000000	0.000665346	23.000000	0.000622378	23.000000	0.000679922	23.000000	0.000698694	23.000000	0.000665052	23.000000	2.93929e-07	
24.000000	0.000701202	24.000000	0.000650347	24.000000	0.000606285	24.000000	0.000664913	24.000000	0.00068284	24.000000	0.000650064	24.000000	2.83003e-07	
25.000000	0.000682658	25.000000	0.000636056	25.000000	0.000591323	25.000000	0.000650824	25.000000	0.000667857	25.000000	0.000635783	25.000000	2.72899e-07	
27.000000	0.00064875	27.000000	0.000609415	27.000000	0.000564448	27.000000	0.000625125	27.000000	0.000640298	27.000000	0.00060916	27.000000	2.54807e-07	
29.000000	0.000618491	29.000000	0.000585089	29.000000	0.000541026	29.000000	0.000602329	29.000000	0.000615624	29.000000	0.00058485	29.000000	2.39069e-07	
31.000000	0.000591305	31.000000	0.000562792	31.000000	0.000521328	31.000000	0.000579952	31.000000	0.000590178	31.000000	0.000562566	31.000000	2.25247e-07	
33.000000	0.000566735	33.000000	0.000542283	33.000000	0.000504157	33.000000	0.000557603	33.000000	0.000564252	33.000000	0.00054207	33.000000	2.13007e-07	
35.000000	0.000544409	35.000000	0.000523358	35.000000	0.000488235	35.000000	0.000537078	35.000000	0.000540902	35.000000	0.000523156	35.000000	2.02087e-07	
38.000000	0.000514483	38.000000	0.00049756	38.000000	0.000466333	38.000000	0.000509245	38.000000	0.000509889	38.000000	0.000497372	38.000000	1.87744e-07	
41.000000	0.00048813	41.000000	0.00047444	41.000000	0.000446552	41.000000	0.000484437	41.000000	0.000482829	41.000000	0.000474264	41.000000	1.75387e-07	
44.000000	0.000464731	44.000000	0.000453601	44.000000	0.000428563	44.000000	0.000462182	44.000000	0.000458975	44.000000	0.000453437	44.000000	1.64624e-07	
47.000000	0.000443803	47.000000	0.000434722	47.000000	0.000412147	47.000000	0.000442101	47.000000	0.000437779	47.000000	0.000434567	47.000000	1.55161e-07	
50.000000	0.000424965	50.000000	0.000417537	50.000000	0.000397138	50.000000	0.00042389	50.000000	0.000418803	50.000000	0.00041739	50.000000	1.46773e-07	
55.000000	0.000397408	55.000000	0.000392083	55.000000	0.000374692	55.000000	0.00039703	55.000000	0.000391182	55.000000	0.000391948	55.000000	1.34721e-07	
60.000000	0.000373746	60.000000	0.000369938	60.000000	0.000355054	60.000000	0.000373773	60.000000	0.000367582	60.000000	0.000369813	60.000000	1.24574e-07	
65.000000	0.000353188	65.000000	0.000350494	65.000000	0.000337641	65.000000	0.000353437	65.000000	0.000347166	65.000000	0.000350378	65.000000	1.15908e-07	
70.000000	0.000335149	70.000000	0.000333285	70.000000	0.000322143	70.000000	0.000335504	70.000000	0.000329334	70.000000	0.000333177	70.000000	1.08417e-07	
75.000000	0.000319181	75.000000	0.000317946	75.000000	0.000308246	75.000000	0.000319574	75.000000	0.000314182	75.000000	0.000317844	75.000000	1.01875e-07	
80.000000	0.000304941	80.000000	0.000304187	80.000000	0.000295761	80.000000	0.000305327	80.000000	0.00030065	80.000000	0.000304091	80.000000	9.61082e-08	
85.000000	0.000292155	85.000000	0.000291776	85.000000	0.000284409	85.000000	0.000292513	85.000000	0.000288461	85.000000	0.000291685	85.000000	9.0986e-08	
90.000000	0.000280607	90.000000	0.000280525	90.000000	0.000274105	90.000000	0.000280924	90.000000	0.000277435	90.000000	0.000280438	90.000000	8.64041e-08	
95.000000	0.000270122	95.000000	0.000270277	95.000000	0.000264649	95.000000	0.000270395	95.000000	0.000267433	95.000000	0.000270195	95.000000	8.22804e-08	
100.000000	0.000260555	100.000000	0.000260905	100.000000	0.000255997	100.000000	0.000260786	100.000000	0.000258312	100.000000	0.000260827	100.000000	7.85483e-08	
105.000000	0.000251789	105.000000	0.000252301	105.000000	0.000248054	105.000000	0.000251984	105.000000	0.000249951	105.000000	0.000252226	105.000000	7.5154e-08	
110.000000	0.000243724	110.000000	0.000244375	110.000000	0.000240685	110.000000	0.00024389	110.000000	0.000242284	110.000000	0.000244303	110.000000	7.20528e-08	
115.000000	0.000236278	115.000000	0.000237049	115.000000	0.000233865	115.000000	0.000236423	115.000000	0.000235188	115.000000	0.00023698	115.000000	6.92079e-08	
120.000000	0.00022938	120.000000	0.000230259	120.000000	0.000227532	120.000000	0.000229513	120.000000	0.000228638	120.000000	0.000230192	120.000000	6.65884e-08	
125.000000	0.000222971	125.000000	0.000223947	125.000000	0.000221631	125.000000	0.000223101	125.000000	0.000222545	125.000000	0.000223883	125.000000	6.4168e-08	
130.000000	0.000216999	130.000000	0.000218065	130.000000	0.000216133	130.000000	0.000217135	130.000000	0.000216888	130.000000	0.000218003	130.000000	6.19247e-08	
135.000000	0.00021142	135.000000	0.000212571	135.000000	0.000210982	135.000000	0.00021157	135.000000	0.000211594	135.000000	0.000212511	135.000000	5.98394e-08	
140.000000	0.000206195	140.000000	0.000207428	140.000000	0.000206143	140.000000	0.000206368	140.000000	0.00020666	140.000000	0.00020737	140.000000	5.78957e-08	
145.000000	0.000201291	145.000000	0.000202603	145.000000	0.000201597	145.000000	0.000201494	145.000000	0.000202014	145.000000	0.000202547	145.000000	5.60795e-08	
150.000000	0.000196679	150.000000	0.000198068	150.000000	0.000197325	150.000000	0.000196919	150.000000	0.000197665	150.000000	0.000198014	150.000000	5.43785e-08	
155.000000	0.000190087	155.000000	0.000193798	155.000000	0.000193304	155.000000	0.000192616	155.000000	0.000193564	155.000000	0.000193745	155.000000	5.27819e-08	
160.000000	0.000186271	160.000000	0.00018977	160.000000	0.000189507	160.000000	0.000188562	160.000000	0.0001897 	160.000000	0.000189719	160.000000	5.12803e-08	
165.000000	0.000182665	165.000000	0.000185964	165.000000	0.00018591	165.000000	0.000184736	165.000000	0.00018606	165.000000	0.000185915	165.000000	4.98652e-08	
170.000000	0.000179252	170.000000	0.000182363	170.000000	0.000182496	170.000000	0.000181119	170.000000	0.000182602	170.000000	0.000182315	170.000000	4.85293e-08	
175.000000	0.000176017	175.000000	0.000178951	175.000000	0.000179257	175.000000	0.000177696	175.000000	0.000179335	175.000000	0.000178904	175.000000	4.72661e-08	
180.000000	0.000172945	180.000000	0.000175713	180.000000	0.000176187	180.000000	0.000174451	180.000000	0.000176236	180.000000	0.000175667	180.000000	4.60697e-08	
185.000000	0.000170025	185.000000	0.000172637	185.000000	0.000173264	185.000000	0.00017137	185.000000	0.000173284	185.000000	0.000172592	185.000000	4.49349e-08	
190.000000	0.000167246	190.000000	0.00016971	190.000000	0.000170475	190.000000	0.000168442	190.000000	0.000170483	190.000000	0.000169666	190.000000	4.38569e-08	
195.000000	0.000164597	195.000000	0.000166922	195.000000	0.000167826	195.000000	0.000165656	195.000000	0.000167815	195.000000	0.000166879	195.000000	4.28316e-08	
200.000000	0.00016207	200.000000	0.000164264	200.000000	0.000165307	200.000000	0.000163002	200.000000	0.000165264	200.000000	0.000164222	200.000000	4.18551e-08	
210.000000	0.000157348	210.000000	0.000159303	210.000000	0.000160573	210.000000	0.000158054	210.000000	0.000160517	210.000000	0.000159263	210.000000	4.0035e-08	
220.000000	0.000153022	220.000000	0.000154764	220.000000	0.00015624	220.000000	0.000153535	220.000000	0.000156162	220.000000	0.000154726	220.000000	3.83727e-08	
230.000000	0.000149044	230.000000	0.000150597	230.000000	0.000152259	230.000000	0.000149393	230.000000	0.000152172	230.000000	0.000150561	230.000000	3.68482e-08	
