0.125 0 0
0.125 0.5 4.07861e-06
0.125 1 2.50717e-05
0.125 1.5 7.52103e-05
0.125 2 0.000158751
0.125 2.5 0.000271028
0.125 3 0.000399626
0.125 3.5 0.000527946
0.125 4 0.000638899
0.125 4.5 0.00071895
0.125 5 0.000760124
0.125 5.5 0.000761182
0.125 6 0.000726514
0.125 6.5 0.00066428
0.125 7 0.000584428
0.125 7.5 0.000496975
0.125 8 0.000410091
0.125 8.5 0.000330018
0.125 9 0.000260241
0.125 9.5 0.000202533
0.125 10 0.000157121
0.375 0 0
0.375 0.5 1.00578e-05
0.375 1 6.08611e-05
0.375 1.5 0.000182342
0.375 2 0.000385778
0.375 2.5 0.000662023
0.375 3 0.000981991
0.375 3.5 0.00130681
0.375 4 0.00159495
0.375 4.5 0.00181286
0.375 5 0.00193735
0.375 5.5 0.00196339
0.375 6 0.0018971
0.375 6.5 0.0017566
0.375 7 0.00156498
0.375 7.5 0.00134822
0.375 8 0.00112603
0.375 8.5 0.000915653
0.375 9 0.0007284
0.375 9.5 0.000570496
0.375 10 0.000443503
0.625 0 0
0.625 0.5 1.07085e-05
0.625 1 6.35788e-05
0.625 1.5 0.000190179
0.625 2 0.000403765
0.625 2.5 0.000695985
0.625 3 0.00103996
0.625 3.5 0.00139518
0.625 4 0.00172041
0.625 4.5 0.00197634
0.625 5 0.0021371
0.625 5.5 0.00219358
0.625 6 0.00214813
0.625 6.5 0.00201729
0.625 7 0.00182425
0.625 7.5 0.00159313
0.625 8 0.00134764
0.625 8.5 0.00110887
0.625 9 0.000890857
0.625 9.5 0.000702803
0.625 10 0.000548619
0.875 0 0
0.875 0.5 9.53909e-06
0.875 1 5.55405e-05
0.875 1.5 0.00016575
0.875 2 0.000352787
0.875 2.5 0.000611319
0.875 3 0.000919433
0.875 3.5 0.00124455
0.875 4 0.00154829
0.875 4.5 0.00179824
0.875 5 0.00196793
0.875 5.5 0.00204432
0.875 6 0.00202892
0.875 6.5 0.0019304
0.875 7 0.00176812
0.875 7.5 0.0015645
0.875 8 0.00134031
0.875 8.5 0.00111551
0.875 9 0.000905096
0.875 9.5 0.000719455
0.875 10 0.000564234
1.125 0 0
1.125 0.5 8.08545e-06
1.125 1 4.61434e-05
1.125 1.5 0.000137359
1.125 2 0.000293045
1.125 2.5 0.000510389
1.125 3 0.000772507
1.125 3.5 0.00105375
1.125 4 0.00132339
1.125 4.5 0.00155216
1.125 5 0.00171752
1.125 5.5 0.00180573
1.125 6 0.00181342
1.125 6.5 0.00174791
1.125 7 0.00162111
1.125 7.5 0.00145142
1.125 8 0.00125805
1.125 8.5 0.00105846
1.125 9 0.000867183
1.125 9.5 0.000694659
1.125 10 0.000547857
1.375 0 0
1.375 0.5 6.7677e-06
1.375 1 3.78372e-05
1.375 1.5 0.000112356
1.375 2 0.000240231
1.375 2.5 0.000420222
1.375 3 0.000640504
1.375 3.5 0.000879686
1.375 4 0.00111455
1.375 4.5 0.00131985
1.375 5 0.00147571
1.375 5.5 0.00156819
1.375 6 0.00159333
1.375 6.5 0.00155301
1.375 7 0.00145673
1.375 7.5 0.00131945
1.375 8 0.00115625
1.375 8.5 0.000982921
1.375 9 0.000812802
1.375 9.5 0.000656469
1.375 10 0.000520817
1.625 0 0
1.625 0.5 5.66336e-06
1.625 1 3.1043e-05
1.625 1.5 9.18887e-05
1.625 2 0.000196831
1.625 2.5 0.000345792
1.625 3 0.000529965
1.625 3.5 0.000733741
1.625 4 0.000937083
1.625 4.5 0.00111938
1.625 5 0.00126353
1.625 5.5 0.00135588
1.625 6 0.00139159
1.625 6.5 0.00137176
1.625 7 0.0013005
1.625 7.5 0.00119048
1.625 8 0.00105415
1.625 8.5 0.000904955
1.625 9 0.000755333
1.625 9.5 0.00061484
1.625 10 0.00049111
1.875 0 0
1.875 0.5 4.76093e-06
1.875 1 2.55884e-05
1.875 1.5 7.55261e-05
1.875 2 0.000162042
1.875 2.5 0.000285808
1.875 3 0.000440375
1.875 3.5 0.000613571
1.875 4 0.000789444
1.875 4.5 0.000950742
1.875 5 0.00108289
1.875 5.5 0.00117299
1.875 6 0.00121621
1.875 6.5 0.00120988
1.875 7 0.00115897
1.875 7.5 0.00107139
1.875 8 0.000957998
1.875 8.5 0.000830231
1.875 9 0.000699065
1.875 9.5 0.000573754
1.875 10 0.000461403
2.125 0 0
2.125 0.5 4.02694e-06
2.125 1 2.1244e-05
2.125 1.5 6.24935e-05
2.125 2 0.000134295
2.125 2.5 0.000237687
2.125 3 0.00036806
2.125 3.5 0.000515895
2.125 4 0.00066835
2.125 4.5 0.000811271
2.125 5 0.000931302
2.125 5.5 0.00101785
2.125 6 0.00106432
2.125 6.5 0.00106848
2.125 7 0.00103307
2.125 7.5 0.000963891
2.125 8 0.000869784
2.125 8.5 0.000760694
2.125 9 0.000646056
