#theta_cm, theta3_lab, Ek3_lab, theta4_deg, Ek4_lab
65.7 153.436 114.799 170.582 160.201
65.8 162.316 130.794 172.798 144.206
65.9 171.166 141.064 176.078 133.936
66 180 144.603 180 130.397
66.1 8.83408 141.064 3.92232 133.936
66.2 17.684 130.794 7.20168 144.206
66.3 26.5641 114.799 9.41839 160.201
66.4 35.4863 94.6436 10.4407 180.356
66.5 44.4582 72.3013 10.3487 202.699
66.6 53.4833 49.959 9.3263 225.041
66.7 62.5593 29.8037 7.58532 245.196
66.8 71.6791 13.8083 5.32969 261.192
66.9 80.8311 3.53868 2.74488 271.461
67 45.6765 0 1.03718e-13 275
67.1 99.1689 3.53868 177.255 271.461
67.2 108.321 13.8083 174.67 261.192
67.3 117.441 29.8037 172.415 245.196
67.4 126.517 49.959 170.674 225.041
67.5 135.542 72.3013 169.651 202.699
67.6 144.514 94.6436 169.559 180.356
67.7 153.436 114.799 170.582 160.201
67.8 162.316 130.794 172.798 144.206
67.9 171.166 141.064 176.078 133.936
68 1.65385e-13 144.603 7.56293e-14 130.397
68.1 8.83408 141.064 3.92232 133.936
68.2 17.684 130.794 7.20168 144.206
68.3 26.5641 114.799 9.41839 160.201
68.4 35.4863 94.6436 10.4407 180.356
68.5 44.4582 72.3013 10.3487 202.699
68.6 53.4833 49.959 9.3263 225.041
68.7 62.5593 29.8037 7.58532 245.196
68.8 71.6791 13.8083 5.32969 261.192
68.9 80.8311 3.53868 2.74488 271.461
69 23.0968 0 4.32003e-14 275
69.1 99.1689 3.53868 177.255 271.461
69.2 108.321 13.8083 174.67 261.192
69.3 117.441 29.8037 172.415 245.196
69.4 126.517 49.959 170.674 225.041
69.5 135.542 72.3013 169.651 202.699
69.6 144.514 94.6436 169.559 180.356
69.7 153.436 114.799 170.582 160.201
69.8 162.316 130.794 172.798 144.206
69.9 171.166 141.064 176.078 133.936
70 180 144.603 180 130.397
70.1 8.83408 141.064 3.92232 133.936
70.2 17.684 130.794 7.20168 144.206
70.3 26.5641 114.799 9.41839 160.201
70.4 35.4863 94.6436 10.4407 180.356
70.5 44.4582 72.3013 10.3487 202.699
70.6 53.4833 49.959 9.3263 225.041
70.7 62.5593 29.8037 7.58532 245.196
70.8 71.6791 13.8083 5.32969 261.192
70.9 80.8311 3.53868 2.74488 271.461
71 170.299 0 180 275
71.1 99.1689 3.53868 177.255 271.461
71.2 108.321 13.8083 174.67 261.192
71.3 117.441 29.8037 172.415 245.196
71.4 126.517 49.959 170.674 225.041
71.5 135.542 72.3013 169.651 202.699
71.6 144.514 94.6436 169.559 180.356
71.7 153.436 114.799 170.582 160.201
71.8 162.316 130.794 172.798 144.206
71.9 171.166 141.064 176.078 133.936
72 180 144.603 180 130.397
72.1 8.83408 141.064 3.92232 133.936
72.2 17.684 130.794 7.20168 144.206
72.3 26.5641 114.799 9.41839 160.201
72.4 35.4863 94.6436 10.4407 180.356
72.5 44.4582 72.3013 10.3487 202.699
72.6 53.4833 49.959 9.3263 225.041
72.7 62.5593 29.8037 7.58532 245.196
72.8 71.6791 13.8083 5.32969 261.192
72.9 80.8311 3.53868 2.74488 271.461
73 59.6319 0 1.72878e-13 275
73.1 99.1689 3.53868 177.255 271.461
73.2 108.321 13.8083 174.67 261.192
73.3 117.441 29.8037 172.415 245.196
73.4 126.517 49.959 170.674 225.041
73.5 135.542 72.3013 169.651 202.699
73.6 144.514 94.6436 169.559 180.356
73.7 153.436 114.799 170.582 160.201
73.8 162.316 130.794 172.798 144.206
73.9 171.166 141.064 176.078 133.936
74 180 144.603 180 130.397
74.1 8.83408 141.064 3.92232 133.936
74.2 17.684 130.794 7.20168 144.206
74.3 26.5641 114.799 9.41839 160.201
74.4 35.4863 94.6436 10.4407 180.356
74.5 44.4582 72.3013 10.3487 202.699
74.6 53.4833 49.959 9.3263 225.041
74.7 62.5593 29.8037 7.58532 245.196
74.8 71.6791 13.8083 5.32969 261.192
74.9 80.8311 3.53868 2.74488 271.461
75 47.9641 0 1.1236e-13 275
75.1 99.1689 3.53868 177.255 271.461
75.2 108.321 13.8083 174.67 261.192
75.3 117.441 29.8037 172.415 245.196
75.4 126.517 49.959 170.674 225.041
75.5 135.542 72.3013 169.651 202.699
75.6 144.514 94.6436 169.559 180.356
75.7 153.436 114.799 170.582 160.201
75.8 162.316 130.794 172.798 144.206
75.9 171.166 141.064 176.078 133.936
76 180 144.603 180 130.397
76.1 8.83408 141.064 3.92232 133.936
76.2 17.684 130.794 7.20168 144.206
76.3 26.5641 114.799 9.41839 160.201
76.4 35.4863 94.6436 10.4407 180.356
76.5 44.4582 72.3013 10.3487 202.699
76.6 53.4833 49.959 9.3263 225.041
76.7 62.5593 29.8037 7.58532 245.196
76.8 71.6791 13.8083 5.32969 261.192
76.9 80.8311 3.53868 2.74488 271.461
77 27.1028 0 5.18426e-14 275
77.1 99.1689 3.53868 177.255 271.461
77.2 108.321 13.8083 174.67 261.192
77.3 117.441 29.8037 172.415 245.196
77.4 126.517 49.959 170.674 225.041
77.5 135.542 72.3013 169.651 202.699
77.6 144.514 94.6436 169.559 180.356
77.7 153.436 114.799 170.582 160.201
77.8 162.316 130.794 172.798 144.206
77.9 171.166 141.064 176.078 133.936
78 180 144.603 180 130.397
78.1 8.83408 141.064 3.92232 133.936
78.2 17.684 130.794 7.20168 144.206
78.3 26.5641 114.799 9.41839 160.201
78.4 35.4863 94.6436 10.4407 180.356
78.5 44.4582 72.3013 10.3487 202.699
78.6 53.4833 49.959 9.3263 225.041
78.7 62.5593 29.8037 7.58532 245.196
78.8 71.6791 13.8083 5.32969 261.192
78.9 80.8311 3.53868 2.74488 271.461
79 175.105 0 180 275
79.1 99.1689 3.53868 177.255 271.461
79.2 108.321 13.8083 174.67 261.192
79.3 117.441 29.8037 172.415 245.196
79.4 126.517 49.959 170.674 225.041
79.5 135.542 72.3013 169.651 202.699
79.6 144.514 94.6436 169.559 180.356
79.7 153.436 114.799 170.582 160.201
79.8 162.316 130.794 172.798 144.206
79.9 171.166 141.064 176.078 133.936
80 180 144.603 180 130.397
80.1 8.83408 141.064 3.92232 133.936
80.2 17.684 130.794 7.20168 144.206
80.3 26.5641 114.799 9.41839 160.201
80.4 35.4863 94.6436 10.4407 180.356
80.5 44.4582 72.3013 10.3487 202.699
80.6 53.4833 49.959 9.3263 225.041
80.7 62.5593 29.8037 7.58532 245.196
80.8 71.6791 13.8083 5.32969 261.192
80.9 80.8311 3.53868 2.74488 271.461
81 60.8363 0 1.8152e-13 275
81.1 99.1689 3.53868 177.255 271.461
81.2 108.321 13.8083 174.67 261.192
81.3 117.441 29.8037 172.415 245.196
81.4 126.517 49.959 170.674 225.041
81.5 135.542 72.3013 169.651 202.699
81.6 144.514 94.6436 169.559 180.356
81.7 153.436 114.799 170.582 160.201
81.8 162.316 130.794 172.798 144.206
81.9 171.166 141.064 176.078 133.936
82 180 144.603 180 130.397
82.1 8.83408 141.064 3.92232 133.936
82.2 17.684 130.794 7.20168 144.206
82.3 26.5641 114.799 9.41839 160.201
82.4 35.4863 94.6436 10.4407 180.356
82.5 44.4582 72.3013 10.3487 202.699
82.6 53.4833 49.959 9.3263 225.041
82.7 62.5593 29.8037 7.58532 245.196
82.8 71.6791 13.8083 5.32969 261.192
82.9 80.8311 3.53868 2.74488 271.461
83 127.988 0 180 275
83.1 99.1689 3.53868 177.255 271.461
83.2 108.321 13.8083 174.67 261.192
83.3 117.441 29.8037 172.415 245.196
83.4 126.517 49.959 170.674 225.041
83.5 135.542 72.3013 169.651 202.699
83.6 144.514 94.6436 169.559 180.356
83.7 153.436 114.799 170.582 160.201
83.8 162.316 130.794 172.798 144.206
83.9 171.166 141.064 176.078 133.936
84 1.10303e-13 144.603 5.04408e-14 130.397
84.1 8.83408 141.064 3.92232 133.936
84.2 17.684 130.794 7.20168 144.206
84.3 26.5641 114.799 9.41839 160.201
84.4 35.4863 94.6436 10.4407 180.356
84.5 44.4582 72.3013 10.3487 202.699
84.6 53.4833 49.959 9.3263 225.041
84.7 62.5593 29.8037 7.58532 245.196
84.8 71.6791 13.8083 5.32969 261.192
84.9 80.8311 3.53868 2.74488 271.461
85 30.8415 0 6.04848e-14 275
85.1 99.1689 3.53868 177.255 271.461
85.2 108.321 13.8083 174.67 261.192
85.3 117.441 29.8037 172.415 245.196
85.4 126.517 49.959 170.674 225.041
85.5 135.542 72.3013 169.651 202.699
85.6 144.514 94.6436 169.559 180.356
85.7 153.436 114.799 170.582 160.201
85.8 162.316 130.794 172.798 144.206
85.9 171.166 141.064 176.078 133.936
86 180 144.603 180 130.397
86.1 8.83408 141.064 3.92232 133.936
86.2 17.684 130.794 7.20168 144.206
86.3 26.5641 114.799 9.41839 160.201
86.4 35.4863 94.6436 10.4407 180.356
86.5 44.4582 72.3013 10.3487 202.699
86.6 53.4833 49.959 9.3263 225.041
86.7 62.5593 29.8037 7.58532 245.196
86.8 71.6791 13.8083 5.32969 261.192
86.9 80.8311 3.53868 2.74488 271.461
87 67.9969 0 2.5068e-13 275
87.1 99.1689 3.53868 177.255 271.461
87.2 108.321 13.8083 174.67 261.192
87.3 117.441 29.8037 172.415 245.196
87.4 126.517 49.959 170.674 225.041
87.5 135.542 72.3013 169.651 202.699
87.6 144.514 94.6436 169.559 180.356
87.7 153.436 114.799 170.582 160.201
87.8 162.316 130.794 172.798 144.206
87.9 171.166 141.064 176.078 133.936
88 180 144.603 180 130.397
88.1 8.83408 141.064 3.92232 133.936
88.2 17.684 130.794 7.20168 144.206
88.3 26.5641 114.799 9.41839 160.201
88.4 35.4863 94.6436 10.4407 180.356
88.5 44.4582 72.3013 10.3487 202.699
88.6 53.4833 49.959 9.3263 225.041
88.7 62.5593 29.8037 7.58532 245.196
88.8 71.6791 13.8083 5.32969 261.192
88.9 80.8311 3.53868 2.74488 271.461
89 149.131 0 180 275
89.1 99.1689 3.53868 177.255 271.461
89.2 108.321 13.8083 174.67 261.192
89.3 117.441 29.8037 172.415 245.196
89.4 126.517 49.959 170.674 225.041
89.5 135.542 72.3013 169.651 202.699
89.6 144.514 94.6436 169.559 180.356
89.7 153.436 114.799 170.582 160.201
89.8 162.316 130.794 172.798 144.206
89.9 171.166 141.064 176.078 133.936
90 180 144.603 180 130.397
90.1 8.83408 141.064 3.92232 133.936
90.2 17.684 130.794 7.20168 144.206
90.3 26.5641 114.799 9.41839 160.201
90.4 35.4863 94.6436 10.4407 180.356
90.5 44.4582 72.3013 10.3487 202.699
90.6 53.4833 49.959 9.3263 225.041
90.7 62.5593 29.8037 7.58532 245.196
90.8 71.6791 13.8083 5.32969 261.192
90.9 80.8311 3.53868 2.74488 271.461
91 51.9979 0 1.29645e-13 275
91.1 99.1689 3.53868 177.255 271.461
91.2 108.321 13.8083 174.67 261.192
91.3 117.441 29.8037 172.415 245.196
91.4 126.517 49.959 170.674 225.041
91.5 135.542 72.3013 169.651 202.699
91.6 144.514 94.6436 169.559 180.356
91.7 153.436 114.799 170.582 160.201
91.8 162.316 130.794 172.798 144.206
91.9 171.166 141.064 176.078 133.936
92 180 144.603 180 130.397
92.1 8.83408 141.064 3.92232 133.936
92.2 17.684 130.794 7.20168 144.206
92.3 26.5641 114.799 9.41839 160.201
92.4 35.4863 94.6436 10.4407 180.356
92.5 44.4582 72.3013 10.3487 202.699
92.6 53.4833 49.959 9.3263 225.041
92.7 62.5593 29.8037 7.58532 245.196
92.8 71.6791 13.8083 5.32969 261.192
92.9 80.8311 3.53868 2.74488 271.461
93 72.4263 0 3.1984e-13 275
93.1 99.1689 3.53868 177.255 271.461
93.2 108.321 13.8083 174.67 261.192
93.3 117.441 29.8037 172.415 245.196
93.4 126.517 49.959 170.674 225.041
93.5 135.542 72.3013 169.651 202.699
93.6 144.514 94.6436 169.559 180.356
93.7 153.436 114.799 170.582 160.201
93.8 162.316 130.794 172.798 144.206
93.9 171.166 141.064 176.078 133.936
94 2.75619e-13 144.603 1.26038e-13 130.397
94.1 8.83408 141.064 3.92232 133.936
94.2 17.684 130.794 7.20168 144.206
94.3 26.5641 114.799 9.41839 160.201
94.4 35.4863 94.6436 10.4407 180.356
94.5 44.4582 72.3013 10.3487 202.699
94.6 53.4833 49.959 9.3263 225.041
94.7 62.5593 29.8037 7.58532 245.196
94.8 71.6791 13.8083 5.32969 261.192
94.9 80.8311 3.53868 2.74488 271.461
95 4.85803 0 8.60949e-15 275
95.1 99.1689 3.53868 177.255 271.461
95.2 108.321 13.8083 174.67 261.192
95.3 117.441 29.8037 172.415 245.196
95.4 126.517 49.959 170.674 225.041
95.5 135.542 72.3013 169.651 202.699
95.6 144.514 94.6436 169.559 180.356
95.7 153.436 114.799 170.582 160.201
95.8 162.316 130.794 172.798 144.206
95.9 171.166 141.064 176.078 133.936
96 180 144.603 180 130.397
96.1 8.83408 141.064 3.92232 133.936
96.2 17.684 130.794 7.20168 144.206
96.3 26.5641 114.799 9.41839 160.201
96.4 35.4863 94.6436 10.4407 180.356
96.5 44.4582 72.3013 10.3487 202.699
96.6 53.4833 49.959 9.3263 225.041
96.7 62.5593 29.8037 7.58532 245.196
96.8 71.6791 13.8083 5.32969 261.192
96.9 80.8311 3.53868 2.74488 271.461
97 62.9997 0 1.98805e-13 275
97.1 99.1689 3.53868 177.255 271.461
97.2 108.321 13.8083 174.67 261.192
97.3 117.441 29.8037 172.415 245.196
97.4 126.517 49.959 170.674 225.041
97.5 135.542 72.3013 169.651 202.699
97.6 144.514 94.6436 169.559 180.356
97.7 153.436 114.799 170.582 160.201
97.8 162.316 130.794 172.798 144.206
97.9 171.166 141.064 176.078 133.936
98 180 144.603 180 130.397
98.1 8.83408 141.064 3.92232 133.936
98.2 17.684 130.794 7.20168 144.206
98.3 26.5641 114.799 9.41839 160.201
98.4 35.4863 94.6436 10.4407 180.356
98.5 44.4582 72.3013 10.3487 202.699
98.6 53.4833 49.959 9.3263 225.041
98.7 62.5593 29.8037 7.58532 245.196
98.8 71.6791 13.8083 5.32969 261.192
98.9 80.8311 3.53868 2.74488 271.461
99 132.019 0 180 275
99.1 99.1689 3.53868 177.255 271.461
99.2 108.321 13.8083 174.67 261.192
99.3 117.441 29.8037 172.415 245.196
99.4 126.517 49.959 170.674 225.041
99.5 135.542 72.3013 169.651 202.699
99.6 144.514 94.6436 169.559 180.356
99.7 153.436 114.799 170.582 160.201
99.8 162.316 130.794 172.798 144.206
99.9 171.166 141.064 176.078 133.936
100 5.52213e-14 144.603 2.52522e-14 130.397
100.1 8.83408 141.064 3.92232 133.936
100.2 17.684 130.794 7.20168 144.206
100.3 26.5641 114.799 9.41839 160.201
100.4 35.4863 94.6436 10.4407 180.356
100.5 44.4582 72.3013 10.3487 202.699
100.6 53.4833 49.959 9.3263 225.041
100.7 62.5593 29.8037 7.58532 245.196
100.8 71.6791 13.8083 5.32969 261.192
100.9 80.8311 3.53868 2.74488 271.461
101 37.5147 0 7.77693e-14 275
101.1 99.1689 3.53868 177.255 271.461
101.2 108.321 13.8083 174.67 261.192
101.3 117.441 29.8037 172.415 245.196
101.4 126.517 49.959 170.674 225.041
101.5 135.542 72.3013 169.651 202.699
101.6 144.514 94.6436 169.559 180.356
101.7 153.436 114.799 170.582 160.201
101.8 162.316 130.794 172.798 144.206
101.9 171.166 141.064 176.078 133.936
102 180 144.603 180 130.397
102.1 8.83408 141.064 3.92232 133.936
102.2 17.684 130.794 7.20168 144.206
102.3 26.5641 114.799 9.41839 160.201
102.4 35.4863 94.6436 10.4407 180.356
102.5 44.4582 72.3013 10.3487 202.699
102.6 53.4833 49.959 9.3263 225.041
102.7 62.5593 29.8037 7.58532 245.196
102.8 71.6791 13.8083 5.32969 261.192
102.9 80.8311 3.53868 2.74488 271.461
103 69.2921 0 2.67964e-13 275
103.1 99.1689 3.53868 177.255 271.461
103.2 108.321 13.8083 174.67 261.192
103.3 117.441 29.8037 172.415 245.196
103.4 126.517 49.959 170.674 225.041
103.5 135.542 72.3013 169.651 202.699
103.6 144.514 94.6436 169.559 180.356
103.7 153.436 114.799 170.582 160.201
103.8 162.316 130.794 172.798 144.206
103.9 171.166 141.064 176.078 133.936
104 4.40935e-13 144.603 2.01636e-13 130.397
104.1 8.83408 141.064 3.92232 133.936
104.2 17.684 130.794 7.20168 144.206
104.3 26.5641 114.799 9.41839 160.201
104.4 35.4863 94.6436 10.4407 180.356
104.5 44.4582 72.3013 10.3487 202.699
104.6 53.4833 49.959 9.3263 225.041
104.7 62.5593 29.8037 7.58532 245.196
104.8 71.6791 13.8083 5.32969 261.192
104.9 80.8311 3.53868 2.74488 271.461
105 156.872 0 180 275
105.1 99.1689 3.53868 177.255 271.461
105.2 108.321 13.8083 174.67 261.192
105.3 117.441 29.8037 172.415 245.196
105.4 126.517 49.959 170.674 225.041
105.5 135.542 72.3013 169.651 202.699
105.6 144.514 94.6436 169.559 180.356
105.7 153.436 114.799 170.582 160.201
105.8 162.316 130.794 172.798 144.206
105.9 171.166 141.064 176.078 133.936
106 180 144.603 180 130.397
106.1 8.83408 141.064 3.92232 133.936
106.2 17.684 130.794 7.20168 144.206
106.3 26.5641 114.799 9.41839 160.201
106.4 35.4863 94.6436 10.4407 180.356
106.5 44.4582 72.3013 10.3487 202.699
106.6 53.4833 49.959 9.3263 225.041
106.7 62.5593 29.8037 7.58532 245.196
106.8 71.6791 13.8083 5.32969 261.192
106.9 80.8311 3.53868 2.74488 271.461
107 55.4165 0 1.46929e-13 275
107.1 99.1689 3.53868 177.255 271.461
107.2 108.321 13.8083 174.67 261.192
107.3 117.441 29.8037 172.415 245.196
107.4 126.517 49.959 170.674 225.041
107.5 135.542 72.3013 169.651 202.699
107.6 144.514 94.6436 169.559 180.356
107.7 153.436 114.799 170.582 160.201
107.8 162.316 130.794 172.798 144.206
107.9 171.166 141.064 176.078 133.936
108 180 144.603 180 130.397
108.1 8.83408 141.064 3.92232 133.936
108.2 17.684 130.794 7.20168 144.206
108.3 26.5641 114.799 9.41839 160.201
108.4 35.4863 94.6436 10.4407 180.356
108.5 44.4582 72.3013 10.3487 202.699
108.6 53.4833 49.959 9.3263 225.041
108.7 62.5593 29.8037 7.58532 245.196
108.8 71.6791 13.8083 5.32969 261.192
108.9 80.8311 3.53868 2.74488 271.461
109 73.2758 0 3.37124e-13 275
109.1 99.1689 3.53868 177.255 271.461
109.2 108.321 13.8083 174.67 261.192
109.3 117.441 29.8037 172.415 245.196
109.4 126.517 49.959 170.674 225.041
109.5 135.542 72.3013 169.651 202.699
109.6 144.514 94.6436 169.559 180.356
109.7 153.436 114.799 170.582 160.201
109.8 162.316 130.794 172.798 144.206
109.9 171.166 141.064 176.078 133.936
110 2.20537e-13 144.603 1.0085e-13 130.397
110.1 8.83408 141.064 3.92232 133.936
110.2 17.684 130.794 7.20168 144.206
110.3 26.5641 114.799 9.41839 160.201
110.4 35.4863 94.6436 10.4407 180.356
110.5 44.4582 72.3013 10.3487 202.699
110.6 53.4833 49.959 9.3263 225.041
110.7 62.5593 29.8037 7.58532 245.196
110.8 71.6791 13.8083 5.32969 261.192
110.9 80.8311 3.53868 2.74488 271.461
111 14.3391 0 2.5894e-14 275
111.1 99.1689 3.53868 177.255 271.461
111.2 108.321 13.8083 174.67 261.192
111.3 117.441 29.8037 172.415 245.196
111.4 126.517 49.959 170.674 225.041
111.5 135.542 72.3013 169.651 202.699
111.6 144.514 94.6436 169.559 180.356
111.7 153.436 114.799 170.582 160.201
111.8 162.316 130.794 172.798 144.206
111.9 171.166 141.064 176.078 133.936
112 180 144.603 180 130.397
112.1 8.83408 141.064 3.92232 133.936
112.2 17.684 130.794 7.20168 144.206
112.3 26.5641 114.799 9.41839 160.201
112.4 35.4863 94.6436 10.4407 180.356
112.5 44.4582 72.3013 10.3487 202.699
112.6 53.4833 49.959 9.3263 225.041
112.7 62.5593 29.8037 7.58532 245.196
112.8 71.6791 13.8083 5.32969 261.192
112.9 80.8311 3.53868 2.74488 271.461
113 64.884 0 2.16089e-13 275
113.1 99.1689 3.53868 177.255 271.461
113.2 108.321 13.8083 174.67 261.192
113.3 117.441 29.8037 172.415 245.196
113.4 126.517 49.959 170.674 225.041
113.5 135.542 72.3013 169.651 202.699
113.6 144.514 94.6436 169.559 180.356
113.7 153.436 114.799 170.582 160.201
113.8 162.316 130.794 172.798 144.206
113.9 171.166 141.064 176.078 133.936
114 180 144.603 180 130.397
114.1 8.83408 141.064 3.92232 133.936
114.2 17.684 130.794 7.20168 144.206
114.3 26.5641 114.799 9.41839 160.201
114.4 35.4863 94.6436 10.4407 180.356
114.5 44.4582 72.3013 10.3487 202.699
114.6 53.4833 49.959 9.3263 225.041
114.7 62.5593 29.8037 7.58532 245.196
114.8 71.6791 13.8083 5.32969 261.192
114.9 80.8311 3.53868 2.74488 271.461
115 136.795 0 180 275
115.1 99.1689 3.53868 177.255 271.461
115.2 108.321 13.8083 174.67 261.192
115.3 117.441 29.8037 172.415 245.196
115.4 126.517 49.959 170.674 225.041
115.5 135.542 72.3013 169.651 202.699
115.6 144.514 94.6436 169.559 180.356
115.7 153.436 114.799 170.582 160.201
115.8 162.316 130.794 172.798 144.206
115.9 171.166 141.064 176.078 133.936
116 1.39202e-16 144.603 6.3656e-17 130.397
116.1 8.83408 141.064 3.92232 133.936
116.2 17.684 130.794 7.20168 144.206
116.3 26.5641 114.799 9.41839 160.201
116.4 35.4863 94.6436 10.4407 180.356
116.5 44.4582 72.3013 10.3487 202.699
116.6 53.4833 49.959 9.3263 225.041
116.7 62.5593 29.8037 7.58532 245.196
116.8 71.6791 13.8083 5.32969 261.192
116.9 80.8311 3.53868 2.74488 271.461
117 43.1788 0 9.50539e-14 275
117.1 99.1689 3.53868 177.255 271.461
117.2 108.321 13.8083 174.67 261.192
117.3 117.441 29.8037 172.415 245.196
117.4 126.517 49.959 170.674 225.041
117.5 135.542 72.3013 169.651 202.699
117.6 144.514 94.6436 169.559 180.356
117.7 153.436 114.799 170.582 160.201
117.8 162.316 130.794 172.798 144.206
117.9 171.166 141.064 176.078 133.936
118 180 144.603 180 130.397
118.1 8.83408 141.064 3.92232 133.936
118.2 17.684 130.794 7.20168 144.206
118.3 26.5641 114.799 9.41839 160.201
118.4 35.4863 94.6436 10.4407 180.356
118.5 44.4582 72.3013 10.3487 202.699
118.6 53.4833 49.959 9.3263 225.041
118.7 62.5593 29.8037 7.58532 245.196
118.8 71.6791 13.8083 5.32969 261.192
118.9 80.8311 3.53868 2.74488 271.461
119 70.4491 0 2.85249e-13 275
119.1 99.1689 3.53868 177.255 271.461
119.2 108.321 13.8083 174.67 261.192
119.3 117.441 29.8037 172.415 245.196
119.4 126.517 49.959 170.674 225.041
119.5 135.542 72.3013 169.651 202.699
119.6 144.514 94.6436 169.559 180.356
119.7 153.436 114.799 170.582 160.201
119.8 162.316 130.794 172.798 144.206
119.9 171.166 141.064 176.078 133.936
120 180 144.603 180 130.397
120.1 8.83408 141.064 3.92232 133.936
120.2 17.684 130.794 7.20168 144.206
120.3 26.5641 114.799 9.41839 160.201
120.4 35.4863 94.6436 10.4407 180.356
120.5 44.4582 72.3013 10.3487 202.699
120.6 53.4833 49.959 9.3263 225.041
120.7 62.5593 29.8037 7.58532 245.196
120.8 71.6791 13.8083 5.32969 261.192
120.9 80.8311 3.53868 2.74488 271.461
121 165.615 0 180 275
121.1 99.1689 3.53868 177.255 271.461
121.2 108.321 13.8083 174.67 261.192
121.3 117.441 29.8037 172.415 245.196
121.4 126.517 49.959 170.674 225.041
121.5 135.542 72.3013 169.651 202.699
121.6 144.514 94.6436 169.559 180.356
121.7 153.436 114.799 170.582 160.201
121.8 162.316 130.794 172.798 144.206
121.9 171.166 141.064 176.078 133.936
122 180 144.603 180 130.397
122.1 8.83408 141.064 3.92232 133.936
122.2 17.684 130.794 7.20168 144.206
122.3 26.5641 114.799 9.41839 160.201
122.4 35.4863 94.6436 10.4407 180.356
122.5 44.4582 72.3013 10.3487 202.699
122.6 53.4833 49.959 9.3263 225.041
122.7 62.5593 29.8037 7.58532 245.196
122.8 71.6791 13.8083 5.32969 261.192
122.9 80.8311 3.53868 2.74488 271.461
123 58.3311 0 1.64214e-13 275
123.1 99.1689 3.53868 177.255 271.461
123.2 108.321 13.8083 174.67 261.192
123.3 117.441 29.8037 172.415 245.196
123.4 126.517 49.959 170.674 225.041
123.5 135.542 72.3013 169.651 202.699
123.6 144.514 94.6436 169.559 180.356
123.7 153.436 114.799 170.582 160.201
123.8 162.316 130.794 172.798 144.206
123.9 171.166 141.064 176.078 133.936
124 180 144.603 180 130.397
124.1 8.83408 141.064 3.92232 133.936
124.2 17.684 130.794 7.20168 144.206
124.3 26.5641 114.799 9.41839 160.201
124.4 35.4863 94.6436 10.4407 180.356
124.5 44.4582 72.3013 10.3487 202.699
124.6 53.4833 49.959 9.3263 225.041
124.7 62.5593 29.8037 7.58532 245.196
124.8 71.6791 13.8083 5.32969 261.192
124.9 80.8311 3.53868 2.74488 271.461
125 74.049 0 3.54409e-13 275
125.1 99.1689 3.53868 177.255 271.461
125.2 108.321 13.8083 174.67 261.192
125.3 117.441 29.8037 172.415 245.196
125.4 126.517 49.959 170.674 225.041
125.5 135.542 72.3013 169.651 202.699
125.6 144.514 94.6436 169.559 180.356
125.7 153.436 114.799 170.582 160.201
125.8 162.316 130.794 172.798 144.206
125.9 171.166 141.064 176.078 133.936
126 1.65455e-13 144.603 7.56612e-14 130.397
126.1 8.83408 141.064 3.92232 133.936
126.2 17.684 130.794 7.20168 144.206
126.3 26.5641 114.799 9.41839 160.201
126.4 35.4863 94.6436 10.4407 180.356
126.5 44.4582 72.3013 10.3487 202.699
126.6 53.4833 49.959 9.3263 225.041
126.7 62.5593 29.8037 7.58532 245.196
126.8 71.6791 13.8083 5.32969 261.192
126.9 80.8311 3.53868 2.74488 271.461
127 23.0864 0 4.31785e-14 275
127.1 99.1689 3.53868 177.255 271.461
127.2 108.321 13.8083 174.67 261.192
127.3 117.441 29.8037 172.415 245.196
127.4 126.517 49.959 170.674 225.041
127.5 135.542 72.3013 169.651 202.699
127.6 144.514 94.6436 169.559 180.356
127.7 153.436 114.799 170.582 160.201
127.8 162.316 130.794 172.798 144.206
127.9 171.166 141.064 176.078 133.936
128 180 144.603 180 130.397
128.1 8.83408 141.064 3.92232 133.936
128.2 17.684 130.794 7.20168 144.206
128.3 26.5641 114.799 9.41839 160.201
128.4 35.4863 94.6436 10.4407 180.356
128.5 44.4582 72.3013 10.3487 202.699
128.6 53.4833 49.959 9.3263 225.041
128.7 62.5593 29.8037 7.58532 245.196
128.8 71.6791 13.8083 5.32969 261.192
128.9 80.8311 3.53868 2.74488 271.461
129 66.5364 0 2.33374e-13 275
129.1 99.1689 3.53868 177.255 271.461
129.2 108.321 13.8083 174.67 261.192
129.3 117.441 29.8037 172.415 245.196
129.4 126.517 49.959 170.674 225.041
129.5 135.542 72.3013 169.651 202.699
129.6 144.514 94.6436 169.559 180.356
129.7 153.436 114.799 170.582 160.201
129.8 162.316 130.794 172.798 144.206
129.9 171.166 141.064 176.078 133.936
130 180 144.603 180 130.397
130.1 8.83408 141.064 3.92232 133.936
130.2 17.684 130.794 7.20168 144.206
130.3 26.5641 114.799 9.41839 160.201
130.4 35.4863 94.6436 10.4407 180.356
130.5 44.4582 72.3013 10.3487 202.699
130.6 53.4833 49.959 9.3263 225.041
130.7 62.5593 29.8037 7.58532 245.196
130.8 71.6791 13.8083 5.32969 261.192
130.9 80.8311 3.53868 2.74488 271.461
131 142.454 0 180 275
131.1 99.1689 3.53868 177.255 271.461
131.2 108.321 13.8083 174.67 261.192
131.3 117.441 29.8037 172.415 245.196
131.4 126.517 49.959 170.674 225.041
131.5 135.542 72.3013 169.651 202.699
131.6 144.514 94.6436 169.559 180.356
131.7 153.436 114.799 170.582 160.201
