#theta_cm, theta3_lab, Ek3_lab, theta4_deg, Ek4_lab
63.9 169.455 103.087 177.465 154.86
64 180 105.572 180 152.376
64.1 10.5446 103.087 2.53514 154.86
64.2 21.1984 95.8762 4.71666 162.071
64.3 32.0868 84.6451 6.28198 173.302
64.4 43.3748 70.4931 7.10241 187.454
64.5 55.3141 54.8054 7.17164 203.142
64.6 68.3486 39.1177 6.56655 218.83
64.7 83.3868 24.9656 5.40803 232.982
64.8 102.6 13.7345 3.83396 244.213
64.9 131.766 6.52368 1.98512 251.424
65 180 4.03899 1.18987e-13 253.908
65.1 48.2344 6.52368 178.015 251.424
65.2 77.4001 13.7345 176.166 244.213
65.3 96.6132 24.9656 174.592 232.982
65.4 111.651 39.1177 173.433 218.83
65.5 124.686 54.8054 172.828 203.142
65.6 136.625 70.4931 172.898 187.454
65.7 147.913 84.6451 173.718 173.302
65.8 158.802 95.8762 175.283 162.071
65.9 169.455 103.087 177.465 154.86
66 180 105.572 180 152.376
66.1 10.5446 103.087 2.53514 154.86
66.2 21.1984 95.8762 4.71666 162.071
66.3 32.0868 84.6451 6.28198 173.302
66.4 43.3748 70.4931 7.10241 187.454
66.5 55.3141 54.8054 7.17164 203.142
66.6 68.3486 39.1177 6.56655 218.83
66.7 83.3868 24.9656 5.40803 232.982
66.8 102.6 13.7345 3.83396 244.213
66.9 131.766 6.52368 1.98512 251.424
67 180 4.03899 7.51425e-14 253.908
67.1 48.2344 6.52368 178.015 251.424
67.2 77.4001 13.7345 176.166 244.213
67.3 96.6132 24.9656 174.592 232.982
67.4 111.651 39.1177 173.433 218.83
67.5 124.686 54.8054 172.828 203.142
67.6 136.625 70.4931 172.898 187.454
67.7 147.913 84.6451 173.718 173.302
67.8 158.802 95.8762 175.283 162.071
67.9 169.455 103.087 177.465 154.86
68 1.97136e-13 105.572 4.86443e-14 152.376
68.1 10.5446 103.087 2.53514 154.86
68.2 21.1984 95.8762 4.71666 162.071
68.3 32.0868 84.6451 6.28198 173.302
68.4 43.3748 70.4931 7.10241 187.454
68.5 55.3141 54.8054 7.17164 203.142
68.6 68.3486 39.1177 6.56655 218.83
68.7 83.3868 24.9656 5.40803 232.982
68.8 102.6 13.7345 3.83396 244.213
68.9 131.766 6.52368 1.98512 251.424
69 180 4.03899 3.12982e-14 253.908
69.1 48.2344 6.52368 178.015 251.424
69.2 77.4001 13.7345 176.166 244.213
69.3 96.6132 24.9656 174.592 232.982
69.4 111.651 39.1177 173.433 218.83
69.5 124.686 54.8054 172.828 203.142
69.6 136.625 70.4931 172.898 187.454
69.7 147.913 84.6451 173.718 173.302
69.8 158.802 95.8762 175.283 162.071
69.9 169.455 103.087 177.465 154.86
70 180 105.572 180 152.376
70.1 10.5446 103.087 2.53514 154.86
70.2 21.1984 95.8762 4.71666 162.071
70.3 32.0868 84.6451 6.28198 173.302
70.4 43.3748 70.4931 7.10241 187.454
70.5 55.3141 54.8054 7.17164 203.142
70.6 68.3486 39.1177 6.56655 218.83
70.7 83.3868 24.9656 5.40803 232.982
70.8 102.6 13.7345 3.83396 244.213
70.9 131.766 6.52368 1.98512 251.424
71 3.69482e-13 4.03899 180 253.908
71.1 48.2344 6.52368 178.015 251.424
71.2 77.4001 13.7345 176.166 244.213
71.3 96.6132 24.9656 174.592 232.982
71.4 111.651 39.1177 173.433 218.83
71.5 124.686 54.8054 172.828 203.142
71.6 136.625 70.4931 172.898 187.454
71.7 147.913 84.6451 173.718 173.302
71.8 158.802 95.8762 175.283 162.071
71.9 169.455 103.087 177.465 154.86
72 180 105.572 180 152.376
72.1 10.5446 103.087 2.53514 154.86
72.2 21.1984 95.8762 4.71666 162.071
72.3 32.0868 84.6451 6.28198 173.302
72.4 43.3748 70.4931 7.10241 187.454
72.5 55.3141 54.8054 7.17164 203.142
72.6 68.3486 39.1177 6.56655 218.83
72.7 83.3868 24.9656 5.40803 232.982
72.8 102.6 13.7345 3.83396 244.213
72.9 131.766 6.52368 1.98512 251.424
73 180 4.03899 1.25248e-13 253.908
73.1 48.2344 6.52368 178.015 251.424
73.2 77.4001 13.7345 176.166 244.213
73.3 96.6132 24.9656 174.592 232.982
73.4 111.651 39.1177 173.433 218.83
73.5 124.686 54.8054 172.828 203.142
73.6 136.625 70.4931 172.898 187.454
73.7 147.913 84.6451 173.718 173.302
73.8 158.802 95.8762 175.283 162.071
73.9 169.455 103.087 177.465 154.86
74 180 105.572 180 152.376
74.1 10.5446 103.087 2.53514 154.86
74.2 21.1984 95.8762 4.71666 162.071
74.3 32.0868 84.6451 6.28198 173.302
74.4 43.3748 70.4931 7.10241 187.454
74.5 55.3141 54.8054 7.17164 203.142
74.6 68.3486 39.1177 6.56655 218.83
74.7 83.3868 24.9656 5.40803 232.982
74.8 102.6 13.7345 3.83396 244.213
74.9 131.766 6.52368 1.98512 251.424
75 180 4.03899 8.14037e-14 253.908
75.1 48.2344 6.52368 178.015 251.424
75.2 77.4001 13.7345 176.166 244.213
75.3 96.6132 24.9656 174.592 232.982
75.4 111.651 39.1177 173.433 218.83
75.5 124.686 54.8054 172.828 203.142
75.6 136.625 70.4931 172.898 187.454
75.7 147.913 84.6451 173.718 173.302
75.8 158.802 95.8762 175.283 162.071
75.9 169.455 103.087 177.465 154.86
76 180 105.572 180 152.376
76.1 10.5446 103.087 2.53514 154.86
76.2 21.1984 95.8762 4.71666 162.071
76.3 32.0868 84.6451 6.28198 173.302
76.4 43.3748 70.4931 7.10241 187.454
76.5 55.3141 54.8054 7.17164 203.142
76.6 68.3486 39.1177 6.56655 218.83
76.7 83.3868 24.9656 5.40803 232.982
76.8 102.6 13.7345 3.83396 244.213
76.9 131.766 6.52368 1.98512 251.424
77 180 4.03899 3.75594e-14 253.908
77.1 48.2344 6.52368 178.015 251.424
77.2 77.4001 13.7345 176.166 244.213
77.3 96.6132 24.9656 174.592 232.982
77.4 111.651 39.1177 173.433 218.83
77.5 124.686 54.8054 172.828 203.142
77.6 136.625 70.4931 172.898 187.454
77.7 147.913 84.6451 173.718 173.302
77.8 158.802 95.8762 175.283 162.071
77.9 169.455 103.087 177.465 154.86
78 180 105.572 180 152.376
78.1 10.5446 103.087 2.53514 154.86
78.2 21.1984 95.8762 4.71666 162.071
78.3 32.0868 84.6451 6.28198 173.302
78.4 43.3748 70.4931 7.10241 187.454
78.5 55.3141 54.8054 7.17164 203.142
78.6 68.3486 39.1177 6.56655 218.83
78.7 83.3868 24.9656 5.40803 232.982
78.8 102.6 13.7345 3.83396 244.213
78.9 131.766 6.52368 1.98512 251.424
79 1.7053e-13 4.03899 180 253.908
79.1 48.2344 6.52368 178.015 251.424
79.2 77.4001 13.7345 176.166 244.213
79.3 96.6132 24.9656 174.592 232.982
79.4 111.651 39.1177 173.433 218.83
79.5 124.686 54.8054 172.828 203.142
79.6 136.625 70.4931 172.898 187.454
79.7 147.913 84.6451 173.718 173.302
79.8 158.802 95.8762 175.283 162.071
79.9 169.455 103.087 177.465 154.86
80 180 105.572 180 152.376
80.1 10.5446 103.087 2.53514 154.86
80.2 21.1984 95.8762 4.71666 162.071
80.3 32.0868 84.6451 6.28198 173.302
80.4 43.3748 70.4931 7.10241 187.454
80.5 55.3141 54.8054 7.17164 203.142
80.6 68.3486 39.1177 6.56655 218.83
80.7 83.3868 24.9656 5.40803 232.982
80.8 102.6 13.7345 3.83396 244.213
80.9 131.766 6.52368 1.98512 251.424
81 180 4.03899 1.31509e-13 253.908
81.1 48.2344 6.52368 178.015 251.424
81.2 77.4001 13.7345 176.166 244.213
81.3 96.6132 24.9656 174.592 232.982
81.4 111.651 39.1177 173.433 218.83
81.5 124.686 54.8054 172.828 203.142
81.6 136.625 70.4931 172.898 187.454
81.7 147.913 84.6451 173.718 173.302
81.8 158.802 95.8762 175.283 162.071
81.9 169.455 103.087 177.465 154.86
82 180 105.572 180 152.376
82.1 10.5446 103.087 2.53514 154.86
82.2 21.1984 95.8762 4.71666 162.071
82.3 32.0868 84.6451 6.28198 173.302
82.4 43.3748 70.4931 7.10241 187.454
82.5 55.3141 54.8054 7.17164 203.142
82.6 68.3486 39.1177 6.56655 218.83
82.7 83.3868 24.9656 5.40803 232.982
82.8 102.6 13.7345 3.83396 244.213
82.9 131.766 6.52368 1.98512 251.424
83 2.6148e-12 4.03899 180 253.908
83.1 48.2344 6.52368 178.015 251.424
83.2 77.4001 13.7345 176.166 244.213
83.3 96.6132 24.9656 174.592 232.982
83.4 111.651 39.1177 173.433 218.83
83.5 124.686 54.8054 172.828 203.142
83.6 136.625 70.4931 172.898 187.454
83.7 147.913 84.6451 173.718 173.302
83.8 158.802 95.8762 175.283 162.071
83.9 169.455 103.087 177.465 154.86
84 1.31479e-13 105.572 3.24432e-14 152.376
84.1 10.5446 103.087 2.53514 154.86
84.2 21.1984 95.8762 4.71666 162.071
84.3 32.0868 84.6451 6.28198 173.302
84.4 43.3748 70.4931 7.10241 187.454
84.5 55.3141 54.8054 7.17164 203.142
84.6 68.3486 39.1177 6.56655 218.83
84.7 83.3868 24.9656 5.40803 232.982
84.8 102.6 13.7345 3.83396 244.213
84.9 131.766 6.52368 1.98512 251.424
85 180 4.03899 4.38206e-14 253.908
85.1 48.2344 6.52368 178.015 251.424
85.2 77.4001 13.7345 176.166 244.213
85.3 96.6132 24.9656 174.592 232.982
85.4 111.651 39.1177 173.433 218.83
85.5 124.686 54.8054 172.828 203.142
85.6 136.625 70.4931 172.898 187.454
85.7 147.913 84.6451 173.718 173.302
85.8 158.802 95.8762 175.283 162.071
85.9 169.455 103.087 177.465 154.86
86 180 105.572 180 152.376
86.1 10.5446 103.087 2.53514 154.86
86.2 21.1984 95.8762 4.71666 162.071
86.3 32.0868 84.6451 6.28198 173.302
86.4 43.3748 70.4931 7.10241 187.454
86.5 55.3141 54.8054 7.17164 203.142
86.6 68.3486 39.1177 6.56655 218.83
86.7 83.3868 24.9656 5.40803 232.982
86.8 102.6 13.7345 3.83396 244.213
86.9 131.766 6.52368 1.98512 251.424
87 180 4.03899 1.81615e-13 253.908
87.1 48.2344 6.52368 178.015 251.424
87.2 77.4001 13.7345 176.166 244.213
87.3 96.6132 24.9656 174.592 232.982
87.4 111.651 39.1177 173.433 218.83
87.5 124.686 54.8054 172.828 203.142
87.6 136.625 70.4931 172.898 187.454
87.7 147.913 84.6451 173.718 173.302
87.8 158.802 95.8762 175.283 162.071
87.9 169.455 103.087 177.465 154.86
88 180 105.572 180 152.376
88.1 10.5446 103.087 2.53514 154.86
88.2 21.1984 95.8762 4.71666 162.071
88.3 32.0868 84.6451 6.28198 173.302
88.4 43.3748 70.4931 7.10241 187.454
88.5 55.3141 54.8054 7.17164 203.142
88.6 68.3486 39.1177 6.56655 218.83
88.7 83.3868 24.9656 5.40803 232.982
88.8 102.6 13.7345 3.83396 244.213
88.9 131.766 6.52368 1.98512 251.424
89 1.19371e-12 4.03899 180 253.908
89.1 48.2344 6.52368 178.015 251.424
89.2 77.4001 13.7345 176.166 244.213
89.3 96.6132 24.9656 174.592 232.982
89.4 111.651 39.1177 173.433 218.83
89.5 124.686 54.8054 172.828 203.142
89.6 136.625 70.4931 172.898 187.454
89.7 147.913 84.6451 173.718 173.302
89.8 158.802 95.8762 175.283 162.071
89.9 169.455 103.087 177.465 154.86
90 180 105.572 180 152.376
90.1 10.5446 103.087 2.53514 154.86
90.2 21.1984 95.8762 4.71666 162.071
90.3 32.0868 84.6451 6.28198 173.302
90.4 43.3748 70.4931 7.10241 187.454
90.5 55.3141 54.8054 7.17164 203.142
90.6 68.3486 39.1177 6.56655 218.83
90.7 83.3868 24.9656 5.40803 232.982
90.8 102.6 13.7345 3.83396 244.213
90.9 131.766 6.52368 1.98512 251.424
91 180 4.03899 9.39262e-14 253.908
91.1 48.2344 6.52368 178.015 251.424
91.2 77.4001 13.7345 176.166 244.213
91.3 96.6132 24.9656 174.592 232.982
91.4 111.651 39.1177 173.433 218.83
91.5 124.686 54.8054 172.828 203.142
91.6 136.625 70.4931 172.898 187.454
91.7 147.913 84.6451 173.718 173.302
91.8 158.802 95.8762 175.283 162.071
91.9 169.455 103.087 177.465 154.86
92 180 105.572 180 152.376
92.1 10.5446 103.087 2.53514 154.86
92.2 21.1984 95.8762 4.71666 162.071
92.3 32.0868 84.6451 6.28198 173.302
92.4 43.3748 70.4931 7.10241 187.454
92.5 55.3141 54.8054 7.17164 203.142
92.6 68.3486 39.1177 6.56655 218.83
92.7 83.3868 24.9656 5.40803 232.982
92.8 102.6 13.7345 3.83396 244.213
92.9 131.766 6.52368 1.98512 251.424
93 180 4.03899 2.3172e-13 253.908
93.1 48.2344 6.52368 178.015 251.424
93.2 77.4001 13.7345 176.166 244.213
93.3 96.6132 24.9656 174.592 232.982
93.4 111.651 39.1177 173.433 218.83
93.5 124.686 54.8054 172.828 203.142
93.6 136.625 70.4931 172.898 187.454
93.7 147.913 84.6451 173.718 173.302
93.8 158.802 95.8762 175.283 162.071
93.9 169.455 103.087 177.465 154.86
94 3.28532e-13 105.572 8.1067e-14 152.376
94.1 10.5446 103.087 2.53514 154.86
94.2 21.1984 95.8762 4.71666 162.071
94.3 32.0868 84.6451 6.28198 173.302
94.4 43.3748 70.4931 7.10241 187.454
94.5 55.3141 54.8054 7.17164 203.142
94.6 68.3486 39.1177 6.56655 218.83
94.7 83.3868 24.9656 5.40803 232.982
94.8 102.6 13.7345 3.83396 244.213
94.9 131.766 6.52368 1.98512 251.424
95 180 4.03899 6.23748e-15 253.908
95.1 48.2344 6.52368 178.015 251.424
95.2 77.4001 13.7345 176.166 244.213
95.3 96.6132 24.9656 174.592 232.982
95.4 111.651 39.1177 173.433 218.83
95.5 124.686 54.8054 172.828 203.142
95.6 136.625 70.4931 172.898 187.454
95.7 147.913 84.6451 173.718 173.302
95.8 158.802 95.8762 175.283 162.071
95.9 169.455 103.087 177.465 154.86
96 180 105.572 180 152.376
96.1 10.5446 103.087 2.53514 154.86
96.2 21.1984 95.8762 4.71666 162.071
96.3 32.0868 84.6451 6.28198 173.302
96.4 43.3748 70.4931 7.10241 187.454
96.5 55.3141 54.8054 7.17164 203.142
96.6 68.3486 39.1177 6.56655 218.83
96.7 83.3868 24.9656 5.40803 232.982
96.8 102.6 13.7345 3.83396 244.213
96.9 131.766 6.52368 1.98512 251.424
97 180 4.03899 1.44032e-13 253.908
97.1 48.2344 6.52368 178.015 251.424
97.2 77.4001 13.7345 176.166 244.213
97.3 96.6132 24.9656 174.592 232.982
97.4 111.651 39.1177 173.433 218.83
97.5 124.686 54.8054 172.828 203.142
97.6 136.625 70.4931 172.898 187.454
97.7 147.913 84.6451 173.718 173.302
97.8 158.802 95.8762 175.283 162.071
97.9 169.455 103.087 177.465 154.86
98 180 105.572 180 152.376
98.1 10.5446 103.087 2.53514 154.86
98.2 21.1984 95.8762 4.71666 162.071
98.3 32.0868 84.6451 6.28198 173.302
98.4 43.3748 70.4931 7.10241 187.454
98.5 55.3141 54.8054 7.17164 203.142
98.6 68.3486 39.1177 6.56655 218.83
98.7 83.3868 24.9656 5.40803 232.982
98.8 102.6 13.7345 3.83396 244.213
98.9 131.766 6.52368 1.98512 251.424
99 2.24532e-12 4.03899 180 253.908
99.1 48.2344 6.52368 178.015 251.424
99.2 77.4001 13.7345 176.166 244.213
99.3 96.6132 24.9656 174.592 232.982
99.4 111.651 39.1177 173.433 218.83
99.5 124.686 54.8054 172.828 203.142
99.6 136.625 70.4931 172.898 187.454
99.7 147.913 84.6451 173.718 173.302
99.8 158.802 95.8762 175.283 162.071
99.9 169.455 103.087 177.465 154.86
100 6.58226e-14 105.572 1.62421e-14 152.376
100.1 10.5446 103.087 2.53514 154.86
100.2 21.1984 95.8762 4.71666 162.071
100.3 32.0868 84.6451 6.28198 173.302
100.4 43.3748 70.4931 7.10241 187.454
100.5 55.3141 54.8054 7.17164 203.142
100.6 68.3486 39.1177 6.56655 218.83
100.7 83.3868 24.9656 5.40803 232.982
100.8 102.6 13.7345 3.83396 244.213
100.9 131.766 6.52368 1.98512 251.424
101 180 4.03899 5.6343e-14 253.908
101.1 48.2344 6.52368 178.015 251.424
101.2 77.4001 13.7345 176.166 244.213
101.3 96.6132 24.9656 174.592 232.982
101.4 111.651 39.1177 173.433 218.83
101.5 124.686 54.8054 172.828 203.142
101.6 136.625 70.4931 172.898 187.454
101.7 147.913 84.6451 173.718 173.302
101.8 158.802 95.8762 175.283 162.071
101.9 169.455 103.087 177.465 154.86
102 180 105.572 180 152.376
102.1 10.5446 103.087 2.53514 154.86
102.2 21.1984 95.8762 4.71666 162.071
102.3 32.0868 84.6451 6.28198 173.302
102.4 43.3748 70.4931 7.10241 187.454
102.5 55.3141 54.8054 7.17164 203.142
102.6 68.3486 39.1177 6.56655 218.83
102.7 83.3868 24.9656 5.40803 232.982
102.8 102.6 13.7345 3.83396 244.213
102.9 131.766 6.52368 1.98512 251.424
103 180 4.03899 1.94137e-13 253.908
103.1 48.2344 6.52368 178.015 251.424
103.2 77.4001 13.7345 176.166 244.213
103.3 96.6132 24.9656 174.592 232.982
103.4 111.651 39.1177 173.433 218.83
103.5 124.686 54.8054 172.828 203.142
103.6 136.625 70.4931 172.898 187.454
103.7 147.913 84.6451 173.718 173.302
103.8 158.802 95.8762 175.283 162.071
103.9 169.455 103.087 177.465 154.86
104 5.25585e-13 105.572 1.29691e-13 152.376
104.1 10.5446 103.087 2.53514 154.86
104.2 21.1984 95.8762 4.71666 162.071
104.3 32.0868 84.6451 6.28198 173.302
104.4 43.3748 70.4931 7.10241 187.454
104.5 55.3141 54.8054 7.17164 203.142
104.6 68.3486 39.1177 6.56655 218.83
104.7 83.3868 24.9656 5.40803 232.982
104.8 102.6 13.7345 3.83396 244.213
104.9 131.766 6.52368 1.98512 251.424
105 8.52651e-13 4.03899 180 253.908
105.1 48.2344 6.52368 178.015 251.424
105.2 77.4001 13.7345 176.166 244.213
105.3 96.6132 24.9656 174.592 232.982
105.4 111.651 39.1177 173.433 218.83
105.5 124.686 54.8054 172.828 203.142
105.6 136.625 70.4931 172.898 187.454
105.7 147.913 84.6451 173.718 173.302
105.8 158.802 95.8762 175.283 162.071
105.9 169.455 103.087 177.465 154.86
106 180 105.572 180 152.376
106.1 10.5446 103.087 2.53514 154.86
106.2 21.1984 95.8762 4.71666 162.071
106.3 32.0868 84.6451 6.28198 173.302
106.4 43.3748 70.4931 7.10241 187.454
106.5 55.3141 54.8054 7.17164 203.142
106.6 68.3486 39.1177 6.56655 218.83
106.7 83.3868 24.9656 5.40803 232.982
106.8 102.6 13.7345 3.83396 244.213
106.9 131.766 6.52368 1.98512 251.424
107 180 4.03899 1.06449e-13 253.908
107.1 48.2344 6.52368 178.015 251.424
107.2 77.4001 13.7345 176.166 244.213
107.3 96.6132 24.9656 174.592 232.982
107.4 111.651 39.1177 173.433 218.83
107.5 124.686 54.8054 172.828 203.142
107.6 136.625 70.4931 172.898 187.454
107.7 147.913 84.6451 173.718 173.302
107.8 158.802 95.8762 175.283 162.071
107.9 169.455 103.087 177.465 154.86
108 180 105.572 180 152.376
108.1 10.5446 103.087 2.53514 154.86
108.2 21.1984 95.8762 4.71666 162.071
108.3 32.0868 84.6451 6.28198 173.302
108.4 43.3748 70.4931 7.10241 187.454
108.5 55.3141 54.8054 7.17164 203.142
108.6 68.3486 39.1177 6.56655 218.83
108.7 83.3868 24.9656 5.40803 232.982
108.8 102.6 13.7345 3.83396 244.213
108.9 131.766 6.52368 1.98512 251.424
109 180 4.03899 2.44243e-13 253.908
109.1 48.2344 6.52368 178.015 251.424
109.2 77.4001 13.7345 176.166 244.213
109.3 96.6132 24.9656 174.592 232.982
109.4 111.651 39.1177 173.433 218.83
109.5 124.686 54.8054 172.828 203.142
109.6 136.625 70.4931 172.898 187.454
109.7 147.913 84.6451 173.718 173.302
109.8 158.802 95.8762 175.283 162.071
109.9 169.455 103.087 177.465 154.86
110 2.62876e-13 105.572 6.48659e-14 152.376
110.1 10.5446 103.087 2.53514 154.86
110.2 21.1984 95.8762 4.71666 162.071
110.3 32.0868 84.6451 6.28198 173.302
110.4 43.3748 70.4931 7.10241 187.454
110.5 55.3141 54.8054 7.17164 203.142
110.6 68.3486 39.1177 6.56655 218.83
110.7 83.3868 24.9656 5.40803 232.982
110.8 102.6 13.7345 3.83396 244.213
110.9 131.766 6.52368 1.98512 251.424
111 180 4.03899 1.87599e-14 253.908
111.1 48.2344 6.52368 178.015 251.424
111.2 77.4001 13.7345 176.166 244.213
111.3 96.6132 24.9656 174.592 232.982
111.4 111.651 39.1177 173.433 218.83
111.5 124.686 54.8054 172.828 203.142
111.6 136.625 70.4931 172.898 187.454
111.7 147.913 84.6451 173.718 173.302
111.8 158.802 95.8762 175.283 162.071
111.9 169.455 103.087 177.465 154.86
112 180 105.572 180 152.376
112.1 10.5446 103.087 2.53514 154.86
112.2 21.1984 95.8762 4.71666 162.071
112.3 32.0868 84.6451 6.28198 173.302
112.4 43.3748 70.4931 7.10241 187.454
112.5 55.3141 54.8054 7.17164 203.142
112.6 68.3486 39.1177 6.56655 218.83
112.7 83.3868 24.9656 5.40803 232.982
112.8 102.6 13.7345 3.83396 244.213
112.9 131.766 6.52368 1.98512 251.424
113 180 4.03899 1.56554e-13 253.908
113.1 48.2344 6.52368 178.015 251.424
113.2 77.4001 13.7345 176.166 244.213
113.3 96.6132 24.9656 174.592 232.982
113.4 111.651 39.1177 173.433 218.83
113.5 124.686 54.8054 172.828 203.142
113.6 136.625 70.4931 172.898 187.454
113.7 147.913 84.6451 173.718 173.302
113.8 158.802 95.8762 175.283 162.071
113.9 169.455 103.087 177.465 154.86
114 180 105.572 180 152.376
114.1 10.5446 103.087 2.53514 154.86
114.2 21.1984 95.8762 4.71666 162.071
114.3 32.0868 84.6451 6.28198 173.302
114.4 43.3748 70.4931 7.10241 187.454
114.5 55.3141 54.8054 7.17164 203.142
114.6 68.3486 39.1177 6.56655 218.83
114.7 83.3868 24.9656 5.40803 232.982
114.8 102.6 13.7345 3.83396 244.213
114.9 131.766 6.52368 1.98512 251.424
115 1.90425e-12 4.03899 180 253.908
115.1 48.2344 6.52368 178.015 251.424
115.2 77.4001 13.7345 176.166 244.213
115.3 96.6132 24.9656 174.592 232.982
115.4 111.651 39.1177 173.433 218.83
115.5 124.686 54.8054 172.828 203.142
115.6 136.625 70.4931 172.898 187.454
115.7 147.913 84.6451 173.718 173.302
115.8 158.802 95.8762 175.283 162.071
115.9 169.455 103.087 177.465 154.86
116 1.65926e-16 105.572 4.09431e-17 152.376
116.1 10.5446 103.087 2.53514 154.86
116.2 21.1984 95.8762 4.71666 162.071
116.3 32.0868 84.6451 6.28198 173.302
116.4 43.3748 70.4931 7.10241 187.454
116.5 55.3141 54.8054 7.17164 203.142
116.6 68.3486 39.1177 6.56655 218.83
116.7 83.3868 24.9656 5.40803 232.982
116.8 102.6 13.7345 3.83396 244.213
116.9 131.766 6.52368 1.98512 251.424
117 180 4.03899 6.88655e-14 253.908
117.1 48.2344 6.52368 178.015 251.424
117.2 77.4001 13.7345 176.166 244.213
117.3 96.6132 24.9656 174.592 232.982
117.4 111.651 39.1177 173.433 218.83
117.5 124.686 54.8054 172.828 203.142
117.6 136.625 70.4931 172.898 187.454
117.7 147.913 84.6451 173.718 173.302
117.8 158.802 95.8762 175.283 162.071
117.9 169.455 103.087 177.465 154.86
118 180 105.572 180 152.376
118.1 10.5446 103.087 2.53514 154.86
118.2 21.1984 95.8762 4.71666 162.071
118.3 32.0868 84.6451 6.28198 173.302
118.4 43.3748 70.4931 7.10241 187.454
118.5 55.3141 54.8054 7.17164 203.142
118.6 68.3486 39.1177 6.56655 218.83
118.7 83.3868 24.9656 5.40803 232.982
118.8 102.6 13.7345 3.83396 244.213
118.9 131.766 6.52368 1.98512 251.424
119 180 4.03899 2.0666e-13 253.908
119.1 48.2344 6.52368 178.015 251.424
119.2 77.4001 13.7345 176.166 244.213
119.3 96.6132 24.9656 174.592 232.982
119.4 111.651 39.1177 173.433 218.83
119.5 124.686 54.8054 172.828 203.142
119.6 136.625 70.4931 172.898 187.454
119.7 147.913 84.6451 173.718 173.302
119.8 158.802 95.8762 175.283 162.071
119.9 169.455 103.087 177.465 154.86
120 180 105.572 180 152.376
120.1 10.5446 103.087 2.53514 154.86
120.2 21.1984 95.8762 4.71666 162.071
120.3 32.0868 84.6451 6.28198 173.302
120.4 43.3748 70.4931 7.10241 187.454
120.5 55.3141 54.8054 7.17164 203.142
120.6 68.3486 39.1177 6.56655 218.83
120.7 83.3868 24.9656 5.40803 232.982
120.8 102.6 13.7345 3.83396 244.213
120.9 131.766 6.52368 1.98512 251.424
121 5.11591e-13 4.03899 180 253.908
121.1 48.2344 6.52368 178.015 251.424
121.2 77.4001 13.7345 176.166 244.213
121.3 96.6132 24.9656 174.592 232.982
121.4 111.651 39.1177 173.433 218.83
121.5 124.686 54.8054 172.828 203.142
121.6 136.625 70.4931 172.898 187.454
121.7 147.913 84.6451 173.718 173.302
121.8 158.802 95.8762 175.283 162.071
121.9 169.455 103.087 177.465 154.86
122 180 105.572 180 152.376
122.1 10.5446 103.087 2.53514 154.86
122.2 21.1984 95.8762 4.71666 162.071
122.3 32.0868 84.6451 6.28198 173.302
122.4 43.3748 70.4931 7.10241 187.454
122.5 55.3141 54.8054 7.17164 203.142
122.6 68.3486 39.1177 6.56655 218.83
122.7 83.3868 24.9656 5.40803 232.982
122.8 102.6 13.7345 3.83396 244.213
122.9 131.766 6.52368 1.98512 251.424
123 180 4.03899 1.18971e-13 253.908
123.1 48.2344 6.52368 178.015 251.424
123.2 77.4001 13.7345 176.166 244.213
123.3 96.6132 24.9656 174.592 232.982
123.4 111.651 39.1177 173.433 218.83
123.5 124.686 54.8054 172.828 203.142
123.6 136.625 70.4931 172.898 187.454
123.7 147.913 84.6451 173.718 173.302
123.8 158.802 95.8762 175.283 162.071
123.9 169.455 103.087 177.465 154.86
124 180 105.572 180 152.376
124.1 10.5446 103.087 2.53514 154.86
124.2 21.1984 95.8762 4.71666 162.071
124.3 32.0868 84.6451 6.28198 173.302
124.4 43.3748 70.4931 7.10241 187.454
124.5 55.3141 54.8054 7.17164 203.142
124.6 68.3486 39.1177 6.56655 218.83
124.7 83.3868 24.9656 5.40803 232.982
124.8 102.6 13.7345 3.83396 244.213
124.9 131.766 6.52368 1.98512 251.424
125 180 4.03899 2.56765e-13 253.908
125.1 48.2344 6.52368 178.015 251.424
125.2 77.4001 13.7345 176.166 244.213
125.3 96.6132 24.9656 174.592 232.982
125.4 111.651 39.1177 173.433 218.83
125.5 124.686 54.8054 172.828 203.142
125.6 136.625 70.4931 172.898 187.454
125.7 147.913 84.6451 173.718 173.302
125.8 158.802 95.8762 175.283 162.071
125.9 169.455 103.087 177.465 154.86
126 1.97219e-13 105.572 4.86648e-14 152.376
126.1 10.5446 103.087 2.53514 154.86
126.2 21.1984 95.8762 4.71666 162.071
126.3 32.0868 84.6451 6.28198 173.302
126.4 43.3748 70.4931 7.10241 187.454
126.5 55.3141 54.8054 7.17164 203.142
126.6 68.3486 39.1177 6.56655 218.83
126.7 83.3868 24.9656 5.40803 232.982
126.8 102.6 13.7345 3.83396 244.213
126.9 131.766 6.52368 1.98512 251.424
127 180 4.03899 3.12823e-14 253.908
127.1 48.2344 6.52368 178.015 251.424
127.2 77.4001 13.7345 176.166 244.213
127.3 96.6132 24.9656 174.592 232.982
127.4 111.651 39.1177 173.433 218.83
127.5 124.686 54.8054 172.828 203.142
127.6 136.625 70.4931 172.898 187.454
127.7 147.913 84.6451 173.718 173.302
127.8 158.802 95.8762 175.283 162.071
127.9 169.455 103.087 177.465 154.86
128 180 105.572 180 152.376
128.1 10.5446 103.087 2.53514 154.86
128.2 21.1984 95.8762 4.71666 162.071
128.3 32.0868 84.6451 6.28198 173.302
