#theta_cm, theta3_lab, Ek3_lab, theta4_deg, Ek4_lab
64.3 18.1511 96.9213 8.22318 139.408
64.4 23.5315 81.7628 9.1848 154.566
64.5 28.1429 64.9594 9.16756 171.37
64.6 31.4515 48.156 8.31044 188.173
64.7 32.4737 32.9975 6.79002 203.332
64.8 29.3329 20.9676 4.7863 215.361
64.9 18.922 13.2439 2.46975 223.085
65 1.25262e-12 10.5825 1.47867e-13 225.746
65.1 161.078 13.2439 177.53 223.085
65.2 150.667 20.9676 175.214 215.361
65.3 147.526 32.9975 173.21 203.332
65.4 148.548 48.156 171.69 188.173
65.5 151.857 64.9594 170.832 171.37
65.6 156.469 81.7628 170.815 154.566
65.7 161.849 96.9213 171.777 139.408
65.8 167.687 108.951 173.757 127.378
65.9 173.785 116.675 176.618 119.654
66 180 119.336 180 116.993
66.1 6.21529 116.675 3.38246 119.654
66.2 12.3129 108.951 6.24315 127.378
66.3 18.1511 96.9213 8.22318 139.408
66.4 23.5315 81.7628 9.1848 154.566
66.5 28.1429 64.9594 9.16756 171.37
66.6 31.4515 48.156 8.31044 188.173
66.7 32.4737 32.9975 6.79002 203.332
66.8 29.3329 20.9676 4.7863 215.361
66.9 18.922 13.2439 2.46975 223.085
67 7.91051e-13 10.5825 9.3381e-14 225.746
67.1 161.078 13.2439 177.53 223.085
67.2 150.667 20.9676 175.214 215.361
67.3 147.526 32.9975 173.21 203.332
67.4 148.548 48.156 171.69 188.173
67.5 151.857 64.9594 170.832 171.37
67.6 156.469 81.7628 170.815 154.566
67.7 161.849 96.9213 171.777 139.408
67.8 167.687 108.951 173.757 127.378
67.9 173.785 116.675 176.618 119.654
68 1.16747e-13 119.336 6.50924e-14 116.993
68.1 6.21529 116.675 3.38246 119.654
68.2 12.3129 108.951 6.24315 127.378
68.3 18.1511 96.9213 8.22318 139.408
68.4 23.5315 81.7628 9.1848 154.566
68.5 28.1429 64.9594 9.16756 171.37
68.6 31.4515 48.156 8.31044 188.173
68.7 32.4737 32.9975 6.79002 203.332
68.8 29.3329 20.9676 4.7863 215.361
68.9 18.922 13.2439 2.46975 223.085
69 3.29486e-13 10.5825 3.88948e-14 225.746
69.1 161.078 13.2439 177.53 223.085
69.2 150.667 20.9676 175.214 215.361
69.3 147.526 32.9975 173.21 203.332
69.4 148.548 48.156 171.69 188.173
69.5 151.857 64.9594 170.832 171.37
69.6 156.469 81.7628 170.815 154.566
69.7 161.849 96.9213 171.777 139.408
69.8 167.687 108.951 173.757 127.378
69.9 173.785 116.675 176.618 119.654
70 180 119.336 180 116.993
70.1 6.21529 116.675 3.38246 119.654
70.2 12.3129 108.951 6.24315 127.378
70.3 18.1511 96.9213 8.22318 139.408
70.4 23.5315 81.7628 9.1848 154.566
70.5 28.1429 64.9594 9.16756 171.37
70.6 31.4515 48.156 8.31044 188.173
70.7 32.4737 32.9975 6.79002 203.332
70.8 29.3329 20.9676 4.7863 215.361
70.9 18.922 13.2439 2.46975 223.085
71 180 10.5825 180 225.746
71.1 161.078 13.2439 177.53 223.085
71.2 150.667 20.9676 175.214 215.361
71.3 147.526 32.9975 173.21 203.332
71.4 148.548 48.156 171.69 188.173
71.5 151.857 64.9594 170.832 171.37
71.6 156.469 81.7628 170.815 154.566
71.7 161.849 96.9213 171.777 139.408
71.8 167.687 108.951 173.757 127.378
71.9 173.785 116.675 176.618 119.654
72 180 119.336 180 116.993
72.1 6.21529 116.675 3.38246 119.654
72.2 12.3129 108.951 6.24315 127.378
72.3 18.1511 96.9213 8.22318 139.408
72.4 23.5315 81.7628 9.1848 154.566
72.5 28.1429 64.9594 9.16756 171.37
72.6 31.4515 48.156 8.31044 188.173
72.7 32.4737 32.9975 6.79002 203.332
72.8 29.3329 20.9676 4.7863 215.361
72.9 18.922 13.2439 2.46975 223.085
73 1.31853e-12 10.5825 1.55648e-13 225.746
73.1 161.078 13.2439 177.53 223.085
73.2 150.667 20.9676 175.214 215.361
73.3 147.526 32.9975 173.21 203.332
73.4 148.548 48.156 171.69 188.173
73.5 151.857 64.9594 170.832 171.37
73.6 156.469 81.7628 170.815 154.566
73.7 161.849 96.9213 171.777 139.408
73.8 167.687 108.951 173.757 127.378
73.9 173.785 116.675 176.618 119.654
74 180 119.336 180 116.993
74.1 6.21529 116.675 3.38246 119.654
74.2 12.3129 108.951 6.24315 127.378
74.3 18.1511 96.9213 8.22318 139.408
74.4 23.5315 81.7628 9.1848 154.566
74.5 28.1429 64.9594 9.16756 171.37
74.6 31.4515 48.156 8.31044 188.173
74.7 32.4737 32.9975 6.79002 203.332
74.8 29.3329 20.9676 4.7863 215.361
74.9 18.922 13.2439 2.46975 223.085
75 8.56965e-13 10.5825 1.01162e-13 225.746
75.1 161.078 13.2439 177.53 223.085
75.2 150.667 20.9676 175.214 215.361
75.3 147.526 32.9975 173.21 203.332
75.4 148.548 48.156 171.69 188.173
75.5 151.857 64.9594 170.832 171.37
75.6 156.469 81.7628 170.815 154.566
75.7 161.849 96.9213 171.777 139.408
75.8 167.687 108.951 173.757 127.378
75.9 173.785 116.675 176.618 119.654
76 180 119.336 180 116.993
76.1 6.21529 116.675 3.38246 119.654
76.2 12.3129 108.951 6.24315 127.378
76.3 18.1511 96.9213 8.22318 139.408
76.4 23.5315 81.7628 9.1848 154.566
76.5 28.1429 64.9594 9.16756 171.37
76.6 31.4515 48.156 8.31044 188.173
76.7 32.4737 32.9975 6.79002 203.332
76.8 29.3329 20.9676 4.7863 215.361
76.9 18.922 13.2439 2.46975 223.085
77 3.954e-13 10.5825 4.66757e-14 225.746
77.1 161.078 13.2439 177.53 223.085
77.2 150.667 20.9676 175.214 215.361
77.3 147.526 32.9975 173.21 203.332
77.4 148.548 48.156 171.69 188.173
77.5 151.857 64.9594 170.832 171.37
77.6 156.469 81.7628 170.815 154.566
77.7 161.849 96.9213 171.777 139.408
77.8 167.687 108.951 173.757 127.378
77.9 173.785 116.675 176.618 119.654
78 180 119.336 180 116.993
78.1 6.21529 116.675 3.38246 119.654
78.2 12.3129 108.951 6.24315 127.378
78.3 18.1511 96.9213 8.22318 139.408
78.4 23.5315 81.7628 9.1848 154.566
78.5 28.1429 64.9594 9.16756 171.37
78.6 31.4515 48.156 8.31044 188.173
78.7 32.4737 32.9975 6.79002 203.332
78.8 29.3329 20.9676 4.7863 215.361
78.9 18.922 13.2439 2.46975 223.085
79 180 10.5825 180 225.746
79.1 161.078 13.2439 177.53 223.085
79.2 150.667 20.9676 175.214 215.361
79.3 147.526 32.9975 173.21 203.332
79.4 148.548 48.156 171.69 188.173
79.5 151.857 64.9594 170.832 171.37
79.6 156.469 81.7628 170.815 154.566
79.7 161.849 96.9213 171.777 139.408
79.8 167.687 108.951 173.757 127.378
79.9 173.785 116.675 176.618 119.654
80 180 119.336 180 116.993
80.1 6.21529 116.675 3.38246 119.654
80.2 12.3129 108.951 6.24315 127.378
80.3 18.1511 96.9213 8.22318 139.408
80.4 23.5315 81.7628 9.1848 154.566
80.5 28.1429 64.9594 9.16756 171.37
80.6 31.4515 48.156 8.31044 188.173
80.7 32.4737 32.9975 6.79002 203.332
80.8 29.3329 20.9676 4.7863 215.361
80.9 18.922 13.2439 2.46975 223.085
81 1.38444e-12 10.5825 1.63429e-13 225.746
81.1 161.078 13.2439 177.53 223.085
81.2 150.667 20.9676 175.214 215.361
81.3 147.526 32.9975 173.21 203.332
81.4 148.548 48.156 171.69 188.173
81.5 151.857 64.9594 170.832 171.37
81.6 156.469 81.7628 170.815 154.566
81.7 161.849 96.9213 171.777 139.408
81.8 167.687 108.951 173.757 127.378
81.9 173.785 116.675 176.618 119.654
82 180 119.336 180 116.993
82.1 6.21529 116.675 3.38246 119.654
82.2 12.3129 108.951 6.24315 127.378
82.3 18.1511 96.9213 8.22318 139.408
82.4 23.5315 81.7628 9.1848 154.566
82.5 28.1429 64.9594 9.16756 171.37
82.6 31.4515 48.156 8.31044 188.173
82.7 32.4737 32.9975 6.79002 203.332
82.8 29.3329 20.9676 4.7863 215.361
82.9 18.922 13.2439 2.46975 223.085
83 180 10.5825 180 225.746
83.1 161.078 13.2439 177.53 223.085
83.2 150.667 20.9676 175.214 215.361
83.3 147.526 32.9975 173.21 203.332
83.4 148.548 48.156 171.69 188.173
83.5 151.857 64.9594 170.832 171.37
83.6 156.469 81.7628 170.815 154.566
83.7 161.849 96.9213 171.777 139.408
83.8 167.687 108.951 173.757 127.378
83.9 173.785 116.675 176.618 119.654
84 7.78643e-14 119.336 4.34132e-14 116.993
84.1 6.21529 116.675 3.38246 119.654
84.2 12.3129 108.951 6.24315 127.378
84.3 18.1511 96.9213 8.22318 139.408
84.4 23.5315 81.7628 9.1848 154.566
84.5 28.1429 64.9594 9.16756 171.37
84.6 31.4515 48.156 8.31044 188.173
84.7 32.4737 32.9975 6.79002 203.332
84.8 29.3329 20.9676 4.7863 215.361
84.9 18.922 13.2439 2.46975 223.085
85 4.61314e-13 10.5825 5.44567e-14 225.746
85.1 161.078 13.2439 177.53 223.085
85.2 150.667 20.9676 175.214 215.361
85.3 147.526 32.9975 173.21 203.332
85.4 148.548 48.156 171.69 188.173
85.5 151.857 64.9594 170.832 171.37
85.6 156.469 81.7628 170.815 154.566
85.7 161.849 96.9213 171.777 139.408
85.8 167.687 108.951 173.757 127.378
85.9 173.785 116.675 176.618 119.654
86 180 119.336 180 116.993
86.1 6.21529 116.675 3.38246 119.654
86.2 12.3129 108.951 6.24315 127.378
86.3 18.1511 96.9213 8.22318 139.408
86.4 23.5315 81.7628 9.1848 154.566
86.5 28.1429 64.9594 9.16756 171.37
86.6 31.4515 48.156 8.31044 188.173
86.7 32.4737 32.9975 6.79002 203.332
86.8 29.3329 20.9676 4.7863 215.361
86.9 18.922 13.2439 2.46975 223.085
87 1.91192e-12 10.5825 2.25696e-13 225.746
87.1 161.078 13.2439 177.53 223.085
87.2 150.667 20.9676 175.214 215.361
87.3 147.526 32.9975 173.21 203.332
87.4 148.548 48.156 171.69 188.173
87.5 151.857 64.9594 170.832 171.37
87.6 156.469 81.7628 170.815 154.566
87.7 161.849 96.9213 171.777 139.408
87.8 167.687 108.951 173.757 127.378
87.9 173.785 116.675 176.618 119.654
88 180 119.336 180 116.993
88.1 6.21529 116.675 3.38246 119.654
88.2 12.3129 108.951 6.24315 127.378
88.3 18.1511 96.9213 8.22318 139.408
88.4 23.5315 81.7628 9.1848 154.566
88.5 28.1429 64.9594 9.16756 171.37
88.6 31.4515 48.156 8.31044 188.173
88.7 32.4737 32.9975 6.79002 203.332
88.8 29.3329 20.9676 4.7863 215.361
88.9 18.922 13.2439 2.46975 223.085
89 180 10.5825 180 225.746
89.1 161.078 13.2439 177.53 223.085
89.2 150.667 20.9676 175.214 215.361
89.3 147.526 32.9975 173.21 203.332
89.4 148.548 48.156 171.69 188.173
89.5 151.857 64.9594 170.832 171.37
89.6 156.469 81.7628 170.815 154.566
89.7 161.849 96.9213 171.777 139.408
89.8 167.687 108.951 173.757 127.378
89.9 173.785 116.675 176.618 119.654
90 180 119.336 180 116.993
90.1 6.21529 116.675 3.38246 119.654
90.2 12.3129 108.951 6.24315 127.378
90.3 18.1511 96.9213 8.22318 139.408
90.4 23.5315 81.7628 9.1848 154.566
90.5 28.1429 64.9594 9.16756 171.37
90.6 31.4515 48.156 8.31044 188.173
90.7 32.4737 32.9975 6.79002 203.332
90.8 29.3329 20.9676 4.7863 215.361
90.9 18.922 13.2439 2.46975 223.085
91 9.88793e-13 10.5825 1.16724e-13 225.746
91.1 161.078 13.2439 177.53 223.085
91.2 150.667 20.9676 175.214 215.361
91.3 147.526 32.9975 173.21 203.332
91.4 148.548 48.156 171.69 188.173
91.5 151.857 64.9594 170.832 171.37
91.6 156.469 81.7628 170.815 154.566
91.7 161.849 96.9213 171.777 139.408
91.8 167.687 108.951 173.757 127.378
91.9 173.785 116.675 176.618 119.654
92 180 119.336 180 116.993
92.1 6.21529 116.675 3.38246 119.654
92.2 12.3129 108.951 6.24315 127.378
92.3 18.1511 96.9213 8.22318 139.408
92.4 23.5315 81.7628 9.1848 154.566
92.5 28.1429 64.9594 9.16756 171.37
92.6 31.4515 48.156 8.31044 188.173
92.7 32.4737 32.9975 6.79002 203.332
92.8 29.3329 20.9676 4.7863 215.361
92.9 18.922 13.2439 2.46975 223.085
93 2.4394e-12 10.5825 2.87963e-13 225.746
93.1 161.078 13.2439 177.53 223.085
93.2 150.667 20.9676 175.214 215.361
93.3 147.526 32.9975 173.21 203.332
93.4 148.548 48.156 171.69 188.173
93.5 151.857 64.9594 170.832 171.37
93.6 156.469 81.7628 170.815 154.566
93.7 161.849 96.9213 171.777 139.408
93.8 167.687 108.951 173.757 127.378
93.9 173.785 116.675 176.618 119.654
94 1.94562e-13 119.336 1.08478e-13 116.993
94.1 6.21529 116.675 3.38246 119.654
94.2 12.3129 108.951 6.24315 127.378
94.3 18.1511 96.9213 8.22318 139.408
94.4 23.5315 81.7628 9.1848 154.566
94.5 28.1429 64.9594 9.16756 171.37
94.6 31.4515 48.156 8.31044 188.173
94.7 32.4737 32.9975 6.79002 203.332
94.8 29.3329 20.9676 4.7863 215.361
94.9 18.922 13.2439 2.46975 223.085
95 6.56641e-14 10.5825 7.75143e-15 225.746
95.1 161.078 13.2439 177.53 223.085
95.2 150.667 20.9676 175.214 215.361
95.3 147.526 32.9975 173.21 203.332
95.4 148.548 48.156 171.69 188.173
95.5 151.857 64.9594 170.832 171.37
95.6 156.469 81.7628 170.815 154.566
95.7 161.849 96.9213 171.777 139.408
95.8 167.687 108.951 173.757 127.378
95.9 173.785 116.675 176.618 119.654
96 180 119.336 180 116.993
96.1 6.21529 116.675 3.38246 119.654
96.2 12.3129 108.951 6.24315 127.378
96.3 18.1511 96.9213 8.22318 139.408
96.4 23.5315 81.7628 9.1848 154.566
96.5 28.1429 64.9594 9.16756 171.37
96.6 31.4515 48.156 8.31044 188.173
96.7 32.4737 32.9975 6.79002 203.332
96.8 29.3329 20.9676 4.7863 215.361
96.9 18.922 13.2439 2.46975 223.085
97 1.51627e-12 10.5825 1.78991e-13 225.746
97.1 161.078 13.2439 177.53 223.085
97.2 150.667 20.9676 175.214 215.361
97.3 147.526 32.9975 173.21 203.332
97.4 148.548 48.156 171.69 188.173
97.5 151.857 64.9594 170.832 171.37
97.6 156.469 81.7628 170.815 154.566
97.7 161.849 96.9213 171.777 139.408
97.8 167.687 108.951 173.757 127.378
97.9 173.785 116.675 176.618 119.654
98 180 119.336 180 116.993
98.1 6.21529 116.675 3.38246 119.654
98.2 12.3129 108.951 6.24315 127.378
98.3 18.1511 96.9213 8.22318 139.408
98.4 23.5315 81.7628 9.1848 154.566
98.5 28.1429 64.9594 9.16756 171.37
98.6 31.4515 48.156 8.31044 188.173
98.7 32.4737 32.9975 6.79002 203.332
98.8 29.3329 20.9676 4.7863 215.361
98.9 18.922 13.2439 2.46975 223.085
99 180 10.5825 180 225.746
99.1 161.078 13.2439 177.53 223.085
99.2 150.667 20.9676 175.214 215.361
99.3 147.526 32.9975 173.21 203.332
99.4 148.548 48.156 171.69 188.173
99.5 151.857 64.9594 170.832 171.37
99.6 156.469 81.7628 170.815 154.566
99.7 161.849 96.9213 171.777 139.408
99.8 167.687 108.951 173.757 127.378
99.9 173.785 116.675 176.618 119.654
100 3.89813e-14 119.336 2.1734e-14 116.993
100.1 6.21529 116.675 3.38246 119.654
100.2 12.3129 108.951 6.24315 127.378
100.3 18.1511 96.9213 8.22318 139.408
100.4 23.5315 81.7628 9.1848 154.566
100.5 28.1429 64.9594 9.16756 171.37
100.6 31.4515 48.156 8.31044 188.173
100.7 32.4737 32.9975 6.79002 203.332
100.8 29.3329 20.9676 4.7863 215.361
100.9 18.922 13.2439 2.46975 223.085
101 5.93142e-13 10.5825 7.00185e-14 225.746
101.1 161.078 13.2439 177.53 223.085
101.2 150.667 20.9676 175.214 215.361
101.3 147.526 32.9975 173.21 203.332
101.4 148.548 48.156 171.69 188.173
101.5 151.857 64.9594 170.832 171.37
101.6 156.469 81.7628 170.815 154.566
101.7 161.849 96.9213 171.777 139.408
101.8 167.687 108.951 173.757 127.378
101.9 173.785 116.675 176.618 119.654
102 180 119.336 180 116.993
102.1 6.21529 116.675 3.38246 119.654
102.2 12.3129 108.951 6.24315 127.378
102.3 18.1511 96.9213 8.22318 139.408
102.4 23.5315 81.7628 9.1848 154.566
102.5 28.1429 64.9594 9.16756 171.37
102.6 31.4515 48.156 8.31044 188.173
102.7 32.4737 32.9975 6.79002 203.332
102.8 29.3329 20.9676 4.7863 215.361
102.9 18.922 13.2439 2.46975 223.085
103 2.04375e-12 10.5825 2.41258e-13 225.746
103.1 161.078 13.2439 177.53 223.085
103.2 150.667 20.9676 175.214 215.361
103.3 147.526 32.9975 173.21 203.332
103.4 148.548 48.156 171.69 188.173
103.5 151.857 64.9594 170.832 171.37
103.6 156.469 81.7628 170.815 154.566
103.7 161.849 96.9213 171.777 139.408
103.8 167.687 108.951 173.757 127.378
103.9 173.785 116.675 176.618 119.654
104 3.11261e-13 119.336 1.73543e-13 116.993
104.1 6.21529 116.675 3.38246 119.654
104.2 12.3129 108.951 6.24315 127.378
104.3 18.1511 96.9213 8.22318 139.408
104.4 23.5315 81.7628 9.1848 154.566
104.5 28.1429 64.9594 9.16756 171.37
104.6 31.4515 48.156 8.31044 188.173
104.7 32.4737 32.9975 6.79002 203.332
104.8 29.3329 20.9676 4.7863 215.361
104.9 18.922 13.2439 2.46975 223.085
105 180 10.5825 180 225.746
105.1 161.078 13.2439 177.53 223.085
105.2 150.667 20.9676 175.214 215.361
105.3 147.526 32.9975 173.21 203.332
105.4 148.548 48.156 171.69 188.173
105.5 151.857 64.9594 170.832 171.37
105.6 156.469 81.7628 170.815 154.566
105.7 161.849 96.9213 171.777 139.408
105.8 167.687 108.951 173.757 127.378
105.9 173.785 116.675 176.618 119.654
106 180 119.336 180 116.993
106.1 6.21529 116.675 3.38246 119.654
106.2 12.3129 108.951 6.24315 127.378
106.3 18.1511 96.9213 8.22318 139.408
106.4 23.5315 81.7628 9.1848 154.566
106.5 28.1429 64.9594 9.16756 171.37
106.6 31.4515 48.156 8.31044 188.173
106.7 32.4737 32.9975 6.79002 203.332
106.8 29.3329 20.9676 4.7863 215.361
106.9 18.922 13.2439 2.46975 223.085
107 1.12062e-12 10.5825 1.32286e-13 225.746
107.1 161.078 13.2439 177.53 223.085
107.2 150.667 20.9676 175.214 215.361
107.3 147.526 32.9975 173.21 203.332
107.4 148.548 48.156 171.69 188.173
107.5 151.857 64.9594 170.832 171.37
107.6 156.469 81.7628 170.815 154.566
107.7 161.849 96.9213 171.777 139.408
107.8 167.687 108.951 173.757 127.378
107.9 173.785 116.675 176.618 119.654
108 180 119.336 180 116.993
108.1 6.21529 116.675 3.38246 119.654
108.2 12.3129 108.951 6.24315 127.378
108.3 18.1511 96.9213 8.22318 139.408
108.4 23.5315 81.7628 9.1848 154.566
108.5 28.1429 64.9594 9.16756 171.37
108.6 31.4515 48.156 8.31044 188.173
108.7 32.4737 32.9975 6.79002 203.332
108.8 29.3329 20.9676 4.7863 215.361
108.9 18.922 13.2439 2.46975 223.085
109 2.57123e-12 10.5825 3.03525e-13 225.746
109.1 161.078 13.2439 177.53 223.085
109.2 150.667 20.9676 175.214 215.361
109.3 147.526 32.9975 173.21 203.332
109.4 148.548 48.156 171.69 188.173
109.5 151.857 64.9594 170.832 171.37
109.6 156.469 81.7628 170.815 154.566
109.7 161.849 96.9213 171.777 139.408
109.8 167.687 108.951 173.757 127.378
109.9 173.785 116.675 176.618 119.654
110 1.55679e-13 119.336 8.6799e-14 116.993
110.1 6.21529 116.675 3.38246 119.654
110.2 12.3129 108.951 6.24315 127.378
110.3 18.1511 96.9213 8.22318 139.408
110.4 23.5315 81.7628 9.1848 154.566
110.5 28.1429 64.9594 9.16756 171.37
110.6 31.4515 48.156 8.31044 188.173
110.7 32.4737 32.9975 6.79002 203.332
110.8 29.3329 20.9676 4.7863 215.361
110.9 18.922 13.2439 2.46975 223.085
111 1.97492e-13 10.5825 2.33133e-14 225.746
111.1 161.078 13.2439 177.53 223.085
111.2 150.667 20.9676 175.214 215.361
111.3 147.526 32.9975 173.21 203.332
111.4 148.548 48.156 171.69 188.173
111.5 151.857 64.9594 170.832 171.37
111.6 156.469 81.7628 170.815 154.566
111.7 161.849 96.9213 171.777 139.408
111.8 167.687 108.951 173.757 127.378
111.9 173.785 116.675 176.618 119.654
112 180 119.336 180 116.993
112.1 6.21529 116.675 3.38246 119.654
112.2 12.3129 108.951 6.24315 127.378
112.3 18.1511 96.9213 8.22318 139.408
112.4 23.5315 81.7628 9.1848 154.566
112.5 28.1429 64.9594 9.16756 171.37
112.6 31.4515 48.156 8.31044 188.173
112.7 32.4737 32.9975 6.79002 203.332
112.8 29.3329 20.9676 4.7863 215.361
112.9 18.922 13.2439 2.46975 223.085
113 1.6481e-12 10.5825 1.94553e-13 225.746
113.1 161.078 13.2439 177.53 223.085
113.2 150.667 20.9676 175.214 215.361
113.3 147.526 32.9975 173.21 203.332
113.4 148.548 48.156 171.69 188.173
113.5 151.857 64.9594 170.832 171.37
113.6 156.469 81.7628 170.815 154.566
113.7 161.849 96.9213 171.777 139.408
113.8 167.687 108.951 173.757 127.378
113.9 173.785 116.675 176.618 119.654
114 180 119.336 180 116.993
114.1 6.21529 116.675 3.38246 119.654
114.2 12.3129 108.951 6.24315 127.378
114.3 18.1511 96.9213 8.22318 139.408
114.4 23.5315 81.7628 9.1848 154.566
114.5 28.1429 64.9594 9.16756 171.37
114.6 31.4515 48.156 8.31044 188.173
114.7 32.4737 32.9975 6.79002 203.332
114.8 29.3329 20.9676 4.7863 215.361
114.9 18.922 13.2439 2.46975 223.085
115 180 10.5825 180 225.746
115.1 161.078 13.2439 177.53 223.085
115.2 150.667 20.9676 175.214 215.361
115.3 147.526 32.9975 173.21 203.332
115.4 148.548 48.156 171.69 188.173
115.5 151.857 64.9594 170.832 171.37
115.6 156.469 81.7628 170.815 154.566
115.7 161.849 96.9213 171.777 139.408
115.8 167.687 108.951 173.757 127.378
115.9 173.785 116.675 176.618 119.654
116 9.82643e-17 119.336 5.47873e-17 116.993
116.1 6.21529 116.675 3.38246 119.654
116.2 12.3129 108.951 6.24315 127.378
116.3 18.1511 96.9213 8.22318 139.408
116.4 23.5315 81.7628 9.1848 154.566
116.5 28.1429 64.9594 9.16756 171.37
116.6 31.4515 48.156 8.31044 188.173
116.7 32.4737 32.9975 6.79002 203.332
116.8 29.3329 20.9676 4.7863 215.361
116.9 18.922 13.2439 2.46975 223.085
117 7.2497e-13 10.5825 8.55804e-14 225.746
117.1 161.078 13.2439 177.53 223.085
117.2 150.667 20.9676 175.214 215.361
117.3 147.526 32.9975 173.21 203.332
117.4 148.548 48.156 171.69 188.173
117.5 151.857 64.9594 170.832 171.37
117.6 156.469 81.7628 170.815 154.566
117.7 161.849 96.9213 171.777 139.408
117.8 167.687 108.951 173.757 127.378
117.9 173.785 116.675 176.618 119.654
118 180 119.336 180 116.993
118.1 6.21529 116.675 3.38246 119.654
118.2 12.3129 108.951 6.24315 127.378
118.3 18.1511 96.9213 8.22318 139.408
118.4 23.5315 81.7628 9.1848 154.566
118.5 28.1429 64.9594 9.16756 171.37
118.6 31.4515 48.156 8.31044 188.173
118.7 32.4737 32.9975 6.79002 203.332
118.8 29.3329 20.9676 4.7863 215.361
118.9 18.922 13.2439 2.46975 223.085
119 2.17558e-12 10.5825 2.5682e-13 225.746
119.1 161.078 13.2439 177.53 223.085
119.2 150.667 20.9676 175.214 215.361
119.3 147.526 32.9975 173.21 203.332
119.4 148.548 48.156 171.69 188.173
119.5 151.857 64.9594 170.832 171.37
119.6 156.469 81.7628 170.815 154.566
119.7 161.849 96.9213 171.777 139.408
119.8 167.687 108.951 173.757 127.378
119.9 173.785 116.675 176.618 119.654
120 180 119.336 180 116.993
120.1 6.21529 116.675 3.38246 119.654
120.2 12.3129 108.951 6.24315 127.378
120.3 18.1511 96.9213 8.22318 139.408
120.4 23.5315 81.7628 9.1848 154.566
120.5 28.1429 64.9594 9.16756 171.37
120.6 31.4515 48.156 8.31044 188.173
120.7 32.4737 32.9975 6.79002 203.332
120.8 29.3329 20.9676 4.7863 215.361
120.9 18.922 13.2439 2.46975 223.085
121 180 10.5825 180 225.746
121.1 161.078 13.2439 177.53 223.085
121.2 150.667 20.9676 175.214 215.361
121.3 147.526 32.9975 173.21 203.332
121.4 148.548 48.156 171.69 188.173
121.5 151.857 64.9594 170.832 171.37
121.6 156.469 81.7628 170.815 154.566
121.7 161.849 96.9213 171.777 139.408
121.8 167.687 108.951 173.757 127.378
121.9 173.785 116.675 176.618 119.654
122 180 119.336 180 116.993
122.1 6.21529 116.675 3.38246 119.654
122.2 12.3129 108.951 6.24315 127.378
122.3 18.1511 96.9213 8.22318 139.408
122.4 23.5315 81.7628 9.1848 154.566
122.5 28.1429 64.9594 9.16756 171.37
122.6 31.4515 48.156 8.31044 188.173
122.7 32.4737 32.9975 6.79002 203.332
122.8 29.3329 20.9676 4.7863 215.361
122.9 18.922 13.2439 2.46975 223.085
123 1.25245e-12 10.5825 1.47848e-13 225.746
123.1 161.078 13.2439 177.53 223.085
123.2 150.667 20.9676 175.214 215.361
123.3 147.526 32.9975 173.21 203.332
123.4 148.548 48.156 171.69 188.173
123.5 151.857 64.9594 170.832 171.37
123.6 156.469 81.7628 170.815 154.566
123.7 161.849 96.9213 171.777 139.408
123.8 167.687 108.951 173.757 127.378
123.9 173.785 116.675 176.618 119.654
124 180 119.336 180 116.993
124.1 6.21529 116.675 3.38246 119.654
124.2 12.3129 108.951 6.24315 127.378
124.3 18.1511 96.9213 8.22318 139.408
124.4 23.5315 81.7628 9.1848 154.566
124.5 28.1429 64.9594 9.16756 171.37
124.6 31.4515 48.156 8.31044 188.173
124.7 32.4737 32.9975 6.79002 203.332
124.8 29.3329 20.9676 4.7863 215.361
124.9 18.922 13.2439 2.46975 223.085
125 2.70306e-12 10.5825 3.19087e-13 225.746
125.1 161.078 13.2439 177.53 223.085
125.2 150.667 20.9676 175.214 215.361
125.3 147.526 32.9975 173.21 203.332
125.4 148.548 48.156 171.69 188.173
125.5 151.857 64.9594 170.832 171.37
125.6 156.469 81.7628 170.815 154.566
125.7 161.849 96.9213 171.777 139.408
125.8 167.687 108.951 173.757 127.378
125.9 173.785 116.675 176.618 119.654
126 1.16796e-13 119.336 6.51198e-14 116.993
126.1 6.21529 116.675 3.38246 119.654
126.2 12.3129 108.951 6.24315 127.378
126.3 18.1511 96.9213 8.22318 139.408
126.4 23.5315 81.7628 9.1848 154.566
126.5 28.1429 64.9594 9.16756 171.37
126.6 31.4515 48.156 8.31044 188.173
126.7 32.4737 32.9975 6.79002 203.332
126.8 29.3329 20.9676 4.7863 215.361
126.9 18.922 13.2439 2.46975 223.085
127 3.2932e-13 10.5825 3.88752e-14 225.746
127.1 161.078 13.2439 177.53 223.085
127.2 150.667 20.9676 175.214 215.361
127.3 147.526 32.9975 173.21 203.332
127.4 148.548 48.156 171.69 188.173
127.5 151.857 64.9594 170.832 171.37
127.6 156.469 81.7628 170.815 154.566
127.7 161.849 96.9213 171.777 139.408
127.8 167.687 108.951 173.757 127.378
127.9 173.785 116.675 176.618 119.654
128 180 119.336 180 116.993
128.1 6.21529 116.675 3.38246 119.654
128.2 12.3129 108.951 6.24315 127.378
128.3 18.1511 96.9213 8.22318 139.408
128.4 23.5315 81.7628 9.1848 154.566
128.5 28.1429 64.9594 9.16756 171.37
128.6 31.4515 48.156 8.31044 188.173
128.7 32.4737 32.9975 6.79002 203.332
128.8 29.3329 20.9676 4.7863 215.361
128.9 18.922 13.2439 2.46975 223.085
129 1.77993e-12 10.5825 2.10115e-13 225.746
