#theta_cm, theta3_lab, Ek3_lab, theta4_deg, Ek4_lab
64.3 19.9403 106.326 9.56974 136.003
64.4 26.0431 88.9306 10.5991 153.398
64.5 31.5023 69.6473 10.4974 172.682
64.6 35.8309 50.364 9.45407 191.965
64.7 38.0555 32.9684 7.68536 209.361
64.8 36.0258 19.1631 5.39809 223.166
64.9 24.9673 10.2995 2.77953 232.029
65 1.73778e-12 7.24538 1.66297e-13 235.084
65.1 155.033 10.2995 177.22 232.029
65.2 143.974 19.1631 174.602 223.166
65.3 141.945 32.9684 172.315 209.361
65.4 144.169 50.364 170.546 191.965
65.5 148.498 69.6473 169.503 172.682
65.6 153.957 88.9306 169.401 153.398
65.7 160.06 106.326 170.43 136.003
65.8 166.536 120.132 172.676 122.198
65.9 173.221 128.995 176.009 113.334
66 180 132.049 180 110.28
66.1 6.77865 128.995 3.99126 113.334
66.2 13.4637 120.132 7.32361 122.198
66.3 19.9403 106.326 9.56974 136.003
66.4 26.0431 88.9306 10.5991 153.398
66.5 31.5023 69.6473 10.4974 172.682
66.6 35.8309 50.364 9.45407 191.965
66.7 38.0555 32.9684 7.68536 209.361
66.8 36.0258 19.1631 5.39809 223.166
66.9 24.9673 10.2995 2.77953 232.029
67 1.09744e-12 7.24538 1.0502e-13 235.084
67.1 155.033 10.2995 177.22 232.029
67.2 143.974 19.1631 174.602 223.166
67.3 141.945 32.9684 172.315 209.361
67.4 144.169 50.364 170.546 191.965
67.5 148.498 69.6473 169.503 172.682
67.6 153.957 88.9306 169.401 153.398
67.7 160.06 106.326 170.43 136.003
67.8 166.536 120.132 172.676 122.198
67.9 173.221 128.995 176.009 113.334
68 1.27224e-13 132.049 7.69772e-14 110.28
68.1 6.77865 128.995 3.99126 113.334
68.2 13.4637 120.132 7.32361 122.198
68.3 19.9403 106.326 9.56974 136.003
68.4 26.0431 88.9306 10.5991 153.398
68.5 31.5023 69.6473 10.4974 172.682
68.6 35.8309 50.364 9.45407 191.965
68.7 38.0555 32.9684 7.68536 209.361
68.8 36.0258 19.1631 5.39809 223.166
68.9 24.9673 10.2995 2.77953 232.029
69 4.57104e-13 7.24538 4.37427e-14 235.084
69.1 155.033 10.2995 177.22 232.029
69.2 143.974 19.1631 174.602 223.166
69.3 141.945 32.9684 172.315 209.361
69.4 144.169 50.364 170.546 191.965
69.5 148.498 69.6473 169.503 172.682
69.6 153.957 88.9306 169.401 153.398
69.7 160.06 106.326 170.43 136.003
69.8 166.536 120.132 172.676 122.198
69.9 173.221 128.995 176.009 113.334
70 180 132.049 180 110.28
70.1 6.77865 128.995 3.99126 113.334
70.2 13.4637 120.132 7.32361 122.198
70.3 19.9403 106.326 9.56974 136.003
70.4 26.0431 88.9306 10.5991 153.398
70.5 31.5023 69.6473 10.4974 172.682
70.6 35.8309 50.364 9.45407 191.965
70.7 38.0555 32.9684 7.68536 209.361
70.8 36.0258 19.1631 5.39809 223.166
70.9 24.9673 10.2995 2.77953 232.029
71 180 7.24538 180 235.084
71.1 155.033 10.2995 177.22 232.029
71.2 143.974 19.1631 174.602 223.166
71.3 141.945 32.9684 172.315 209.361
71.4 144.169 50.364 170.546 191.965
71.5 148.498 69.6473 169.503 172.682
71.6 153.957 88.9306 169.401 153.398
71.7 160.06 106.326 170.43 136.003
71.8 166.536 120.132 172.676 122.198
71.9 173.221 128.995 176.009 113.334
72 180 132.049 180 110.28
72.1 6.77865 128.995 3.99126 113.334
72.2 13.4637 120.132 7.32361 122.198
72.3 19.9403 106.326 9.56974 136.003
72.4 26.0431 88.9306 10.5991 153.398
72.5 31.5023 69.6473 10.4974 172.682
72.6 35.8309 50.364 9.45407 191.965
72.7 38.0555 32.9684 7.68536 209.361
72.8 36.0258 19.1631 5.39809 223.166
72.9 24.9673 10.2995 2.77953 232.029
73 1.82922e-12 7.24538 1.75048e-13 235.084
73.1 155.033 10.2995 177.22 232.029
73.2 143.974 19.1631 174.602 223.166
73.3 141.945 32.9684 172.315 209.361
73.4 144.169 50.364 170.546 191.965
73.5 148.498 69.6473 169.503 172.682
73.6 153.957 88.9306 169.401 153.398
73.7 160.06 106.326 170.43 136.003
73.8 166.536 120.132 172.676 122.198
73.9 173.221 128.995 176.009 113.334
74 180 132.049 180 110.28
74.1 6.77865 128.995 3.99126 113.334
74.2 13.4637 120.132 7.32361 122.198
74.3 19.9403 106.326 9.56974 136.003
74.4 26.0431 88.9306 10.5991 153.398
74.5 31.5023 69.6473 10.4974 172.682
74.6 35.8309 50.364 9.45407 191.965
74.7 38.0555 32.9684 7.68536 209.361
74.8 36.0258 19.1631 5.39809 223.166
74.9 24.9673 10.2995 2.77953 232.029
75 1.18889e-12 7.24538 1.13771e-13 235.084
75.1 155.033 10.2995 177.22 232.029
75.2 143.974 19.1631 174.602 223.166
75.3 141.945 32.9684 172.315 209.361
75.4 144.169 50.364 170.546 191.965
75.5 148.498 69.6473 169.503 172.682
75.6 153.957 88.9306 169.401 153.398
75.7 160.06 106.326 170.43 136.003
75.8 166.536 120.132 172.676 122.198
75.9 173.221 128.995 176.009 113.334
76 180 132.049 180 110.28
76.1 6.77865 128.995 3.99126 113.334
76.2 13.4637 120.132 7.32361 122.198
76.3 19.9403 106.326 9.56974 136.003
76.4 26.0431 88.9306 10.5991 153.398
76.5 31.5023 69.6473 10.4974 172.682
76.6 35.8309 50.364 9.45407 191.965
76.7 38.0555 32.9684 7.68536 209.361
76.8 36.0258 19.1631 5.39809 223.166
76.9 24.9673 10.2995 2.77953 232.029
77 5.48548e-13 7.24538 5.24934e-14 235.084
77.1 155.033 10.2995 177.22 232.029
77.2 143.974 19.1631 174.602 223.166
77.3 141.945 32.9684 172.315 209.361
77.4 144.169 50.364 170.546 191.965
77.5 148.498 69.6473 169.503 172.682
77.6 153.957 88.9306 169.401 153.398
77.7 160.06 106.326 170.43 136.003
77.8 166.536 120.132 172.676 122.198
77.9 173.221 128.995 176.009 113.334
78 180 132.049 180 110.28
78.1 6.77865 128.995 3.99126 113.334
78.2 13.4637 120.132 7.32361 122.198
78.3 19.9403 106.326 9.56974 136.003
78.4 26.0431 88.9306 10.5991 153.398
78.5 31.5023 69.6473 10.4974 172.682
78.6 35.8309 50.364 9.45407 191.965
78.7 38.0555 32.9684 7.68536 209.361
78.8 36.0258 19.1631 5.39809 223.166
78.9 24.9673 10.2995 2.77953 232.029
79 180 7.24538 180 235.084
79.1 155.033 10.2995 177.22 232.029
79.2 143.974 19.1631 174.602 223.166
79.3 141.945 32.9684 172.315 209.361
79.4 144.169 50.364 170.546 191.965
79.5 148.498 69.6473 169.503 172.682
79.6 153.957 88.9306 169.401 153.398
79.7 160.06 106.326 170.43 136.003
79.8 166.536 120.132 172.676 122.198
79.9 173.221 128.995 176.009 113.334
80 180 132.049 180 110.28
80.1 6.77865 128.995 3.99126 113.334
80.2 13.4637 120.132 7.32361 122.198
80.3 19.9403 106.326 9.56974 136.003
80.4 26.0431 88.9306 10.5991 153.398
80.5 31.5023 69.6473 10.4974 172.682
80.6 35.8309 50.364 9.45407 191.965
80.7 38.0555 32.9684 7.68536 209.361
80.8 36.0258 19.1631 5.39809 223.166
80.9 24.9673 10.2995 2.77953 232.029
81 1.92067e-12 7.24538 1.83799e-13 235.084
81.1 155.033 10.2995 177.22 232.029
81.2 143.974 19.1631 174.602 223.166
81.3 141.945 32.9684 172.315 209.361
81.4 144.169 50.364 170.546 191.965
81.5 148.498 69.6473 169.503 172.682
81.6 153.957 88.9306 169.401 153.398
81.7 160.06 106.326 170.43 136.003
81.8 166.536 120.132 172.676 122.198
81.9 173.221 128.995 176.009 113.334
82 180 132.049 180 110.28
82.1 6.77865 128.995 3.99126 113.334
82.2 13.4637 120.132 7.32361 122.198
82.3 19.9403 106.326 9.56974 136.003
82.4 26.0431 88.9306 10.5991 153.398
82.5 31.5023 69.6473 10.4974 172.682
82.6 35.8309 50.364 9.45407 191.965
82.7 38.0555 32.9684 7.68536 209.361
82.8 36.0258 19.1631 5.39809 223.166
82.9 24.9673 10.2995 2.77953 232.029
83 180 7.24538 180 235.084
83.1 155.033 10.2995 177.22 232.029
83.2 143.974 19.1631 174.602 223.166
83.3 141.945 32.9684 172.315 209.361
83.4 144.169 50.364 170.546 191.965
83.5 148.498 69.6473 169.503 172.682
83.6 153.957 88.9306 169.401 153.398
83.7 160.06 106.326 170.43 136.003
83.8 166.536 120.132 172.676 122.198
83.9 173.221 128.995 176.009 113.334
84 8.48515e-14 132.049 5.13397e-14 110.28
84.1 6.77865 128.995 3.99126 113.334
84.2 13.4637 120.132 7.32361 122.198
84.3 19.9403 106.326 9.56974 136.003
84.4 26.0431 88.9306 10.5991 153.398
84.5 31.5023 69.6473 10.4974 172.682
84.6 35.8309 50.364 9.45407 191.965
84.7 38.0555 32.9684 7.68536 209.361
84.8 36.0258 19.1631 5.39809 223.166
84.9 24.9673 10.2995 2.77953 232.029
85 6.39991e-13 7.24538 6.12442e-14 235.084
85.1 155.033 10.2995 177.22 232.029
85.2 143.974 19.1631 174.602 223.166
85.3 141.945 32.9684 172.315 209.361
85.4 144.169 50.364 170.546 191.965
85.5 148.498 69.6473 169.503 172.682
85.6 153.957 88.9306 169.401 153.398
85.7 160.06 106.326 170.43 136.003
85.8 166.536 120.132 172.676 122.198
85.9 173.221 128.995 176.009 113.334
86 180 132.049 180 110.28
86.1 6.77865 128.995 3.99126 113.334
86.2 13.4637 120.132 7.32361 122.198
86.3 19.9403 106.326 9.56974 136.003
86.4 26.0431 88.9306 10.5991 153.398
86.5 31.5023 69.6473 10.4974 172.682
86.6 35.8309 50.364 9.45407 191.965
86.7 38.0555 32.9684 7.68536 209.361
86.8 36.0258 19.1631 5.39809 223.166
86.9 24.9673 10.2995 2.77953 232.029
87 2.65245e-12 7.24538 2.53827e-13 235.084
87.1 155.033 10.2995 177.22 232.029
87.2 143.974 19.1631 174.602 223.166
87.3 141.945 32.9684 172.315 209.361
87.4 144.169 50.364 170.546 191.965
87.5 148.498 69.6473 169.503 172.682
87.6 153.957 88.9306 169.401 153.398
87.7 160.06 106.326 170.43 136.003
87.8 166.536 120.132 172.676 122.198
87.9 173.221 128.995 176.009 113.334
88 180 132.049 180 110.28
88.1 6.77865 128.995 3.99126 113.334
88.2 13.4637 120.132 7.32361 122.198
88.3 19.9403 106.326 9.56974 136.003
88.4 26.0431 88.9306 10.5991 153.398
88.5 31.5023 69.6473 10.4974 172.682
88.6 35.8309 50.364 9.45407 191.965
88.7 38.0555 32.9684 7.68536 209.361
88.8 36.0258 19.1631 5.39809 223.166
88.9 24.9673 10.2995 2.77953 232.029
89 180 7.24538 180 235.084
89.1 155.033 10.2995 177.22 232.029
89.2 143.974 19.1631 174.602 223.166
89.3 141.945 32.9684 172.315 209.361
89.4 144.169 50.364 170.546 191.965
89.5 148.498 69.6473 169.503 172.682
89.6 153.957 88.9306 169.401 153.398
89.7 160.06 106.326 170.43 136.003
89.8 166.536 120.132 172.676 122.198
89.9 173.221 128.995 176.009 113.334
90 180 132.049 180 110.28
90.1 6.77865 128.995 3.99126 113.334
90.2 13.4637 120.132 7.32361 122.198
90.3 19.9403 106.326 9.56974 136.003
90.4 26.0431 88.9306 10.5991 153.398
90.5 31.5023 69.6473 10.4974 172.682
90.6 35.8309 50.364 9.45407 191.965
90.7 38.0555 32.9684 7.68536 209.361
90.8 36.0258 19.1631 5.39809 223.166
90.9 24.9673 10.2995 2.77953 232.029
91 1.37177e-12 7.24538 1.31272e-13 235.084
91.1 155.033 10.2995 177.22 232.029
91.2 143.974 19.1631 174.602 223.166
91.3 141.945 32.9684 172.315 209.361
91.4 144.169 50.364 170.546 191.965
91.5 148.498 69.6473 169.503 172.682
91.6 153.957 88.9306 169.401 153.398
91.7 160.06 106.326 170.43 136.003
91.8 166.536 120.132 172.676 122.198
91.9 173.221 128.995 176.009 113.334
92 180 132.049 180 110.28
92.1 6.77865 128.995 3.99126 113.334
92.2 13.4637 120.132 7.32361 122.198
92.3 19.9403 106.326 9.56974 136.003
92.4 26.0431 88.9306 10.5991 153.398
92.5 31.5023 69.6473 10.4974 172.682
92.6 35.8309 50.364 9.45407 191.965
92.7 38.0555 32.9684 7.68536 209.361
92.8 36.0258 19.1631 5.39809 223.166
92.9 24.9673 10.2995 2.77953 232.029
93 3.38423e-12 7.24538 3.23855e-13 235.084
93.1 155.033 10.2995 177.22 232.029
93.2 143.974 19.1631 174.602 223.166
93.3 141.945 32.9684 172.315 209.361
93.4 144.169 50.364 170.546 191.965
93.5 148.498 69.6473 169.503 172.682
93.6 153.957 88.9306 169.401 153.398
93.7 160.06 106.326 170.43 136.003
93.8 166.536 120.132 172.676 122.198
93.9 173.221 128.995 176.009 113.334
94 2.12022e-13 132.049 1.28284e-13 110.28
94.1 6.77865 128.995 3.99126 113.334
94.2 13.4637 120.132 7.32361 122.198
94.3 19.9403 106.326 9.56974 136.003
94.4 26.0431 88.9306 10.5991 153.398
94.5 31.5023 69.6473 10.4974 172.682
94.6 35.8309 50.364 9.45407 191.965
94.7 38.0555 32.9684 7.68536 209.361
94.8 36.0258 19.1631 5.39809 223.166
94.9 24.9673 10.2995 2.77953 232.029
95 9.10972e-14 7.24538 8.71758e-15 235.084
95.1 155.033 10.2995 177.22 232.029
95.2 143.974 19.1631 174.602 223.166
95.3 141.945 32.9684 172.315 209.361
95.4 144.169 50.364 170.546 191.965
95.5 148.498 69.6473 169.503 172.682
95.6 153.957 88.9306 169.401 153.398
95.7 160.06 106.326 170.43 136.003
95.8 166.536 120.132 172.676 122.198
95.9 173.221 128.995 176.009 113.334
96 180 132.049 180 110.28
96.1 6.77865 128.995 3.99126 113.334
96.2 13.4637 120.132 7.32361 122.198
96.3 19.9403 106.326 9.56974 136.003
96.4 26.0431 88.9306 10.5991 153.398
96.5 31.5023 69.6473 10.4974 172.682
96.6 35.8309 50.364 9.45407 191.965
96.7 38.0555 32.9684 7.68536 209.361
96.8 36.0258 19.1631 5.39809 223.166
96.9 24.9673 10.2995 2.77953 232.029
97 2.10356e-12 7.24538 2.013e-13 235.084
97.1 155.033 10.2995 177.22 232.029
97.2 143.974 19.1631 174.602 223.166
97.3 141.945 32.9684 172.315 209.361
97.4 144.169 50.364 170.546 191.965
97.5 148.498 69.6473 169.503 172.682
97.6 153.957 88.9306 169.401 153.398
97.7 160.06 106.326 170.43 136.003
97.8 166.536 120.132 172.676 122.198
97.9 173.221 128.995 176.009 113.334
98 180 132.049 180 110.28
98.1 6.77865 128.995 3.99126 113.334
98.2 13.4637 120.132 7.32361 122.198
98.3 19.9403 106.326 9.56974 136.003
98.4 26.0431 88.9306 10.5991 153.398
98.5 31.5023 69.6473 10.4974 172.682
98.6 35.8309 50.364 9.45407 191.965
98.7 38.0555 32.9684 7.68536 209.361
98.8 36.0258 19.1631 5.39809 223.166
98.9 24.9673 10.2995 2.77953 232.029
99 180 7.24538 180 235.084
99.1 155.033 10.2995 177.22 232.029
99.2 143.974 19.1631 174.602 223.166
99.3 141.945 32.9684 172.315 209.361
99.4 144.169 50.364 170.546 191.965
99.5 148.498 69.6473 169.503 172.682
99.6 153.957 88.9306 169.401 153.398
99.7 160.06 106.326 170.43 136.003
99.8 166.536 120.132 172.676 122.198
99.9 173.221 128.995 176.009 113.334
100 4.24793e-14 132.049 2.57022e-14 110.28
100.1 6.77865 128.995 3.99126 113.334
100.2 13.4637 120.132 7.32361 122.198
100.3 19.9403 106.326 9.56974 136.003
100.4 26.0431 88.9306 10.5991 153.398
100.5 31.5023 69.6473 10.4974 172.682
100.6 35.8309 50.364 9.45407 191.965
100.7 38.0555 32.9684 7.68536 209.361
100.8 36.0258 19.1631 5.39809 223.166
100.9 24.9673 10.2995 2.77953 232.029
101 8.22879e-13 7.24538 7.87457e-14 235.084
101.1 155.033 10.2995 177.22 232.029
101.2 143.974 19.1631 174.602 223.166
101.3 141.945 32.9684 172.315 209.361
101.4 144.169 50.364 170.546 191.965
101.5 148.498 69.6473 169.503 172.682
101.6 153.957 88.9306 169.401 153.398
101.7 160.06 106.326 170.43 136.003
101.8 166.536 120.132 172.676 122.198
101.9 173.221 128.995 176.009 113.334
102 180 132.049 180 110.28
102.1 6.77865 128.995 3.99126 113.334
102.2 13.4637 120.132 7.32361 122.198
102.3 19.9403 106.326 9.56974 136.003
102.4 26.0431 88.9306 10.5991 153.398
102.5 31.5023 69.6473 10.4974 172.682
102.6 35.8309 50.364 9.45407 191.965
102.7 38.0555 32.9684 7.68536 209.361
102.8 36.0258 19.1631 5.39809 223.166
102.9 24.9673 10.2995 2.77953 232.029
103 2.83534e-12 7.24538 2.71329e-13 235.084
103.1 155.033 10.2995 177.22 232.029
103.2 143.974 19.1631 174.602 223.166
103.3 141.945 32.9684 172.315 209.361
103.4 144.169 50.364 170.546 191.965
103.5 148.498 69.6473 169.503 172.682
103.6 153.957 88.9306 169.401 153.398
103.7 160.06 106.326 170.43 136.003
103.8 166.536 120.132 172.676 122.198
103.9 173.221 128.995 176.009 113.334
104 3.39192e-13 132.049 2.05229e-13 110.28
104.1 6.77865 128.995 3.99126 113.334
104.2 13.4637 120.132 7.32361 122.198
104.3 19.9403 106.326 9.56974 136.003
104.4 26.0431 88.9306 10.5991 153.398
104.5 31.5023 69.6473 10.4974 172.682
104.6 35.8309 50.364 9.45407 191.965
104.7 38.0555 32.9684 7.68536 209.361
104.8 36.0258 19.1631 5.39809 223.166
104.9 24.9673 10.2995 2.77953 232.029
105 180 7.24538 180 235.084
105.1 155.033 10.2995 177.22 232.029
105.2 143.974 19.1631 174.602 223.166
105.3 141.945 32.9684 172.315 209.361
105.4 144.169 50.364 170.546 191.965
105.5 148.498 69.6473 169.503 172.682
105.6 153.957 88.9306 169.401 153.398
105.7 160.06 106.326 170.43 136.003
105.8 166.536 120.132 172.676 122.198
105.9 173.221 128.995 176.009 113.334
106 180 132.049 180 110.28
106.1 6.77865 128.995 3.99126 113.334
106.2 13.4637 120.132 7.32361 122.198
106.3 19.9403 106.326 9.56974 136.003
106.4 26.0431 88.9306 10.5991 153.398
106.5 31.5023 69.6473 10.4974 172.682
106.6 35.8309 50.364 9.45407 191.965
106.7 38.0555 32.9684 7.68536 209.361
106.8 36.0258 19.1631 5.39809 223.166
106.9 24.9673 10.2995 2.77953 232.029
107 1.55466e-12 7.24538 1.48774e-13 235.084
107.1 155.033 10.2995 177.22 232.029
107.2 143.974 19.1631 174.602 223.166
107.3 141.945 32.9684 172.315 209.361
107.4 144.169 50.364 170.546 191.965
107.5 148.498 69.6473 169.503 172.682
107.6 153.957 88.9306 169.401 153.398
107.7 160.06 106.326 170.43 136.003
107.8 166.536 120.132 172.676 122.198
107.9 173.221 128.995 176.009 113.334
108 180 132.049 180 110.28
108.1 6.77865 128.995 3.99126 113.334
108.2 13.4637 120.132 7.32361 122.198
108.3 19.9403 106.326 9.56974 136.003
108.4 26.0431 88.9306 10.5991 153.398
108.5 31.5023 69.6473 10.4974 172.682
108.6 35.8309 50.364 9.45407 191.965
108.7 38.0555 32.9684 7.68536 209.361
108.8 36.0258 19.1631 5.39809 223.166
108.9 24.9673 10.2995 2.77953 232.029
109 3.56712e-12 7.24538 3.41357e-13 235.084
109.1 155.033 10.2995 177.22 232.029
109.2 143.974 19.1631 174.602 223.166
109.3 141.945 32.9684 172.315 209.361
109.4 144.169 50.364 170.546 191.965
109.5 148.498 69.6473 169.503 172.682
109.6 153.957 88.9306 169.401 153.398
109.7 160.06 106.326 170.43 136.003
109.8 166.536 120.132 172.676 122.198
109.9 173.221 128.995 176.009 113.334
110 1.69649e-13 132.049 1.02647e-13 110.28
110.1 6.77865 128.995 3.99126 113.334
110.2 13.4637 120.132 7.32361 122.198
110.3 19.9403 106.326 9.56974 136.003
110.4 26.0431 88.9306 10.5991 153.398
110.5 31.5023 69.6473 10.4974 172.682
110.6 35.8309 50.364 9.45407 191.965
110.7 38.0555 32.9684 7.68536 209.361
110.8 36.0258 19.1631 5.39809 223.166
110.9 24.9673 10.2995 2.77953 232.029
111 2.73985e-13 7.24538 2.62191e-14 235.084
111.1 155.033 10.2995 177.22 232.029
111.2 143.974 19.1631 174.602 223.166
111.3 141.945 32.9684 172.315 209.361
111.4 144.169 50.364 170.546 191.965
111.5 148.498 69.6473 169.503 172.682
111.6 153.957 88.9306 169.401 153.398
111.7 160.06 106.326 170.43 136.003
111.8 166.536 120.132 172.676 122.198
111.9 173.221 128.995 176.009 113.334
112 180 132.049 180 110.28
112.1 6.77865 128.995 3.99126 113.334
112.2 13.4637 120.132 7.32361 122.198
112.3 19.9403 106.326 9.56974 136.003
112.4 26.0431 88.9306 10.5991 153.398
112.5 31.5023 69.6473 10.4974 172.682
112.6 35.8309 50.364 9.45407 191.965
112.7 38.0555 32.9684 7.68536 209.361
112.8 36.0258 19.1631 5.39809 223.166
112.9 24.9673 10.2995 2.77953 232.029
113 2.28644e-12 7.24538 2.18802e-13 235.084
113.1 155.033 10.2995 177.22 232.029
113.2 143.974 19.1631 174.602 223.166
113.3 141.945 32.9684 172.315 209.361
113.4 144.169 50.364 170.546 191.965
113.5 148.498 69.6473 169.503 172.682
113.6 153.957 88.9306 169.401 153.398
113.7 160.06 106.326 170.43 136.003
113.8 166.536 120.132 172.676 122.198
113.9 173.221 128.995 176.009 113.334
114 180 132.049 180 110.28
114.1 6.77865 128.995 3.99126 113.334
114.2 13.4637 120.132 7.32361 122.198
114.3 19.9403 106.326 9.56974 136.003
114.4 26.0431 88.9306 10.5991 153.398
114.5 31.5023 69.6473 10.4974 172.682
114.6 35.8309 50.364 9.45407 191.965
114.7 38.0555 32.9684 7.68536 209.361
114.8 36.0258 19.1631 5.39809 223.166
114.9 24.9673 10.2995 2.77953 232.029
115 180 7.24538 180 235.084
115.1 155.033 10.2995 177.22 232.029
115.2 143.974 19.1631 174.602 223.166
115.3 141.945 32.9684 172.315 209.361
115.4 144.169 50.364 170.546 191.965
115.5 148.498 69.6473 169.503 172.682
115.6 153.957 88.9306 169.401 153.398
115.7 160.06 106.326 170.43 136.003
115.8 166.536 120.132 172.676 122.198
115.9 173.221 128.995 176.009 113.334
116 1.07082e-16 132.049 6.47905e-17 110.28
116.1 6.77865 128.995 3.99126 113.334
116.2 13.4637 120.132 7.32361 122.198
116.3 19.9403 106.326 9.56974 136.003
116.4 26.0431 88.9306 10.5991 153.398
116.5 31.5023 69.6473 10.4974 172.682
116.6 35.8309 50.364 9.45407 191.965
116.7 38.0555 32.9684 7.68536 209.361
116.8 36.0258 19.1631 5.39809 223.166
116.9 24.9673 10.2995 2.77953 232.029
117 1.00577e-12 7.24538 9.62472e-14 235.084
117.1 155.033 10.2995 177.22 232.029
117.2 143.974 19.1631 174.602 223.166
117.3 141.945 32.9684 172.315 209.361
117.4 144.169 50.364 170.546 191.965
117.5 148.498 69.6473 169.503 172.682
117.6 153.957 88.9306 169.401 153.398
117.7 160.06 106.326 170.43 136.003
117.8 166.536 120.132 172.676 122.198
117.9 173.221 128.995 176.009 113.334
118 180 132.049 180 110.28
118.1 6.77865 128.995 3.99126 113.334
118.2 13.4637 120.132 7.32361 122.198
118.3 19.9403 106.326 9.56974 136.003
118.4 26.0431 88.9306 10.5991 153.398
118.5 31.5023 69.6473 10.4974 172.682
118.6 35.8309 50.364 9.45407 191.965
118.7 38.0555 32.9684 7.68536 209.361
118.8 36.0258 19.1631 5.39809 223.166
118.9 24.9673 10.2995 2.77953 232.029
119 3.01822e-12 7.24538 2.8883e-13 235.084
119.1 155.033 10.2995 177.22 232.029
119.2 143.974 19.1631 174.602 223.166
119.3 141.945 32.9684 172.315 209.361
119.4 144.169 50.364 170.546 191.965
119.5 148.498 69.6473 169.503 172.682
119.6 153.957 88.9306 169.401 153.398
119.7 160.06 106.326 170.43 136.003
119.8 166.536 120.132 172.676 122.198
119.9 173.221 128.995 176.009 113.334
120 180 132.049 180 110.28
120.1 6.77865 128.995 3.99126 113.334
120.2 13.4637 120.132 7.32361 122.198
120.3 19.9403 106.326 9.56974 136.003
120.4 26.0431 88.9306 10.5991 153.398
120.5 31.5023 69.6473 10.4974 172.682
120.6 35.8309 50.364 9.45407 191.965
120.7 38.0555 32.9684 7.68536 209.361
120.8 36.0258 19.1631 5.39809 223.166
120.9 24.9673 10.2995 2.77953 232.029
121 180 7.24538 180 235.084
121.1 155.033 10.2995 177.22 232.029
121.2 143.974 19.1631 174.602 223.166
121.3 141.945 32.9684 172.315 209.361
121.4 144.169 50.364 170.546 191.965
121.5 148.498 69.6473 169.503 172.682
121.6 153.957 88.9306 169.401 153.398
121.7 160.06 106.326 170.43 136.003
121.8 166.536 120.132 172.676 122.198
121.9 173.221 128.995 176.009 113.334
122 180 132.049 180 110.28
122.1 6.77865 128.995 3.99126 113.334
122.2 13.4637 120.132 7.32361 122.198
122.3 19.9403 106.326 9.56974 136.003
122.4 26.0431 88.9306 10.5991 153.398
122.5 31.5023 69.6473 10.4974 172.682
122.6 35.8309 50.364 9.45407 191.965
122.7 38.0555 32.9684 7.68536 209.361
122.8 36.0258 19.1631 5.39809 223.166
122.9 24.9673 10.2995 2.77953 232.029
123 1.73755e-12 7.24538 1.66275e-13 235.084
123.1 155.033 10.2995 177.22 232.029
123.2 143.974 19.1631 174.602 223.166
123.3 141.945 32.9684 172.315 209.361
123.4 144.169 50.364 170.546 191.965
123.5 148.498 69.6473 169.503 172.682
123.6 153.957 88.9306 169.401 153.398
123.7 160.06 106.326 170.43 136.003
123.8 166.536 120.132 172.676 122.198
123.9 173.221 128.995 176.009 113.334
124 180 132.049 180 110.28
124.1 6.77865 128.995 3.99126 113.334
124.2 13.4637 120.132 7.32361 122.198
124.3 19.9403 106.326 9.56974 136.003
124.4 26.0431 88.9306 10.5991 153.398
124.5 31.5023 69.6473 10.4974 172.682
124.6 35.8309 50.364 9.45407 191.965
124.7 38.0555 32.9684 7.68536 209.361
124.8 36.0258 19.1631 5.39809 223.166
124.9 24.9673 10.2995 2.77953 232.029
125 3.75001e-12 7.24538 3.58858e-13 235.084
125.1 155.033 10.2995 177.22 232.029
125.2 143.974 19.1631 174.602 223.166
125.3 141.945 32.9684 172.315 209.361
125.4 144.169 50.364 170.546 191.965
125.5 148.498 69.6473 169.503 172.682
125.6 153.957 88.9306 169.401 153.398
125.7 160.06 106.326 170.43 136.003
125.8 166.536 120.132 172.676 122.198
125.9 173.221 128.995 176.009 113.334
126 1.27277e-13 132.049 7.70096e-14 110.28
126.1 6.77865 128.995 3.99126 113.334
126.2 13.4637 120.132 7.32361 122.198
126.3 19.9403 106.326 9.56974 136.003
126.4 26.0431 88.9306 10.5991 153.398
126.5 31.5023 69.6473 10.4974 172.682
126.6 35.8309 50.364 9.45407 191.965
126.7 38.0555 32.9684 7.68536 209.361
126.8 36.0258 19.1631 5.39809 223.166
126.9 24.9673 10.2995 2.77953 232.029
127 4.56873e-13 7.24538 4.37206e-14 235.084
127.1 155.033 10.2995 177.22 232.029
127.2 143.974 19.1631 174.602 223.166
127.3 141.945 32.9684 172.315 209.361
127.4 144.169 50.364 170.546 191.965
127.5 148.498 69.6473 169.503 172.682
127.6 153.957 88.9306 169.401 153.398
127.7 160.06 106.326 170.43 136.003
127.8 166.536 120.132 172.676 122.198
127.9 173.221 128.995 176.009 113.334
128 180 132.049 180 110.28
128.1 6.77865 128.995 3.99126 113.334
128.2 13.4637 120.132 7.32361 122.198
128.3 19.9403 106.326 9.56974 136.003
128.4 26.0431 88.9306 10.5991 153.398
128.5 31.5023 69.6473 10.4974 172.682
128.6 35.8309 50.364 9.45407 191.965
128.7 38.0555 32.9684 7.68536 209.361
128.8 36.0258 19.1631 5.39809 223.166
128.9 24.9673 10.2995 2.77953 232.029
129 2.46933e-12 7.24538 2.36303e-13 235.084
129.1 155.033 10.2995 177.22 232.029
129.2 143.974 19.1631 174.602 223.166
