 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> April 26, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\34_82.txt

 Ion = Selenium [34] , Mass = 82 amu

 Target Density =  1.7520E-04 g/cm3 = 2.6357E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  30.00 MeV   4.772E+01  3.300E-01   72.63 mm     2.04 mm     2.00 mm  
  32.50 MeV   4.920E+01  3.093E-01   75.56 mm     2.09 mm     2.02 mm  
  35.00 MeV   5.056E+01  2.912E-01   78.40 mm     2.13 mm     2.03 mm  
  37.50 MeV   5.182E+01  2.753E-01   81.17 mm     2.17 mm     2.05 mm  
  40.00 MeV   5.299E+01  2.611E-01   83.88 mm     2.20 mm     2.06 mm  
  45.00 MeV   5.510E+01  2.371E-01   89.13 mm     2.33 mm     2.08 mm  
  50.00 MeV   5.693E+01  2.173E-01   94.21 mm     2.44 mm     2.10 mm  
  55.00 MeV   5.854E+01  2.009E-01   99.13 mm     2.54 mm     2.12 mm  
  60.00 MeV   5.993E+01  1.869E-01  103.93 mm     2.63 mm     2.13 mm  
  65.00 MeV   6.115E+01  1.748E-01  108.63 mm     2.71 mm     2.15 mm  
  70.00 MeV   6.220E+01  1.643E-01  113.24 mm     2.79 mm     2.16 mm  
  80.00 MeV   6.388E+01  1.469E-01  122.27 mm     3.07 mm     2.18 mm  
  90.00 MeV   6.509E+01  1.331E-01  131.10 mm     3.32 mm     2.20 mm  
 100.00 MeV   6.593E+01  1.218E-01  139.79 mm     3.54 mm     2.22 mm  
 110.00 MeV   6.647E+01  1.123E-01  148.40 mm     3.75 mm     2.24 mm  
 120.00 MeV   6.676E+01  1.043E-01  156.95 mm     3.94 mm     2.26 mm  
 130.00 MeV   6.686E+01  9.747E-02  165.48 mm     4.12 mm     2.27 mm  
 140.00 MeV   6.681E+01  9.151E-02  174.01 mm     4.30 mm     2.29 mm  
 150.00 MeV   6.663E+01  8.628E-02  182.55 mm     4.46 mm     2.30 mm  
 160.00 MeV   6.635E+01  8.164E-02  191.13 mm     4.63 mm     2.32 mm  
 170.00 MeV   6.629E+01  7.751E-02  199.72 mm     4.78 mm     2.33 mm  
 180.00 MeV   6.613E+01  7.380E-02  208.33 mm     4.94 mm     2.34 mm  
 200.00 MeV   6.501E+01  6.742E-02  225.73 mm     5.52 mm     2.37 mm  
 225.00 MeV   6.379E+01  6.091E-02  247.87 mm     6.35 mm     2.40 mm  
 250.00 MeV   6.248E+01  5.561E-02  270.45 mm     7.11 mm     2.43 mm  
 275.00 MeV   6.112E+01  5.121E-02  293.53 mm     7.82 mm     2.46 mm  
 300.00 MeV   5.976E+01  4.749E-02  317.12 mm     8.50 mm     2.49 mm  
 325.00 MeV   5.842E+01  4.430E-02  341.26 mm     9.17 mm     2.52 mm  
 350.00 MeV   5.711E+01  4.153E-02  365.95 mm     9.81 mm     2.55 mm  
 375.00 MeV   5.583E+01  3.911E-02  391.21 mm    10.44 mm     2.58 mm  
 400.00 MeV   5.460E+01  3.697E-02  417.04 mm    11.06 mm     2.61 mm  
 450.00 MeV   5.227E+01  3.335E-02  470.44 mm    13.40 mm     2.68 mm  
 500.00 MeV   5.011E+01  3.041E-02  526.18 mm    15.55 mm     2.75 mm  
 550.00 MeV   4.809E+01  2.797E-02  584.30 mm    17.59 mm     2.82 mm  
 600.00 MeV   4.622E+01  2.591E-02  644.82 mm    19.56 mm     2.89 mm  
 650.00 MeV   4.447E+01  2.415E-02  707.75 mm    21.49 mm     2.97 mm  
 700.00 MeV   4.282E+01  2.262E-02  773.13 mm    23.40 mm     3.05 mm  
 800.00 MeV   3.983E+01  2.011E-02  911.33 mm    30.49 mm     3.23 mm  
 900.00 MeV   3.716E+01  1.812E-02    1.06 m     37.02 mm     3.42 mm  
   1.00 GeV   3.478E+01  1.650E-02    1.22 m     43.30 mm     3.63 mm  
   1.10 GeV   3.264E+01  1.517E-02    1.39 m     49.49 mm     3.86 mm  
   1.20 GeV   3.072E+01  1.404E-02    1.57 m     55.67 mm     4.11 mm  
   1.30 GeV   2.899E+01  1.307E-02    1.76 m     61.90 mm     4.38 mm  
   1.40 GeV   2.744E+01  1.224E-02    1.96 m     68.19 mm     4.66 mm  
   1.50 GeV   2.606E+01  1.151E-02    2.18 m     74.58 mm     4.97 mm  
   1.60 GeV   2.482E+01  1.086E-02    2.40 m     81.06 mm     5.30 mm  
   1.70 GeV   2.371E+01  1.029E-02    2.63 m     87.62 mm     5.64 mm  
   1.80 GeV   2.274E+01  9.780E-03    2.88 m     94.27 mm     6.01 mm  
   2.00 GeV   2.112E+01  8.900E-03    3.40 m    119.66 mm     6.79 mm  
   2.25 GeV   1.967E+01  8.009E-03    4.10 m    155.34 mm     7.85 mm  
   2.50 GeV   1.864E+01  7.287E-03    4.85 m    187.73 mm     8.98 mm  
   2.75 GeV   1.744E+01  6.689E-03    5.64 m    218.58 mm    10.18 mm  
   3.00 GeV   1.640E+01  6.186E-03    6.48 m    249.05 mm    11.46 mm  
   3.25 GeV   1.549E+01  5.756E-03    7.38 m    279.40 mm    12.81 mm  
   3.50 GeV   1.469E+01  5.385E-03    8.32 m    309.80 mm    14.22 mm  
   3.75 GeV   1.398E+01  5.060E-03    9.32 m    340.33 mm    15.71 mm  
   4.00 GeV   1.334E+01  4.774E-03   10.36 m    371.04 mm    17.26 mm  
   4.50 GeV   1.225E+01  4.292E-03   12.60 m    487.31 mm    20.56 mm  
   5.00 GeV   1.135E+01  3.902E-03   15.02 m    595.63 mm    24.11 mm  
   5.50 GeV   1.059E+01  3.580E-03   17.62 m    700.31 mm    27.90 mm  
   6.00 GeV   9.944E+00  3.309E-03   20.40 m    803.26 mm    31.92 mm  
   6.50 GeV   9.387E+00  3.077E-03   23.36 m    905.45 mm    36.16 mm  
   7.00 GeV   8.901E+00  2.877E-03   26.48 m      1.01 m     40.61 mm  
   8.00 GeV   8.088E+00  2.548E-03   33.21 m      1.39 m     50.13 mm  
   9.00 GeV   7.422E+00  2.290E-03   40.58 m      1.73 m     60.43 mm  
  10.00 GeV   6.880E+00  2.080E-03   48.57 m      2.07 m     71.50 mm  
-----------------------------------------------------------
