   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
   8.00 keV   3.095E-01  1.049E-01    2.61 mm   617.10 um   573.35 um  
   9.00 keV   3.293E-01  9.721E-02    2.93 mm   664.65 um   631.11 um  
  10.00 keV   3.482E-01  9.070E-02    3.25 mm   707.95 um   685.50 um  
  11.00 keV   3.663E-01  8.511E-02    3.56 mm   747.56 um   736.75 um  
  12.00 keV   3.839E-01  8.025E-02    3.86 mm   783.94 um   785.10 um  
  13.00 keV   4.008E-01  7.599E-02    4.16 mm   817.46 um   830.78 um  
  14.00 keV   4.173E-01  7.220E-02    4.45 mm   848.45 um   874.00 um  
  15.00 keV   4.334E-01  6.882E-02    4.73 mm   877.19 um   914.96 um  
  16.00 keV   4.491E-01  6.578E-02    5.01 mm   903.92 um   953.82 um  
  17.00 keV   4.644E-01  6.302E-02    5.29 mm   928.85 um   990.75 um  
  18.00 keV   4.795E-01  6.052E-02    5.55 mm   952.16 um     1.03 mm  
  20.00 keV   5.087E-01  5.612E-02    6.07 mm   995.62 um     1.09 mm  
  22.50 keV   5.440E-01  5.153E-02    6.69 mm     1.04 mm     1.17 mm  
  25.00 keV   5.780E-01  4.771E-02    7.28 mm     1.09 mm     1.23 mm  
  27.50 keV   6.109E-01  4.447E-02    7.85 mm     1.12 mm     1.29 mm  
  30.00 keV   6.430E-01  4.169E-02    8.39 mm     1.15 mm     1.35 mm  
  32.50 keV   6.742E-01  3.926E-02    8.91 mm     1.18 mm     1.40 mm  
  35.00 keV   7.047E-01  3.713E-02    9.42 mm     1.21 mm     1.44 mm  
  37.50 keV   7.344E-01  3.524E-02    9.90 mm     1.23 mm     1.48 mm  
  40.00 keV   7.635E-01  3.355E-02   10.37 mm     1.25 mm     1.52 mm  
  45.00 keV   8.199E-01  3.066E-02   11.27 mm     1.29 mm     1.59 mm  
  50.00 keV   8.738E-01  2.826E-02   12.11 mm     1.33 mm     1.65 mm  
  55.00 keV   9.252E-01  2.625E-02   12.91 mm     1.36 mm     1.71 mm  
  60.00 keV   9.742E-01  2.452E-02   13.67 mm     1.38 mm     1.76 mm  
  65.00 keV   1.021E+00  2.303E-02   14.40 mm     1.40 mm     1.80 mm  
  70.00 keV   1.064E+00  2.172E-02   15.10 mm     1.42 mm     1.84 mm  
  80.00 keV   1.145E+00  1.954E-02   16.43 mm     1.46 mm     1.91 mm  
  90.00 keV   1.215E+00  1.779E-02   17.68 mm     1.50 mm     1.97 mm  
 100.00 keV   1.278E+00  1.635E-02   18.86 mm     1.52 mm     2.02 mm  
 110.00 keV   1.336E+00  1.514E-02   20.00 mm     1.55 mm     2.07 mm  
 120.00 keV   1.389E+00  1.411E-02   21.09 mm     1.57 mm     2.11 mm  
 130.00 keV   1.440E+00  1.322E-02   22.14 mm     1.59 mm     2.14 mm  
 140.00 keV   1.490E+00  1.244E-02   23.16 mm     1.61 mm     2.18 mm  
 150.00 keV   1.539E+00  1.176E-02   24.14 mm     1.62 mm     2.21 mm  
 160.00 keV   1.588E+00  1.115E-02   25.10 mm     1.64 mm     2.24 mm  
 170.00 keV   1.637E+00  1.061E-02   26.03 mm     1.65 mm     2.26 mm  
 180.00 keV   1.686E+00  1.012E-02   26.93 mm     1.67 mm     2.29 mm  
 200.00 keV   1.782E+00  9.280E-03   28.66 mm     1.70 mm     2.33 mm  
 225.00 keV   1.897E+00  8.416E-03   30.70 mm     1.74 mm     2.38 mm  
 250.00 keV   2.005E+00  7.709E-03   32.63 mm     1.77 mm     2.42 mm  
 275.00 keV   2.104E+00  7.119E-03   34.46 mm     1.80 mm     2.45 mm  
 300.00 keV   2.195E+00  6.618E-03   36.21 mm     1.82 mm     2.48 mm  
 325.00 keV   2.277E+00  6.188E-03   37.89 mm     1.85 mm     2.51 mm  
 350.00 keV   2.349E+00  5.813E-03   39.52 mm     1.87 mm     2.54 mm  
 375.00 keV   2.413E+00  5.484E-03   41.11 mm     1.89 mm     2.56 mm  
 400.00 keV   2.468E+00  5.193E-03   42.65 mm     1.91 mm     2.58 mm  
 450.00 keV   2.557E+00  4.699E-03   45.65 mm     1.96 mm     2.62 mm  
 500.00 keV   2.618E+00  4.297E-03   48.57 mm     2.01 mm     2.66 mm  
 550.00 keV   2.658E+00  3.961E-03   51.44 mm     2.06 mm     2.69 mm  
 600.00 keV   2.679E+00  3.677E-03   54.27 mm     2.11 mm     2.72 mm  
 650.00 keV   2.686E+00  3.434E-03   57.08 mm     2.15 mm     2.75 mm  
 700.00 keV   2.682E+00  3.222E-03   59.90 mm     2.19 mm     2.77 mm  
 800.00 keV   2.647E+00  2.872E-03   65.58 mm     2.34 mm     2.82 mm  
 900.00 keV   2.591E+00  2.595E-03   71.35 mm     2.49 mm     2.86 mm  
   1.00 MeV   2.522E+00  2.369E-03   77.27 mm     2.64 mm     2.91 mm  
   1.10 MeV   2.448E+00  2.181E-03   83.36 mm     2.78 mm     2.95 mm  
   1.20 MeV   2.371E+00  2.022E-03   89.65 mm     2.93 mm     2.99 mm  
   1.30 MeV   2.295E+00  1.886E-03   96.14 mm     3.08 mm     3.04 mm  
   1.40 MeV   2.220E+00  1.768E-03  102.84 mm     3.23 mm     3.08 mm  
   1.50 MeV   2.149E+00  1.665E-03  109.77 mm     3.38 mm     3.12 mm  
   1.60 MeV   2.080E+00  1.574E-03  116.93 mm     3.54 mm     3.17 mm  
   1.70 MeV   2.015E+00  1.492E-03  124.33 mm     3.70 mm     3.21 mm  
   1.80 MeV   1.952E+00  1.420E-03  131.96 mm     3.86 mm     3.26 mm  
   2.00 MeV   1.838E+00  1.294E-03  147.95 mm     4.49 mm     3.35 mm  
   2.25 MeV   1.711E+00  1.167E-03  169.30 mm     5.43 mm     3.48 mm  
   2.50 MeV   1.600E+00  1.064E-03  192.18 mm     6.34 mm     3.62 mm  
   2.75 MeV   1.503E+00  9.780E-04  216.60 mm     7.24 mm     3.77 mm  
   3.00 MeV   1.417E+00  9.057E-04  242.54 mm     8.13 mm     3.94 mm  
   3.25 MeV   1.341E+00  8.438E-04  270.01 mm     9.03 mm     4.11 mm  
   3.50 MeV   1.273E+00  7.902E-04  298.99 mm     9.94 mm     4.30 mm  
   3.75 MeV   1.211E+00  7.434E-04  329.49 mm    10.85 mm     4.50 mm  
   4.00 MeV   1.156E+00  7.020E-04  361.48 mm    11.78 mm     4.71 mm  
   4.50 MeV   1.060E+00  6.323E-04  429.90 mm    15.28 mm     5.18 mm  
   5.00 MeV   9.795E-01  5.757E-04  504.23 mm    18.59 mm     5.70 mm  
   5.50 MeV   9.111E-01  5.289E-04  584.40 mm    21.82 mm     6.28 mm  
   6.00 MeV   8.521E-01  4.894E-04  670.36 mm    25.02 mm     6.90 mm  
   6.50 MeV   8.007E-01  4.556E-04  762.05 mm    28.23 mm     7.57 mm  
   7.00 MeV   7.556E-01  4.264E-04  859.41 mm    31.45 mm     8.29 mm  
   8.00 MeV   6.798E-01  3.784E-04    1.07 m     43.49 mm     9.88 mm  
   9.00 MeV   6.241E-01  3.405E-04    1.30 m     54.62 mm    11.63 mm  
  10.00 MeV   5.720E-01  3.097E-04    1.56 m     65.44 mm    13.56 mm  
