        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  70.00 keV   1.924E+00  1.806E-02    4.75 mm   289.00 um   389.36 um  
  80.00 keV   2.081E+00  1.620E-02    5.13 mm   297.19 um   399.72 um  
  90.00 keV   2.231E+00  1.471E-02    5.48 mm   303.97 um   408.41 um  
 100.00 keV   2.372E+00  1.349E-02    5.81 mm   309.72 um   415.83 um  
 110.00 keV   2.506E+00  1.247E-02    6.13 mm   314.68 um   422.27 um  
 120.00 keV   2.634E+00  1.160E-02    6.42 mm   319.04 um   427.93 um  
 130.00 keV   2.755E+00  1.086E-02    6.71 mm   322.90 um   432.95 um  
 140.00 keV   2.870E+00  1.021E-02    6.98 mm   326.37 um   437.45 um  
 150.00 keV   2.979E+00  9.636E-03    7.24 mm   329.52 um   441.52 um  
 160.00 keV   3.083E+00  9.130E-03    7.49 mm   332.39 um   445.22 um  
 170.00 keV   3.180E+00  8.678E-03    7.74 mm   335.04 um   448.62 um  
 180.00 keV   3.272E+00  8.271E-03    7.97 mm   337.49 um   451.74 um  
 200.00 keV   3.441E+00  7.569E-03    8.43 mm   344.95 um   457.34 um  
 225.00 keV   3.622E+00  6.853E-03    8.97 mm   354.77 um   463.36 um  
 250.00 keV   3.774E+00  6.267E-03    9.49 mm   363.44 um   468.58 um  
 275.00 keV   3.896E+00  5.780E-03    9.99 mm   371.26 um   473.19 um  
 300.00 keV   3.992E+00  5.367E-03   10.48 mm   378.46 um   477.33 um  
 325.00 keV   4.065E+00  5.013E-03   10.95 mm   385.21 um   481.11 um  
 350.00 keV   4.115E+00  4.705E-03   11.42 mm   391.61 um   484.60 um  
 375.00 keV   4.146E+00  4.435E-03   11.89 mm   397.76 um   487.86 um  
 400.00 keV   4.160E+00  4.196E-03   12.35 mm   403.73 um   490.93 um  
 450.00 keV   4.146E+00  3.792E-03   13.28 mm   425.50 um   496.66 um  
 500.00 keV   4.089E+00  3.462E-03   14.21 mm   446.50 um   501.99 um  
 550.00 keV   4.003E+00  3.189E-03   15.16 mm   467.21 um   507.05 um  
 600.00 keV   3.899E+00  2.957E-03   16.13 mm   487.94 um   511.96 um  
 650.00 keV   3.784E+00  2.759E-03   17.13 mm   508.92 um   516.77 um  
 700.00 keV   3.665E+00  2.587E-03   18.16 mm   530.29 um   521.55 um  
 800.00 keV   3.427E+00  2.303E-03   20.33 mm   614.23 um   531.17 um  
 900.00 keV   3.203E+00  2.078E-03   22.65 mm   697.93 um   541.06 um  
   1.00 MeV   3.000E+00  1.895E-03   25.13 mm   782.62 um   551.39 um  
   1.10 MeV   2.818E+00  1.743E-03   27.78 mm   868.88 um   562.31 um  
   1.20 MeV   2.657E+00  1.615E-03   30.59 mm   956.97 um   573.90 um  
   1.30 MeV   2.513E+00  1.506E-03   33.57 mm     1.05 mm   586.26 um  
   1.40 MeV   2.385E+00  1.410E-03   36.71 mm     1.14 mm   599.45 um  
   1.50 MeV   2.270E+00  1.327E-03   40.01 mm     1.23 mm   613.52 um  
   1.60 MeV   2.166E+00  1.254E-03   43.48 mm     1.33 mm   628.54 um  
   1.70 MeV   2.073E+00  1.189E-03   47.11 mm     1.43 mm   644.53 um  
   1.80 MeV   1.988E+00  1.130E-03   50.90 mm     1.52 mm   661.54 um  
   2.00 MeV   1.838E+00  1.029E-03   58.94 mm     1.91 mm   698.69 um  
   2.25 MeV   1.683E+00  9.274E-04   69.87 mm     2.46 mm   751.20 um  
   2.50 MeV   1.554E+00  8.446E-04   81.76 mm     2.98 mm   810.57 um  
   2.75 MeV   1.445E+00  7.760E-04   94.59 mm     3.50 mm   876.84 um  
   3.00 MeV   1.351E+00  7.181E-04  108.36 mm     4.00 mm   949.92 um  
   3.25 MeV   1.269E+00  6.687E-04  123.04 mm     4.52 mm     1.03 mm  
   3.50 MeV   1.198E+00  6.259E-04  138.63 mm     5.03 mm     1.12 mm  
   3.75 MeV   1.134E+00  5.885E-04  155.13 mm     5.55 mm     1.21 mm  
   4.00 MeV   1.077E+00  5.555E-04  172.53 mm     6.08 mm     1.31 mm  
   4.50 MeV   9.797E-01  5.000E-04  209.97 mm     8.07 mm     1.52 mm  
   5.00 MeV   8.992E-01  4.549E-04  250.95 mm     9.95 mm     1.76 mm  
   5.50 MeV   8.315E-01  4.176E-04  295.42 mm    11.78 mm     2.03 mm  
   6.00 MeV   7.736E-01  3.862E-04  343.37 mm    13.60 mm     2.31 mm  
   6.50 MeV   7.316E-01  3.594E-04  394.48 mm    15.42 mm     2.62 mm  
   7.00 MeV   6.898E-01  3.362E-04  448.62 mm    17.23 mm     2.94 mm  
   8.00 MeV   6.173E-01  2.981E-04  566.50 mm    24.00 mm     3.64 mm  
   9.00 MeV   5.603E-01  2.681E-04  697.30 mm    30.33 mm     4.42 mm  
  10.00 MeV   5.135E-01  2.438E-04  840.71 mm    36.52 mm     5.28 mm  
  11.00 MeV   4.745E-01  2.236E-04  996.53 mm    42.69 mm     6.20 mm  
  12.00 MeV   4.414E-01  2.067E-04    1.16 m     48.89 mm     7.20 mm  
  13.00 MeV   4.129E-01  1.922E-04    1.34 m     55.17 mm     8.26 mm  
  14.00 MeV   3.881E-01  1.798E-04    1.54 m     61.54 mm     9.39 mm  
  15.00 MeV   3.664E-01  1.688E-04    1.74 m     68.01 mm    10.60 mm  
  16.00 MeV   3.471E-01  1.592E-04    1.96 m     74.58 mm    11.86 mm  
  17.00 MeV   3.298E-01  1.507E-04    2.18 m     81.27 mm    13.20 mm  
  18.00 MeV   3.144E-01  1.431E-04    2.42 m     88.06 mm    14.59 mm  
  20.00 MeV   2.877E-01  1.300E-04    2.93 m    114.08 mm    17.59 mm  
  22.50 MeV   2.605E-01  1.168E-04    3.64 m    151.42 mm    21.68 mm  
  25.00 MeV   2.383E-01  1.061E-04    4.41 m    186.80 mm    26.17 mm  
  27.50 MeV   2.199E-01  9.727E-05    5.25 m    221.53 mm    31.03 mm  
  30.00 MeV   2.043E-01  8.984E-05    6.16 m    256.17 mm    36.27 mm  
  32.50 MeV   1.909E-01  8.351E-05    7.13 m    291.02 mm    41.88 mm  
  35.00 MeV   1.793E-01  7.804E-05    8.17 m    326.22 mm    47.86 mm  
  37.50 MeV   1.691E-01  7.327E-05    9.27 m    361.88 mm    54.19 mm  
  40.00 MeV   1.601E-01  6.907E-05   10.44 m    398.04 mm    60.88 mm  
  45.00 MeV   1.449E-01  6.201E-05   12.97 m    535.22 mm    75.32 mm  
  50.00 MeV   1.326E-01  5.630E-05   15.74 m    664.17 mm    91.13 mm  
  55.00 MeV   1.223E-01  5.159E-05   18.76 m    790.21 mm   108.29 mm  
  60.00 MeV   1.136E-01  4.763E-05   22.02 m    915.60 mm   126.76 mm  
  65.00 MeV   1.062E-01  4.425E-05   25.53 m      1.04 m    146.54 mm  
  70.00 MeV   9.977E-02  4.134E-05   29.26 m      1.17 m    167.59 mm  
  80.00 MeV   8.917E-02  3.657E-05   37.42 m      1.64 m    213.45 mm  
  90.00 MeV   8.079E-02  3.281E-05   46.48 m      2.09 m    264.18 mm  
 100.00 MeV   7.398E-02  2.977E-05   56.43 m      2.52 m    319.66 mm
