run_0062.root	38	-10.8726	5.65212
run_0062.root	485	-9.35293	5.8945
run_0062.root	544	-73.2728	5.47364
run_0062.root	583	-19.2856	6.48874
run_0062.root	727	-12.9155	6.21093
run_0062.root	2208	-9.6884	5.83096
run_0062.root	2647	-63.4465	6.0792
run_0062.root	5748	-9.81293	6.673
run_0062.root	6693	-54.6738	6.00566
run_0062.root	7473	-12.0292	6.5409
run_0062.root	9722	-63.093	6.79111
run_0062.root	9870	-8.83172	5.72514
run_0062.root	11236	-10.8695	5.51862
run_0062.root	11601	-6.31312	5.69729
run_0062.root	12338	-6.48059	6.27968
run_0062.root	13756	-79.5695	6.58844
run_0062.root	14988	-55.1227	7.18047
run_0062.root	16472	-5.50457	5.48619
run_0062.root	16548	-16.0372	6.12978
run_0062.root	19085	-71.116	5.86221
run_0062.root	20389	-13.0993	5.92177
run_0062.root	20696	-22.0491	6.32389
run_0062.root	21398	-45.7414	6.77496
run_0062.root	23072	-47.4123	6.26898
run_0062.root	23167	-54.0518	5.7192
run_0062.root	29457	-9.81006	6.5313
run_0062.root	30982	-52.9495	6.41111
run_0062.root	33384	-57.5475	6.68378
run_0062.root	33508	-16.731	6.80639
run_0062.root	34069	-9.268	6.64661
run_0063.root	1065	-15.86	5.67978
run_0063.root	1798	-83.9812	6.18486
run_0063.root	2325	-7.46012	6.30297
run_0063.root	2427	-12.6515	6.53544
run_0063.root	2964	-81.3019	6.29886
run_0063.root	6873	-6.60396	6.00025
run_0063.root	7217	-26.4441	5.92095
run_0063.root	9080	-17.6321	5.92898
run_0063.root	10245	11.1609	5.49905
run_0063.root	12115	-12.0791	6.04765
run_0063.root	12838	-49.0286	6.22666
run_0063.root	17350	-20.8636	5.40363
run_0063.root	18709	-13.786	5.9229
run_0063.root	19575	-38.6622	5.87547
run_0063.root	20232	-13.7191	5.95109
run_0063.root	21110	-29.6889	5.64968
run_0063.root	21705	-4.06175	5.78061
run_0063.root	22493	-6.64719	5.79765
run_0063.root	22751	-15.8095	5.71858
run_0063.root	25839	-10.5772	5.62045
run_0063.root	25870	-5.17563	6.64121
run_0063.root	26017	-47.7934	5.46154
run_0063.root	26262	13.623	5.55154
run_0063.root	26754	-11.7316	5.77353
run_0063.root	34882	-13.4533	5.54381
run_0063.root	36340	-14.2251	5.56115
run_0063.root	36357	-52.733	6.83441
run_0063.root	37650	-6.17485	5.44838
run_0063.root	40547	-56.8274	6.42086
run_0063.root	40735	-6.01066	5.74242
run_0063.root	41371	-55.5335	5.88216
run_0063.root	43772	-75.7572	6.00255
run_0063.root	44969	-13.5252	5.50618
run_0063.root	46552	-4.3012	6.531
run_0063.root	47203	-18.5787	6.93763
run_0063.root	51836	-53.8685	5.72985
run_0063.root	51857	-7.3446	5.97415
run_0063.root	51883	-53.8974	6.89808
run_0063.root	57635	-18.2109	5.65755
run_0063.root	58030	-8.33902	6.40204
run_0063.root	60099	-60.8597	6.95184
run_0064.root	1147	-35.6091	6.4158
run_0064.root	1206	-6.78125	6.70627
run_0064.root	3306	-12.3369	6.46681
run_0064.root	3544	-47.4235	5.97077
run_0064.root	3641	-23.2341	6.61054
run_0064.root	5368	-50.4251	6.2422
run_0064.root	9854	-17.5298	5.68188
run_0064.root	10673	-12.6292	6.9794
run_0064.root	11893	-5.2636	6.98491
run_0064.root	13165	-38.8692	5.64374
run_0064.root	14802	-60.9494	6.82644
run_0064.root	15375	-28.6492	6.6548
run_0064.root	15396	-44.8638	5.44162
run_0064.root	16360	-10.391	5.9641
run_0064.root	16560	-55.0799	5.83168
run_0064.root	18882	-73.6646	5.66977
run_0064.root	19326	-42.7345	6.37348
run_0064.root	22628	-71.1878	5.82444
run_0064.root	23064	-44.7212	5.824
run_0064.root	28804	-8.99219	5.65325
run_0064.root	29870	-6.27357	5.96144
run_0064.root	30915	-3.50288	6.38147
run_0064.root	33021	-6.80525	6.47998
run_0064.root	34364	-35.8681	6.5838
run_0064.root	35893	-30.7079	5.69076
run_0064.root	40854	-49.4719	6.57757
run_0064.root	43791	-17.2838	6.1305
run_0064.root	44366	-51.3497	5.85662
run_0064.root	46238	-28.427	6.98381
run_0064.root	49328	31.9072	7.21918
run_0064.root	49547	-7.6668	6.1645
run_0064.root	49548	-74.4114	7.01763
run_0064.root	51611	-49.4823	6.85169
run_0064.root	52399	-6.00081	6.93857
