run_0062.root	10387	-2.93404	0.836329
run_0062.root	15014	-3.843	0.763478
run_0062.root	15923	-13.8383	0.878784
run_0062.root	27232	-3.65176	0.828093
run_0063.root	1264	-13.2695	0.985039
run_0063.root	10416	-10.4323	0.67331
run_0063.root	11112	8.23096	0.9761
run_0063.root	12429	1.8514	1.00586
run_0063.root	15335	7.6742	0.812464
run_0063.root	15749	14.011	0.980066
run_0063.root	22169	-7.94956	0.777579
run_0063.root	33251	-3.57076	0.871561
run_0063.root	39800	5.38796	0.684573
run_0063.root	44881	4.64168	0.732492
run_0064.root	13763	9.34855	0.853491
run_0064.root	28893	-7.74974	0.953208
run_0064.root	44741	-3.51712	0.839548
run_0064.root	54363	7.63119	0.793521
run_0064.root	55883	6.52202	0.862958
run_0064.root	57874	-9.34393	0.713
run_0064.root	60976	-7.91392	0.820518
run_0065.root	36229	-10.5944	0.7508
run_0065.root	36230	-10.5944	0.7508
run_0065.root	38851	15.1831	0.76475
run_0065.root	39003	-0.458243	0.950474
run_0065.root	43047	-6.87809	0.769528
run_0065.root	54752	4.40055	0.741623
run_0065.root	55178	-3.48858	0.787064
run_0065.root	69564	-11.3482	0.980201
run_0065.root	71939	-7.94545	0.908154
run_0066.root	4427	-4.06986	0.749521
run_0066.root	4588	-7.26544	0.887613
run_0066.root	10521	-6.09256	0.749544
run_0066.root	31900	-3.33027	0.943183
run_0066.root	41573	-3.51388	0.769438
run_0066.root	44031	-3.5328	0.828811
run_0066.root	44032	-3.5328	0.828811
run_0066.root	49827	-7.18702	0.896647
run_0066.root	55489	-7.11216	0.832805
run_0066.root	55490	-7.11216	0.832805
run_0066.root	60205	-6.88665	0.823392
run_0066.root	61592	-8.37516	0.813924
run_0067.root	2992	7.30625	0.832666
run_0067.root	31354	8.41965	0.931002
run_0067.root	40036	-4.73273	0.952167
run_0067.root	43380	-3.68131	0.980475
run_0067.root	47022	-53.8829	0.832498
run_0067.root	49759	-63.1857	0.964603
run_0067.root	75702	-10.0373	1.01299
run_0070.root	7252	-6.67405	0.878545
run_0070.root	26532	-7.51457	0.797047
run_0070.root	35846	-9.98415	0.974069
run_0070.root	44431	-10.3893	0.69837
run_0070.root	56562	-67.3334	0.994242
run_0070.root	62819	-3.89345	0.711745
run_0071.root	410	1.63592	0.844499
run_0071.root	13416	-2.72796	0.717648
run_0071.root	15657	-11.864	0.978113
