0.125 0 0.03709
0.125 0.5 0.03699
0.125 1 0.03683
0.125 1.5 0.03699
0.125 2 0.03793
0.125 2.5 0.04005
0.125 3 0.04354
0.125 3.5 0.04825
0.125 4 0.05374
0.125 4.5 0.05935
0.125 5 0.06432
0.125 5.5 0.06797
0.125 6 0.06981
0.125 6.5 0.0696
0.125 7 0.06738
0.125 7.5 0.06339
0.125 8 0.05804
0.125 8.5 0.0518
0.125 9 0.04513
0.125 9.5 0.03842
0.125 10 0.03199
0.375 0 0.09729
0.375 0.5 0.09698
0.375 1 0.0964
0.375 1.5 0.09651
0.375 2 0.09853
0.375 2.5 0.1036
0.375 3 0.1121
0.375 3.5 0.1241
0.375 4 0.1383
0.375 4.5 0.1534
0.375 5 0.1672
0.375 5.5 0.178
0.375 6 0.1845
0.375 6.5 0.1856
0.375 7 0.1814
0.375 7.5 0.1723
0.375 8 0.1592
0.375 8.5 0.1432
0.375 9 0.1256
0.375 9.5 0.1075
0.375 10 0.08993
0.625 0 0.1111
0.625 0.5 0.1107
0.625 1 0.1098
0.625 1.5 0.1096
0.625 2 0.1114
0.625 2.5 0.1164
0.625 3 0.1255
0.625 3.5 0.1385
0.625 4 0.1546
0.625 4.5 0.172
0.625 5 0.1887
0.625 5.5 0.2026
0.625 6 0.2119
0.625 6.5 0.2154
0.625 7 0.2127
0.625 7.5 0.204
0.625 8 0.1903
0.625 8.5 0.1728
0.625 9 0.1527
0.625 9.5 0.1316
0.625 10 0.1107
0.875 0 0.1061
0.875 0.5 0.1056
0.875 1 0.1047
0.875 1.5 0.1041
0.875 2 0.1053
0.875 2.5 0.1095
0.875 3 0.1175
0.875 3.5 0.1293
0.875 4 0.1444
0.875 4.5 0.1611
0.875 5 0.1778
0.875 5.5 0.1923
0.875 6 0.2029
0.875 6.5 0.2082
0.875 7 0.2076
0.875 7.5 0.2011
0.875 8 0.1893
0.875 8.5 0.1733
0.875 9 0.1544
0.875 9.5 0.134
0.875 10 0.1133
1.125 0 0.0962
1.125 0.5 0.09575
1.125 1 0.09474
1.125 1.5 0.094
