0.125 0 0
0.125 0.5 0.00184887
0.125 1 0.00351004
0.125 1.5 0.00482839
0.125 2 0.00569864
0.125 2.5 0.00608927
0.125 3 0.00603198
0.125 3.5 0.00560348
0.125 4 0.00492485
0.125 4.5 0.00411874
0.125 5 0.00329836
0.125 5.5 0.00255094
0.125 6 0.00193149
0.125 6.5 0.00146611
0.125 7 0.00115108
0.125 7.5 0.000968758
0.125 8 0.000889472
0.125 8.5 0.00088129
0.125 9 0.000914531
0.125 9.5 0.000964522
0.125 10 0.00101345
0.375 0 0
0.375 0.5 0.0043303
0.375 1 0.00824113
0.375 1.5 0.0113792
0.375 2 0.0135099
0.375 2.5 0.0145415
0.375 3 0.0145319
0.375 3.5 0.0136572
0.375 4 0.0121629
0.375 4.5 0.0103334
0.375 5 0.00842415
0.375 5.5 0.00664064
0.375 6 0.00512618
0.375 6.5 0.00395017
0.375 7 0.00312461
0.375 7.5 0.00261656
0.375 8 0.00236714
0.375 8.5 0.00230332
0.375 9 0.00235709
0.375 9.5 0.00246696
0.375 10 0.00258599
0.625 0 0
0.625 0.5 0.00433508
0.625 1 0.00827366
0.625 1.5 0.0114768
0.625 2 0.0137165
0.625 2.5 0.0148955
0.625 3 0.0150484
0.625 3.5 0.0143267
0.625 4 0.0129585
0.625 4.5 0.0112024
0.625 5 0.00931206
0.625 5.5 0.0074962
0.625 6 0.0059068
0.625 6.5 0.00463171
0.625 7 0.00369795
0.625 7.5 0.00308749
0.625 8 0.00275327
0.625 8.5 0.00262912
0.625 9 0.00264701
0.625 9.5 0.00274207
0.625 10 0.00286402
0.875 0 0
0.875 0.5 0.00362309
0.875 1 0.00693395
0.875 1.5 0.00966539
0.875 2 0.0116307
0.875 2.5 0.012743
0.875 3 0.0130109
0.875 3.5 0.0125526
0.875 4 0.011528
0.875 4.5 0.0101355
0.875 5 0.00858472
0.875 5.5 0.0070495
0.875 6 0.00566493
0.875 6.5 0.00451502
0.875 7 0.00364048
0.875 7.5 0.00303882
0.875 8 0.00268001
0.875 8.5 0.00251728
0.875 9 0.00249433
0.875 9.5 0.00255746
0.875 10 0.00265835
1.125 0 0
1.125 0.5 0.00287857
1.125 1 0.00552534
1.125 1.5 0.0077392
1.125 2 0.00937654
1.125 2.5 0.0103608
1.125 3 0.010698
1.125 3.5 0.0104505
1.125 4 0.00973801
1.125 4.5 0.00869865
1.125 5 0.00750279
1.125 5.5 0.00627592
1.125 6 0.00513535
1.125 6.5 0.00415749
1.125 7 0.00338522
1.125 7.5 0.00283127
1.125 8 0.00247856
1.125 8.5 0.00229521
1.125 9 0.00224215
1.125 9.5 0.00227149
1.125 10 0.00234605
1.375 0 0
1.375 0.5 0.00225941
1.375 1 0.00434831
1.375 1.5 0.00612017
1.375 2 0.00746679
1.375 2.5 0.00831833
1.375 3 0.00867779
1.375 3.5 0.00858263
1.375 4 0.00810863
1.375 4.5 0.00735728
1.375 5 0.00644858
1.375 5.5 0.00548762
1.375 6 0.00456564
1.375 6.5 0.00375031
1.375 7 0.00308586
1.375 7.5 0.00258793
1.375 8 0.0022542
1.375 8.5 0.00206504
1.375 9 0.00198998
1.375 9.5 0.00199456
1.375 10 0.00204518
1.625 0 0
1.625 0.5 0.00177423
1.625 1 0.00342583
1.625 1.5 0.00484274
1.625 2 0.0059474
1.625 2.5 0.00668241
1.625 3 0.0070421
1.625 3.5 0.00704285
1.625 4 0.00673781
1.625 4.5 0.00620435
1.625 5 0.00552148
1.625 5.5 0.00477289
1.625 6 0.00403262
1.625 6.5 0.00335802
1.625 7 0.0027905
1.625 7.5 0.00235033
1.625 8 0.00204206
1.625 8.5 0.0018527
1.625 9 0.00176525
1.625 9.5 0.0017504
1.625 10 0.0017822
1.875 0 0
1.875 0.5 0.00140292
1.875 1 0.00271578
1.875 1.5 0.00385812
1.875 2 0.00476481
1.875 2.5 0.00539568
1.875 3 0.00573756
1.875 3.5 0.00580098
1.875 4 0.00561944
1.875 4.5 0.00524242
1.875 5 0.00473202
1.875 5.5 0.00415066
1.875 6 0.00355577
1.875 6.5 0.00299925
1.875 7 0.00251653
1.875 7.5 0.00213132
1.875 8 0.00184823
1.875 8.5 0.0016663
1.875 9 0.00157157
1.875 9.5 0.00154316
1.875 10 0.00155921
2.125 0 0
2.125 0.5 0.00111966
2.125 1 0.00217224
2.125 1.5 0.0030974
2.125 2 0.00385012
2.125 2.5 0.00439021
2.125 3 0.00470908
2.125 3.5 0.00480882
2.125 4 0.00471066
2.125 4.5 0.00444827
2.125 5 0.00406776
2.125 5.5 0.00361462
2.125 6 0.00313738
2.125 6.5 0.00267773
2.125 7 0.00226929
2.125 7.5 0.00193093
2.125 8 0.00167577
2.125 8.5 0.00150421
2.125 9 0.00140619
2.125 9.5 0.00136814
2.125 10 0.00137202
2.375 0 0
2.375 0.5 0.000902042
2.375 1 0.00175464
2.375 1.5 0.00251208
2.375 2 0.00313712
2.375 2.5 0.00360286
2.375 3 0.00389582
2.375 3.5 0.00401482
2.375 4 0.00397246
2.375 4.5 0.0037935
2.375 5 0.00350863
2.375 5.5 0.0031553
2.375 6 0.00277171
2.375 6.5 0.0023922
2.375 7 0.00204476
2.375 7.5 0.00175201
2.375 8 0.00152269
2.375 8.5 0.00136189
2.375 9 0.00126466
2.375 9.5 0.00122009
2.375 10 0.00121473
2.625 0 0
2.625 0.5 0.000734859
2.625 1 0.00143234
2.625 1.5 0.00205795
2.625 2 0.00258218
2.625 2.5 0.00298341
2.625 3 0.00324901
2.625 3.5 0.00337548
2.625 4 0.00337044
2.625 4.5 0.00325059
2.625 5 0.00303839
2.625 5.5 0.0027622
2.625 6 0.00245305
2.625 6.5 0.00213895
2.625 7 0.0018443
2.625 7.5 0.00158883
2.625 8 0.00138549
2.625 8.5 0.00123708
2.625 9 0.00114235
