Event ID	Vertex(mm)57	721.654	721.652	721.656
4466	884.284	884.288	884.281
4477	369.72	369.718	369.722
4482	885.158	885.145	885.171
4589	508.304	508.301	508.307
4674	882.649	882.645	882.653
4684	457.504	457.504	457.504
4777	819.817	819.818	819.816
4826	734.48	734.481	734.479
4908	534.041	534.043	534.039
4974	822.152	822.162	822.142
4977	691.81	691.808	691.812
5017	900.74	900.74	900.74
5040	567.287	567.221	567.353
5059	506.504	506.495	506.514
5069	852.743	852.729	852.756
5111	886.939	886.937	886.94
5149	668.847	668.628	669.067
5233	806.733	806.733	806.732
5374	740.481	740.48	740.483
5393	878.933	878.914	878.952
5555	848.819	848.821	848.818
5596	878.742	878.787	878.697
5703	782.95	782.946	782.955
5740	864.716	864.731	864.701
5794	885.653	885.513	885.793
5828	616.725	616.883	616.567
5870	470.011	470.012	470.01
5894	879.416	879.416	879.417
5898	565.668	565.668	565.667
5919	845.837	845.884	845.79
5927	834.999	834.999	834.999
6011	768.923	768.923	768.922
6015	883.424	883.425	883.424
6050	907.038	907.04	907.035
6090	687.445	687.447	687.442
6106	621.647	621.712	621.581
6153	676.258	676.246	676.27
6185	878.325	878.286	878.363
6206	812.513	812.482	812.544
6281	814.957	814.957	814.958
6296	801.405	801.405	801.406
6319	883.703	883.699	883.706
6422	767.487	767.497	767.476
6623	645.17	645.173	645.167
6679	755.967	755.98	755.954
6691	530.643	530.657	530.629
6712	846.471	846.449	846.493
6752	635.342	635.342	635.342
6912	775.102	775.095	775.11
6965	489.511	489.51	489.511
7000	902.194	902.24	902.147
7006	491.428	491.535	491.32
7033	884.716	884.706	884.725
7107	700.122	700.121	700.124
7296	717.633	717.652	717.613
7343	896.035	896.091	895.978
7448	440.18	440.197	440.162
7481	887.032	887.022	887.042
7515	884.221	884.204	884.237
7547	883.24	883.236	883.244
7576	889.144	889.091	889.196
7665	325.384	325.414	325.354
7676	865.963	865.963	865.963
7701	839.434	839.427	839.442
7841	801.016	801.028	801.005
7848	891.292	891.315	891.27
7851	861.798	861.8	861.796
7900	861.418	861.419	861.417
7901	557.247	557.258	557.237
7941	791.426	791.376	791.476
7959	849.439	849.446	849.433
7992	830.125	830.097	830.153
8032	792.151	792.177	792.125
8072	442.875	442.875	442.875
8088	705.146	705.115	705.176
8090	541.39	541.376	541.404
8127	337.397	337.385	337.408
8159	893.181	893.182	893.179
8180	491.588	491.586	491.59
8196	849.86	849.916	849.803
8233	816.744	816.796	816.691
8250	605.017	605.026	605.009
8324	831.245	831.393	831.098
8464	841.91	841.931	841.889
8547	516.747	516.743	516.751
8550	778.363	778.368	778.358
8554	657.923	657.924	657.922
8574	647.948	647.944	647.952
8575	610.049	610.052	610.045
8638	306.823	306.837	306.809
8659	614.215	614.211	614.219
8664	528.179	528.194	528.163
8725	878.412	878.403	878.422
8729	830.331	830.328	830.334
8898	901.231	901.236	901.226
8913	688.719	688.698	688.739
8930	882.537	882.547	882.526
8938	372.023	371.996	372.051
8949	866.111	866.122	866.1
8979	379.795	379.866	379.725
9139	864.707	864.707	864.706
9181	561.369	561.379	561.359
9224	877.039	877.04	877.037
9225	622.907	622.891	622.923
9331	851.735	851.74	851.73
9354	710.538	710.565	710.511
9386	820.771	820.773	820.769
9395	653.207	653.209	653.204
9407	349.209	349.207	349.21
9433	848.417	848.438	848.395
9462	874.046	874.056	874.037
9477	766.477	766.477	766.477
9665	572.113	572.112	572.114
9749	462.681	462.72	462.642
9750	872.38	872.368	872.391
9771	650.694	650.696	650.692
9795	608.983	608.981	608.984
9827	905.392	905.403	905.381
9862	887.87	887.85	887.89
9916	729.212	729.301	729.124
9956	873.68	873.677	873.684
9980	855.765	855.764	855.767
10034	757.709	757.696	757.722
10141	568.078	568.048	568.109
10259	872.575	872.588	872.562
10272	878.066	878.073	878.06
10298	843.57	843.572	843.568
10328	533.546	533.614	533.478
10371	494.553	494.555	494.552
10432	877.886	877.883	877.889
10530	874.99	874.989	874.991
10544	884.11	884.1	884.121
10550	510.123	510.127	510.119
10611	622.103	622.099	622.107
10612	539.1	539.095	539.105
10639	733.431	733.442	733.421
10653	805.996	806.002	805.991
10713	295.219	295.243	295.195
10715	850.523	850.54	850.506
10815	878.476	878.467	878.485
10832	826.525	826.529	826.521
10888	846.197	846.194	846.199
10964	874.7	874.655	874.746
10997	410.108	410.116	410.099
11043	796.69	796.687	796.694
11072	884.122	884.117	884.128
11078	454.956	454.937	454.975
11083	856.969	856.947	856.992
11106	515.847	515.871	515.823
11118	858.577	858.564	858.59
11183	536.213	536.208	536.218
11232	627.022	627.04	627.004
11272	755.691	755.695	755.687
11314	620.153	620.147	620.159
11420	878.997	879.006	878.989
11434	830.274	830.274	830.274
11498	510.98	510.997	510.962
11511	683.131	683.118	683.145
11637	428.363	428.386	428.339
11652	785.031	785.131	784.931
11694	718.27	718.253	718.287
11746	470.932	471.015	470.848
11925	901.97	901.962	901.978
11931	848.147	848.138	848.155
11953	884.813	884.814	884.813
11998	865.022	865.01	865.033
12040	494.426	494.415	494.436
12111	899.163	899.101	899.225
12185	600.293	600.288	600.299
12209	489.229	489.198	489.261
12286	474.419	474.399	474.438
12304	698.691	698.695	698.688
12428	588.425	588.426	588.424
12478	675.202	675.196	675.208
12490	778.575	778.564	778.586
12564	634.66	634.749	634.57
12636	737.955	737.931	737.979
12679	499.888	499.89	499.886
12831	897.933	897.942	897.924
12860	906.59	906.588	906.592
12865	833.066	832.953	833.179
12903	749.321	749.648	748.995
12956	850.974	850.995	850.953
13118	678.947	678.974	678.92
13131	861.288	861.289	861.287
13163	481.508	481.504	481.511
13170	458.543	458.544	458.543
13197	878.283	878.283	878.283
13269	577.76	577.741	577.778
13292	817.193	817.144	817.242
13312	509.099	509.131	509.067
13383	867.917	867.906	867.928
13426	524.525	524.572	524.477
13476	511.628	511.627	511.628
13532	551.762	551.723	551.801
13542	826.069	826.066	826.072
13564	867.686	867.712	867.66
13585	312.963	312.969	312.958
13654	503.791	503.742	503.84
13684	729.403	729.401	729.405
13746	801.58	801.596	801.565
13792	888.113	888.122	888.105
13937	765.388	765.363	765.412
14100	895.694	895.695	895.692
14121	872.234	872.224	872.243
14188	875.627	875.738	875.515
14343	608.648	608.573	608.722
14366	862.206	862.213	862.199
14413	483.2	483.204	483.197
14468	902.644	902.622	902.666
14630	829.981	829.987	829.975
14689	820.937	820.959	820.915
14692	887.764	887.753	887.774
14710	808.204	808.205	808.202
14728	704.894	704.894	704.894
14817	898.186	898.182	898.19
14893	870.556	870.6	870.511
15029	690.334	690.334	690.335
15162	606.224	606.261	606.188
15169	621.405	621.388	621.421
15204	668.067	668.061	668.074
15258	801.238	801.24	801.235
15281	873.652	873.557	873.748
15303	690.305	690.339	690.27
15314	866.441	866.451	866.43
15317	454.234	454.236	454.231
15353	651.288	651.237	651.339
15411	806.519	806.548	806.489
15446	1149.13	1149.14	1149.13
15480	820.754	820.699	820.808
15492	866.815	866.809	866.82
15501	858.646	858.658	858.635
15504	779.809	779.822	779.795
15599	856.274	856.281	856.268
15729	871.724	871.727	871.721
15743	555.234	555.222	555.245
15789	503.491	503.487	503.494
15812	855.689	855.69	855.688
15861	774.641	774.681	774.601
15867	455.958	455.955	455.962
15934	773.503	773.49	773.515
15940	939.67	938.928	940.413
15979	669.074	668.892	669.257
15993	845.689	845.694	845.683
16027	840.244	840.251	840.236
16031	689.141	689.147	689.136
16079	641.312	641.312	641.313
16086	651.388	651.386	651.391
16133	671.712	671.712	671.712
16200	831.252	831.112	831.391
16259	270.324	270.359	270.289
16301	823.056	823.067	823.045
16384	520.934	520.934	520.934
16408	377.121	377.031	377.211
16544	885.179	885.179	885.179
16566	890.26	890.247	890.274
16577	696.489	696.503	696.475
16586	543.391	543.435	543.347
16732	679.467	679.519	679.416
16807	676.346	676.357	676.335
16925	884.504	884.503	884.506
16970	736.928	736.931	736.925
17016	776.076	776.071	776.081
17045	727.582	727.584	727.58
17144	621.502	621.436	621.567
17174	879.469	879.471	879.467
17181	898.995	898.988	899.003
17188	830.646	830.647	830.645
17341	722.475	722.475	722.475
17492	561.613	561.628	561.597
17527	847.034	847.02	847.048
17570	435.412	435.415	435.41
17577	541.817	541.812	541.822
17673	641.721	641.726	641.715
17821	495.992	495.989	495.994
18047	884.816	884.826	884.806
18103	884.405	884.41	884.4
18108	669.637	669.635	669.638
18124	520.239	520.246	520.233
18132	864.751	864.751	864.751
18173	865.223	865.236	865.21
18179	412.352	412.349	412.355
18206	820.288	820.29	820.286
18324	714.321	714.323	714.318
18368	638.234	638.297	638.171
18435	636.519	636.517	636.52
18558	748.55	748.553	748.548
18572	627.922	627.934	627.91
18610	909.397	909.386	909.408
18654	543.862	543.861	543.863
18733	561.261	561.38	561.143
18792	822.761	822.758	822.764
18829	851.394	851.394	851.394
18857	322.677	322.634	322.721
18871	677.86	677.873	677.847
18879	704.322	704.074	704.57
18887	359.936	359.946	359.926
18894	891.943	891.925	891.962
18953	678.359	678.354	678.364
19023	670.653	670.636	670.67
19035	791.35	791.384	791.316
19138	405.265	405.316	405.215
19174	1510.05	1510.07	1510.04
19219	491.002	491.001	491.002
19366	858.086	858.098	858.073
19390	427.311	427.311	427.311
19391	618.012	618.096	617.927
19438	764.279	764.309	764.248
19461	785.156	785.206	785.106
19486	630.754	630.768	630.741
19488	850.835	850.835	850.836
19535	377.99	378.068	377.912
19589	583.688	583.692	583.684
19601	905.681	905.681	905.681
19660	717.365	717.36	717.371
19675	647.189	647.192	647.187
19680	386.933	386.943	386.922
19744	889.361	889.363	889.359
19824	777.542	777.478	777.607
19831	826.313	826.311	826.314
19838	852.532	852.553	852.512
19886	410.507	410.5	410.515
19958	812.012	812.002	812.022
19972	560.552	560.538	560.566
19986	878.187	878.173	878.2
19988	781.944	781.943	781.946
20130	1086.23	1086.62	1085.85
20133	644.639	644.639	644.639
20294	865.319	865.321	865.317
20319	679.764	679.758	679.771
20409	556.71	556.709	556.711
20422	394.774	394.774	394.774
20433	308.661	308.637	308.685
20530	861.095	861.11	861.079
20682	650.419	650.417	650.42
20766	617.054	617	617.108
20780	689.056	689.032	689.08
20879	790.924	790.934	790.914
20881	548.235	548.234	548.236
20889	688.191	688.189	688.194
20908	663.137	663.136	663.138
20931	826.26	826.25	826.269
20958	870.494	870.462	870.525
21006	679.899	679.898	679.899
21158	897.929	897.921	897.938
21252	855.621	855.603	855.639
21279	792.686	792.682	792.689
21305	231.479	231.351	231.607
21403	864.821	864.839	864.803
21407	886.573	886.561	886.586
21410	415.871	415.85	415.892
21443	730.029	730.031	730.028
21454	495.365	495.352	495.378
21544	873.426	873.423	873.429
21625	532.783	532.802	532.763
21643	887.469	887.479	887.458
21731	875.822	875.82	875.824
21788	892.055	892.057	892.053
21895	703.56	703.559	703.562
22188	779.806	779.832	779.78
22189	477.253	477.252	477.254
22240	761.151	761.16	761.142
22251	868.933	868.928	868.938
22263	697.196	697.196	697.195
22267	632.707	632.708	632.706
22386	867.682	867.672	867.692
22388	753.954	753.891	754.017
22484	298.912	298.914	298.909
22492	854.049	854.057	854.041
22534	784.175	784.18	784.17
22539	887.593	887.603	887.583
22594	904.37	904.324	904.416
22609	877.016	877.016	877.016
22629	535.795	535.799	535.791
22631	867.18	867.179	867.182
22646	840.168	840.184	840.153
22741	628.249	628.247	628.251
22834	212.44	212.393	212.488
22944	518.408	518.429	518.386
23049	576.528	576.532	576.523
23076	605.201	605.198	605.203
23353	785.78	785.843	785.717
23365	478.933	478.926	478.94
23371	356.245	356.28	356.21
23389	762.408	762.403	762.413
23406	825.547	825.55	825.543
23410	895.593	895.592	895.593
23434	424.835	424.878	424.793
23444	621.226	621.232	621.219
23557	270.201	270.207	270.196
23581	662.824	662.827	662.821
23613	686.878	686.794	686.962
23702	804.372	804.372	804.372
23723	635.077	635.043	635.11
23756	859.233	859.176	859.289
23778	787.815	787.829	787.8
23934	866.167	866.166	866.169
24174	840.202	840.246	840.157
24187	874.406	874.39	874.423
24247	772.418	772.416	772.421
24278	893.417	893.418	893.417
24340	879.543	879.559	879.527
24387	554.64	554.657	554.624
24405	881.864	881.846	881.882
24430	742.676	742.677	742.676
24434	488.396	488.392	488.399
24440	825.539	825.532	825.545
24461	684.607	684.604	684.61
24728	539.355	539.389	539.322
24746	519.526	519.525	519.527
24872	860.472	860.551	860.394
24881	720.94	720.928	720.951
24893	898.901	898.902	898.901
24898	759.709	759.711	759.707
24930	863.577	863.576	863.579
24948	857.011	857.007	857.015
25000	520.386	520.386	520.386
25008	769.193	769.195	769.192
25014	869.82	869.858	869.782
25160	896.298	896.293	896.302
25218	868.085	868.109	868.062
25219	896.438	896.434	896.443
25294	861.404	861.52	861.289
25323	776.412	776.418	776.406
25368	736.638	736.634	736.641
25420	645.35	645.348	645.352
25454	859.614	859.621	859.608
25455	547.61	547.529	547.691
25581	913.154	913.172	913.136
25669	861.721	861.731	861.712
25798	365.515	365.421	365.61
25826	860.69	860.689	860.69
25895	606.656	606.651	606.662
25897	721.297	721.299	721.294
25906	629.233	629.215	629.251
25969	532.554	532.553	532.554
26187	374.129	374.154	374.104
26288	870.287	870.251	870.323
26297	810.749	810.818	810.68
26364	868.061	868.026	868.096
26368	879.937	879.921	879.953
26382	870.347	870.345	870.349
26439	576.287	576.302	576.273
26480	398.515	398.557	398.472
26498	848.396	848.398	848.394
26631	879.185	879.182	879.188
26641	351.178	351.162	351.194
26663	878.16	878.16	878.159
26702	1382.07	1382.1	1382.04
26745	839.067	839.099	839.036
26941	893.078	893.126	893.03
26962	826.963	826.969	826.957
27009	781.58	781.573	781.587
27036	414.085	414.083	414.086
27065	426.062	426.054	426.069
27130	778.599	778.59	778.608
27163	722.561	722.571	722.551
27290	842.428	842.337	842.52
27366	783.659	783.614	783.703
27374	676.687	676.711	676.663
27434	885.233	885.227	885.239
27448	707.771	707.758	707.785
27491	730.009	730.021	729.997
27638	697.965	697.978	697.951
27656	887.89	887.89	887.89
27697	743.021	743.02	743.023
27703	902.169	902.179	902.16
27735	831.282	831.274	831.29
27909	879.273	879.272	879.273
27923	532.618	532.609	532.628
27991	863.452	863.489	863.415
28004	697.981	697.977	697.985
28032	643.603	643.603	643.602
28039	863.945	863.993	863.898
28103	766.74	766.815	766.665
28135	705.186	705.197	705.175
28144	764.762	764.769	764.756
28322	461.71	461.763	461.657
28349	905.787	905.794	905.78
28406	404.949	404.945	404.954
28417	887.219	887.224	887.214
28537	676.279	676.342	676.216
28638	566.049	566.079	566.019
28690	824.933	824.938	824.928
28745	697.052	697.052	697.051
28818	876.55	876.557	876.543
28821	890.423	890.428	890.418
28849	562.304	562.305	562.302
28860	898.727	898.725	898.729
28888	517.344	517.346	517.342
28903	610.513	610.516	610.51
28906	876.77	876.798	876.741
28915	869.427	869.426	869.429
28967	626.345	626.203	626.486
29032	360.88	360.903	360.857
29034	758.599	758.638	758.559
29039	804.84	804.875	804.805
29093	889.608	889.604	889.612
29111	859.583	859.583	859.582
29115	615.866	615.858	615.873
29145	898.198	898.282	898.113
29185	847.639	847.629	847.648
29207	879.018	879.011	879.026
29223	864.878	864.84	864.915
29249	656.629	656.603	656.655
29254	712.46	712.394	712.526
29264	613.786	613.789	613.783
29289	492.75	492.757	492.743
29297	590.92	590.815	591.025
29327	453.855	453.859	453.852
29352	724.672	724.668	724.676
29397	827.581	827.584	827.579
29432	877.709	877.699	877.718
29458	622.371	622.371	622.372
29459	726.425	726.447	726.403
29543	615.557	615.557	615.557
29631	841.118	841.119	841.116
29740	706.162	706.153	706.171
29763	893.486	893.484	893.488
29794	845.133	845.13	845.135
29958	793.765	793.771	793.759
30043	874.741	874.739	874.743
30074	784.459	784.46	784.458
30205	892.677	892.676	892.679
30243	757.545	757.543	757.547
30261	522.385	522.206	522.563
30316	466.649	466.65	466.647
30324	857.136	857.146	857.126
30345	590.361	590.363	590.358
30376	750.123	750.12	750.126
30393	635.879	635.881	635.877
30486	881.31	881.313	881.307
30556	304.994	304.996	304.992
30570	1211.87	1213.2	1210.55
30654	729.003	729.022	728.984
30746	886.998	887.032	886.964
30834	766.322	766.321	766.323
30855	612.621	612.613	612.629
30907	810.521	810.874	810.169
31008	770.526	770.541	770.511
31060	430.64	430.746	430.535
31065	883.73	883.748	883.712
31112	832.488	832.471	832.505
31269	673.213	673.122	673.303
31272	874.313	874.312	874.314
31280	770.951	770.95	770.952
31300	762.708	762.696	762.719
31350	803.464	803.464	803.464
31450	875.259	875.265	875.253
31522	830.933	830.936	830.929
31605	762.928	762.934	762.922
31648	882.182	882.22	882.144
31690	835.868	835.875	835.861
31822	665.759	665.77	665.749
31970	874.158	874.168	874.148
32040	772.106	772.106	772.107
32129	476.811	476.816	476.806
32136	419.738	419.738	419.737
32233	721.957	721.981	721.933
32264	860.893	860.937	860.849
32279	667.741	667.742	667.741
32591	686.855	686.844	686.866
32671	815.88	815.883	815.878
32712	907.619	907.593	907.645
32757	702.944	702.95	702.938
32766	441.936	441.824	442.049
32816	858.37	858.372	858.368
32817	882.855	882.864	882.847
32866	713.749	713.763	713.734
32872	664.908	664.917	664.9
32952	779.349	779.371	779.326
32983	869.572	869.58	869.565
33072	323.503	323.505	323.502
33097	710.248	710.223	710.274
33104	874.594	874.592	874.596
33105	752.544	752.54	752.548
33155	495.403	495.4	495.406
33179	870.949	870.952	870.946
33186	883.76	883.736	883.783
33207	874.076	874.069	874.083
33341	630.49	630.551	630.428
33352	593.657	593.648	593.665
33378	603.167	603.168	603.165
33433	879.694	879.663	879.726
33575	645.428	645.436	645.42
33653	895.911	895.917	895.904
33655	691.343	691.345	691.34
33720	505.207	505.205	505.21
33735	726.727	726.774	726.68
33788	684.52	684.518	684.523
33807	893.849	893.83	893.869
33836	517.069	517.079	517.059
33905	647.769	647.751	647.787
33914	596.873	596.845	596.9
34087	743.717	743.722	743.712
34198	749.65	749.66	749.64
34210	718.876	718.89	718.863
34234	827.338	827.342	827.334
34288	370.487	370.484	370.49
34373	791.207	791.205	791.21
34377	901.637	901.626	901.648
34399	893.787	893.783	893.791
34452	783.488	783.486	783.491
34469	788.379	788.378	788.38
34501	836.133	836.147	836.119
34564	449.196	449.198	449.194
34586	881.205	881.219	881.19
34646	807.399	807.396	807.401
34718	861.515	861.6	861.431
34874	816.034	816.044	816.025
34893	892.916	892.924	892.907
34967	379.716	379.758	379.673
34975	566.015	566.093	565.938
34978	899.819	899.82	899.818
35010	568.666	568.625	568.706
35044	886.312	886.246	886.377
35047	886.55	886.554	886.546
35078	883.821	883.812	883.829
35091	279.061	279.076	279.045
35150	899.739	899.741	899.737
35180	789.383	789.539	789.227
35196	554.749	554.756	554.741
35211	508.869	508.886	508.851
35236	1361.95	1361.95	1361.96
35262	500.871	500.872	500.871
35326	547.037	547.031	547.042
35343	806.291	806.288	806.294
35399	669.652	669.659	669.645
35417	442.254	442.345	442.163
35421	876.845	876.769	876.922
35425	857.205	857.209	857.202
35492	831.476	831.485	831.467
35587	360.438	360.314	360.562
35598	894.207	894.22	894.194
35615	1154.71	1154.78	1154.64
35630	880.163	880.162	880.164
35637	879.378	879.397	879.36
35741	835.987	836.019	835.954
35748	858.378	858.394	858.363
35840	898.031	898.121	897.942
35853	838.525	838.545	838.506
35966	882.272	882.251	882.293
36001	710.915	710.919	710.912
36148	782.499	782.475	782.522
36154	704.849	704.915	704.783
36218	661.902	661.893	661.912
36309	575.071	575.064	575.078
36342	403.818	403.841	403.794
36453	803.812	803.851	803.772
36464	703.206	703.204	703.208
36618	799.449	799.446	799.451
36648	366.891	366.901	366.881
36745	726.576	726.576	726.577
36797	737.514	737.505	737.522
36853	825.384	825.396	825.372
36855	533.521	533.527	533.514
36911	706.555	706.625	706.486
36938	797.72	797.716	797.723
37037	467.046	467.216	466.877
37075	892.807	892.797	892.818
37130	575.301	575.294	575.307
37159	486.856	486.867	486.845
37182	454.622	454.624	454.621
37273	407.057	407.06	407.054
37320	875.577	875.585	875.569
37396	889.172	889.171	889.173
37434	464.406	464.436	464.376
37492	878.762	878.775	878.749
37565	480.845	480.834	480.856
37635	846.373	846.36	846.387
37774	533.463	533.465	533.46
37832	845.1	845.105	845.096
37902	889.671	889.667	889.676
37904	864.932	864.931	864.933
37927	851.361	851.351	851.371
38041	882.751	882.732	882.77
38086	865.011	865.033	864.99
38106	625.699	625.751	625.648
38167	384.525	384.561	384.489
38213	800.598	800.6	800.595
38218	670.672	670.698	670.646
38223	902.688	902.976	902.4
38250	884.697	884.694	884.701
38351	588.12	588.116	588.123
38479	502.08	502.068	502.091
38504	896.772	896.786	896.758
38507	874.195	874.219	874.171
38579	556.351	556.334	556.368
38584	638.588	638.541	638.636
38711	696.902	696.89	696.914
38714	883.864	883.866	883.862
38717	936.565	937.305	935.825
38772	624.032	624.001	624.064
38781	527.399	527.483	527.315
38788	723.123	723.123	723.124
38801	488.984	488.998	488.971
38815	865.037	865.036	865.038
38842	695.608	695.607	695.609
38956	823.61	823.598	823.622
39000	542.933	542.93	542.935
39023	859.582	859.59	859.574
39028	817.209	817.181	817.237
39095	818.641	818.641	818.64
39107	884.981	884.929	885.033
39157	777.035	777.025	777.045
39177	691.537	691.555	691.519
39199	650.74	650.748	650.731
39286	670.935	670.932	670.937
39376	708.123	708.122	708.123
39415	542.123	542.118	542.128
39497	654.002	654.02	653.984
39580	527.277	527.269	527.285
39600	912.704	912.699	912.709
39612	749.896	749.897	749.895
39740	546.147	546.151	546.142
39762	249.62	249.616	249.625
39865	605.909	605.905	605.913
39884	504.136	504.144	504.128
39922	886.078	886.068	886.087
40017	504.828	504.827	504.829
40145	891.105	891.112	891.097
40239	868.015	868.023	868.006
40287	607.209	607.203	607.214
40313	875.75	875.835	875.665
40365	581.123	581.107	581.138
40425	653.355	653.347	653.364
40480	853.085	853.085	853.084
40496	712.693	712.695	712.691
40509	858.348	858.351	858.345
40557	570.072	570.061	570.083
40612	883.594	883.598	883.59
40623	661.953	661.952	661.954
40646	586.382	586.382	586.382
40695	855.751	855.751	855.75
40722	886.003	886.001	886.006
40744	814.215	814.219	814.212
40748	647.369	647.356	647.382
40759	795.821	795.807	795.836
40798	584.146	584.181	584.111
40974	881.595	881.624	881.566
41036	1392.43	1392.43	1392.43
41101	557.03	557.039	557.021
41132	889.545	889.551	889.538
41133	593.422	593.438	593.407
41137	718.263	718.262	718.265
41154	488.176	488.165	488.188
41208	712.038	712.037	712.038
41223	895.793	895.783	895.802
41264	913.295	913.308	913.283
41314	491.793	491.808	491.777
41335	889.357	889.369	889.344
41367	839.899	840.099	839.7
41392	627.742	627.742	627.742
41473	644.667	644.672	644.662
41583	853.073	853.075	853.072
41589	426.969	426.847	427.09
41654	726.675	726.651	726.699
41661	-2378.11	-2379.23	-2376.99
41700	606.109	606.145	606.073
41739	818.555	818.556	818.554
41785	559.076	559.081	559.071
41939	767.369	767.445	767.292
42016	888.422	888.41	888.435
42064	687.925	687.925	687.925
42099	585.203	585.192	585.214
42140	857.566	857.592	857.541
42196	829.45	829.534	829.366
42416	900.863	900.862	900.864
42476	660.667	660.661	660.673
42517	854.531	854.53	854.531
42530	847.773	847.842	847.705
42613	615.066	615.064	615.068
42666	1232.31	1232.55	1232.08
42745	610.267	610.269	610.266
42782	425.677	425.675	425.68
42832	861.873	861.882	861.864
42870	530.594	530.601	530.587
42929	906.571	906.563	906.579
42960	829.168	829.184	829.152
42965	635.198	635.198	635.197
43077	862.951	862.929	862.973
43199	746.51	746.462	746.557
43216	866.909	866.921	866.898
43287	856.107	856.082	856.131
43315	755.466	755.458	755.473
43377	850.436	850.474	850.399
43386	681.062	681.073	681.051
43399	901.293	901.292	901.294
43457	543.09	543.09	543.091
43469	689.845	689.857	689.833
43491	841.461	841.45	841.472
43516	866.905	866.906	866.905
43543	805.51	805.524	805.495
43636	872.669	872.668	872.671
43667	419.281	419.306	419.257
43813	844.73	844.728	844.733
43864	789.145	789.236	789.054
43933	743.588	743.588	743.589
43966	634.021	634.014	634.028
44048	821.988	821.984	821.992
44100	479.434	479.43	479.437
44113	558.226	558.229	558.224
44136	576.736	576.723	576.749
44165	887.16	887.143	887.177
44178	747.184	747.178	747.19
44229	708.443	708.444	708.442
44293	1188.86	1188.95	1188.77
44323	810.355	810.35	810.359
44557	958.542	958.448	958.636
44614	821.417	821.418	821.416
44676	873.224	873.224	873.223
44742	764.436	764.435	764.436
44755	588.764	588.768	588.761
44795	570.243	570.253	570.232
44799	424.524	424.524	424.524
44805	848.106	848.116	848.097
44816	671.312	670.091	672.533
