0.125 0 0.01272
0.125 0.5 0.01522
0.125 1 0.0223
0.125 1.5 0.03279
0.125 2 0.04501
0.125 2.5 0.0571
0.125 3 0.06735
0.125 3.5 0.07448
0.125 4 0.07783
0.125 4.5 0.07733
0.125 5 0.07342
0.125 5.5 0.0669
0.125 6 0.05872
0.125 6.5 0.04983
0.125 7 0.041
0.125 7.5 0.03281
0.125 8 0.02563
0.125 8.5 0.01961
0.125 9 0.01477
0.125 9.5 0.01101
0.125 10 0.008195
0.375 0 0.03074
0.375 0.5 0.03679
0.375 1 0.05398
0.375 1.5 0.07958
0.375 2 0.1097
0.375 2.5 0.1398
0.375 3 0.1659
0.375 3.5 0.1849
0.375 4 0.1949
0.375 4.5 0.1955
0.375 5 0.1875
0.375 5.5 0.1728
0.375 6 0.1535
0.375 6.5 0.1319
0.375 7 0.1099
0.375 7.5 0.08901
0.375 8 0.07033
0.375 8.5 0.05436
0.375 9 0.04128
0.375 9.5 0.03095
0.375 10 0.02309
0.625 0 0.03199
0.625 0.5 0.03829
0.625 1 0.05622
0.625 1.5 0.08309
0.625 2 0.115
0.625 2.5 0.1474
0.625 3 0.1763
0.625 3.5 0.1981
0.625 4 0.2108
0.625 4.5 0.2137
0.625 5 0.2074
0.625 5.5 0.1936
0.625 6 0.1742
0.625 6.5 0.1517
0.625 7 0.1281
0.625 7.5 0.1051
0.625 8 0.08411
0.625 8.5 0.06575
0.625 9 0.05039
0.625 9.5 0.03805
0.625 10 0.0285
0.875 0 0.02786
0.875 0.5 0.03333
0.875 1 0.04895
0.875 1.5 0.07251
0.875 2 0.1007
0.875 2.5 0.1299
0.875 3 0.1564
0.875 3.5 0.1772
0.875 4 0.1903
0.875 4.5 0.1949
0.875 5 0.1914
0.875 5.5 0.1807
0.875 6 0.1647
0.875 6.5 0.1453
0.875 7 0.1242
0.875 7.5 0.1033
0.875 8 0.0836
0.875 8.5 0.06607
0.875 9 0.05112
0.875 9.5 0.03888
0.875 10 0.02926
1.125 0 0.0231
1.125 0.5 0.02761
1.125 1 0.04056
1.125 1.5 0.06018
1.125 2 0.08392
1.125 2.5 0.1088
1.125 3 0.1318
1.125 3.5 0.1505
1.125 4 0.1631
1.125 4.5 0.1688
1.125 5 0.1674
1.125 5.5 0.1599
1.125 6 0.1475
1.125 6.5 0.1316
1.125 7 0.1139
1.125 7.5 0.0958
1.125 8 0.07843
1.125 8.5 0.06263
1.125 9 0.04891
1.125 9.5 0.03749
1.125 10 0.02836
1.375 0 0.01893
1.375 0.5 0.02261
1.375 1 0.03318
1.375 1.5 0.04931
1.375 2 0.06898
1.375 2.5 0.08986
1.375 3 0.1096
1.375 3.5 0.126
1.375 4 0.1377
1.375 4.5 0.1438
1.375 5 0.1441
1.375 5.5 0.1391
1.375 6 0.1297
1.375 6.5 0.117
1.375 7 0.1024
1.375 7.5 0.08708
1.375 8 0.07205
1.375 8.5 0.05811
1.375 9 0.04579
1.375 9.5 0.03537
1.375 10 0.02692
1.625 0 0.01553
1.625 0.5 0.01853
1.625 1 0.02716
1.625 1.5 0.04039
1.625 2 0.05668
1.625 2.5 0.07416
1.625 3 0.09095
1.625 3.5 0.1053
1.625 4 0.116
1.625 4.5 0.1222
1.625 5 0.1236
1.625 5.5 0.1205
1.625 6 0.1134
1.625 6.5 0.1034
1.625 7 0.09146
1.625 7.5 0.07857
1.625 8 0.06566
1.625 8.5 0.05346
1.625 9 0.0425
1.625 9.5 0.03309
1.625 10 0.02535
1.875 0 0.01282
1.875 0.5 0.01527
1.875 1 0.02235
1.875 1.5 0.03326
1.875 2 0.04678
1.875 2.5 0.06146
1.875 3 0.07578
1.875 3.5 0.08833
1.875 4 0.09799
1.875 4.5 0.104
1.875 5 0.1061
1.875 5.5 0.1044
1.875 6 0.0992
1.875 6.5 0.09131
1.875 7 0.08153
1.875 7.5 0.07071
1.875 8 0.05965
1.875 8.5 0.04901
1.875 9 0.0393
1.875 9.5 0.03084
1.875 10 0.02378
2.125 0 0.01067
2.125 0.5 0.01269
2.125 1 0.01853
2.125 1.5 0.02757
2.125 2 0.03887
2.125 2.5 0.05125
2.125 3 0.06349
2.125 3.5 0.07444
2.125 4 0.08313
2.125 4.5 0.0889
2.125 5 0.0914
2.125 5.5 0.09063
2.125 6 0.08688
2.125 6.5 0.08068
2.125 7 0.07268
2.125 7.5 0.0636
2.125 8 0.05413
2.125 8.5 0.04487
2.125 9 0.03628
2.125 9.5 0.0287
2.125 10 0.02228
2.375 0 0.008949
2.375 0.5 0.01063
2.375 1 0.01549
2.375 1.5 0.02304
2.375 2 0.03253
2.375 2.5 0.04302
2.375 3 0.05353
2.375 3.5 0.06309
2.375 4 0.07088
2.375 4.5 0.0763
2.375 5 0.07901
2.375 5.5 0.07894
2.375 6 0.07628
2.375 6.5 0.07141
2.375 7 0.06486
2.375 7.5 0.05724
2.375 8 0.04913
2.375 8.5 0.04106
2.375 9 0.03348
2.375 9.5 0.02668
2.375 10 0.02087
2.625 0 0.007572
2.625 0.5 0.008975
2.625 1 0.01305
2.625 1.5 0.0194
2.625 2 0.02743
2.625 2.5 0.03638
2.625 3 0.04544
2.625 3.5 0.0538
2.625 4 0.06077
2.625 4.5 0.0658
2.625 5 0.06858
2.625 5.5 0.06899
2.625 6 0.06714
2.625 6.5 0.06333
2.625 7 0.05797
2.625 7.5 0.05156
2.625 8 0.0446
2.625 8.5 0.03758
2.625 9 0.03088
2.625 9.5 0.0248
2.625 10 0.01954
2.875 0 0.00646
2.875 0.5 0.007643
2.875 1 0.01108
2.875 1.5 0.01647
2.875 2 0.0233
2.875 2.5 0.03098
2.875 3 0.03882
2.875 3.5 0.04615
2.875 4 0.05237
2.875 4.5 0.05701
2.875 5 0.05976
2.875 5.5 0.06049
2.875 6 0.05926
2.875 6.5 0.05627
2.875 7 0.05188
2.875 7.5 0.04648
2.875 8 0.04052
2.875 8.5 0.0344
2.875 9 0.02849
2.875 9.5 0.02306
2.875 10 0.01829
3.125 0 0.005553
3.125 0.5 0.006559
3.125 1 0.009488
3.125 1.5 0.01408
3.125 2 0.01994
3.125 2.5 0.02656
3.125 3 0.03337
3.125 3.5 0.03982
3.125 4 0.04537
3.125 4.5 0.04962
3.125 5 0.05228
3.125 5.5 0.05321
3.125 6 0.05243
3.125 6.5 0.05011
3.125 7 0.0465
3.125 7.5 0.04195
3.125 8 0.03683
3.125 8.5 0.0315
3.125 9 0.02628
3.125 9.5 0.02143
3.125 10 0.01712
3.375 0 0.004808
3.375 0.5 0.00567
3.375 1 0.008183
3.375 1.5 0.01213
3.375 2 0.01719
3.375 2.5 0.02293
3.375 3 0.02888
3.375 3.5 0.03455
3.375 4 0.03951
3.375 4.5 0.04338
3.375 5 0.04591
3.375 5.5 0.04696
3.375 6 0.04652
3.375 6.5 0.04471
3.375 7 0.04174
3.375 7.5 0.0379
3.375 8 0.0335
3.375 8.5 0.02885
3.375 9 0.02425
3.375 9.5 0.01992
3.375 10 0.01603
3.625 0 0.004191
3.625 0.5 0.004935
3.625 1 0.007107
3.625 1.5 0.01053
3.625 2 0.01492
3.625 2.5 0.01992
3.625 3 0.02513
3.625 3.5 0.03014
3.625 4 0.03457
3.625 4.5 0.03809
3.625 5 0.04046
3.625 5.5 0.04157
3.625 6 0.04137
3.625 6.5 0.03997
3.625 7 0.03753
3.625 7.5 0.03428
3.625 8 0.03049
3.625 8.5 0.02644
3.625 9 0.02238
3.625 9.5 0.01851
3.625 10 0.015
3.875 0 0.003675
3.875 0.5 0.004322
3.875 1 0.006213
3.875 1.5 0.009195
3.875 2 0.01303
3.875 2.5 0.01741
3.875 3 0.022
