    a0p5smza				     A T O M I C   M A S S   A D J U S T M E N T
						     DATE 19 Nov 2003 TIME 17:22
	**************************			    A=   0 TO 293
	* file : mass.mas03round *
	**************************

  This is one file out of a series of 3 files published in:
      "The Ame2003 atomic mass evaluation (II)"  by G.Audi, A.H.Wapstra and C.Thibault
	  Nuclear Physics A729 p. 337-676, December 22, 2003.
		      for files : mass.mas03  atomic masses
				  rct1.mas03  react and sep energies,  part 1
				  rct2.mas03  react and sep energies,  part 2

  A fourth file  is the "Rounded" version of the atomic mass table (the first file)
				  mass.mas03round  atomic masses "Rounded" version

  All files are 3179 lines long with 124 character per line.
      Headers are 39 lines long.

  Values in the files 1, 2 and 3 are exact (unrounded) copy of the published ones
  Values in the files 4 	 are exact	       copy of the published ones

  col 1     :  Fortran character control: 1 = page feed  0 = line feed
  format    :  a1,i3,i5,i5,i5,1x,a3,a4,1x,f13.5,f11.5,f11.3,f9.3,1x,a2,f11.3,f9.3,1x,i3,1x,f12.5,f11.3,1x
	       cc NZ  N  Z  A	 el  o     mass  unc binding unc     B  beta  unc    atomic_mass   unc
  Warnings  :  this format is not identical to the one used in Ame1993 and Ame1995
		     in particular "Mass Excess" and "Atomic Mass" values are given now, when necessary,
		     with 5 digits after decimal point.
		     also, the "Binding Energy" column is replaced by a "Binding Energy per A" one.
	       decimal point is replaced by # for (non-experimental) estimated values.
	       * in place of value : not calculable

...+....1....+....2....+....3....+....4....+....5....+....6....+....7....+....8....+....9....+...10....+...11....+...12....
							      MASS LIST
							    ground states
							   for publication
						       (rounding threshold 30)
       N    Z	A  El	    Mass Excess 	Binding Energy/A   	    Atomic Mass
			       (keV)		      (keV)	              (micro-u)
      33   24	   Cr    56943613.0	   2.0
      32   25	   Mn    56938285.4	   2.0
      31   26	   Fe    56935394.0	   0.7
      30   27	   Co    56936291.4	   0.8
      29   28	   Ni    56939793.5	   1.9
      28   29	   Cu    56949211	  17
      27   30	   Zn    56964790#	 110#
      26   31	   Ga    56982930#	 280#
      37   21	58 Sc    57983710#	 860#
      36   22	   Ti    57966970#	 750#
      35   23	   V     57956830	 270
      34   24	   Cr    57944350	 220
      33   25	   Mn    57939980	  30
      32   26	   Fe    57933275.6	   0.8
      31   27	   Co    57935752.8	   1.3
      30   28	   Ni    57935342.9	   0.7
      29   29	   Cu    57944538.5	   1.7
      28   30	   Zn    57954590	  50
      27   31	   Ga    57974250#	 230#
      26   32	   Ge    57991010#	 340#
      38   21	59 Sc    58989220#	 970#
      37   22	   Ti    58972930#	 750#
      36   23	   V     58960210	 330
      35   24	   Cr    58948590	 260
      34   25	   Mn    58940440	  30
      33   26	   Fe    58934875.5	   0.8
      32   27	   Co    58933195.0	   0.7
      31   28	   Ni    58934346.7	   0.7
      30   29	   Cu    58939498.0	   0.8
      29   30	   Zn    58949260	  40
      28   31	   Ga    58963370#	 180#
      27   32	   Ge    58981750#	 300#
      39   21	60 Sc    59995710#	 970#
      38   22	   Ti    59976760#	 860#
      37   23	   V     59965030	 510
      36   24	   Cr    59950080	 230
      35   25	   Mn    59942910	  90
      34   26	   Fe    59934072	   4
      33   27	   Co    59933817.1	   0.7
      32   28	   Ni    59930786.4	   0.7
      31   29	   Cu    59937365.0	   1.8
      30   30	   Zn    59941827	  11
      29   31	   Ga    59957060#	 120#
      28   32	   Ge    59970190#	 250#
      27   33	   As    59993130#	 640#
      39   22	61 Ti    60983200#	 970#
      38   23	   V     60968480#	 430#
      37   24	   Cr    60954720	 270
      36   25	   Mn    60944650	 240
      35   26	   Fe    60936745	  21
      34   27	   Co    60932475.8	   1.0
      33   28	   Ni    60931056.0	   0.7
      32   29	   Cu    60933457.8	   1.1
      31   30	   Zn    60939511	  17
      30   31	   Ga    60949450	  60
      29   32	   Ge    60963790#	 320#
      28   33	   As    60980620#	 640#
      40   22	62 Ti    61987490#	 970#
      39   23	   V     61973780#	 540#
      38   24	   Cr    61956610	 360
      37   25	   Mn    61948430	 240
      36   26	   Fe    61936767	  16
      35   27	   Co    61934051	  21
      34   28	   Ni    61928345.1	   0.6
      33   29	   Cu    61932584	   4
      32   30	   Zn    61934330	  11
      31   31	   Ga    61944175	  30
      30   32	   Ge    61954650#	 150#
      29   33	   As    61973200#	 320#
      41   22	63 Ti    62994420#	1070#
      40   23	   V     62977550#	 640#
      39   24	   Cr    62961860#	 320#
      38   25	   Mn    62950240	 280
      37   26	   Fe    62940370	 180
      36   27	   Co    62933612	  21
      35   28	   Ni    62929669.4	   0.6
      34   29	   Cu    62929597.5	   0.6
      33   30	   Zn    62933211.6	   1.7
      32   31	   Ga    62939294.2	   1.4
      31   32	   Ge    62949640#	 210#
      30   33	   As    62963690#	 540#
      41   23	64 V     63983470#	 750#
      40   24	   Cr    63964410#	 430#
      39   25	   Mn    63954250	 290
      38   26	   Fe    63941200	 300
      37   27	   Co    63935810	  21
      36   28	   Ni    63927966.0	   0.7
      35   29	   Cu    63929764.2	   0.6
      34   30	   Zn    63929142.2	   0.7
      33   31	   Ga    63936838.7	   2.2
      32   32	   Ge    63941650	  30
      31   33	   As    63957570#	 380#
      42   23	65 V     64987920#	 860#
      41   24	   Cr    64970160#	 540#
      40   25	   Mn    64956340	 580
      39   26	   Fe    64945380	 260
      38   27	   Co    64936478	  14
      37   28	   Ni    64930084.3	   0.7
      36   29	   Cu    64927789.5	   0.7
      35   30	   Zn    64929241.0	   0.7
      34   31	   Ga    64932734.8	   0.9
      33   32	   Ge    64939440	 110
      32   33	   As    64949560#	 320#
      31   34	   Se    64964660#	 640#
      42   24	66 Cr    65973380#	 640#
      41   25	   Mn    65961080#	 430#
      40   26	   Fe    65946780	 320
      39   27	   Co    65939760	 270
      38   28	   Ni    65929139.3	   1.5
      37   29	   Cu    65928868.8	   0.7
      36   30	   Zn    65926033.4	   1.0
      35   31	   Ga    65931589	   3
      34   32	   Ge    65933840	  30
      33   33	   As    65944710	 730
      32   34	   Se    65955210#	 320#
      43   24	67 Cr    66979550#	 750#
      42   25	   Mn    66964140#	 540#
      41   26	   Fe    66950950	 450
      40   27	   Co    66940890	 340
      39   28	   Ni    66931569	   3
      38   29	   Cu    66927730.3	   1.3
      37   30	   Zn    66927127.3	   1.0
      36   31	   Ga    66928201.7	   1.4
      35   32	   Ge    66932734	   5
      34   33	   As    66939190	 110
      33   34	   Se    66950090#	 210#
      32   35	   Br    66964790#	 540#
      43   25	68 Mn    67969300#	 640#
      42   26	   Fe    67953700	 750
      41   27	   Co    67944870	 340
      40   28	   Ni    67931869	   3
      39   29	   Cu    67929610.9	   1.7
      38   30	   Zn    67924844.2	   1.0
      37   31	   Ga    67927980.1	   1.6
      36   32	   Ge    67928094	   7
      35   33	   As    67936770	  50
      34   34	   Se    67941800	  40
      33   35	   Br    67958520#	 380#
      44   25	69 Mn    68972840#	 860#
      43   26	   Fe    68958780#	 540#
      42   27	   Co    68946320	 360
      41   28	   Ni    68935610	   4
      40   29	   Cu    68929429.3	   1.5
      39   30	   Zn    68926550.3	   1.0
      38   31	   Ga    68925573.6	   1.3
      37   32	   Ge    68927964.5	   1.4
      36   33	   As    68932270	  30
      35   34	   Se    68939560	  40
      34   35	   Br    68950110#	 110#
      33   36	   Kr    68965180#	 430#
      44   26	70 Fe    69961460#	 640#
      43   27	   Co    69951000	 900
      42   28	   Ni    69936500	 370
      41   29	   Cu    69932392.3	   1.7
      40   30	   Zn    69925319.3	   2.1
      39   31	   Ga    69926022.0	   1.3
      38   32	   Ge    69924247.4	   1.1
      37   33	   As    69930920	  50
      36   34	   Se    69933390	  70
      35   35	   Br    69944790#	 330#
      34   36	   Kr    69955260#	 410#
      45   26	71 Fe    70966720#	 860#
      44   27	   Co    70952900	 900
      43   28	   Ni    70940740	 400
      42   29	   Cu    70932676.8	   1.6
      41   30	   Zn    70927722	  11
      40   31	   Ga    70924701.3	   1.1
      39   32	   Ge    70924951.0	   1.1
      38   33	   As    70927112	   5
      37   34	   Se    70932240	  30
      36   35	   Br    70938740	 610
      35   36	   Kr    70949630	 700
      34   37	   Rb    70965320#	 540#
      46   26	72 Fe    71969620#	 860#
      45   27	   Co    71957810#	 640#
      44   28	   Ni    71942090	 470
      43   29	   Cu    71935820.3	   1.5
      42   30	   Zn    71926858	   7
      41   31	   Ga    71926366.3	   1.1
      40   32	   Ge    71922075.8	   1.8
      39   33	   As    71926752	   5
      38   34	   Se    71927112	  13
      37   35	   Br    71936640	  60
      36   36	   Kr    71942092	   9
      35   37	   Rb    71959080#	 540#
      46   27	73 Co    72960240#	 750#
      45   28	   Ni    72946470#	 320#
      44   29	   Cu    72936675	   4
      43   30	   Zn    72929780	  40
      42   31	   Ga    72925174.7	   1.8
      41   32	   Ge    72923458.9	   1.8
      40   33	   As    72923825	   4
      39   34	   Se    72926765	  11
      38   35	   Br    72931690	  50
      37   36	   Kr    72939289	   7
      36   37	   Rb    72950560#	 160#
      35   38	   Sr    72965970#	 640#
      47   27	74 Co    73965380#	 860#
      46   28	   Ni    73948070#	 430#
      45   29	   Cu    73939875	   7
      44   30	   Zn    73929460	  50
      43   31	   Ga    73926946	   4
      42   32	   Ge    73921177.8	   1.8
      41   33	   As    73923928.7	   2.5
      40   34	   Se    73922476.4	   1.8
      39   35	   Br    73929891	  16
      38   36	   Kr    73933084.4	   2.2
      37   37	   Rb    73944265	   4
      36   38	   Sr    73956310#	 540#
      48   27	75 Co    74968330#	 860#
      47   28	   Ni    74952870#	 430#
      46   29	   Cu    74941900	1050
      45   30	   Zn    74932940	  80
      44   31	   Ga    74926500.2	   2.6
      43   32	   Ge    74922858.9	   1.8
      42   33	   As    74921596.5	   2.0
      41   34	   Se    74922523.4	   1.8
      40   35	   Br    74925776	  15
      39   36	   Kr    74930946	   9
      38   37	   Rb    74938570	   8
      37   38	   Sr    74949950	 240
      48   28	76 Ni    75955330#	 970#
      47   29	   Cu    75945275	   7
      46   30	   Zn    75933290	  90
      45   31	   Ga    75928827.6	   2.1
      44   32	   Ge    75921402.6	   1.8
      43   33	   As    75922394.0	   2.0
      42   34	   Se    75919213.6	   1.8
      41   35	   Br    75924541	  10
      40   36	   Kr    75925910	   4
      39   37	   Rb    75935072.2	   2.0
      38   38	   Sr    75941770	  40
      37   39	   Y     75958450#	 540#
      49   28	77 Ni    76960550#	 540#
      48   29	   Cu    76947850#	 430#
      47   30	   Zn    76936960	 130
      46   31	   Ga    76929154.3	   2.6
      45   32	   Ge    76923548.6	   1.8
      44   33	   As    76920647.3	   2.5
      43   34	   Se    76919914.0	   1.8
      42   35	   Br    76921379	   3
      41   36	   Kr    76924670.0	   2.1
      40   37	   Rb    76930408	   8
      39   38	   Sr    76937945	  10
      38   39	   Y     76949650#	  70#
      50   28	78 Ni    77963180#	1180#
      49   29	   Cu    77951960#	 430#
      48   30	   Zn    77938440	 100
      47   31	   Ga    77931608.2	   2.6
      46   32	   Ge    77922853	   4
      45   33	   As    77921827	  11
      44   34	   Se    77917309.1	   1.8
      43   35	   Br    77921146	   4
      42   36	   Kr    77920364.8	   1.2
      41   37	   Rb    77928141	   8
      40   38	   Sr    77932180	   8
      39   39	   Y     77943610#	 430#
      38   40	   Zr    77955230#	 540#
      50   29	79 Cu    78954560#	 540#
      49   30	   Zn    78942650#	 280#
      48   31	   Ga    78932890	 110
      47   32	   Ge    78925400	 100
      46   33	   As    78920948	   6
      45   34	   Se    78918499.1	   1.8
      44   35	   Br    78918337.1	   2.2
      43   36	   Kr    78920082	   4
      42   37	   Rb    78923989	   6
      41   38	   Sr    78929708	   9
      40   39	   Y     78937350	 480
      39   40	   Zr    78949160#	 430#
      51   29	80 Cu    79960870#	 640#
      50   30	   Zn    79944340	 180
      49   31	   Ga    79936520	 130
      48   32	   Ge    79925370	  30
      47   33	   As    79922534	  25
      46   34	   Se    79916521.3	   2.1
      45   35	   Br    79918529.3	   2.2
      44   36	   Kr    79916379.0	   1.6
      43   37	   Rb    79922519	   7
      42   38	   Sr    79924521	   7
      41   39	   Y     79934280	 190
      40   40	   Zr    79940400	1600
      51   30	81 Zn    80950480#	 320#
      50   31	   Ga    80937750	 210
      49   32	   Ge    80928820	 130
      48   33	   As    80922132	   6
      47   34	   Se    80917992.5	   2.2
      46   35	   Br    80916290.6	   2.1
      45   36	   Kr    80916592.0	   2.1
      44   37	   Rb    80918996	   6
      43   38	   Sr    80923212	   7
      42   39	   Y     80929130	  70
      41   40	   Zr    80937210	 180
      40   41	   Nb    80949030#	1610#
      52   30	82 Zn    81954420#	 540#
      51   31	   Ga    81942990#	 320#
      50   32	   Ge    81929550	 260
      49   33	   As    81924500	 210
      48   34	   Se    81916699.4	   2.2
      47   35	   Br    81916804.1	   2.1
      46   36	   Kr    81913483.6	   1.9
      45   37	   Rb    81918208.6	   3.0
      44   38	   Sr    81918402	   6
      43   39	   Y     81926790	 110
      42   40	   Zr    81931090#	 240#
      41   41	   Nb    81943130#	 320#
      53   30	83 Zn    82961030#	 540#
      52   31	   Ga    82946980#	 320#
      51   32	   Ge    82934620#	 210#
      50   33	   As    82924980	 240
      49   34	   Se    82919118	   4
      48   35	   Br    82915180	   5
      47   36	   Kr    82914136	   3
      46   37	   Rb    82915110	   6
      45   38	   Sr    82917557	  11
      44   39	   Y     82922350	  50
      43   40	   Zr    82928650	 100
      42   41	   Nb    82936710	 340
      41   42	   Mo    82948740#	 540#
      53   31	84 Ga    83952650#	 430#
      52   32	   Ge    83937470#	 320#
      51   33	   As    83929060#	 320#
      50   34	   Se    83918462	  16
      49   35	   Br    83916479	  16
      48   36	   Kr    83911507	   3
      47   37	   Rb    83914385	   3
      46   38	   Sr    83913425	   3
      45   39	   Y     83920390	 100
      44   40	   Zr    83923250#	 210#
      43   41	   Nb    83933570#	 320#
      42   42	   Mo    83940090#	 430#
      54   31	85 Ga    84957000#	 540#
      53   32	   Ge    84943030#	 430#
      52   33	   As    84932020#	 210#
      51   34	   Se    84922250	  30
      50   35	   Br    84915608	  21
      49   36	   Kr    84912527.3	   2.1
      48   37	   Rb    84911789.738	   0.012
      47   38	   Sr    84912933	   3
      46   39	   Y     84916433	  20
      45   40	   Zr    84921470	 110
      44   41	   Nb    84927910	 240
      43   42	   Mo    84936550#	 300#
      42   43	   Tc    84948830#	 430#
      55   31	86 Ga    85963120#	 860#
      54   32	   Ge    85946490#	 540#
      53   33	   As    85936500#	 320#
      52   34	   Se    85924272	  17
      51   35	   Br    85918798	  12
      50   36	   Kr    85910610.73	   0.11
      49   37	   Rb    85911167.42	   0.21
      48   38	   Sr    85909260.2	   1.2
      47   39	   Y     85914886	  15
      46   40	   Zr    85916470	  30
      45   41	   Nb    85925040	  90
      44   42	   Mo    85930700	 470
      43   43	   Tc    85942880#	 320#
      55   32	87 Ge    86952510#	 540#
      54   33	   As    86939900#	 320#
      53   34	   Se    86928520	  40
      52   35	   Br    86920711	  19
      51   36	   Kr    86913354.86	   0.29
      50   37	   Rb    86909180.527	   0.013
      49   38	   Sr    86908877.1	   1.2
      48   39	   Y     86910875.7	   1.7
      47   40	   Zr    86914816	   9
      46   41	   Nb    86920360	  70
      45   42	   Mo    86927330	 240
      44   43	   Tc    86936530#	 320#
      43   44	   Ru    86949180#	 640#
      56   32	88 Ge    87956910#	 750#
      55   33	   As    87944940#	 540#
      54   34	   Se    87931420	  50
      53   35	   Br    87924070	  40
      52   36	   Kr    87914447	  14
      51   37	   Rb    87911315.59	   0.17
      50   38	   Sr    87905612.1	   1.2
      49   39	   Y     87909501.1	   2.0
      48   40	   Zr    87910227	  11
      47   41	   Nb    87918330	 110
      46   42	   Mo    87921953	  22
      45   43	   Tc    87932680#	 220#
      44   44	   Ru    87940260#	 430#
      57   32	89 Ge    88963830#	 970#
      56   33	   As    88949390#	 540#
      55   34	   Se    88936450#	 320#
      54   35	   Br    88926390	  60
      53   36	   Kr    88917630	  60
      52   37	   Rb    88912278	   6
      51   38	   Sr    88907450.7	   1.2
      50   39	   Y     88905848.3	   2.7
      49   40	   Zr    88908890	   4
      48   41	   Nb    88913418	  29
      47   42	   Mo    88919480	  17
      46   43	   Tc    88927170#	 220#
      45   44	   Ru    88936110#	 540#
      44   45	   Rh    88948840#	 480#
      57   33	90 As    89955500#	 860#
      56   34	   Se    89939960#	 430#
      55   35	   Br    89930630	  80
      54   36	   Kr    89919517	  20
      53   37	   Rb    89914802	   7
      52   38	   Sr    89907738	   3
      51   39	   Y     89907151.9	   2.7
      50   40	   Zr    89904704.4	   2.5
      49   41	   Nb    89911265	   5
      48   42	   Mo    89913937	   7
      47   43	   Tc    89923560	 260
      46   44	   Ru    89929890#	 320#
      45   45	   Rh    89942870#	 540#
      58   33	91 As    90960430#	 970#
      57   34	   Se    90945960#	 540#
      56   35	   Br    90933970	  80
      55   36	   Kr    90923450	  60
      54   37	   Rb    90916537	   9
      53   38	   Sr    90910203	   5
      52   39	   Y     90907305	   3
      51   40	   Zr    90905645.8	   2.5
      50   41	   Nb    90906996	   4
      49   42	   Mo    90911750	  12
      48   43	   Tc    90918430	 220
      47   44	   Ru    90926290#	 630#
      46   45	   Rh    90936550#	 430#
      45   46	   Pd    90949110#	 610#
      59   33	92 As    91966800#	 970#
      58   34	   Se    91949920#	 640#
      57   35	   Br    91939260	  50
      56   36	   Kr    91926156	  13
      55   37	   Rb    91919729	   7
      54   38	   Sr    91911038	   4
      53   39	   Y     91908949	  10
      52   40	   Zr    91905040.8	   2.5
      51   41	   Nb    91907194	   3
      50   42	   Mo    91906811	   4
      49   43	   Tc    91915260	  28
      48   44	   Ru    91920120#	 320#
      47   45	   Rh    91931980#	 430#
      46   46	   Pd    91940420#	 540#
      59   34	93 Se    92956290#	 860#
      58   35	   Br    92943050#	 320#
      57   36	   Kr    92931270	 110
      56   37	   Rb    92922042	   8
      55   38	   Sr    92914026	   8
      54   39	   Y     92909583	  11
      53   40	   Zr    92906476.0	   2.5
      52   41	   Nb    92906378.1	   2.6
      51   42	   Mo    92906813	   4
      50   43	   Tc    92910249	   4
      49   44	   Ru    92917050	  90
      48   45	   Rh    92925740#	 430#
      47   46	   Pd    92935910#	 430#
      46   47	   Ag    92949780#	 640#
      60   34	94 Se    93960490#	 860#
      59   35	   Br    93948680#	 430#
      58   36	   Kr    93934360#	 320#
      57   37	   Rb    93926405	   9
      56   38	   Sr    93915361	   8
      55   39	   Y     93911595	   8
      54   40	   Zr    93906315.2	   2.6
      53   41	   Nb    93907283.9	   2.6
      52   42	   Mo    93905088.3	   2.1
      51   43	   Tc    93909657	   5
      50   44	   Ru    93911360	  14
      49   45	   Rh    93921700#	 480#
      48   46	   Pd    93928770#	 430#
      47   47	   Ag    93942780#	 540#
      60   35	95 Br    94952870#	 540#
      59   36	   Kr    94939840#	 430#
      58   37	   Rb    94929303	  23
      57   38	   Sr    94919359	   8
      56   39	   Y     94912821	   8
      55   40	   Zr    94908042.6	   2.6
      54   41	   Nb    94906835.8	   2.1
      53   42	   Mo    94905842.1	   2.1
      52   43	   Tc    94907657	   6
      51   44	   Ru    94910413	  13
      50   45	   Rh    94915900	 160
      49   46	   Pd    94924690#	 430#
      48   47	   Ag    94935480#	 430#
      47   48	   Cd    94949870#	 640#
      61   35	96 Br    95958530#	 750#
      60   36	   Kr    95943070#	 540#
      59   37	   Rb    95934270	  30
      58   38	   Sr    95921697	  29
      57   39	   Y     95915891	  25
      56   40	   Zr    95908273.4	   3.0
      55   41	   Nb    95908101	   4
      54   42	   Mo    95904679.5	   2.1
      53   43	   Tc    95907871	   6
      52   44	   Ru    95907598	   8
      51   45	   Rh    95914461	  14
      50   46	   Pd    95918160	 160
      49   47	   Ag    95930680#	 430#
      48   48	   Cd    95939770#	 540#
      62   35	97 Br    96962800#	 860#
      61   36	   Kr    96948560#	 540#
      60   37	   Rb    96937350	  30
      59   38	   Sr    96926153	  21
      58   39	   Y     96918134	  13
      57   40	   Zr    96910953.1	   3.0
      56   41	   Nb    96908098.6	   2.7
      55   42	   Mo    96906021.5	   2.1
      54   43	   Tc    96906365	   5
      53   44	   Ru    96907555	   9
      52   45	   Rh    96911340	  40
      51   46	   Pd    96916480	 320
      50   47	   Ag    96923970	 350
      49   48	   Cd    96934940#	 430#
      48   49	   In    96949540#	 640#
      62   36	98 Kr    97951910#	 640#
      61   37	   Rb    97941790	  50
      60   38	   Sr    97928453	  28
      59   39	   Y     97922203	  26
      58   40	   Zr    97912735	  21
      57   41	   Nb    97910328	   6
      56   42	   Mo    97905408.2	   2.1
      55   43	   Tc    97907216	   4
      54   44	   Ru    97905287	   7
      53   45	   Rh    97910708	  13
      52   46	   Pd    97912721	  23
      51   47	   Ag    97921570	  70
      50   48	   Cd    97927400	  80
      49   49	   In    97942140#	 210#
      63   36	99 Kr    98957600#	 640#
      62   37	   Rb    98945380	 130
      61   38	   Sr    98933240	  90
      60   39	   Y     98924636	  26
      59   40	   Zr    98916512	  22
      58   41	   Nb    98911618	  14
      57   42	   Mo    98907711.9	   2.1
      56   43	   Tc    98906254.7	   2.1
      55   44	   Ru    98905939.3	   2.2
      54   45	   Rh    98908132	   8
      53   46	   Pd    98911768	  16
      52   47	   Ag    98917600	 160
      51   48	   Cd    98925010#	 220#
      50   49	   In    98934220#	 430#
      49   50	   Sn    98949330#	 640#
      64   36  100 Kr    99961140#	 540#
      63   37	   Rb    99949870#	 320#
      62   38	   Sr    99935350	 140
      61   39	   Y     99927760	  80
      60   40	   Zr    99917760	  40
      59   41	   Nb    99914182	  28
      58   42	   Mo    99907477	   6
      57   43	   Tc    99907657.8	   2.4
      56   44	   Ru    99904219.5	   2.2
      55   45	   Rh    99908122	  20
      54   46	   Pd    99908506	  12
      53   47	   Ag    99916100	  80
      52   48	   Cd    99920290	 100
      51   49	   In    99931110	 270
      50   50	   Sn    99939040	 760
      64   37  101 Rb   100953200	 180
      63   38	   Sr   100940520	 130
      62   39	   Y    100930310	 100
      61   40	   Zr   100921140	  30
      60   41	   Nb   100915252	  20
      59   42	   Mo   100910347	   6
      58   43	   Tc   100907315	  26
      57   44	   Ru   100905582.1	   2.2
      56   45	   Rh   100906164	  18
      55   46	   Pd   100908289	  19
      54   47	   Ag   100912800	 110
      53   48	   Cd   100918680	 160
      52   49	   In   100926340#	 320#
      51   50	   Sn   100936060#	 320#
      65   37  102 Rb   101958870#	 540#
      64   38	   Sr   101943020	 120
      63   39	   Y    101933560	  90
      62   40	   Zr   101922980	  50
      61   41	   Nb   101918040	  40
      60   42	   Mo   101910297	  22
      59   43	   Tc   101909215	  10
      58   44	   Ru   101904349.3	   2.2
      57   45	   Rh   101906843	   5
      56   46	   Pd   101905609	   3
      55   47	   Ag   101911690	  30
      54   48	   Cd   101914460	  30
      53   49	   In   101924090	 120
      52   50	   Sn   101930300	 140
      65   38  103 Sr   102948950#	 540#
      64   39	   Y    102936730#	 320#
      63   40	   Zr   102926600	 120
      62   41	   Nb   102919140	  70
      61   42	   Mo   102913210	  70
      60   43	   Tc   102909181	  11
      59   44	   Ru   102906323.8	   2.2
      58   45	   Rh   102905504	   3
      57   46	   Pd   102906087	   3
      56   47	   Ag   102908973	  18
      55   48	   Cd   102913419	  17
      54   49	   In   102919914	  27
      53   50	   Sn   102928100#	 320#
      52   51	   Sb   102939690#	 320#
      66   38  104 Sr   103952330#	 750#
      65   39	   Y    103941050#	 430#
      64   40	   Zr   103928780#	 430#
      63   41	   Nb   103922460	 110
      62   42	   Mo   103913760	  60
      61   43	   Tc   103911450	  50
      60   44	   Ru   103905433	   3
      59   45	   Rh   103906656	   3
      58   46	   Pd   103904036	   4
      57   47	   Ag   103908629	   6
      56   48	   Cd   103909849	  10
      55   49	   In   103918300	  90
      54   50	   Sn   103923140	 110
      53   51	   Sb   103936470#	 390#
      67   38  105 Sr   104958580#	 750#
      66   39	   Y    104944870#	 540#
      65   40	   Zr   104933050#	 430#
      64   41	   Nb   104923940	 110
      63   42	   Mo   104916970	  80
      62   43	   Tc   104911660	  60
      61   44	   Ru   104907753	   3
      60   45	   Rh   104905694	   4
      59   46	   Pd   104905085	   4
      58   47	   Ag   104906529	  12
      57   48	   Cd   104909468	  12
      56   49	   In   104914674	  19
      55   50	   Sn   104921350	  90
      54   51	   Sb   104931490	 110
      53   52	   Te   104943640#	 540#
      67   39  106 Y    105949790#	 750#
      66   40	   Zr   105935910#	 540#
      65   41	   Nb   105927970#	 210#
      64   42	   Mo   105918137	  19
      63   43	   Tc   105914358	  14
      62   44	   Ru   105907329	   8
      61   45	   Rh   105907287	   8
      60   46	   Pd   105903486	   4
      59   47	   Ag   105906669	   5
      58   48	   Cd   105906459	   6
      57   49	   In   105913465	  13
      56   50	   Sn   105916880	  50
      55   51	   Sb   105928790#	 340#
      54   52	   Te   105937500	 140
      68   39  107 Y    106954140#	 540#
      67   40	   Zr   106940750#	 320#
      66   41	   Nb   106930310#	 430#
      65   42	   Mo   106921690	 170
      64   43	   Tc   106915080	 160
      63   44	   Ru   106909910	 130
      62   45	   Rh   106906748	  13
      61   46	   Pd   106905133	   4
      60   47	   Ag   106905097	   5
      59   48	   Cd   106906618	   6
      58   49	   In   106910295	  12
      57   50	   Sn   106915640	  90
      56   51	   Sb   106924150#	 320#
      55   52	   Te   106935010#	 320#
      69   39  108 Y    107959480#	 860#
      68   40	   Zr   107943960#	 640#
      67   41	   Nb   107934840#	 320#
      66   42	   Mo   107923450#	 210#
      65   43	   Tc   107918460	 140
      64   44	   Ru   107910170	 120
      63   45	   Rh   107908730	 110
      62   46	   Pd   107903892	   4
      61   47	   Ag   107905956	   5
      60   48	   Cd   107904184	   6
      59   49	   In   107909698	  10
      58   50	   Sn   107911925	  21
      57   51	   Sb   107922160#	 220#
      56   52	   Te   107929440	 110
      55   53	   I    107943480#	 390#
      69   40  109 Zr   108949240#	 540#
      68   41	   Nb   108937630#	 540#
      67   42	   Mo   108927810#	 320#
      66   43	   Tc   108919980	 100
      65   44	   Ru   108913200	  70
      64   45	   Rh   108908737	  13
      63   46	   Pd   108905950	   4
      62   47	   Ag   108904752	   3
      61   48	   Cd   108904982	   4
      60   49	   In   108907151	   6
      59   50	   Sn   108911283	  11
      58   51	   Sb   108918132	  20
      57   52	   Te   108927420	  70
      56   53	   I    108938150	 110
      70   40  110 Zr   109952870#	 860#
      69   41	   Nb   109942440#	 540#
      68   42	   Mo   109929730#	 430#
      67   43	   Tc   109923820	  80
      66   44	   Ru   109914140	  60
      65   45	   Rh   109911140	  50
      64   46	   Pd   109905153	  12
      63   47	   Ag   109906107	   3
      62   48	   Cd   109903002.1	   2.9
      61   49	   In   109907165	  13
      60   50	   Sn   109907843	  15
      59   51	   Sb   109916750#	 220#
      58   52	   Te   109922410	  60
      57   53	   I    109935240#	 330#
      56   54	   Xe   109944280	 140
      70   41  111 Nb   110945650#	 540#
      69   42	   Mo   110934410#	 430#
      68   43	   Tc   110925690	 120
      67   44	   Ru   110917700	  80
      66   45	   Rh   110911590	  30
      65   46	   Pd   110907671	  12
      64   47	   Ag   110905291	   3
      63   48	   Cd   110904178.1	   2.9
      62   49	   In   110905103	   5
      61   50	   Sn   110907734	   7
      60   51	   Sb   110913160	  30
      59   52	   Te   110921110	  80
      58   53	   I    110930280#	 320#
      57   54	   Xe   110941600#	 330#
      71   41  112 Nb   111950830#	 750#
      70   42	   Mo   111936840#	 640#
      69   43	   Tc   111929150	 130
      68   44	   Ru   111918970	  80
      67   45	   Rh   111914390	  60
      66   46	   Pd   111907314	  19
      65   47	   Ag   111907005	  18
      64   48	   Cd   111902757.8	   2.9
      63   49	   In   111905532	   6
      62   50	   Sn   111904818	   5
      61   51	   Sb   111912398	  19
      60   52	   Te   111917010	 180
      59   53	   I    111927970#	 230#
      58   54	   Xe   111935620	 110
      57   55	   Cs   111950300#	 330#
      72   41  113 Nb   112954700#	 860#
      71   42	   Mo   112941880#	 640#
      70   43	   Tc   112931590#	 320#
