CoboID,AsadID,AgetID,ChannelID,PadID
0,1,2,3,4
1,3,1,12,1704
1,3,1,13,1762
1,3,1,14,1703
1,3,1,15,1761
1,3,1,16,1702
1,3,1,17,1760
1,3,1,18,1701
1,3,1,19,1759
1,3,1,20,1700
1,3,1,21,1758
1,3,1,23,1699
1,3,1,24,1757
1,3,1,25,1698
1,3,1,26,1756
1,3,1,27,1697
1,3,1,28,1755
1,3,1,29,1696
1,3,1,30,1754
1,3,1,31,1695
1,3,1,32,1753
1,3,1,33,1694
1,3,1,34,1752
1,3,1,35,1693
1,3,1,36,1751
1,3,1,37,1692
1,3,1,38,1750
1,3,1,39,1691
1,3,1,40,1749
1,3,1,41,1690
1,3,1,42,1748
1,3,1,43,1689
1,3,1,44,1747
1,3,1,46,1688
1,3,1,47,1746
1,3,1,48,1687
1,3,1,49,1745
1,3,1,50,1686
1,3,1,51,1744
1,3,1,52,1685
1,3,1,53,1743
1,3,1,54,1684
1,3,1,55,1742
1,3,1,57,1683
1,3,1,58,1741
1,3,1,59,1682
1,3,1,60,1740
1,3,1,61,1681
1,3,1,62,1739
1,3,1,63,1680
1,3,1,64,1738
1,3,1,65,1679
1,3,1,66,1737
1,3,1,67,1678
1,3,0,0,1736
1,3,0,1,1677
1,3,0,2,1735
1,3,0,3,1676
1,3,0,4,1734
1,3,0,5,1675
1,3,0,6,1733
1,3,0,7,1674
1,3,0,8,1732
1,3,0,9,1673
1,3,0,10,1731
1,3,0,12,1672
1,3,0,13,1730
1,3,0,14,1671
1,3,0,15,1729
1,3,0,16,1670
1,3,0,17,1728
1,3,0,18,1669
1,3,0,19,1727
1,3,0,20,1668
1,3,0,21,1726
1,3,0,23,1667
1,3,0,24,1725
1,3,0,25,1666
1,3,0,26,1724
1,3,0,27,1665
1,3,0,28,1723
1,3,0,29,1664
1,3,0,30,1722
1,3,0,31,1663
1,3,0,32,1721
1,3,0,33,1662
1,3,0,34,1720
1,3,0,35,1661
1,3,0,36,1719
1,3,0,37,1660
1,3,0,38,1718
1,3,0,39,1659
1,3,0,40,1717
1,3,0,41,1658
1,3,0,42,1716
1,3,0,43,1657
1,3,0,44,1715
1,3,0,46,1656
1,3,0,47,1714
1,3,0,48,1655
1,3,0,49,1713
1,3,0,50,1654
1,3,0,51,1712
1,3,0,52,1653
1,3,0,53,1711
1,3,0,54,1652
1,3,0,55,1710
1,3,0,57,1651
1,3,0,58,1709
1,3,0,59,1650
1,3,0,60,1708
1,3,0,61,1649
1,3,0,62,1707
1,3,0,63,1648
1,3,0,64,1706
1,3,0,65,1647
1,3,0,66,1705
1,3,3,1,1763
1,3,3,2,1831
1,3,3,3,1764
1,3,3,4,1832
1,3,3,5,1765
1,3,3,6,1833
1,3,3,7,1766
1,3,3,8,1834
1,3,3,9,1767
1,3,3,10,1835
1,3,3,12,1768
1,3,3,13,1836
1,3,3,14,1769
1,3,3,15,1837
1,3,3,16,1770
1,3,3,17,1838
1,3,3,18,1771
1,3,3,19,1839
1,3,3,20,1772
1,3,3,21,1840
1,3,3,23,1773
1,3,3,24,1841
1,3,3,25,1774
1,3,3,26,1842
1,3,3,27,1775
1,3,3,28,1843
1,3,3,29,1776
1,3,3,30,1844
1,3,3,31,1777
1,3,3,32,1845
1,3,3,33,1778
1,3,3,34,1846
1,3,3,35,1779
1,3,3,36,1847
1,3,3,37,1780
1,3,3,38,1848
1,3,3,39,1781
1,3,3,40,1849
1,3,3,41,1782
1,3,3,42,1850
1,3,3,43,1783
1,3,3,44,1851
1,3,3,46,1784
1,3,3,47,1852
1,3,3,48,1785
1,3,3,49,1853
1,3,3,50,1786
1,3,3,51,1854
1,3,3,52,1787
1,3,3,53,1855
1,3,3,54,1788
1,3,3,55,1856
1,3,3,57,1789
1,3,3,58,1857
1,3,3,59,1790
1,3,3,60,1858
1,3,3,61,1791
1,3,3,62,1859
1,3,3,63,1792
1,3,3,64,1860
1,3,3,65,1793
1,3,3,66,1861
1,3,3,67,1794
1,3,2,0,1862
1,3,2,1,1795
