CoboID,AsadID,AgetID,ChannelID,PadID,SizeID
1,3,1,59,7652,0
1,3,1,60,8105,0
1,3,1,61,6364,0
1,3,1,62,8102,0
1,3,1,63,8342,0
1,3,1,64,8112,0
1,3,1,65,8340,0
1,3,1,66,8100,0
1,3,1,67,7159,0
1,3,0,0,8099,0
1,3,0,1,8337,0
1,3,0,2,8111,0
1,3,0,3,8335,0
1,3,0,4,8106,0
1,3,0,5,6900,0
1,3,0,6,8109,0
1,3,0,7,8339,0
1,3,0,8,8104,0
1,3,0,9,6901,0
1,3,0,10,8103,0
1,3,0,12,6636,0
1,3,0,13,8334,0
1,3,0,14,8338,0
1,3,0,15,8101,0
1,3,0,16,7158,0
1,3,0,17,8332,0
1,3,0,18,8336,0
1,3,0,19,6897,0
1,3,0,20,8333,0
1,3,0,21,8329,0
1,3,0,23,6899,0
1,3,0,24,8327,0
1,3,0,25,6898,0
1,3,0,26,8326,0
1,3,0,27,8554,0
1,3,0,28,8331,0
1,3,0,29,8552,0
1,3,0,30,6632,0
1,3,0,31,6633,0
1,3,0,32,6631,0
1,3,0,33,8549,0
1,3,0,34,8330,0
1,3,0,35,6634,0
1,3,0,36,6896,0
1,3,0,37,8547,0
1,3,0,38,8328,0
1,3,0,39,6635,0
1,3,0,40,7153,0
1,3,0,41,7156,0
1,3,0,42,6894,0
1,3,0,43,8550,0
1,3,0,44,6895,0
1,3,0,46,6630,0
1,3,0,47,8546,0
1,3,0,48,6629,0
1,3,0,49,6627,0
1,3,0,50,8548,0
1,3,0,51,7150,0
1,3,0,52,7151,0
1,3,0,53,6891,0
1,3,0,54,6892,0
1,3,0,55,8545,1
1,3,0,57,6625,0
1,3,0,58,6893,0
1,3,0,59,6626,0
1,3,0,60,6628,0
1,3,0,61,7148,0
1,3,0,62,8544,1
1,3,0,63,6889,0
1,3,0,64,6890,0
1,3,0,65,6888,0
1,3,0,66,6624,0
1,3,0,67,6623,0
1,3,3,0,6388,0
1,3,3,1,6664,0
1,3,3,2,6387,0
1,3,3,3,6661,0
1,3,3,4,6391,0
1,3,3,5,5845,0
1,3,3,6,6385,0
1,3,3,7,6659,0
1,3,3,8,6389,0
1,3,3,9,5556,0
1,3,3,10,6386,0
1,3,3,12,6124,0
1,3,3,13,6384,0
1,3,3,14,6662,0
1,3,3,15,6658,0
1,3,3,16,6390,0
1,3,3,17,6382,0
1,3,3,18,6660,0
1,3,3,19,6656,0
1,3,3,20,6392,0
1,3,3,21,6383,0
1,3,3,23,6125,0
1,3,3,24,6653,0
1,3,3,25,6657,0
1,3,3,26,6651,0
1,3,3,27,5843,0
1,3,3,28,6380,0
1,3,3,29,6126,0
1,3,3,30,6655,0
1,3,3,31,6925,0
1,3,3,32,6381,0
1,3,3,33,6393,0
1,3,3,34,6654,0
1,3,3,35,6922,0
1,3,3,36,6103,0
1,3,3,37,6394,0
1,3,3,38,6652,0
1,3,3,39,6920,0
1,3,3,40,6650,0
1,3,3,41,6919,0
1,3,3,42,6379,0
1,3,3,43,6395,0
1,3,3,44,6649,0
1,3,3,46,6923,0
1,3,3,47,6378,0
1,3,3,48,6397,0
1,3,3,49,6100,0
1,3,3,50,6921,0
1,3,3,51,6917,0
1,3,3,52,6396,0
1,3,3,53,6121,0
1,3,3,54,6399,0
1,3,3,55,6914,0
1,3,3,57,6918,0
1,3,3,58,6122,0
1,3,3,59,6916,0
1,3,3,60,6912,0
1,3,3,61,6400,0
1,3,3,62,5554,0
1,3,3,63,6398,0
1,3,3,64,5844,0
1,3,3,65,6666,0
1,3,3,66,6915,0
1,3,3,67,7177,0
1,3,2,0,5841,0
1,3,2,1,6648,0
1,3,2,2,6913,0
1,3,2,3,7175,0
1,3,2,4,6647,0
1,3,2,5,7174,0
1,3,2,6,6910,0
1,3,2,7,6376,0
1,3,2,8,6377,0
1,3,2,9,6098,0
1,3,2,10,6911,0
1,3,2,12,6646,0
1,3,2,13,6099,0
1,3,2,14,7176,0
1,3,2,15,7172,0
1,3,2,16,6645,0
1,3,2,17,7169,0
1,3,2,18,7173,0
1,3,2,19,6375,0
1,3,2,20,6374,0
1,3,2,21,6908,0
1,3,2,23,7171,0
1,3,2,24,7167,0
1,3,2,25,6097,0
1,3,2,26,6909,0
1,3,2,27,7166,0
1,3,2,28,6644,0
1,3,2,29,6907,0
1,3,2,30,7170,0
1,3,2,31,7425,0
1,3,2,32,6643,0
1,3,2,33,6906,0
1,3,2,34,7168,0
1,3,2,35,7423,0
1,3,2,36,6372,0
1,3,2,37,6641,0
1,3,2,38,7165,0
1,3,2,39,7422,0
1,3,2,40,7163,0
1,3,2,41,7420,0
1,3,2,42,5266,0
1,3,2,43,6642,0
1,3,2,44,5265,0
1,3,2,46,7424,0
1,3,2,47,5267,0
1,3,2,48,6371,0
1,3,2,49,7164,0
1,3,2,50,7421,0
1,3,2,51,7417,0
1,3,2,52,7161,0
1,3,2,53,6905,0
1,3,2,54,7419,0
1,3,2,55,7415,0
1,3,2,57,6902,0
1,3,2,58,7414,0
1,3,2,59,7418,0
1,3,2,60,6904,0
1,3,2,61,6903,0
1,3,2,62,6639,0
1,3,2,63,6638,0
1,3,2,64,6640,0
1,3,2,65,7666,0
1,3,2,66,7416,0
1,3,2,67,7664,0
1,3,1,0,6369,0
1,3,1,1,6637,0
1,3,1,2,7413,0
1,3,1,3,7663,0
1,3,1,4,7658,0
1,3,1,5,6366,0
1,3,1,6,7411,0
1,3,1,7,7661,0
1,3,1,8,7656,0
1,3,1,9,7662,0
1,2,1,10,7899,0
1,2,1,12,8132,0
1,2,1,13,7901,0
1,2,1,14,7919,0
1,2,1,15,8131,0
1,2,1,16,8135,0
1,2,1,17,8129,0
1,2,1,18,8133,0
1,2,1,19,7204,0
1,2,1,20,7681,0
1,2,1,21,8126,0
1,2,1,23,8130,0
1,2,1,24,6945,0
1,2,1,25,7680,0
1,2,1,26,6944,0
1,2,1,27,7435,0
1,2,1,28,6679,0
1,2,1,29,7916,0
1,2,1,30,7902,0
1,2,1,31,7678,0
1,2,1,32,8128,0
1,2,1,33,7679,0
1,2,1,34,8127,0
1,2,1,35,8353,0
1,2,1,36,8125,0
1,2,1,37,7914,0
1,2,1,38,8122,0
1,2,1,39,8351,0
1,2,1,40,7904,0
1,2,1,41,8350,0
1,2,1,42,7907,0
1,2,1,43,7921,0
1,2,1,44,7909,0
1,2,1,46,7683,0
1,2,1,47,7910,0
1,2,1,48,7682,0
1,2,1,49,8140,0
1,2,1,50,7437,0
1,2,1,51,8348,0
1,2,1,52,8352,0
1,2,1,53,8345,0
1,2,1,54,8349,0
1,2,1,55,8343,0
1,2,1,57,8347,0
1,2,1,58,8139,0
1,2,1,59,7439,0
1,2,1,60,8137,0
1,2,1,61,7440,0
1,2,1,62,8134,0
1,2,1,63,7685,0
1,2,1,64,8142,0
1,2,1,65,7684,0
1,2,1,66,8145,0
1,2,1,67,7441,0
1,2,0,0,8346,0
1,2,0,1,9164,1
1,2,0,2,8344,0
1,2,0,3,8563,0
1,2,0,4,8341,0
1,2,0,5,8562,0
1,2,0,6,7915,0
1,2,0,7,7442,0
1,2,0,8,7912,0
1,2,0,9,7687,0
1,2,0,10,8144,0
1,2,0,12,8147,0
1,2,0,13,8143,0
1,2,0,14,8148,0
1,2,0,15,8141,0
1,2,0,16,8150,0
1,2,0,17,8557,0
1,2,0,18,8561,0
1,2,0,19,8560,0
1,2,0,20,8559,0
1,2,0,21,8555,0
1,2,0,23,7686,0
1,2,0,24,8138,0
1,2,0,25,8146,0
1,2,0,26,8136,0
1,2,0,27,8149,0
1,2,0,28,8356,0
1,2,0,29,8151,0
1,2,0,30,8358,0
1,2,0,31,8369,0
1,2,0,32,8558,0
1,2,0,33,8372,0
1,2,0,34,8556,0
1,2,0,35,8767,0
1,2,0,36,8553,0
1,2,0,37,8766,0
1,2,0,38,8551,0
1,2,0,39,8764,0
1,2,0,40,8359,0
1,2,0,41,8374,0
1,2,0,42,8361,0
1,2,0,43,8769,0
1,2,0,44,8364,0
1,2,0,46,8564,0
1,2,0,47,8366,0
1,2,0,48,8765,0
1,2,0,49,8367,0
1,2,0,50,8565,0
1,2,0,51,8761,0
1,2,0,52,8354,0
1,2,0,53,8759,0
1,2,0,54,8355,0
1,2,0,55,8758,0
1,2,0,57,8763,0
1,2,0,58,8961,1
1,2,0,59,8762,0
1,2,0,60,8959,1
1,2,0,61,8568,0
1,2,0,62,8960,1
1,2,0,63,8963,0
1,2,0,64,8760,0
1,2,0,65,8566,0
1,2,0,66,8757,1
1,2,0,67,8962,0
1,2,3,0,5850,0
1,2,3,1,6418,0
1,2,3,2,5847,0
1,2,3,3,6140,0
1,2,3,4,5855,0
1,2,3,5,6141,0
1,2,3,6,6665,0
1,2,3,7,5856,0
1,2,3,8,6405,0
1,2,3,9,6933,0
1,2,3,10,6127,0
1,2,3,12,6930,0
1,2,3,13,5852,0
1,2,3,14,6935,0
1,2,3,15,5853,0
1,2,3,16,6936,0
1,2,3,17,5857,0
1,2,3,18,6667,0
1,2,3,19,5849,0
1,2,3,20,6934,0
1,2,3,21,6134,0
1,2,3,23,6932,0
1,2,3,24,6928,0
1,2,3,25,6668,0
1,2,3,26,6135,0
1,2,3,27,6931,0
1,2,3,28,6143,0
1,2,3,29,6929,0
1,2,3,30,6927,0
1,2,3,31,6663,0
1,2,3,32,6413,0
1,2,3,33,6670,0
1,2,3,34,6404,0
1,2,3,35,9001,0
1,2,3,36,6128,0
1,2,3,37,7191,0
1,2,3,38,6926,0
1,2,3,39,7190,0
1,2,3,40,6129,0
1,2,3,41,6669,0
1,2,3,42,6924,0
1,2,3,43,7188,0
1,2,3,44,6407,0
1,2,3,46,7185,0
1,2,3,47,5559,0
1,2,3,48,7920,0
1,2,3,49,5561,0
1,2,3,50,6938,0
1,2,3,51,5562,0
1,2,3,52,7189,0
1,2,3,53,7673,0
1,2,3,54,7187,0
1,2,3,55,5564,0
1,2,3,57,6673,0
1,2,3,58,7183,0
1,2,3,59,7186,0
1,2,3,60,7182,0
1,2,3,61,6674,0
1,2,3,62,5567,0
1,2,3,63,7184,0
1,2,3,64,7180,0
1,2,3,65,6675,0
1,2,3,66,5851,0
1,2,3,67,6406,0
1,2,2,0,6136,0
1,2,2,1,6409,0
1,2,2,2,7181,0
1,2,2,3,7438,0
1,2,2,4,7179,0
1,2,2,5,6677,0
1,2,2,6,6137,0
1,2,2,7,7436,0
1,2,2,8,6415,0
1,2,2,9,7433,0
1,2,2,10,6408,0
1,2,2,12,7431,0
1,2,2,13,7178,0
1,2,2,14,6411,0
1,2,2,15,6130,0
1,2,2,16,6412,0
1,2,2,17,6131,0
1,2,2,18,6403,0
1,2,2,19,5846,0
1,2,2,20,6671,0
1,2,2,21,7430,0
1,2,2,23,7434,0
1,2,2,24,5854,0
1,2,2,25,6672,0
1,2,2,26,6139,0
1,2,2,27,7432,0
1,2,2,28,5565,0
1,2,2,29,7429,0
1,2,2,30,7428,0
1,2,2,31,6940,0
1,2,2,32,5563,0
1,2,2,33,6939,0
1,2,2,34,5560,0
1,2,2,35,6941,0
1,2,2,36,6138,0
1,2,2,37,6676,0
1,2,2,38,7427,0
1,2,2,39,6937,0
1,2,2,40,6416,0
1,2,2,41,7677,0
1,2,2,42,7426,0
1,2,2,43,7674,0
1,2,2,44,6410,0
1,2,2,46,7672,0
1,2,2,47,6401,0
1,2,2,48,7198,0
1,2,2,49,6132,0
1,2,2,50,7199,0
1,2,2,51,6133,0
1,2,2,52,6678,0
1,2,2,53,7671,0
1,2,2,54,7675,0
1,2,2,55,6402,0
1,2,2,57,7676,0
1,2,2,58,7669,0
1,2,2,59,7670,0
1,2,2,60,5269,0
1,2,2,61,7668,0
1,2,2,62,5268,0
1,2,2,63,6943,0
1,2,2,64,5848,0
1,2,2,65,6942,0
1,2,2,66,7905,0
1,2,2,67,7201,0
1,2,1,0,7903,0
1,2,1,1,6680,0
1,2,1,2,7900,0
1,2,1,3,7911,0
1,2,1,4,7906,0
1,2,1,5,7913,0
1,2,1,6,7667,0
1,2,1,7,7908,0
1,2,1,8,7665,0
1,2,1,9,9165,1
8,0,1,10,9231,1
8,0,1,12,9325,1
8,0,1,13,9145,1
8,0,1,14,9324,1
8,0,1,15,9146,1
8,0,1,16,9326,1
8,0,1,17,9147,1
8,0,1,18,9327,1
8,0,1,19,9230,1
8,0,1,20,9328,1
8,0,1,21,9148,1
8,0,1,23,9329,1
8,0,1,24,9149,1
8,0,1,25,9323,1
8,0,1,26,9150,1
8,0,1,27,9330,1
8,0,1,28,9151,1
8,0,1,29,9331,1
8,0,1,30,9152,1
8,0,1,31,9332,1
8,0,1,32,9232,1
8,0,1,33,9333,1
8,0,1,34,9233,1
8,0,1,35,9322,1
8,0,1,36,9234,1
8,0,1,37,9334,1
8,0,1,38,9235,1
8,0,1,39,9335,1
8,0,1,40,9236,1
8,0,1,41,9424,1
8,0,1,42,9237,1
8,0,1,43,9423,1
8,0,1,44,9238,1
8,0,1,46,9422,1
8,0,1,47,9239,1
8,0,1,48,9421,1
8,0,1,49,9321,1
8,0,1,50,9420,1
8,0,1,51,9240,1
8,0,1,52,9419,1
8,0,1,53,9241,1
8,0,1,54,9418,1
8,0,1,55,9242,1
8,0,1,57,9417,1
8,0,1,58,9243,1
8,0,1,59,9416,1
8,0,1,60,9244,1
8,0,1,61,9415,1
8,0,1,62,9320,1
8,0,1,63,9414,1
8,0,1,64,9245,1
8,0,1,65,9413,1
8,0,1,66,9584,1
8,0,1,67,9411,1
8,0,0,0,9585,1
8,0,0,1,9412,1
8,0,0,2,9583,1
8,0,0,3,9510,1
8,0,0,4,9582,1
8,0,0,5,9509,1
8,0,0,6,9581,1
8,0,0,7,9508,1
8,0,0,8,9580,1
8,0,0,9,9410,1
8,0,0,10,9136,1
8,0,0,12,9507,1
8,0,0,13,9586,1
8,0,0,14,9506,1
8,0,0,15,9587,1
8,0,0,16,9505,1
8,0,0,17,9588,1
8,0,0,18,9504,1
8,0,0,19,9589,1
8,0,0,20,9503,1
8,0,0,21,9590,1
8,0,0,23,9502,1
8,0,0,24,9409,1
8,0,0,25,9501,1
8,0,0,26,9591,1
8,0,0,27,9500,1
8,0,0,28,9592,1
8,0,0,29,9499,1
8,0,0,30,9593,1
8,0,0,31,9498,1
8,0,0,32,9663,1
8,0,0,33,9497,1
8,0,0,34,9749,1
8,0,0,35,9672,1
8,0,0,36,9408,1
8,0,0,37,9671,1
8,0,0,38,9748,1
8,0,0,39,9496,1
8,0,0,40,9747,1
8,0,0,41,9670,1
8,0,0,42,9746,1
8,0,0,43,9669,1
8,0,0,44,9745,1
8,0,0,46,9668,1
8,0,0,47,9744,1
8,0,0,48,9667,1
8,0,0,49,9743,1
8,0,0,50,9666,1
8,0,0,51,9742,1
8,0,0,52,9495,1
8,0,0,53,9892,1
8,0,0,54,9665,1
8,0,0,55,9891,1
8,0,0,57,9664,1
8,0,0,58,9818,1
8,0,0,59,9823,1
8,0,0,60,9741,1
8,0,0,61,9822,1
8,0,0,62,9662,1
8,0,0,63,9821,1
8,0,0,64,9579,1
8,0,0,65,9820,1
8,0,0,66,9494,1
8,0,0,67,9819,1
8,0,3,0,8537,1
8,0,3,1,7154,0
8,0,3,2,7120,0
8,0,3,3,8538,1
8,0,3,4,7118,0
8,0,3,5,8539,1
8,0,3,6,7119,0
8,0,3,7,8540,1
8,0,3,8,7121,0
8,0,3,9,8541,1
8,0,3,10,7122,0
8,0,3,12,8542,1
8,0,3,13,8536,1
8,0,3,14,8543,1
8,0,3,15,7374,0
8,0,3,16,8748,1
8,0,3,17,7124,0
8,0,3,18,7155,0
8,0,3,19,7123,0
8,0,3,20,7157,0
8,0,3,21,7375,0
8,0,3,23,7160,0
8,0,3,24,7376,0
8,0,3,25,7162,0
8,0,3,26,7126,0
8,0,3,27,7391,0
8,0,3,28,7125,0
8,0,3,29,8747,1
8,0,3,30,7377,0
8,0,3,31,7393,0
8,0,3,32,7378,0
8,0,3,33,7396,0
8,0,3,34,7623,0
8,0,3,35,7398,0
8,0,3,36,7127,0
8,0,3,37,7399,0
8,0,3,38,7128,0
8,0,3,39,8749,1
8,0,3,40,7380,0
8,0,3,41,8750,1
8,0,3,42,8746,1
8,0,3,43,8751,1
8,0,3,44,7379,0
8,0,3,46,8752,1
8,0,3,47,7624,0
8,0,3,48,8753,1
8,0,3,49,7625,0
8,0,3,50,8754,1
8,0,3,51,7130,0
8,0,3,52,8755,1
8,0,3,53,7382,0
8,0,3,54,8756,1
8,0,3,55,8745,1
8,0,3,57,7401,0
8,0,3,58,7381,0
8,0,3,59,8949,1
8,0,3,60,7626,0
8,0,3,61,7404,0
8,0,3,62,7627,0
8,0,3,63,7406,0
8,0,3,64,7865,0
8,0,3,65,7407,0
8,0,3,66,7383,0
8,0,3,67,7409,0
8,0,2,0,8744,1
8,0,2,1,7412,0
8,0,2,2,7384,0
8,0,2,3,8948,1
8,0,2,4,7629,0
8,0,2,5,7402,0
8,0,2,6,7628,0
8,0,2,7,7403,0
8,0,2,8,7866,0
8,0,2,9,7405,0
8,0,2,10,7385,0
8,0,2,12,7408,0
8,0,2,13,7386,0
8,0,2,14,7410,0
8,0,2,15,7631,0
8,0,2,16,8947,1
8,0,2,17,7630,0
8,0,2,18,8950,1
8,0,2,19,7868,0
8,0,2,20,8951,1
8,0,2,21,7388,0
8,0,2,23,8952,1
8,0,2,24,7387,0
8,0,2,25,8953,1
8,0,2,26,7632,0
8,0,2,27,8954,1
8,0,2,28,7633,0
8,0,2,29,8955,1
8,0,2,30,8946,1
8,0,2,31,8956,1
8,0,2,32,7871,0
8,0,2,33,8957,1
8,0,2,34,7389,0
8,0,2,35,8958,1
8,0,2,36,7634,0
8,0,2,37,7639,0
8,0,2,38,7635,0
8,0,2,39,7640,0
8,0,2,40,8945,1
8,0,2,41,7642,0
8,0,2,42,7873,0
8,0,2,43,7645,0
8,0,2,44,7390,0
8,0,2,46,9141,1
8,0,2,47,7637,0
8,0,2,48,7647,0
8,0,2,49,7636,0
8,0,2,50,7648,0
8,0,2,51,7392,0
8,0,2,52,7650,0
8,0,2,53,7394,0
8,0,2,54,7638,0
8,0,2,55,7395,0
8,0,2,57,7641,0
8,0,2,58,7397,0
8,0,2,59,9140,1
8,0,2,60,7400,0
8,0,2,61,7643,0
8,0,2,62,7149,0
8,0,2,63,7644,0
8,0,2,64,7152,0
8,0,2,65,7646,0
8,0,2,66,9137,1
8,0,2,67,7649,0
8,0,1,0,9142,1
8,0,1,1,7874,0
8,0,1,2,9139,1
8,0,1,3,7876,0
8,0,1,4,9143,1
8,0,1,5,7879,0
8,0,1,6,9144,1
8,0,1,7,7881,0
8,0,1,8,9138,1
8,0,1,9,7882,0
8,1,1,10,8940,1
8,1,1,12,7357,1
8,1,1,13,8737,1
8,1,1,14,7102,1
8,1,1,15,9135,1
8,1,1,16,7356,1
8,1,1,17,8526,1
8,1,1,18,7604,1
8,1,1,19,8307,1
8,1,1,20,7845,1
8,1,1,21,8306,1
8,1,1,23,8078,1
8,1,1,24,8525,1
8,1,1,25,7355,1
8,1,1,26,8736,1
8,1,1,27,7603,1
8,1,1,28,9134,1
8,1,1,29,7844,1
8,1,1,30,8939,1
8,1,1,31,9229,1
8,1,1,32,8305,1
8,1,1,33,8077,1
8,1,1,34,8524,1
8,1,1,35,7599,1
8,1,1,36,8735,1
8,1,1,37,7840,1
8,1,1,38,8938,1
8,1,1,39,8073,1
8,1,1,40,9133,1
8,1,1,41,8299,1
8,1,1,42,8304,1
8,1,1,43,9228,1
8,1,1,44,8523,1
8,1,1,46,8518,1
8,1,1,47,8734,1
8,1,1,48,8729,1
8,1,1,49,8937,1
8,1,1,50,8932,1
8,1,1,51,9132,1
8,1,1,52,9127,1
8,1,1,53,8303,1
8,1,1,54,9221,1
8,1,1,55,8522,1
8,1,1,57,7598,1
8,1,1,58,8733,1
8,1,1,59,7839,1
8,1,1,60,8936,1
8,1,1,61,8072,1
8,1,1,62,9131,1
8,1,1,63,8298,1
8,1,1,64,7354,1
8,1,1,65,8517,1
8,1,1,66,7602,1
8,1,1,67,8728,1
8,1,0,0,9226,1
8,1,0,1,8931,1
8,1,0,2,7843,1
8,1,0,3,7597,1
8,1,0,4,8076,1
8,1,0,5,9319,1
8,1,0,6,8302,1
8,1,0,7,7838,1
8,1,0,8,8521,1
8,1,0,9,8071,1
8,1,0,10,8732,1
8,1,0,12,8297,1
8,1,0,13,9225,1
8,1,0,14,8516,1
8,1,0,15,8935,1
8,1,0,16,9318,1
8,1,0,17,9130,1
8,1,0,18,9314,1
8,1,0,19,7353,1
8,1,0,20,9126,1
8,1,0,21,7601,1
8,1,0,23,8727,1
8,1,0,24,9224,1
8,1,0,25,7596,1
8,1,0,26,7842,1
8,1,0,27,7837,1
8,1,0,28,8075,1
8,1,0,29,8070,1
8,1,0,30,8301,1
8,1,0,31,8296,1
8,1,0,32,8520,1
8,1,0,33,8515,1
8,1,0,34,8731,1
8,1,0,35,7595,1
8,1,0,36,8934,1
8,1,0,37,7836,1
8,1,0,38,9129,1
8,1,0,39,8069,1
8,1,0,40,9223,1
8,1,0,41,8295,1
8,1,0,42,9316,1
8,1,0,43,8930,1
8,1,0,44,7352,1
8,1,0,46,8726,1
8,1,0,47,7600,1
8,1,0,48,9407,1
8,1,0,49,7841,1
8,1,0,50,8514,1
8,1,0,51,8074,1
8,1,0,52,7594,1
8,1,0,53,8300,1
8,1,0,54,7835,1
8,1,0,55,9315,1
8,1,0,57,9405,1
8,1,0,58,8519,1
8,1,0,59,9406,1
8,1,0,60,8730,1
8,1,0,61,8068,1
8,1,0,62,8933,1
8,1,0,63,7593,1
8,1,0,64,9128,1
8,1,0,65,7834,1
8,1,0,66,9222,1
8,1,0,67,8294,1
8,1,3,0,8091,1
8,1,3,1,8317,1
8,1,3,2,8090,1
8,1,3,3,8318,1
8,1,3,4,8089,1
8,1,3,5,8319,1
8,1,3,6,8088,1
8,1,3,7,8320,1
8,1,3,8,8316,1
8,1,3,9,8321,1
8,1,3,10,8092,1
8,1,3,12,8322,1
8,1,3,13,8093,1
8,1,3,14,8323,1
8,1,3,15,8094,1
8,1,3,16,8324,1
8,1,3,17,8095,1
8,1,3,18,8325,1
8,1,3,19,8096,1
8,1,3,20,6617,0
8,1,3,21,8315,1
8,1,3,23,6882,0
8,1,3,24,8097,1
8,1,3,25,8535,1
8,1,3,26,8098,1
8,1,3,27,6883,0
8,1,3,28,7134,0
8,1,3,29,7142,0
8,1,3,30,6875,0
8,1,3,31,7141,0
8,1,3,32,8314,1
8,1,3,33,6620,0
8,1,3,34,6874,0
8,1,3,35,6885,0
8,1,3,36,6609,0
8,1,3,37,8534,1
8,1,3,38,7131,0
8,1,3,39,6884,0
8,1,3,40,7132,0
8,1,3,41,7143,0
8,1,3,42,6873,0
8,1,3,43,7144,0
8,1,3,44,6872,0
8,1,3,46,6622,0
8,1,3,47,6607,0
8,1,3,48,6887,0
8,1,3,49,7129,0
8,1,3,50,8533,1
8,1,3,51,6870,0
8,1,3,52,6886,0
8,1,3,53,6871,0
8,1,3,54,7145,0
8,1,3,55,6606,0
8,1,3,57,7146,0
8,1,3,58,6868,0
8,1,3,59,7147,0
8,1,3,60,6869,0
8,1,3,61,7139,0
8,1,3,62,6867,0
8,1,3,63,7140,0
8,1,3,64,8532,1
8,1,3,65,6881,0
8,1,3,66,6866,0
8,1,3,67,6880,0
8,1,2,0,6865,0
8,1,2,1,6615,0
8,1,2,2,6864,0
8,1,2,3,7138,0
8,1,2,4,6862,0
8,1,2,5,7137,0
8,1,2,6,8531,1
8,1,2,7,6878,0
8,1,2,8,6863,0
8,1,2,9,8743,1
8,1,2,10,6860,0
8,1,2,12,6879,0
8,1,2,13,6861,0
8,1,2,14,6614,0
8,1,2,15,6858,0
8,1,2,16,7136,0
8,1,2,17,6859,0
8,1,2,18,7135,0
8,1,2,19,6857,0
8,1,2,20,6876,0
8,1,2,21,7864,1
8,1,2,23,8742,1
8,1,2,24,7863,1
8,1,2,25,6877,0
8,1,2,26,7862,1
8,1,2,27,6612,0
8,1,2,28,7861,1
8,1,2,29,7133,0
8,1,2,30,7860,1
8,1,2,31,8739,1
8,1,2,32,7859,1
8,1,2,33,8528,1
8,1,2,34,7858,1
8,1,2,35,8309,1
8,1,2,36,8741,1
8,1,2,37,8083,1
8,1,2,38,7857,1
8,1,2,39,7850,1
8,1,2,40,7856,1
8,1,2,41,8738,1
8,1,2,42,7855,1
8,1,2,43,8527,1
8,1,2,44,8530,1
8,1,2,46,8308,1
8,1,2,47,8313,1
8,1,2,48,8082,1
8,1,2,49,8740,1
8,1,2,50,7849,1
8,1,2,51,8312,1
8,1,2,52,8944,1
8,1,2,53,8311,1
8,1,2,54,7608,1
8,1,2,55,8087,1
8,1,2,57,8941,1
8,1,2,58,8086,1
8,1,2,59,8081,1
8,1,2,60,8085,1
8,1,2,61,7848,1
8,1,2,62,7854,1
8,1,2,63,7607,1
8,1,2,64,7853,1
8,1,2,65,8943,1
8,1,2,66,7852,1
8,1,2,67,8080,1
8,1,1,0,8529,1
8,1,1,1,7847,1
8,1,1,2,8310,1
8,1,1,3,7606,1
8,1,1,4,8084,1
8,1,1,5,8079,1
8,1,1,6,7851,1
8,1,1,7,7846,1
8,1,1,8,8942,1
8,1,1,9,7605,1
4,0,1,10,5258,0
4,0,1,12,6851,1
4,0,1,13,5260,0
4,0,1,14,6850,1
4,0,1,15,5538,0
4,0,1,16,6361,0
4,0,1,17,5540,0
4,0,1,18,6360,0
4,0,1,19,5543,0
4,0,1,20,6363,0
4,0,1,21,5261,0
4,0,1,23,6362,0
4,0,1,24,5263,0
4,0,1,25,6365,0
4,0,1,26,6618,0
4,0,1,27,6367,0
4,0,1,28,6619,0
4,0,1,29,6368,0
4,0,1,30,6849,1
4,0,1,31,6370,0
4,0,1,32,6350,0
4,0,1,33,6373,0
4,0,1,34,6353,0
4,0,1,35,5546,0
4,0,1,36,6355,0
4,0,1,37,7111,1
4,0,1,38,6356,0
4,0,1,39,5548,0
4,0,1,40,6358,0
4,0,1,41,5551,0
4,0,1,42,6621,0
4,0,1,43,5553,0
4,0,1,44,6848,1
4,0,1,46,5555,0
4,0,1,47,5828,0
4,0,1,48,5557,0
4,0,1,49,5829,0
4,0,1,50,5558,0
4,0,1,51,5830,0
4,0,1,52,7110,1
4,0,1,53,5827,0
4,0,1,54,5842,0
4,0,1,55,5831,0
4,0,1,57,5840,0
4,0,1,58,5832,0
4,0,1,59,6102,0
4,0,1,60,6847,1
4,0,1,61,6104,0
4,0,1,62,5834,0
4,0,1,63,6105,0
4,0,1,64,5835,0
4,0,1,65,6107,0
4,0,1,66,5836,0
4,0,1,67,7109,1
4,0,0,0,5837,0
4,0,0,1,6109,0
4,0,0,2,5839,0
4,0,0,3,6110,0
4,0,0,4,5838,0
4,0,0,5,6106,0
4,0,0,6,6846,1
4,0,0,7,6108,0
4,0,0,8,5549,0
4,0,0,9,6111,0
4,0,0,10,5550,0
4,0,0,12,6113,0
4,0,0,13,5552,0
4,0,0,14,7108,1
4,0,0,15,7370,1
4,0,0,16,6114,0
4,0,0,17,7103,1
4,0,0,18,6115,0
4,0,0,19,7104,1
4,0,0,20,6116,0
4,0,0,21,6845,1
4,0,0,23,6117,0
4,0,0,24,7371,1
4,0,0,25,6119,0
4,0,0,26,7372,1
4,0,0,27,6118,0
4,0,0,28,7373,1
4,0,0,29,7107,1
4,0,0,30,7609,1
4,0,0,31,6120,0
4,0,0,32,7359,1
4,0,0,33,6123,0
4,0,0,34,7610,1
4,0,0,35,7112,1
4,0,0,36,7611,1
4,0,0,37,7113,1
4,0,0,38,7612,1
4,0,0,39,7114,1
4,0,0,40,7613,1
4,0,0,41,7115,1
4,0,0,42,7614,1
