CoboID,AsadID,AgetID,ChannelID,PadID
0,2,1,48,795
0,2,1,46,815
0,2,1,43,779
0,2,1,41,834
0,2,1,39,780
0,2,1,37,835
0,2,1,35,781
0,2,1,33,818
0,2,1,31,782
0,2,1,29,806
0,2,1,27,847
0,2,1,25,807
0,2,1,23,840
0,2,1,20,811
0,2,1,18,803
0,2,1,16,825
0,2,1,14,823
0,2,1,12,829
0,2,1,9,789
0,2,1,7,786
0,2,1,5,788
0,2,1,3,828
0,2,1,1,792
0,2,1,66,767
0,2,1,64,768
0,2,1,62,771
0,2,1,60,772
0,2,1,58,775
0,2,1,55,776
0,2,1,53,777
0,2,1,51,813
0,2,1,49,814
0,2,1,47,796
0,2,1,44,833
0,2,1,42,797
0,2,1,40,816
0,2,1,38,798
0,2,1,36,817
0,2,1,34,799
0,2,1,32,800
0,2,1,30,810
0,2,1,28,808
0,2,1,26,804
0,2,1,24,805
0,2,1,21,809
0,2,1,19,785
0,2,1,17,832
0,2,1,15,787
0,2,1,13,827
0,2,1,10,791
0,2,1,8,831
0,2,1,6,790
0,2,1,4,826
0,2,1,2,793
0,2,1,0,830
0,2,0,67,824
0,2,0,65,1019
0,2,0,63,865
0,2,0,61,902
0,2,0,59,849
0,2,0,57,850
0,2,0,54,879
0,2,0,52,883
0,2,0,50,881
0,2,0,48,885
0,2,0,46,842
0,2,0,43,848
0,2,0,41,869
0,2,0,39,880
0,2,0,37,867
0,2,0,35,868
0,2,0,33,863
0,2,0,31,864
0,2,0,29,916
0,2,0,27,948
0,2,0,25,915
0,2,0,23,962
0,2,0,20,961
0,2,0,18,946
0,2,0,16,930
0,2,0,14,914
0,2,0,12,929
0,2,0,9,913
0,2,0,7,911
0,2,0,5,912
0,2,0,3,860
0,2,0,1,877
0,2,0,66,918
0,2,0,64,862
0,2,0,62,851
0,2,0,60,900
0,2,0,58,917
0,2,0,55,850
0,2,0,53,845
0,2,0,51,841
0,2,0,49,882
0,2,0,47,843
0,2,0,44,844
0,2,0,42,884
0,2,0,40,846
0,2,0,38,886
0,2,0,36,901
0,2,0,34,866
0,2,0,32,861
0,2,0,30,933
0,2,0,28,932
0,2,0,26,947
0,2,0,24,899
0,2,0,21,931
0,2,0,19,975
0,2,0,17,898
0,2,0,15,945
0,2,0,13,897
0,2,0,10,944
0,2,0,8,896
0,2,0,6,895
0,2,0,4,878
0,2,0,2,876
0,2,0,0,859
0,3,3,67,894
0,3,3,65,875
0,3,3,63,910
0,3,3,61,909
0,3,3,59,960
0,3,3,57,926
0,3,3,54,959
0,3,3,52,941
0,3,3,50,-1
0,3,3,48,956
0,3,3,46,970
0,3,3,43,972
0,3,3,41,985
0,3,3,39,986
0,3,3,37,908
0,3,3,35,997
0,3,3,33,995
0,3,3,31,981
0,3,3,29,938
