CoboID,AsadID,AgetID,ChannelID,PadID
8,0,1,10,9908
8,0,1,12,9919
8,0,1,13,9909
8,0,1,14,9920
8,0,1,15,9910
8,0,1,16,9921
8,0,1,17,9911
8,0,1,18,9922
8,0,1,19,9912
8,0,1,20,9923
8,0,1,21,9913
8,0,1,23,9924
8,0,1,24,9914
8,0,1,25,9974
8,0,1,26,9915
8,0,1,27,9973
8,0,1,28,9916
8,0,1,29,9983
8,0,1,30,9917
8,0,1,31,9984
8,0,1,32,9918
8,0,1,33,9985
8,0,1,34,9982
8,0,1,35,9986
8,0,1,36,9981
8,0,1,37,9987
8,0,1,38,9972
8,0,1,39,9988
8,0,1,40,9980
8,0,1,41,10043
8,0,1,42,9979
8,0,1,43,10041
8,0,1,44,9978
8,0,1,46,10039
8,0,1,47,9977
8,0,1,48,10037
8,0,1,49,9976
8,0,1,50,10036
8,0,1,51,9975
8,0,1,52,10035
8,0,1,53,10042
8,0,1,54,10044
8,0,1,55,10040
8,0,1,57,10034
8,0,1,58,10038
8,0,1,59,10045
8,0,1,60,10033
8,0,1,61,10099
8,0,1,62,10032
8,0,1,63,10098
8,0,1,64,10046
8,0,1,65,10097
8,0,1,66,10047
8,0,1,67,10155
8,0,0,0,10048
8,0,0,1,10154
8,0,0,2,10049
8,0,0,3,10153
8,0,0,4,10050
8,0,0,5,10152
8,0,0,6,10096
8,0,0,7,10151
8,0,0,8,10095
8,0,0,9,10150
8,0,0,10,10094
8,0,0,12,10149
8,0,0,13,10093
8,0,0,14,10148
8,0,0,15,10105
8,0,0,16,10147
8,0,0,17,10104
8,0,0,18,10146
8,0,0,19,10103
8,0,0,20,10089
8,0,0,21,10102
8,0,0,23,10145
8,0,0,24,10101
8,0,0,25,10142
8,0,0,26,10100
8,0,0,27,10141
8,0,0,28,10088
8,0,0,29,10140
8,0,0,30,10092
8,0,0,31,10195
8,0,0,32,10091
8,0,0,33,10193
8,0,0,34,10090
8,0,0,35,10191
8,0,0,36,10087
8,0,0,37,10189
8,0,0,38,10144
8,0,0,39,10187
8,0,0,40,10143
8,0,0,41,10186
8,0,0,42,10194
8,0,0,43,10139
8,0,0,44,10192
8,0,0,46,10138
8,0,0,47,10190
8,0,0,48,10183
8,0,0,49,10188
8,0,0,50,10137
8,0,0,51,10185
8,0,0,52,10180
8,0,0,53,10184
8,0,0,54,10226
8,0,0,55,10182
8,0,0,57,10223
8,0,0,58,10136
8,0,0,59,10222
8,0,0,60,10181
8,0,0,61,10221
8,0,0,62,10227
8,0,0,63,10220
8,0,0,64,10225
8,0,0,65,10179
8,0,0,66,10224
8,0,0,67,10178
8,0,3,0,9167
8,0,3,1,9438
8,0,3,2,9437
8,0,3,3,9443
8,0,3,4,9168
8,0,3,5,9444
8,0,3,6,9169
8,0,3,7,9445
8,0,3,8,9261
8,0,3,9,9446
8,0,3,10,9262
8,0,3,12,8804
8,0,3,13,9263
8,0,3,14,8596
8,0,3,15,9264
8,0,3,16,8595
8,0,3,17,9353
8,0,3,18,8379
8,0,3,19,9354
8,0,3,20,9166
8,0,3,21,9355
8,0,3,23,9525
8,0,3,24,9356
8,0,3,25,7193
8,0,3,26,8378
8,0,3,27,9524
8,0,3,28,8594
8,0,3,29,9530
8,0,3,30,8593
8,0,3,31,9531
8,0,3,32,8801
8,0,3,33,9532
8,0,3,34,9523
8,0,3,35,9533
8,0,3,36,8802
8,0,3,37,7196
8,0,3,38,8800
8,0,3,39,9349
8,0,3,40,8799
8,0,3,41,9439
8,0,3,42,8591
8,0,3,43,9526
8,0,3,44,8592
8,0,3,46,9610
8,0,3,47,8376
8,0,3,48,9609
8,0,3,49,8797
8,0,3,50,9611
8,0,3,51,8798
8,0,3,52,9608
8,0,3,53,8590
8,0,3,54,9527
8,0,3,55,8589
8,0,3,57,9614
8,0,3,58,8373
8,0,3,59,9615
8,0,3,60,9007
8,0,3,61,9616
8,0,3,62,9008
8,0,3,63,9617
8,0,3,64,9607
8,0,3,65,9440
8,0,3,66,9606
8,0,3,67,9350
8,0,2,0,9006
8,0,2,1,9612
8,0,2,2,9005
8,0,2,3,9528
8,0,2,4,9004
8,0,2,5,9441
8,0,2,6,9003
8,0,2,7,9351
8,0,2,8,7937
8,0,2,9,9613
8,0,2,10,7944
8,0,2,12,9691
8,0,2,13,7945
8,0,2,14,9690
8,0,2,15,7928
8,0,2,16,9688
8,0,2,17,7926
8,0,2,18,9695
8,0,2,19,7925
8,0,2,20,9696
8,0,2,21,7923
8,0,2,23,9697
8,0,2,24,9687
8,0,2,25,9698
8,0,2,26,7929
8,0,2,27,9529
8,0,2,28,7927
8,0,2,29,9442
8,0,2,30,7924
8,0,2,31,9352
8,0,2,32,7922
8,0,2,33,9260
8,0,2,34,9347
8,0,2,35,9259
8,0,2,36,9346
8,0,2,37,9258
8,0,2,38,9345
8,0,2,39,9257
8,0,2,40,9255
8,0,2,41,9163
8,0,2,42,9162
8,0,2,43,9766
8,0,2,44,9161
8,0,2,46,9765
8,0,2,47,9344
8,0,2,48,9256
8,0,2,49,9843
8,0,2,50,9348
8,0,2,51,9844
8,0,2,52,9767
8,0,2,53,9764
8,0,2,54,9768
8,0,2,55,9845
8,0,2,57,9769
8,0,2,58,9846
8,0,2,59,9770
8,0,2,60,9847
8,0,2,61,9771
8,0,2,62,9848
8,0,2,63,9772
8,0,2,64,9849
8,0,2,65,9773
8,0,2,66,9850
8,0,2,67,9774
8,0,1,0,9851
8,0,1,1,9775
8,0,1,2,9852
8,0,1,3,9776
8,0,1,4,9853
8,0,1,5,9840
8,0,1,6,9839
8,0,1,7,9842
8,0,1,8,9838
8,0,1,9,9841
6,0,1,10,9760
6,0,1,12,9907
6,0,1,13,9682
6,0,1,14,9837
6,0,1,15,9601
6,0,1,16,9906
6,0,1,17,7917
6,0,1,18,9836
6,0,1,19,9430
6,0,1,20,9835
6,0,1,21,9759
6,0,1,23,9834
6,0,1,24,9905
6,0,1,25,9833
6,0,1,26,9681
6,0,1,27,9903
6,0,1,28,9600
6,0,1,29,9904
6,0,1,30,9516
6,0,1,31,9967
6,0,1,32,9429
6,0,1,33,9902
6,0,1,34,9339
6,0,1,35,9832
6,0,1,36,9247
6,0,1,37,9757
6,0,1,38,9153
6,0,1,39,9679
6,0,1,40,9758
6,0,1,41,9900
6,0,1,42,9680
6,0,1,43,9971
6,0,1,44,9599
6,0,1,46,9970
6,0,1,47,9515
6,0,1,48,9830
6,0,1,49,9428
6,0,1,50,9755
6,0,1,51,9338
6,0,1,52,9677
6,0,1,53,9246
6,0,1,54,9596
6,0,1,55,9969
6,0,1,57,9512
6,0,1,58,9598
6,0,1,59,9425
6,0,1,60,9514
6,0,1,61,9899
6,0,1,62,9427
6,0,1,63,9829
6,0,1,64,9337
6,0,1,65,9754
6,0,1,66,9901
6,0,1,67,9676
6,0,0,0,9831
6,0,0,1,9595
6,0,0,2,9756
6,0,0,3,9511
6,0,0,4,9678
6,0,0,5,10031
6,0,0,6,9597
6,0,0,7,9898
6,0,0,8,9513
6,0,0,9,9828
6,0,0,10,9426
6,0,0,12,9753
6,0,0,13,10030
6,0,0,14,9675
6,0,0,15,9752
6,0,0,16,9594
6,0,0,17,9968
6,0,0,18,9897
6,0,0,19,9674
6,0,0,20,9827
6,0,0,21,9896
6,0,0,23,9826
6,0,0,24,9751
6,0,0,25,9895
6,0,0,26,9673
6,0,0,27,9825
6,0,0,28,9894
6,0,0,29,9750
6,0,0,30,9824
6,0,0,31,9964
6,0,0,32,9893
6,0,0,33,9963
6,0,0,34,7918
6,0,0,35,9962
6,0,0,36,9966
6,0,0,37,10086
6,0,0,38,9965
6,0,0,39,9959
6,0,0,40,9961
6,0,0,41,9958
6,0,0,42,9960
6,0,0,43,10029
6,0,0,44,10085
6,0,0,46,10028
6,0,0,47,10084
6,0,0,48,10027
6,0,0,49,10025
6,0,0,50,10026
6,0,0,51,10024
6,0,0,52,10219
6,0,0,53,10023
6,0,0,54,10218
6,0,0,55,10022
6,0,0,57,10217
6,0,0,58,10021
6,0,0,59,10216
6,0,0,60,10083
6,0,0,61,10215
6,0,0,62,10082
6,0,0,63,10135
6,0,0,64,10081
6,0,0,65,10134
6,0,0,66,10080
6,0,0,67,10133
6,0,3,0,8983
6,0,3,1,8996
6,0,3,2,8986
6,0,3,3,8993
6,0,3,4,8984
6,0,3,5,8991
6,0,3,6,8792
6,0,3,7,8990
6,0,3,8,8791
6,0,3,9,8998
6,0,3,10,8583
6,0,3,12,9436
6,0,3,13,8584
6,0,3,14,9435
6,0,3,15,8368
6,0,3,16,8999
6,0,3,17,8789
6,0,3,18,9002
6,0,3,19,9434
6,0,3,20,9000
6,0,3,21,8790
6,0,3,23,8997
6,0,3,24,8582
6,0,3,25,8988
6,0,3,26,8581
6,0,3,27,8995
6,0,3,28,8365
6,0,3,29,8994
6,0,3,30,8787
6,0,3,31,8992
6,0,3,32,8788
6,0,3,33,8989
6,0,3,34,8580
6,0,3,35,8987
6,0,3,36,8579
6,0,3,37,8985
6,0,3,38,8363
6,0,3,39,9522
6,0,3,40,8786
6,0,3,41,9521
6,0,3,42,8785
6,0,3,43,8795
6,0,3,44,8577
6,0,3,46,8796
6,0,3,47,8578
6,0,3,48,8588
6,0,3,49,8362
6,0,3,50,8587
6,0,3,51,9520
6,0,3,52,8371
6,0,3,53,8784
6,0,3,54,8794
6,0,3,55,8783
6,0,3,57,8793
6,0,3,58,8575
6,0,3,59,8585
6,0,3,60,8576
6,0,3,61,8586
6,0,3,62,8360
6,0,3,63,8370
6,0,3,64,8982
6,0,3,65,9254
6,0,3,66,8980
6,0,3,67,9253
6,0,2,0,8981
6,0,2,1,9605
6,0,2,2,8979
6,0,2,3,9160
6,0,2,4,8781
6,0,2,5,9252
6,0,2,6,8779
6,0,2,7,9159
6,0,2,8,9604
6,0,2,9,9158
6,0,2,10,8782
6,0,2,12,8977
6,0,2,13,9603
6,0,2,14,8978
6,0,2,15,8780
6,0,2,16,8778
6,0,2,17,8574
6,0,2,18,8777
6,0,2,19,8572
6,0,2,20,8569
6,0,2,21,8573
6,0,2,23,8570
6,0,2,24,8571
6,0,2,25,8975
6,0,2,26,8357
6,0,2,27,8976
6,0,2,28,9433
6,0,2,29,8776
6,0,2,30,9343
6,0,2,31,9686
6,0,2,32,9251
6,0,2,33,9685
6,0,2,34,9157
6,0,2,35,8775
6,0,2,36,7209
6,0,2,37,8567
6,0,2,38,9519
6,0,2,39,9518
6,0,2,40,9684
6,0,2,41,9431
6,0,2,42,9432
6,0,2,43,9341
6,0,2,44,9342
6,0,2,46,9249
6,0,2,47,9250
6,0,2,48,9155
6,0,2,49,9156
6,0,2,50,9517
6,0,2,51,9689
6,0,2,52,9340
6,0,2,53,8974
6,0,2,54,9248
6,0,2,55,8973
6,0,2,57,9154
6,0,2,58,8773
6,0,2,59,9763
6,0,2,60,8774
6,0,2,61,8969
6,0,2,62,8972
6,0,2,63,8970
6,0,2,64,8971
6,0,2,65,8967
6,0,2,66,8771
6,0,2,67,8968
6,0,1,0,8772
6,0,1,1,8770
6,0,1,2,9762
6,0,1,3,8768
6,0,1,4,9761
6,0,1,5,8966
6,0,1,6,9683
6,0,1,7,8965
6,0,1,8,9602
6,0,1,9,8964
8,1,1,10,9041
8,1,1,12,8430
8,1,1,13,7487
8,1,1,14,9361
8,1,1,15,9360
8,1,1,16,8207
8,1,1,17,7488
8,1,1,18,8206
8,1,1,19,7733
8,1,1,20,9043
8,1,1,21,7732
8,1,1,23,9044
8,1,1,24,7237
8,1,1,25,8431
8,1,1,26,7489
8,1,1,27,8208
8,1,1,28,7490
8,1,1,29,8209
8,1,1,30,7735
8,1,1,31,9045
8,1,1,32,7734
8,1,1,33,9046
8,1,1,34,7240
8,1,1,35,9042
8,1,1,36,7492
8,1,1,37,8204
8,1,1,38,7491
8,1,1,39,8205
8,1,1,40,9359
8,1,1,41,9451
8,1,1,42,9450
8,1,1,43,8428
8,1,1,44,7736
8,1,1,46,9040
8,1,1,47,7737
8,1,1,48,9039
8,1,1,49,8196
8,1,1,50,8203
8,1,1,51,7966
8,1,1,52,8202
8,1,1,53,7967
8,1,1,54,8425
8,1,1,55,8422
8,1,1,57,8201
8,1,1,58,8199
8,1,1,59,8200
8,1,1,60,8198
8,1,1,61,8423
8,1,1,62,7968
8,1,1,63,8840
8,1,1,64,7969
8,1,1,65,8839
8,1,1,66,7971
8,1,1,67,8631
8,1,0,0,7970
8,1,0,1,9538
8,1,0,2,9537
8,1,0,3,8632
8,1,0,4,8197
8,1,0,5,8416
8,1,0,6,8420
8,1,0,7,8842
8,1,0,8,9269
8,1,0,9,8841
8,1,0,10,7965
8,1,0,12,8633
8,1,0,13,8195
8,1,0,14,8634
8,1,0,15,8194
8,1,0,16,8418
8,1,0,17,8417
8,1,0,18,8843
8,1,0,19,7962
8,1,0,20,8844
8,1,0,21,7963
8,1,0,23,8636
8,1,0,24,8193
8,1,0,25,8635
8,1,0,26,8192
8,1,0,27,8419
8,1,0,28,9536
8,1,0,29,9622
8,1,0,30,9621
8,1,0,31,8845
8,1,0,32,8415
8,1,0,33,8846
8,1,0,34,7235
8,1,0,35,8638
8,1,0,36,7731
8,1,0,37,8637
8,1,0,38,7730
8,1,0,39,8421
8,1,0,40,7485
8,1,0,41,8848
8,1,0,42,7486
8,1,0,43,8847
8,1,0,44,7234
8,1,0,46,8639
8,1,0,47,7729
8,1,0,48,8640
8,1,0,49,7728
8,1,0,50,8424
8,1,0,51,7483
8,1,0,52,8850
8,1,0,53,7484
8,1,0,54,8849
8,1,0,55,7232
8,1,0,57,9703
8,1,0,58,9702
8,1,0,59,8641
8,1,0,60,7726
8,1,0,61,8642
8,1,0,62,7727
8,1,0,63,8426
8,1,0,64,9701
8,1,0,65,8851
8,1,0,66,9780
8,1,0,67,9781
8,1,3,0,8186
8,1,3,1,8189
8,1,3,2,8183
8,1,3,3,8191
8,1,3,4,8180
8,1,3,5,6964
8,1,3,6,8184
8,1,3,7,7223
8,1,3,8,6421
8,1,3,9,6965
8,1,3,10,6691
8,1,3,12,6700
8,1,3,13,6957
8,1,3,14,8412
8,1,3,15,8406
8,1,3,16,8409
8,1,3,17,8407
8,1,3,18,8414
8,1,3,19,7215
8,1,3,20,6699
8,1,3,21,7468
8,1,3,23,6701
8,1,3,24,7712
8,1,3,25,6702
8,1,3,26,6959
8,1,3,27,8413
8,1,3,28,8408
8,1,3,29,8411
8,1,3,30,8405
8,1,3,31,8410
8,1,3,32,8404
8,1,3,33,6967
8,1,3,34,6694
8,1,3,35,6966
8,1,3,36,6693
8,1,3,37,7225
8,1,3,38,6422
8,1,3,39,8629
8,1,3,40,6958
8,1,3,41,8627
8,1,3,42,8621
8,1,3,43,8626
8,1,3,44,8624
8,1,3,46,7718
8,1,3,47,7217
8,1,3,48,7719
8,1,3,49,7953
8,1,3,50,7474
8,1,3,51,7715
8,1,3,52,7473
8,1,3,53,7714
8,1,3,54,8625
8,1,3,55,8623
8,1,3,57,8628
8,1,3,58,8622
8,1,3,59,8630
8,1,3,60,8619
8,1,3,61,7221
8,1,3,62,7469
8,1,3,63,7721
8,1,3,64,7470
8,1,3,65,7720
8,1,3,66,7218
8,1,3,67,8838
8,1,2,0,6425
8,1,2,1,8836
8,1,2,2,8830
8,1,2,3,8833
8,1,2,4,8831
8,1,2,5,7475
8,1,2,6,6696
8,1,2,7,7476
8,1,2,8,6695
8,1,2,9,7224
8,1,2,10,6960
8,1,2,12,7723
8,1,2,13,6961
8,1,2,14,8834
8,1,2,15,8829
8,1,2,16,8835
8,1,2,17,8828
8,1,2,18,8837
8,1,2,19,8832
8,1,2,20,7722
8,1,2,21,7220
8,1,2,23,7477
8,1,2,24,9708
8,1,2,25,7478
8,1,2,26,9709
8,1,2,27,9037
8,1,2,28,9710
8,1,2,29,9035
8,1,2,30,9029
8,1,2,31,9034
8,1,2,32,9032
8,1,2,33,7226
8,1,2,34,6427
8,1,2,35,7227
8,1,2,36,6698
8,1,2,37,7479
8,1,2,38,6697
8,1,2,39,7480
8,1,2,40,6962
8,1,2,41,9036
8,1,2,42,9031
8,1,2,43,9033
8,1,2,44,9030
8,1,2,46,9038
8,1,2,47,9027
8,1,2,48,7959
8,1,2,49,6963
8,1,2,50,7958
8,1,2,51,7716
8,1,2,52,7961
8,1,2,53,7717
8,1,2,54,7960
8,1,2,55,7472
8,1,2,57,8190
8,1,2,58,7471
8,1,2,59,8188
8,1,2,60,7219
8,1,2,61,8187
8,1,2,62,8182
8,1,2,63,9175
8,1,2,64,9174
8,1,2,65,9176
8,1,2,66,7952
8,1,2,67,7725
8,1,1,0,7951
8,1,1,1,7724
8,1,1,2,8185
8,1,1,3,7229
8,1,1,4,7955
8,1,1,5,7481
8,1,1,6,7954
8,1,1,7,7482
8,1,1,8,9173
8,1,1,9,9268
1,1,1,10,9014
1,1,1,12,7447
1,1,1,13,8377
1,1,1,14,9358
1,1,1,15,9357
1,1,1,16,7448
1,1,1,17,8154
1,1,1,18,7693
1,1,1,19,8155
1,1,1,20,7692
1,1,1,21,9011
1,1,1,23,7194
1,1,1,24,9012
1,1,1,25,7446
1,1,1,26,8375
1,1,1,27,7445
1,1,1,28,8152
1,1,1,29,7690
1,1,1,30,8153
1,1,1,31,7691
1,1,1,32,9010
1,1,1,33,7192
1,1,1,34,9009
1,1,1,35,7444
1,1,1,36,9013
1,1,1,37,7443
1,1,1,38,8156
1,1,1,39,9449
1,1,1,40,8157
1,1,1,41,9448
1,1,1,42,9447
1,1,1,43,7688
1,1,1,44,8380
1,1,1,46,7689
1,1,1,47,9016
1,1,1,48,8164
1,1,1,49,9015
1,1,1,50,7934
1,1,1,51,8158
1,1,1,52,7935
1,1,1,53,8159
1,1,1,54,8385
1,1,1,55,8382
1,1,1,57,8162
1,1,1,58,8161
1,1,1,59,8163
1,1,1,60,8160
1,1,1,61,7933
1,1,1,62,8383
1,1,1,63,7932
1,1,1,64,8816
1,1,1,65,7931
1,1,1,66,8815
1,1,1,67,7930
1,1,0,0,8607
1,1,0,1,9535
1,1,0,2,9534
1,1,0,3,8165
1,1,0,4,8608
1,1,0,5,8388
1,1,0,6,8392
1,1,0,7,9265
1,1,0,8,8813
1,1,0,9,7936
1,1,0,10,8814
1,1,0,12,8166
1,1,0,13,8606
1,1,0,14,8167
1,1,0,15,8605
1,1,0,16,8390
1,1,0,17,8389
1,1,0,18,7938
1,1,0,19,8811
1,1,0,20,7939
1,1,0,21,8812
1,1,0,23,8169
1,1,0,24,8604
1,1,0,25,8168
1,1,0,26,8603
1,1,0,27,9620
1,1,0,28,8387
1,1,0,29,9619
1,1,0,30,9618
1,1,0,31,8391
1,1,0,32,8810
1,1,0,33,7195
1,1,0,34,8809
1,1,0,35,7694
1,1,0,36,8601
1,1,0,37,7695
1,1,0,38,8602
1,1,0,39,7450
1,1,0,40,8386
1,1,0,41,7449
1,1,0,42,8808
1,1,0,43,7197
1,1,0,44,8807
1,1,0,46,7697
1,1,0,47,8599
1,1,0,48,7696
1,1,0,49,8600
1,1,0,50,7451
1,1,0,51,8384
1,1,0,52,7452
1,1,0,53,8805
1,1,0,54,7200
1,1,0,55,8806
1,1,0,57,9700
1,1,0,58,9699
