470	-522510
471	-534510
472	-546510
473	-558510
474	-570510
475	-582510
476	-594510
477	-606510
478	-618510
479	-630510
480	-642510
481	-654510
482	-666510
483	-678510
484	-690510
485	-702510
486	-714510
487	-726510
488	-738510
489	-750510
490	-762510
491	-774510
492	-786510
493	-798510
494	-810510
495	-822510
496	-834510
497	-846510
498	-858510
499	-870510
500	-882510
