92.6319,11.6881
99.4019,11.6881
83.7657,8.40101
90.5357,8.40101
110.846,8.40101
104.076,8.40101
97.3057,8.40101
84.0525,4.95016
92.6319,4.91812
119.712,4.91812
112.942,4.91812
106.172,4.91812
90.5357,1.63107
83.7657,1.63107
99.4019,4.91812
110.846,1.63107
104.076,1.63107
97.3057,1.63107
82.8706,-2.52573
89.6407,-2.52626
117.616,1.63107
116.721,-2.52649
109.95,-2.52649
103.18,-2.52573
96.4108,-2.52626
84.4126,-4.62724
92.9277,-4.62251
99.6978,-4.62251
82.8706,-9.29582
113.237,-4.62274
89.6407,-9.29628
120.007,-4.62274
109.95,-9.29651
103.18,-9.29582
96.4108,-9.29628
84.3272,-11.3283
92.9277,-11.3925
116.721,-9.29651
82.8706,-16.0658
99.6978,-11.3925
106.467,-11.392
89.6407,-16.0662
113.237,-11.3927
120.007,-11.3927
103.18,-16.0658
96.4108,-16.0662
84.3101,-18.1535
99.6978,-18.1625
92.9277,-18.1625
82.8706,-22.8358
106.467,-18.162
89.6407,-22.8362
109.95,-16.0665
113.237,-18.1627
116.721,-16.0665
120.007,-18.1627
83.99,-25.0293
96.4108,-22.8362
99.6978,-24.9325
92.9277,-24.9325
82.8706,-29.6057
103.18,-22.8358
89.6407,-29.6062
106.467,-24.932
109.95,-22.8365
113.237,-24.9327
116.721,-22.8365
106.467,-4.62198
119.711,18.4578
112.941,18.4578
76.9957,8.40101
106.171,18.4578
99.4014,18.4578
85.8614,18.4578
92.6314,18.4578
117.615,15.1707
77.0226,5.33278
119.712,11.6881
117.616,8.40101
110.845,15.1707
112.942,11.6881
76.9957,1.63107
104.075,15.1707
106.172,11.6881
97.3052,15.1707
90.5352,15.1707
38.4719,11.6881
43.1452,15.1707
45.2419,11.6881
56.6854,15.1713
49.9152,15.1707
79.7073,-4.64761
76.1009,-2.52626
31.7019,11.6881
24.9319,11.6881
18.1619,11.6881
11.3919,11.6881
4.62193,4.91812
76.1009,-9.29628
35.4805,-49.9158
11.3919,4.91812
18.1619,4.91812
79.863,-11.4257
24.9319,4.91812
9.29566,1.63107
16.0657,1.63107
22.8357,1.63107
29.6056,1.63107
8.40115,-2.52611
11.6882,-4.62236
15.1708,-2.52565
18.4578,-4.62183
76.1009,-16.0662
83.7659,21.9407
90.5359,21.9407
76.7914,-19.7422
97.3059,21.9407
104.076,21.9407
110.846,21.9407
76.1009,-22.8362
117.615,21.9407
15.1708,-36.3756
21.9401,-36.3756
79.724,-25.0207
28.7098,-36.3756
35.4806,-36.3756
42.2514,-36.3756
