! 67Ni energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
1.250000	0.00106608	1.250000	0.00106608	1.250000	0.000906851	1.250000	0.000906851	1.250000	0.000906852	1.250000	0.0010646 	1.250000	1.48227e-06	
1.500000	0.00102779	1.500000	0.00102779	1.500000	0.000900374	1.500000	0.000900374	1.500000	0.000900375	1.500000	0.00102652	1.500000	1.26876e-06	
1.750000	0.000988995	1.750000	0.000988995	1.750000	0.000888696	1.750000	0.000888696	1.750000	0.000888696	1.750000	0.000987883	1.750000	1.11182e-06	
2.000000	0.000953811	2.000000	0.000953811	2.000000	0.000874022	2.000000	0.000874022	2.000000	0.000874022	2.000000	0.00095282	2.000000	9.91261e-07	
2.250000	0.000920737	2.250000	0.000920737	2.250000	0.000856279	2.250000	0.000856279	2.250000	0.00085628	2.250000	0.000919842	2.250000	8.95564e-07	
2.500000	0.00100838	2.500000	0.000888745	2.500000	0.000835168	2.500000	0.000835168	2.500000	0.000835169	2.500000	0.000887928	2.500000	8.17636e-07	
3.000000	0.000949934	3.000000	0.00083386	3.000000	0.000795832	3.000000	0.000795832	3.000000	0.000795833	3.000000	0.000833162	3.000000	6.98132e-07	
3.500000	0.000896399	3.500000	0.000787652	3.500000	0.000759948	3.500000	0.000759948	3.500000	0.000759948	3.500000	0.000787042	3.500000	6.10551e-07	
4.000000	0.00084803	4.000000	0.000746792	4.000000	0.000727128	4.000000	0.000727128	4.000000	0.000727128	4.000000	0.000746248	4.000000	5.43443e-07	
4.500000	0.000804476	4.500000	0.000710489	4.500000	0.000697033	4.500000	0.000697033	4.500000	0.000697033	4.500000	0.000709999	4.500000	4.90282e-07	
5.000000	0.000765219	5.000000	0.000678075	5.000000	0.000669358	5.000000	0.000669358	5.000000	0.000669359	5.000000	0.000677627	5.000000	4.47068e-07	
5.500000	0.000729737	5.500000	0.00064862	5.500000	0.000643836	5.500000	0.000643836	5.500000	0.000643836	5.500000	0.000648209	5.500000	4.11207e-07	
6.000000	0.000697551	6.000000	0.000622026	6.000000	0.00062023	6.000000	0.00062023	6.000000	0.00062023	6.000000	0.000621645	6.000000	3.80941e-07	
6.500000	0.000668246	6.500000	0.000597803	6.500000	0.000598335	6.500000	0.000598335	6.500000	0.000598335	6.500000	0.000597448	6.500000	3.55036e-07	
7.000000	0.00064146	7.000000	0.000575617	7.000000	0.000577972	7.000000	0.000577972	7.000000	0.000577972	7.000000	0.000575284	7.000000	3.32597e-07	
7.500000	0.000616887	7.500000	0.000555148	7.500000	0.000558984	7.500000	0.000558984	7.500000	0.000558985	7.500000	0.000554835	7.500000	3.12962e-07	
8.000000	0.000594266	8.000000	0.000536161	8.000000	0.000541237	8.000000	0.000541237	8.000000	0.000541237	8.000000	0.000535865	8.000000	2.95628e-07	
8.500000	0.000573373	8.500000	0.000518487	8.500000	0.00052461	8.500000	0.00052461	8.500000	0.000524611	8.500000	0.000518207	8.500000	2.80206e-07	
9.000000	0.000554016	9.000000	0.000501985	9.000000	0.000509001	9.000000	0.000509001	9.000000	0.000509001	9.000000	0.000501718	9.000000	2.66391e-07	
9.500000	0.000536031	9.500000	0.000486533	9.500000	0.000494315	9.500000	0.000494315	9.500000	0.000494316	9.500000	0.000486279	9.500000	2.53941e-07	
10.000000	0.000519275	10.000000	0.000452387	10.000000	0.000480474	10.000000	0.000480474	10.000000	0.000480474	10.000000	0.000452144	10.000000	2.42659e-07	
11.000000	0.000488971	11.000000	0.000432777	11.000000	0.000452531	11.000000	0.000455661	11.000000	0.000456643	11.000000	0.000432554	11.000000	2.2299e-07	
12.000000	0.000462295	12.000000	0.000414678	12.000000	0.000427871	12.000000	0.000433475	12.000000	0.000435016	12.000000	0.000414471	12.000000	2.06408e-07	
13.000000	0.000438623	13.000000	0.000397975	13.000000	0.00040597	13.000000	0.000413532	13.000000	0.00041534	13.000000	0.000397783	13.000000	1.92229e-07	
14.000000	0.000417466	14.000000	0.000382546	14.000000	0.000386401	14.000000	0.000395516	14.000000	0.000397392	14.000000	0.000382366	14.000000	1.79959e-07	
15.000000	0.000398436	15.000000	0.00036827	15.000000	0.000368815	15.000000	0.000379171	15.000000	0.000380977	15.000000	0.0003681 	15.000000	1.69231e-07	
16.000000	0.000381223	16.000000	0.000355035	16.000000	0.000352944	16.000000	0.000364282	16.000000	0.000365927	16.000000	0.000354875	16.000000	1.59767e-07	
17.000000	0.000365573	17.000000	0.00034274	17.000000	0.000338562	17.000000	0.000350671	17.000000	0.000352096	17.000000	0.000342589	17.000000	1.51353e-07	
18.000000	0.000351279	18.000000	0.000331295	18.000000	0.000325471	18.000000	0.000338186	18.000000	0.00033934	18.000000	0.000331151	18.000000	1.43821e-07	
19.000000	0.000338169	19.000000	0.000320618	19.000000	0.000313515	19.000000	0.0003267 	19.000000	0.000327568	19.000000	0.000320481	19.000000	1.37036e-07	
20.000000	0.000326099	20.000000	0.000310638	20.000000	0.000302575	20.000000	0.000316104	20.000000	0.000316686	20.000000	0.000310507	20.000000	1.30892e-07	
21.000000	0.000314947	21.000000	0.000301289	21.000000	0.000292531	21.000000	0.000306306	21.000000	0.000306579	21.000000	0.000301164	21.000000	1.253e-07 	
22.000000	0.000304612	22.000000	0.000292517	22.000000	0.000283271	22.000000	0.000297223	22.000000	0.000297208	22.000000	0.000292397	22.000000	1.20188e-07	
23.000000	0.000295003	23.000000	0.000284269	23.000000	0.000274717	23.000000	0.000288787	23.000000	0.000288483	23.000000	0.000284154	23.000000	1.15496e-07	
24.000000	0.000286047	24.000000	0.000276501	24.000000	0.000266809	24.000000	0.000280936	24.000000	0.00028036	24.000000	0.00027639	24.000000	1.11173e-07	
25.000000	0.000277678	25.000000	0.000269174	25.000000	0.000259485	25.000000	0.000273617	25.000000	0.00027278	25.000000	0.000269066	25.000000	1.07176e-07	
27.000000	0.000262479	27.000000	0.000255698	27.000000	0.000246341	27.000000	0.00026039	27.000000	0.000259077	27.000000	0.000255598	27.000000	1.00024e-07	
29.000000	0.000249031	29.000000	0.000243597	29.000000	0.000234948	29.000000	0.00024879	29.000000	0.000247063	29.000000	0.000243503	29.000000	9.38056e-08	
31.000000	0.000237044	31.000000	0.000232672	31.000000	0.000224906	31.000000	0.000237802	31.000000	0.000235824	31.000000	0.000232583	31.000000	8.83472e-08	
33.000000	0.000226287	33.000000	0.000222759	33.000000	0.000215712	33.000000	0.0002272 	33.000000	0.000225145	33.000000	0.000222676	33.000000	8.35156e-08	
35.000000	0.000216577	35.000000	0.000213726	35.000000	0.000207304	35.000000	0.000217581	35.000000	0.000215504	35.000000	0.000213647	35.000000	7.92071e-08	
38.000000	0.00020366	38.000000	0.000201586	38.000000	0.000195981	38.000000	0.000204716	38.000000	0.000202674	38.000000	0.000201512	38.000000	7.3551e-08	
41.000000	0.000192378	41.000000	0.000190872	41.000000	0.000185949	41.000000	0.000193422	41.000000	0.000191466	41.000000	0.000190803	41.000000	6.86806e-08	
44.000000	0.000182436	44.000000	0.000181347	44.000000	0.000176985	44.000000	0.000183427	44.000000	0.000181587	44.000000	0.000181283	44.000000	6.44407e-08	
47.000000	0.000173603	47.000000	0.000172825	47.000000	0.000168943	47.000000	0.000174519	47.000000	0.000172814	47.000000	0.000172764	47.000000	6.07147e-08	
50.000000	0.000165702	50.000000	0.000165155	50.000000	0.000161695	50.000000	0.00016653	50.000000	0.000164969	50.000000	0.000165097	50.000000	5.74132e-08	
55.000000	0.000154228	55.000000	0.000153945	55.000000	0.00015105	55.000000	0.000154901	55.000000	0.000153578	55.000000	0.000153892	55.000000	5.2672e-08	
