0.125 0 1.966
0.125 0.5 1.932
0.125 1 1.834
0.125 1.5 1.682
0.125 2 1.489
0.125 2.5 1.273
0.125 3 1.051
0.125 3.5 0.837
0.125 4 0.6438
0.125 4.5 0.4787
0.125 5 0.3451
0.125 5.5 0.2427
0.125 6 0.1685
0.125 6.5 0.1181
0.125 7 0.08613
0.125 7.5 0.06768
0.125 8 0.05828
0.125 8.5 0.05437
0.125 9 0.05331
0.125 9.5 0.05329
0.125 10 0.05322
0.375 0 4.601
0.375 0.5 4.525
0.375 1 4.306
0.375 1.5 3.964
0.375 2 3.53
0.375 2.5 3.04
0.375 3 2.532
0.375 3.5 2.04
0.375 4 1.59
0.375 4.5 1.201
0.375 5 0.8814
0.375 5.5 0.6318
0.375 6 0.4472
0.375 6.5 0.3182
0.375 7 0.2338
0.375 7.5 0.1828
0.375 8 0.1551
0.375 8.5 0.1421
0.375 9 0.1374
0.375 9.5 0.1363
0.375 10 0.1358
0.625 0 4.601
0.625 0.5 4.53
0.625 1 4.323
0.625 1.5 3.998
0.625 2 3.584
0.625 2.5 3.114
0.625 3 2.622
0.625 3.5 2.14
0.625 4 1.694
0.625 4.5 1.302
0.625 5 0.9743
0.625 5.5 0.7132
0.625 6 0.5153
0.625 6.5 0.3731
0.625 7 0.2767
0.625 7.5 0.2157
0.625 8 0.1804
0.625 8.5 0.1622
0.625 9 0.1543
0.625 9.5 0.1515
0.625 10 0.1504
0.875 0 3.841
0.875 0.5 3.786
0.875 1 3.623
0.875 1.5 3.367
0.875 2 3.039
0.875 2.5 2.664
0.875 3 2.267
0.875 3.5 1.875
0.875 4 1.507
0.875 4.5 1.178
0.875 5 0.8982
0.875 5.5 0.6707
0.875 6 0.4942
0.875 6.5 0.3637
0.875 7 0.2724
0.875 7.5 0.2123
0.875 8 0.1756
0.875 8.5 0.1553
0.875 9 0.1454
0.875 9.5 0.1413
0.875 10 0.1396
1.125 0 3.049
1.125 0.5 3.008
1.125 1 2.887
1.125 1.5 2.696
1.125 2 2.45
1.125 2.5 2.166
1.125 3 1.864
1.125 3.5 1.561
1.125 4 1.273
1.125 4.5 1.011
1.125 5 0.785
1.125 5.5 0.5971
1.125 6 0.448
1.125 6.5 0.3349
1.125 7 0.2533
1.125 7.5 0.1978
1.125 8 0.1624
1.125 8.5 0.1416
1.125 9 0.1307
1.125 9.5 0.1255
1.125 10 0.1232
1.375 0 2.391
1.375 0.5 2.361
1.375 1 2.272
1.375 1.5 2.132
1.375 2 1.951
1.375 2.5 1.739
1.375 3 1.512
1.375 3.5 1.282
1.375 4 1.06
1.375 4.5 0.8551
1.375 5 0.6747
1.375 5.5 0.5221
1.375 6 0.3983
1.375 6.5 0.3021
1.375 7 0.2309
1.375 7.5 0.1808
1.375 8 0.1477
1.375 8.5 0.1274
1.375 9 0.116
1.375 9.5 0.1102
1.375 10 0.1074
1.625 0 1.876
1.625 0.5 1.854
1.625 1 1.79
1.625 1.5 1.687
1.625 2 1.554
1.625 2.5 1.397
1.625 3 1.227
1.625 3.5 1.052
1.625 4 0.8808
1.625 4.5 0.7211
1.625 5 0.5777
1.625 5.5 0.4541
1.625 6 0.3518
1.625 6.5 0.2705
1.625 7 0.2088
1.625 7.5 0.1642
1.625 8 0.1338
1.625 8.5 0.1143
1.625 9 0.1029
1.625 9.5 0.09671
1.625 10 0.09359
1.875 0 1.482
1.875 0.5 1.466
1.875 1 1.419
1.875 1.5 1.344
1.875 2 1.245
1.875 2.5 1.128
1.875 3 0.9997
1.875 3.5 0.8665
1.875 4 0.7346
1.875 4.5 0.6093
1.875 5 0.4951
1.875 5.5 0.3949
1.875 6 0.3102
1.875 6.5 0.2416
1.875 7 0.1883
1.875 7.5 0.1489
1.875 8 0.1211
1.875 8.5 0.1028
1.875 9 0.09161
1.875 9.5 0.08526
1.875 10 0.08188
2.125 0 1.181
2.125 0.5 1.17
2.125 1 1.135
2.125 1.5 1.079
2.125 2 1.006
2.125 2.5 0.9178
2.125 3 0.8205
2.125 3.5 0.7183
2.125 4 0.6158
2.125 4.5 0.517
2.125 5 0.4256
2.125 5.5 0.3439
2.125 6 0.2737
2.125 6.5 0.2157
2.125 7 0.1698
2.125 7.5 0.1349
2.125 8 0.1098
2.125 8.5 0.0928
2.125 9 0.08197
2.125 9.5 0.07559
2.125 10 0.07205
2.375 0 0.9513
2.375 0.5 0.9426
2.375 1 0.9168
2.375 1.5 0.8751
2.375 2 0.8197
2.375 2.5 0.7532
2.375 3 0.6788
2.375 3.5 0.5997
2.375 4 0.5193
2.375 4.5 0.4409
2.375 5 0.3671
2.375 5.5 0.3002
2.375 6 0.2418
2.375 6.5 0.1927
2.375 7 0.153
2.375 7.5 0.1224
2.375 8 0.09977
2.375 8.5 0.08402
2.375 9 0.07372
2.375 9.5 0.06741
2.375 10 0.06379
2.625 0 0.7745
2.625 0.5 0.7679
2.625 1 0.7484
2.625 1.5 0.7169
2.625 2 0.6747
2.625 2.5 0.6237
2.625 3 0.5661
2.625 3.5 0.5042
2.625 4 0.4406
2.625 4.5 0.3778
2.625 5 0.3179
2.625 5.5 0.2628
2.625 6 0.214
2.625 6.5 0.1723
2.625 7 0.138
2.625 7.5 0.111
2.625 8 0.09078
2.625 8.5 0.07632
2.625 9 0.06659
