  1	11.311	5.61141	5.74892	5.665
  2	7.86781	5.80692	12.8787	5.79629
  3	14.1425	5.99034	12.2692	6.00895
  4	9.93733	6.04021	6.05738	6.05878
  5	9.90959	5.97511	5.76268	5.99501
  6	9.16918	6.04622	-5.07776	6.18723
  7	14.6637	6.03501	6.41833	6.15141
  8	8.00719	5.90758	4.57799	5.93218
  9	12.5483	5.82362	6.54177	5.91255
  10	10.7558	5.95728	-3.67505	6.06749
  11	8.48014	5.64163	0.748171	5.66402
  12	10.7904	5.82689	3.16345	5.8581
  13	7.69589	5.9761	-1.22619	6.11298
  14	12.0171	6.05677	1.12219	6.1751
  15	8.28767	5.87729	17.5442	5.88149
  16	11.3397	5.92074	14.2173	5.93859
  17	10.5308	5.76278	17.3548	5.76457
  18	7.76062	5.86834	17.8103	5.85377
  19	12.5178	5.75792	21.9934	5.75395
  20	7.9613	5.94149	12.406	5.93667
  21	22.2212	5.53067	1.38284	5.63183
  22	17.262	5.66064	-2.6306	5.79053
  23	16.7408	5.44197	21.2182	5.46625
  24	7.83475	1.69898	11.8251	1.74017
  25	12.9474	1.50246	4.71878	1.54627
  26	15.4774	1.54978	4.27613	1.58046
  27	11.4128	1.57709	2.02462	1.61996
  28	13.683	1.55228	1.62357	1.59861
  29	7.02438	1.71852	1.12169	1.76998
  30	3.58663	1.66658	-6.85643	1.72531
  31	14.3676	1.60105	0.588024	1.65687
  32	-0.442803	1.71159	-15.7803	1.77701
  33	12.2825	1.71256	-1.74938	1.77273
  34	16.7629	1.5667	2.20732	1.61946
  35	8.22035	1.5958	-0.0555966	1.63455
  36	13.491	1.60042	-8.44148	1.67317
  37	9.53131	1.68859	17.102	1.69711
  38	13.32	1.61898	-4.33104	1.68154
  39	12.4307	1.69226	0.374663	1.75096
  40	16.119	1.58323	19.5072	1.60871
  41	12.3097	1.60882	6.92984	1.65748
  42	9.24291	1.68602	3.3581	1.72888
  43	12.427	1.57406	-3.55906	1.63447
  44	12.7488	1.59503	5.83427	1.61084
  45	6.8529	1.70936	-4.8867	1.7341
  46	9.03255	1.65056	4.20722	1.70226
  47	11.7161	1.55187	5.02188	1.5839
  48	12.5269	1.51275	15.2281	1.52185
  49	13.8859	1.46134	3.92043	1.51193
  50	15.1261	1.54621	2.7333	1.59978
  51	8.85822	1.63634	-4.9204	1.70418
  52	9.57293	1.50234	5.93769	1.51912
  53	-0.564447	1.76552	-6.90164	1.8119
  54	16.7328	1.48407	-4.49434	1.56868
  55	12.5928	1.52941	-2.46003	1.5794
  56	6.80913	1.65549	-1.27695	1.69045
  57	4.83921	1.61112	-0.0366215	1.6482
  58	-0.104458	1.66086	-10.7672	1.71569
  59	3.26762	1.64535	-0.46896	1.65949
  60	11.6175	1.49675	-1.29172	1.53397
  61	14.1315	1.4925	9.87071	1.53944
  62	8.0072	1.61059	-8.21333	1.67854
  63	9.80451	1.50444	-4.04335	1.55477
  64	10.4431	1.66193	-5.96655	1.72846
  65	5.35199	1.50621	9.67505	1.52856
  66	7.1348	1.57928	-4.67276	1.66474
  67	0.937863	1.62754	-1.52213	1.67447
  68	3.6986	1.59812	9.82934	1.6309
  69	6.58663	1.56958	11.9963	1.58988
  70	5.08604	1.56625	0.619255	1.58602
  71	8.58598	1.60594	2.98869	1.62745
  72	6.06842	1.64089	-2.10349	1.70232
  73	7.77701	1.55336	6.44003	1.59227
  74	12.8298	1.53081	6.10412	1.56659
  75	7.5428	1.56741	10.1455	1.58118
  76	10.1842	1.53264	12.4151	1.56951
  77	11.1859	1.55364	-0.545402	1.61829
  78	7.16192	1.55024	12.1576	1.59627
  79	5.69517	1.58874	4.45545	1.61783
  80	2.22911	1.69617	9.03498	1.70648
  81	11.6635	1.52403	11.4084	1.55879
  82	7.5899	1.60405	4.62882	1.65678
  83	9.04393	1.58977	14.7876	1.59956
  84	8.22438	1.55052	16.0486	1.55213
  85	4.99656	1.51561	20.8864	1.51025
  86	9.96568	1.51945	19.5751	1.54296
  87	10.1475	1.52607	7.65511	1.56084
  88	5.10886	1.64398	17.4059	1.65441
  89	10.4628	1.55109	0.671079	1.60262
  90	0	0	0	0
  91	14.7667	1.5452	20.8078	1.56084
  92	11.3294	1.54299	-2.48052	1.60034
  93	9.69227	1.67238	0.332097	1.72987
  94	11.8148	1.5026	3.88994	1.56119
  95	8.15768	1.59231	5.00939	1.64937
  96	6.83829	1.68797	6.59937	1.72775
  97	7.75397	1.61941	-5.39699	1.65427
  98	10.46	1.61734	-0.703038	1.68176
  99	12.2172	1.54923	18.0183	1.584
  100	12.8724	1.59731	0.435283	1.65268
  101	7.32626	1.62012	6.90914	1.66006
  102	11.0775	1.52808	11.7538	1.53284
  103	9.86262	1.58918	3.58462	1.61194
  104	9.98212	1.55513	6.81382	1.5916
  105	13.7494	1.50937	3.10413	1.53706
  106	9.2058	1.57771	6.39195	1.61972
  107	7.90516	1.56208	4.31328	1.60164
  108	7.00811	1.51074	7.33559	1.54261
  109	10.7382	1.55266	8.47731	1.57023
  110	11.0424	1.52229	-1.07973	1.58022
  111	5.7203	1.5905	12.2577	1.60096
  112	9.2587	1.58407	1.19799	1.63202
  113	10.6735	1.56167	13.0791	1.59492
  114	9.83233	1.56735	-3.84579	1.60012
  115	10.0989	1.58194	7.1764	1.62195
  116	9.76745	1.57144	8.51723	1.60175
  117	11.1235	1.59937	9.78579	1.65076
  118	9.84769	1.57298	7.37646	1.61763
  119	10.3285	1.55754	2.58239	1.58217
  120	8.65671	1.62086	0.566452	1.6635
  121	7.59001	1.59766	-4.87066	1.64346
  122	9.2058	1.57171	6.92945	1.59369
  123	9.24731	1.59585	1.52445	1.63804
  124	9.52932	1.52538	10.2037	1.5582
  125	11.3363	1.55276	3.43344	1.60592
  126	8.9246	1.53673	-0.609446	1.56117
  127	8.55784	1.53422	4.9534	1.5716
  128	7.1073	1.59319	-0.0540977	1.64878
  129	8.33394	1.54643	4.43572	1.57441
  130	9.89468	1.54101	5.37596	1.56193
  131	7.38539	1.55761	-0.297885	1.60841
  132	9.45897	1.53158	9.57833	1.54792
  133	11.1288	1.58435	-3.43138	1.63632
  134	10.2604	1.53446	3.30639	1.57525
  135	9.36794	1.53717	1.80173	1.57983
  136	11.7309	1.58147	2.48073	1.63349
  137	9.27309	1.52425	7.78235	1.56264
  138	7.19855	1.57582	0.391695	1.61849
  139	8.8406	1.56599	11.7007	1.58526
  140	6.37696	1.52206	4.6868	1.55311
  141	10.0582	1.56104	-0.304237	1.59952
  142	12.2266	1.50524	1.14342	1.56097
  143	9.97986	1.55341	4.88169	1.58347
  144	11.3238	1.58049	22.2423	1.60544
  145	9.09979	1.54079	-0.79212	1.58449
  146	9.08416	1.53464	4.39294	1.55935
  147	9.07245	1.55761	7.54575	1.57474
  148	8.00107	1.53606	3.67269	1.54222
  149	8.85768	1.57431	-2.72084	1.60675
  150	12.8424	1.55229	4.0583	1.56966
  151	7.98904	1.51221	8.92301	1.52355
  152	10.4964	1.54771	-3.66108	1.59863
  153	9.88523	1.5137	1.94119	1.57732
  154	11.1787	1.54075	-0.814596	1.58842
  155	10.5086	1.57777	3.81579	1.61394
  156	10.7568	1.55547	-3.24449	1.62862
  157	10.5475	1.54907	-0.406393	1.59858
  158	14.0935	1.53035	10.4433	1.59429
  159	8.10521	1.52438	10.9728	1.55849
  160	12.5547	1.57166	-5.39342	1.6501
  161	13.3354	1.53091	21.9446	1.55764
  162	6.37009	1.57128	1.5725	1.61786
  163	10.9165	1.57699	1.9258	1.63372
  164	12.9289	1.54296	5.99683	1.58024
  165	7.44098	1.55711	2.98574	1.59952
  166	10.6822	1.52774	9.6769	1.56601
  167	11.0206	1.54001	10.5598	1.58339
  168	8.00671	1.54086	1.45195	1.60792
  169	10.1834	1.5164	-1.47281	1.55907
  170	11.662	1.51755	15.5149	1.55531
  171	6.48163	1.55841	17.4218	1.59946
  172	12.2599	1.53304	2.28073	1.5826
  173	7.14372	1.54056	4.06247	1.57368
  174	10.4458	1.50507	0.360559	1.54087
  175	12.4939	1.54577	2.16106	1.60467
  176	9.98357	1.53331	6.02157	1.5704
  177	8.50892	1.57628	20.2721	1.59972
  178	14.8347	1.55967	19.858	1.62191
  179	7.49801	1.57379	13.3888	1.60665
  180	13.3486	1.55812	0.536017	1.64615
  181	15.3823	1.56635	-1.04473	1.64721
  182	11.4307	1.54826	7.36128	1.5933
  183	11.7069	1.57307	-2.00984	1.64391
  184	12.3241	1.5767	7.64569	1.62521
  185	11.9589	1.55898	8.88649	1.59693
  186	12.148	1.54379	0.0279566	1.62926
  187	9.45048	1.54373	13.3088	1.57919
  188	11.5424	1.57699	-0.043185	1.64329
  189	11.4814	1.5502	23.5621	1.59419
  190	11.3321	1.51083	3.64897	1.54868
  191	10.8577	1.50831	9.46142	1.54369
  192	8.11235	1.51167	-1.08654	1.56081
  193	13.1888	1.49469	8.17187	1.53746
  194	-32.2986	0.195875	-12.112	0.0734533
  195	12.888	1.52515	6.6927	1.58644
  196	10.4608	1.59719	-0.460191	1.65879
  197	12.7583	1.58565	-3.61226	1.67104
  198	13.3983	1.48331	0.790891	1.5409
  199	11.2373	1.59452	2.56619	1.63906
  200	14.1077	1.51931	10.983	1.54882
  201	11.0271	1.56666	-2.03512	1.62497
  202	13.0088	1.57037	11.6793	1.60628
  203	9.49216	1.62478	4.34917	1.66919
  204	12.2545	1.56414	9.94663	1.6062
  205	6.29436	1.6342	1.84109	1.67008
  206	10.4867	1.50018	4.91351	1.56779
  207	10.4502	1.53991	5.34759	1.5941
  208	14.13	1.51802	0.162011	1.58375
  209	14.6709	1.48713	0.280811	1.56094
  210	8.19796	1.53949	11.0442	1.56615
  211	7.52454	1.54743	-4.45378	1.61585
  212	11.0685	1.5165	3.53412	1.59171
  213	8.40397	1.49041	13.0999	1.51706
  214	10.5465	1.48731	15.5683	1.51502
  215	13.8914	1.53723	6.26652	1.58817
  216	7.69071	1.5306	8.40955	1.57862
  217	12.4081	1.47174	21.1585	1.52599
  218	13.0926	1.5182	12.1815	1.53998
  219	4.66149	1.62082	-0.822205	1.68319
  220	12.833	1.52028	23.1796	1.54121
  221	13.6245	1.52043	11.3605	1.55275
  222	13.5302	1.50553	3.92667	1.54494
  223	15.9028	1.50205	10.5969	1.58477
  224	14.4886	1.52248	6.19309	1.58151
  225	7.73426	1.56825	-4.05598	1.64243
  226	16.0735	1.48637	3.60277	1.54845
  227	2.72922	1.72778	-2.62357	1.77734
  228	8.41337	1.59242	13.4153	1.60433
  229	9.64275	1.57411	4.06746	1.62756
  230	12.096	1.50028	8.36733	1.54709
  231	7.40371	1.5529	10.1079	1.58824
  232	8.18002	1.51432	1.73143	1.56904
  233	10.3843	1.52225	5.19156	1.578
  234	9.43808	1.58176	4.56533	1.63281
  235	12.7655	1.59024	-2.10035	1.65495
  236	10.1161	1.59257	-10.8811	1.67353
  237	15.5374	1.45582	9.88259	1.49241
  238	15.0345	1.53976	0.357217	1.5981
  239	11.0225	1.47792	-4.46976	1.54449
  240	6.9957	1.58777	-2.05529	1.62983
  241	10.2048	1.61326	-7.38761	1.6906
  242	8.84592	1.57498	-2.31472	1.62986
  243	12.3345	1.58576	-4.16486	1.65475
  244	14.1343	1.48855	2.72132	1.53033
  245	11.4992	1.65276	-4.88859	1.72739
  246	18.6394	1.47033	1.62565	1.51696
  247	10.4552	1.55938	-2.76751	1.61627
  248	11.9928	1.60641	-2.28492	1.67027
  249	12.1077	1.50131	9.58504	1.54495
  250	11.351	1.49176	15.0455	1.50992
  251	13.1522	1.51042	-1.54299	1.56788
  252	11.5694	1.50135	3.72665	1.53651
  253	7.93389	1.57213	-4.28693	1.6432
  254	4.63958	1.69324	-11.004	1.76272
  255	5.51971	1.55916	10.0701	1.58873
  256	14.0054	1.57759	8.9995	1.62324
  257	13.0196	1.64456	-2.946	1.72492
