bin_786    52.012 72.6179 276
bin_787    45.242 72.6179 274
bin_788    85.862 79.3879 312
bin_789    83.7653 82.8705 337
bin_790    79.092 79.3879 310
bin_791    29.6058 89.6406 355
bin_792    72.322 79.3879 308
bin_793    65.5521 79.3879 306
bin_794    63.4558 76.1008 305
bin_795    45.242 79.3879 300
bin_796    49.9158 76.1008 301
bin_797    52.012 79.3879 302
bin_798    31.7015 86.1577 322
bin_799    56.6858 76.1008 303
bin_800    58.782 79.3879 304
bin_801    43.1458 76.1008 299
bin_802    29.6052 82.8706 321
bin_803    70.2258 76.1008 307
bin_804    76.9958 76.1008 309
bin_805    83.7658 76.1008 311
bin_806    90.5358 76.1008 384
bin_807    92.632 72.6179 382
bin_808    76.9958 69.3309 283
bin_809    31.702 79.388 296
bin_810    85.8618 52.3082 208
bin_811    31.6488 72.8214 270
bin_812    29.6058 76.1008 295
bin_813    38.4723 113.237 486
bin_814    84.2529 15.7094 77
bin_815    89.6407 -36.3762 1586
bin_816    31.7023 113.237 482
bin_817    36.376 109.951 485
bin_818    65.8479 -38.4718 953
bin_819    38.472 72.6179 272
bin_820    43.146 109.95 489
bin_821    58.7816 106.467 460
bin_822    52.0116 106.467 456
bin_823    38.4715 106.467 448
bin_824    45.2416 106.467 452
bin_825    63.4553 103.18 463
bin_826    56.6853 103.18 459
bin_827    49.9153 103.18 455
bin_828    36.3753 103.18 447
bin_829    43.1452 103.18 451
bin_830    65.5521 99.6977 422
bin_831    58.782 99.6977 418
bin_832    52.012 99.6977 414
bin_833    45.242 99.6977 410
bin_834    70.2258 96.4107 425
bin_835    38.472 99.6978 406
bin_836    63.4558 96.4107 421
bin_837    56.6858 96.4107 417
bin_838    49.9158 96.4107 413
bin_839    36.3757 96.4108 405
bin_840    43.1458 96.4107 409
bin_841    72.322 92.9277 380
bin_842    65.5521 92.9277 376
bin_843    58.782 92.9277 372
bin_844    52.012 92.9277 368
bin_845    45.242 92.9277 364
bin_846    38.472 92.9278 360
bin_847    43.1458 89.6406 363
bin_848    49.9158 89.6406 367
bin_849    36.3758 89.6406 359
bin_850    56.6858 89.6406 371
bin_851    63.4558 89.6406 375
bin_852    70.2258 89.6406 379
bin_853    76.9958 89.6406 383
bin_854    45.2416 86.1575 326
bin_855    52.0116 86.1575 328
bin_856    38.4715 86.1577 324
bin_857    58.7816 86.1575 330
bin_858    65.5516 86.1575 332
bin_859    72.3215 86.1575 334
bin_860    36.3753 82.8705 323
bin_861    43.1453 82.8705 325
bin_862    76.9953 82.8705 335
bin_863    79.0915 86.1575 336
bin_864    85.8616 86.1575 338
bin_865    49.9153 82.8705 327
bin_866    56.6853 82.8705 329
bin_867    63.4553 82.8705 331
bin_868    70.2253 82.8705 333
bin_869    38.472 79.388 298
bin_870    36.3758 76.1008 297
bin_871    29.6059 21.941 87
bin_872    36.3752 15.1707 63
bin_873    76.9959 21.9407 101
bin_874    70.2259 21.9407 99
bin_875    31.7021 25.2278 88
bin_876    24.9321 25.2278 86
bin_877    112.942 25.2278 480
bin_878    106.172 25.2278 442
bin_879    85.8621 25.2278 104
bin_880    79.0921 25.2278 102
bin_881    36.3759 28.7108 115
bin_882    29.6059 28.7109 113
bin_883    83.7659 28.7108 129
bin_884    76.9959 28.7108 127
bin_885    70.2259 28.7108 125
bin_886    83.7654 35.4805 155
bin_887    31.7021 31.9978 114
bin_888    38.4721 31.9978 116
bin_889    85.8621 31.9978 130
bin_890    65.5521 31.9978 124
bin_891    72.3221 31.9978 126
bin_892    79.0921 31.9978 128
bin_893    29.6054 35.4806 139
bin_894    36.3754 35.4805 141
bin_895    76.9954 35.4805 153
bin_896    85.8616 38.7675 156
bin_897    79.0916 38.7675 154
bin_898    31.7017 38.7675 140
bin_899    70.2254 35.4805 151
bin_900    72.3217 38.7675 152
bin_901    38.4716 38.7675 142
bin_902    83.7656 42.2511 181
bin_903    76.9956 42.2511 179
bin_904    36.3755 42.2511 167
bin_905    79.0918 45.5381 180
bin_906    85.8618 45.5381 182
bin_907    83.7656 49.0211 207
bin_908    76.9956 49.0211 205
bin_909    38.4718 45.5381 168
bin_910    79.0918 52.3082 206
bin_911    92.6318 52.3082 370
bin_912    99.4018 52.3082 416
bin_913    36.3755 49.0211 193
bin_914    38.4718 52.3082 194
bin_915    45.2418 59.0781 222
bin_916    52.0118 59.0781 224
bin_917    106.172 52.3082 458
bin_918    104.076 55.7912 461
bin_919    97.3055 55.7912 419
bin_920    90.5355 55.7912 373
bin_921    83.7656 55.7912 233
bin_922    36.3755 55.7912 219
bin_923    38.4718 59.0781 220
bin_924    70.2251 62.5608 255
bin_925    63.4551 62.5608 253
bin_926    56.6851 62.5608 251
bin_927    49.9151 62.5608 249
bin_928    43.1451 62.5608 247
bin_929    79.0918 59.0781 232
bin_930    76.9951 62.5608 257
bin_931    85.8618 59.0781 234
bin_932    83.7651 62.5608 259
bin_933    92.6318 59.0781 374
bin_934    90.5351 62.5608 377
bin_935    99.4018 59.0781 420
bin_936    97.3051 62.5608 423
bin_937    106.172 59.0781 462
bin_938    104.075 62.5608 464
bin_939    31.7014 18.4578 62
bin_940    29.6052 15.1707 61
bin_941    2.52568 1.63107 1
bin_942    99.4021 25.2278 400
bin_943    92.6321 25.2278 354
bin_944    36.3759 21.9407 89
bin_945    104.076 28.7108 445
bin_946    110.846 28.7108 483
bin_947    38.4714 18.4578 64
bin_948    72.3221 25.2278 100
bin_949    97.3059 28.7108 403
bin_950    90.5359 28.7108 357
bin_951    43.1459 21.9407 91
bin_952    38.4721 25.2278 90
bin_953    43.1459 28.7108 117
bin_954    49.9159 28.7108 119
bin_955    63.4559 28.7108 123
bin_956    65.5521 25.2278 98
bin_957    58.7822 25.2278 96
bin_958    52.0121 25.2278 94
bin_959    45.2422 25.2278 92
bin_960    63.4559 21.9407 97
bin_961    56.6859 21.9407 95
bin_962    49.9159 21.9407 93
bin_963    65.5514 18.4578 72
bin_964    58.7814 18.4578 70
bin_965    52.0114 18.4578 68
bin_966    45.2414 18.4578 66
bin_967    43.1455 35.4805 143
bin_968    45.2754 38.7295 144
bin_969    65.5517 38.7675 150
bin_970    58.7817 38.7675 148
bin_971    52.0116 38.7675 146
bin_972    63.4556 42.2511 175
bin_973    56.6856 42.2511 173
bin_974    49.9155 42.2511 171
bin_975    70.2256 42.2511 177
bin_976    43.1456 42.2511 169
bin_977    72.3218 45.5381 178
bin_978    65.5518 45.5381 176
bin_979    58.7818 45.5381 174
bin_980    52.0118 45.5381 172
bin_981    45.2418 45.5381 170
bin_982    70.2256 49.0211 203
bin_983    63.4556 49.0211 201
bin_984    56.6856 49.0211 199
bin_985    49.9155 49.0211 197
bin_986    43.1456 49.0211 195
bin_987    72.3218 52.3082 204
bin_988    65.5518 52.3082 202
bin_989    58.7818 52.3082 200
bin_990    45.2418 52.3082 196
bin_991    70.2256 55.7912 229
bin_992    52.0118 52.3082 198
bin_993    63.4556 55.7912 227
bin_994    56.6856 55.7912 225
bin_995    43.1456 55.7912 221
bin_996    49.9155 55.7912 223
bin_997    65.5518 59.0781 228
bin_998    58.7818 59.0781 226
bin_999    49.9154 35.4805 145
bin_1000    56.6855 35.4805 147
bin_1001    63.4554 35.4805 149
bin_1002    45.2422 31.9978 118
bin_1003    52.0121 31.9978 120
bin_1004    56.6858 28.7109 121
bin_1005    58.7822 31.9978 122
bin_1006    29.6051 62.5608 243
bin_1007    -29.6064 -21.9411 765
bin_1008    -36.4392 -21.9599 771
bin_1009    -65.5521 -38.7679 954
bin_1010    -63.4558 -35.4809 951
bin_1011    -58.7821 -38.7679 948
bin_1012    -56.6858 -35.4809 945
bin_1013    -31.7026 -25.2281 768
bin_1014    -52.0122 -45.5386 1020
bin_1015    -52.0121 -38.7679 942
bin_1016    -49.916 -42.2516 1017
bin_1017    -49.9158 -35.4809 939
bin_1018    -29.6064 -28.7111 843
bin_1019    -31.7026 -31.9982 846
bin_1020    -45.2426 -31.9982 858
bin_1021    -36.3756 -15.1711 693
bin_1022    -76.9963 -21.9412 807
bin_1023    -43.1459 -35.4809 933
bin_1024    -43.1459 -42.2516 1011
bin_1025    -43.1459 -49.0216 1089
bin_1026    -45.2421 -38.7679 936
bin_1027    -45.2422 -45.5386 1014
bin_1028    -56.686 -42.2516 1023
bin_1029    -29.6059 -35.4808 921
bin_1030    -58.7822 -45.5386 1026
bin_1031    -63.456 -42.2516 1029
bin_1032    -65.5523 -45.5386 1032
bin_1033    -70.226 -42.2516 1035
bin_1034    -31.7021 -38.7678 924
bin_1035    -72.3222 -45.5386 1038
bin_1036    -49.916 -49.0216 1095
bin_1037    -56.686 -49.0216 1101
bin_1038    -63.456 -49.0216 1107
bin_1039    -29.6061 -42.2514 999
bin_1040    -90.5359 -35.4809 1587
bin_1041    -92.6326 -31.9982 1578
bin_1042    -112.943 -31.9982 1956
bin_1043    -31.7023 -45.5385 1002
bin_1044    -106.173 -31.9982 1842
bin_1045    -99.4025 -31.9982 1716
bin_1046    -110.846 -35.4809 1965
bin_1047    -104.076 -35.4809 1851
bin_1048    -97.3058 -35.4809 1725
bin_1049    -112.942 -38.7679 1968
bin_1050    -29.6061 -49.0214 1077
bin_1051    -106.172 -38.7679 1854
bin_1052    -99.4021 -38.7679 1728
bin_1053    -92.6321 -38.7679 1590
bin_1054    -70.226 -49.0216 1113
bin_1055    -43.1459 -55.7916 1167
bin_1056    -31.7023 -52.3084 1080
bin_1057    -45.2422 -59.0786 1170
bin_1058    -45.2422 -52.3086 1092
bin_1059    -49.916 -55.7916 1173
bin_1060    -52.0122 -59.0786 1176
bin_1061    -29.6061 -55.7914 1155
bin_1062    -52.0122 -52.3086 1098
bin_1063    -56.686 -55.7916 1179
bin_1064    -58.7822 -59.0786 1182
bin_1065    -58.7822 -52.3086 1104
bin_1066    -63.456 -55.7916 1185
bin_1067    -65.5523 -59.0786 1188
bin_1068    -65.5523 -52.3086 1110
bin_1069    -70.226 -55.7916 1191
bin_1070    -72.3222 -52.3086 1116
bin_1071    -72.3222 -59.0786 1194
bin_1072    -104.076 -42.2516 1863
bin_1073    -110.846 -42.2516 1974
bin_1074    -29.3931 -69.2948 1311
bin_1075    -92.6326 -25.2283 1566
bin_1076    -99.4025 -25.2283 1704
bin_1077    -85.8625 -25.2283 816
bin_1078    -79.0926 -25.2283 810
bin_1079    -72.3226 -25.2283 804
bin_1080    -110.846 -28.7113 1953
bin_1081    -104.076 -28.7113 1839
bin_1082    -97.3063 -28.7113 1713
bin_1083    -90.5363 -28.7113 1575
bin_1084    -83.7663 -28.7113 891
bin_1085    -76.9963 -28.7113 885
bin_1086    -36.3763 -28.7113 849
bin_1087    -70.2263 -28.7113 879
bin_1088    -106.173 -25.2283 1830
bin_1089    -112.943 -25.2283 1944
bin_1090    -70.2263 -21.9412 801
bin_1091    -38.4726 -31.9982 852
bin_1092    -85.8625 -31.9982 894
bin_1093    -65.5525 -31.9982 876
bin_1094    -72.3226 -31.9982 882
bin_1095    -79.0926 -31.9982 888
bin_1096    -70.2258 -35.4809 957
bin_1097    -72.3221 -38.7679 960
bin_1098    -83.7658 -35.4809 969
bin_1099    -76.9958 -35.4809 963
bin_1100    -85.862 -38.7679 972
bin_1101    -79.0921 -38.7679 966
bin_1102    -83.7659 -42.2516 1047
bin_1103    -76.996 -42.2516 1041
bin_1104    -79.0922 -45.5386 1044
bin_1105    -85.8622 -45.5386 1050
bin_1106    -83.7659 -49.0216 1125
bin_1107    -36.5372 -42.3904 1005
bin_1108    -76.996 -49.0216 1119
bin_1109    -79.0922 -52.3086 1122
bin_1110    -92.6322 -52.3086 1614
bin_1111    -99.4022 -52.3086 1752
bin_1112    -106.172 -52.3086 1878
bin_1113    -104.076 -55.7916 1887
bin_1114    -97.306 -55.7916 1761
bin_1115    -90.536 -55.7916 1623
bin_1116    -83.7659 -55.7916 1203
bin_1117    -36.376 -49.0214 1083
bin_1118    -76.996 -55.7916 1197
bin_1119    -70.2255 -62.5612 1269
bin_1120    -63.4555 -62.5612 1263
bin_1121    -56.6855 -62.5612 1257
bin_1122    -38.4719 -18.458 696
bin_1123    -49.9155 -62.5612 1251
bin_1124    -43.1455 -62.5612 1245
bin_1125    -79.0922 -59.0786 1200
bin_1126    -76.9955 -62.5612 1275
bin_1127    -85.8622 -59.0786 1206
bin_1128    -83.7655 -62.5612 1281
bin_1129    -36.376 -55.7914 1161
bin_1130    -92.6322 -59.0786 1626
bin_1131    -90.5355 -62.5612 1635
bin_1132    -36.3759 -35.4808 927
bin_1133    -38.4722 -38.7678 930
bin_1134    -38.4723 -45.5385 1008
bin_1135    -38.4723 -52.3084 1086
bin_1136    -31.7023 -59.0784 1158
bin_1137    -38.4723 -59.0784 1164
bin_1138    -36.3755 -62.5611 1239
bin_1139    -104.076 -62.5612 1896
bin_1140    -106.172 -59.0786 1890
bin_1141    -97.3055 -62.5612 1773
bin_1142    -99.4022 -59.0786 1764
bin_1143    18.4578 -58.7819 1145
bin_1144    59.0782 -45.2422 1025
bin_1145    15.1708 -63.4556 1220
bin_1146    21.9409 -56.6863 1148
bin_1147    -17.2415 -109.726 1923
bin_1148    25.2279 -52.0126 1073
bin_1149    18.4578 -65.5518 1223
bin_1150    15.1708 -70.2256 1298
bin_1151    -24.941 -86.1657 1464
bin_1152    -18.1627 -120.008 2004
bin_1153    -18.1627 -113.238 1926
bin_1154    -16.0665 -116.721 2001
bin_1155    -11.3927 -120.008 1992
bin_1156    -11.3927 -113.238 1914
bin_1157    -9.29649 -116.721 1989
bin_1158    -16.4408 -103.143 1809
bin_1159    -18.162 -106.468 1812
bin_1160    -22.8365 -116.721 2013
bin_1161    -24.9327 -113.238 1938
bin_1162    -9.29649 -109.951 1911
bin_1163    -11.392 -106.468 1800
bin_1164    -4.62269 -120.008 1980
bin_1165    -2.52643 -116.721 1977
bin_1166    -4.62269 -113.238 1902
bin_1167    -2.52643 -109.951 1899
bin_1168    -4.62196 -106.468 1788
bin_1169    -16.3347 -96.3673 1683
bin_1170    -18.1625 -99.698 1686
bin_1171    -9.29577 -103.181 1797
bin_1172    -11.3925 -99.6981 1674
bin_1173    -9.29622 -96.4111 1671
bin_1174    -18.1625 -92.9279 1548
bin_1175    -11.3925 -92.9281 1536
bin_1176    -9.29622 -89.6411 1533
bin_1177    28.7109 -104.076 1832
bin_1178    21.9409 -104.076 1820
bin_1179    21.9409 -97.3063 1694
bin_1180    -13.964 -89.1647 1545
bin_1181    15.1708 -104.076 1808
bin_1182    15.1708 -76.9956 1376
bin_1183    18.4578 -72.3219 1301
bin_1184    21.9409 -70.2263 1304
bin_1185    -18.162 -86.1578 1458
bin_1186    25.2279 -65.5526 1229
bin_1187    28.7109 -63.4564 1232
bin_1188    59.0782 -52.0122 1103
bin_1189    55.7912 -49.916 1100
bin_1190    -18.0313 -82.2778 1455
bin_1191    52.3082 -52.0122 1097
bin_1192    49.0212 -49.916 1094
bin_1193    45.5382 -52.0122 1091
bin_1194    42.2512 -49.916 1088
bin_1195    38.7676 -52.0121 1085
bin_1196    31.9979 -52.0126 1079
bin_1197    28.7109 -56.6863 1154
bin_1198    25.2279 -58.7826 1151
bin_1199    21.9409 -63.4564 1226
bin_1200    -18.3218 -72.7677 1302
bin_1201    49.0212 -83.766 1484
bin_1202    42.2512 -83.766 1478
bin_1203    45.5382 -79.0923 1403
bin_1204    49.0212 -76.996 1406
bin_1205    -23.0413 -109.97 1935
bin_1206    55.7912 -76.996 1412
bin_1207    38.7676 -72.3221 1319
bin_1208    35.4805 -76.9959 1394
bin_1209    31.9979 -79.0926 1391
bin_1210    -24.9321 -106.468 1824
bin_1211    25.2279 -85.8626 1463
bin_1212    28.7109 -83.7663 1466
bin_1213    38.7676 -85.8621 1475
bin_1214    35.4805 -90.5359 1580
bin_1215    21.9409 -90.5363 1556
bin_1216    -23.0951 -103.212 1821
bin_1217    31.9979 -92.6326 1571
bin_1218    1.63109 -116.888 1976
bin_1219    8.40115 -110.846 1910
bin_1220    4.91818 -112.942 1901
bin_1221    1.63117 -110.846 1898
bin_1222    -24.9326 -99.698 1698
bin_1223    18.4578 -92.6319 1547
bin_1224    15.1708 -97.3056 1682
bin_1225    45.5382 -72.3223 1325
bin_1226    52.3082 -72.3223 1331
bin_1227    -23.0495 -96.25 1695
bin_1228    59.0782 -72.3223 1337
bin_1229    55.7912 -70.226 1334
bin_1230    49.0212 -70.226 1328
bin_1231    42.2512 -70.226 1322
bin_1232    -24.9326 -92.9279 1560
bin_1233    59.0782 -65.5522 1259
bin_1234    35.4805 -70.2259 1316
bin_1235    28.7109 -76.9964 1388
bin_1236    25.2279 -79.0926 1385
bin_1237    -23.0479 -89.6262 1557
bin_1238    21.9409 -83.7663 1460
bin_1239    15.1708 -90.5356 1544
bin_1240    18.4578 -85.8619 1457
bin_1241    -2.52571 -103.181 1785
bin_1242    -4.62242 -99.6981 1662
bin_1243    -2.5262 -96.4111 1659
bin_1244    -4.62242 -92.9281 1524
bin_1245    -2.5262 -89.6411 1521
bin_1246    -4.62196 -86.158 1446
bin_1247    -9.29577 -82.871 1449
bin_1248    -23.0722 -82.858 1461
bin_1249    -11.392 -86.158 1452
bin_1250    -18.1625 -79.3882 1380
bin_1251    -24.9326 -79.3882 1386
bin_1252    -22.9736 -63.8802 1227
bin_1253    -24.9318 -65.8482 1230
bin_1254    -24.9326 -72.6182 1308
bin_1255    -22.8367 -69.3426 1305
bin_1256    55.7912 -43.146 1022
bin_1257    52.3082 -45.2422 1019
bin_1258    -23.0418 -75.9603 1383
bin_1259    -2.52563 -15.1711 663
bin_1260    -11.3918 -18.4582 672
bin_1261    -4.62185 -18.4582 666
bin_1262    -16.539 -21.9191 753
bin_1263    -9.29626 -21.9412 747
bin_1264    -2.52628 -21.9412 741
bin_1265    -30.1836 -19.7711 690
bin_1266    -11.3926 -25.2283 750
bin_1267    -4.62253 -25.2283 744
bin_1268    -2.52628 -28.7113 819
bin_1269    -9.29626 -28.7113 825
bin_1270    -16.4973 -28.6996 831
bin_1271    -4.62253 -31.9982 822
bin_1272    -11.3926 -31.9982 828
bin_1273    -2.52582 -35.4809 897
bin_1274    -18.1626 -25.2281 756
bin_1275    -18.1625 -31.9982 834
bin_1276    -9.29584 -35.4809 903
bin_1277    -4.62204 -38.7679 900
bin_1278    -2.52601 -42.2516 975
bin_1279    -16.5057 -35.4998 909
bin_1280    -4.62223 -45.5386 978
bin_1281    -2.52601 -49.0216 1053
bin_1282    28.7109 -49.9163 1076
bin_1283    -4.62223 -52.3086 1056
bin_1284    -2.52601 -55.7916 1131
bin_1285    -4.62223 -59.0786 1134
bin_1286    -16.4561 -42.1033 987
bin_1287    -18.1621 -38.7678 912
bin_1288    -11.3921 -38.7679 906
bin_1289    -9.29599 -42.2516 981
bin_1290    -2.52552 -62.5612 1209
bin_1291    -4.62177 -65.8482 1212
bin_1292    -9.29561 -15.1711 669
bin_1293    -2.5262 -69.3313 1287
bin_1294    -4.62288 -72.6177 1290
bin_1295    31.9979 -72.3226 1313
bin_1296    -11.3922 -45.5386 984
bin_1297    -18.1623 -45.5385 990
bin_1298    -2.5262 -76.1012 1365
bin_1299    -4.62242 -79.3883 1368
bin_1300    -9.29599 -49.0216 1059
bin_1301    -16.3719 -48.9913 1065
bin_1302    -2.52571 -82.871 1443
bin_1303    -9.29622 -76.1012 1371
bin_1304    -9.29599 -55.7916 1137
bin_1305    -9.2955 -62.5612 1215
bin_1306    -9.29622 -69.3313 1293
bin_1307    -11.3922 -52.3086 1062
bin_1308    -18.1623 -52.3084 1068
bin_1309    -11.3925 -72.6182 1296
bin_1310    -11.3925 -79.3883 1374
bin_1311    -16.4812 -76.0684 1377
bin_1312    -11.3922 -59.0786 1140
bin_1313    -16.3038 -55.789 1143
bin_1314    -11.3918 -65.8482 1218
bin_1315    -16.0662 -69.3313 1299
bin_1316    -4.62234 -11.6886 588
bin_1317    -2.52609 -8.40151 585
bin_1318    -18.1623 -59.0784 1146
bin_1319    -16.7759 -18.5576 678
bin_1320    -16.0656 -15.1711 675
bin_1321    4.91818 -45.2423 977
bin_1322    15.1708 -49.9156 1064
bin_1323    18.4578 -45.2419 989
bin_1324    21.9409 -43.1463 992
bin_1325    -16.5304 -62.4708 1221
bin_1326    -17.0839 -65.8845 1224
bin_1327    -22.963 -21.7192 759
bin_1328    -24.9319 -18.458 684
bin_1329    -22.8361 -8.40151 603
bin_1330    -22.8356 -15.1711 681
bin_1331    -4.91859 4.62195 508
bin_1332    2.52518 15.1707 53
bin_1333    -24.9326 -25.2281 762
bin_1334    1.63117 -2.52611 506
bin_1335    4.91818 -4.62236 509
bin_1336    28.7109 -16.0664 686
bin_1337    31.9979 -18.1626 689
bin_1338    -23.045 -28.6996 837
bin_1339    8.40115 -43.1461 980
bin_1340    8.40115 -49.9161 1058
bin_1341    -31.7023 -11.6886 612
bin_1342    -110.846 -8.40151 1917
bin_1343    -29.6056 -15.1711 687
bin_1344    -24.9326 -31.9982 840
bin_1345    -45.2418 -18.4582 702
bin_1346    -52.0118 -18.4582 708
bin_1347    -58.7819 -18.4582 714
bin_1348    -65.5519 -18.4582 720
bin_1349    -22.8359 -35.4808 915
bin_1350    -43.1464 -21.9412 777
bin_1351    -49.9163 -21.9412 783
bin_1352    -56.6863 -21.9412 789
bin_1353    -63.4563 -21.9412 795
bin_1354    -24.9321 -38.7678 918
bin_1355    -45.2426 -25.2283 780
bin_1356    -52.0126 -25.2283 786
bin_1357    -58.7825 -25.2283 792
bin_1358    -65.5525 -25.2283 798
bin_1359    -23.0455 -42.2709 993
bin_1360    -63.4563 -28.7113 873
bin_1361    -56.6863 -28.7113 867
bin_1362    -58.7825 -31.9982 870
bin_1363    -52.0126 -31.9982 864
bin_1364    -49.9163 -28.7113 861
bin_1365    -24.9323 -45.5385 996
bin_1366    -43.1464 -28.7113 855
bin_1367    -38.4726 -25.2281 774
bin_1368    -90.536 -42.2516 1599
bin_1369    -97.306 -42.2516 1737
bin_1370    -23.087 -49.0177 1071
bin_1371    -29.6055 -62.5612 1233
bin_1372    -85.8624 -72.6183 1362
bin_1373    -29.9558 -65.6309 1236
bin_1374    -92.6322 -45.5386 1602
bin_1375    -24.9323 -52.3084 1074
bin_1376    -99.4022 -45.5386 1740
bin_1377    -106.172 -45.5386 1866
bin_1378    -90.536 -49.0216 1611
bin_1379    -97.306 -49.0216 1749
bin_1380    -104.076 -49.0216 1875
bin_1381    -23.0365 -55.8095 1149
bin_1382    -85.8622 -52.3086 1128
bin_1383    49.0212 -43.146 1016
bin_1384    45.5382 -45.2422 1013
bin_1385    42.2512 -43.146 1010
bin_1386    -24.9323 -59.0784 1152
bin_1387    38.7676 -45.2421 1007
bin_1388    35.4805 -43.1458 1004
bin_1389    31.9979 -45.2426 1001
bin_1390    21.9409 -49.9163 1070
bin_1391    25.2279 -45.2426 995
bin_1392    28.7109 -43.1463 998
bin_1393    18.4578 -52.0119 1067
bin_1394    15.1708 -56.6856 1142
bin_1395    -8.40156 9.29564 589
bin_1396    -11.6886 11.3919 592
bin_1397    -70.2261 -8.40151 645
bin_1398    -15.1712 9.29518 595
bin_1399    -18.4582 11.3914 598
bin_1400    -21.9413 9.29587 601
bin_1401    -28.7113 9.29587 607
bin_1402    -31.9983 4.62218 532
bin_1403    -70.8624 -5.5726 570
bin_1404    -25.2283 11.3921 604
bin_1405    -8.40156 16.0657 667
bin_1406    -11.6886 18.1619 670
bin_1407    -15.1712 16.0652 673
bin_1408    -70.2261 -1.63149 567
bin_1409    -18.4582 18.1615 676
bin_1410    -21.9413 16.0659 679
bin_1411    -25.2283 18.1621 682
bin_1412    -28.7113 16.0659 685
bin_1413    -35.481 22.8354 769
bin_1414    -31.9983 24.9322 766
bin_1415    -69.3314 2.52577 565
bin_1416    -28.7113 22.8359 763
bin_1417    -25.2283 24.9322 760
bin_1418    -70.9382 5.25892 568
bin_1419    -21.9413 22.8359 757
bin_1420    -18.4582 24.9314 754
bin_1421    -15.1712 22.8352 751
bin_1422    -11.6886 24.9319 748
bin_1423    -8.40156 22.8357 745
bin_1424    -4.91859 18.1619 664
bin_1425    -69.3519 9.31753 643
bin_1426    -4.91859 11.3919 586
bin_1427    -1.63158 2.52569 505
bin_1428    -70.7649 11.7238 646
bin_1429    -1.63158 9.29564 583
bin_1430    -1.63158 16.0657 661
bin_1431    -1.63158 22.8357 739
bin_1432    -4.91859 24.9319 742
bin_1433    -1.63158 36.3756 895
bin_1434    -8.40156 36.3756 901
bin_1435    -45.5386 24.9319 778
bin_1436    -69.3314 16.0658 721
bin_1437    -38.768 24.9317 772
bin_1438    -42.2516 29.6055 853
bin_1439    -73.0744 19.0176 724
bin_1440    -38.768 31.7016 850
bin_1441    -35.481 29.6054 847
bin_1442    -31.9983 31.7022 844
bin_1443    -28.7113 29.6059 841
bin_1444    -25.2283 31.7022 838
bin_1445    -21.9413 29.6059 835
bin_1446    -69.3314 22.8358 799
bin_1447    -18.4582 31.7014 832
bin_1448    -15.1712 29.6052 829
bin_1449    -11.6886 31.7019 826
bin_1450    -73.0687 25.4086 802
bin_1451    -8.40156 29.6057 823
bin_1452    -4.91859 31.7019 820
bin_1453    -1.63158 29.6057 817
bin_1454    -62.5613 36.3751 949
bin_1455    -69.3314 36.3759 955
bin_1456    -69.3314 29.6058 877
bin_1457    -72.7118 -14.0863 723
bin_1458    -72.3223 -11.6886 648
bin_1459    -72.3219 -18.4582 726
bin_1460    -21.9413 2.52592 523
bin_1461    -25.2283 4.62218 526
bin_1462    -28.7113 2.52592 529
bin_1463    -16.0661 -8.40151 597
bin_1464    -29.6061 -8.40151 609
bin_1465    -63.4561 -8.40151 639
bin_1466    -56.6861 -8.40151 633
bin_1467    -49.9161 -8.40151 627
bin_1468    -43.1461 -8.40151 621
bin_1469    -36.3761 -8.40151 615
bin_1470    -31.7023 -4.91846 534
bin_1471    -63.8688 -4.8707 564
bin_1472    -58.7823 -4.91846 558
bin_1473    -52.0123 -4.91846 552
bin_1474    -45.2423 -4.91846 546
bin_1475    -38.4723 -4.91846 540
bin_1476    -63.4561 -1.63149 561
bin_1477    -56.6861 -1.63149 555
bin_1478    -49.9161 -1.63149 549
bin_1479    -43.1461 -1.63149 543
bin_1480    -36.3761 -1.63149 537
bin_1481    -35.481 2.52547 535
bin_1482    -42.2516 2.52554 541
bin_1483    -62.5613 2.52508 559
bin_1484    -55.7916 2.52554 553
bin_1485    -49.0216 2.52554 547
bin_1486    -64.1028 4.57808 562
bin_1487    -59.0786 4.62179 556
bin_1488    -52.3086 4.62179 550
bin_1489    -45.5386 4.62179 544
bin_1490    -38.768 4.62164 538
bin_1491    -35.481 9.29541 613
bin_1492    -42.2516 9.29556 619
bin_1493    -62.5613 9.2951 637
bin_1494    -55.7916 9.29556 631
bin_1495    -49.0216 9.29556 625
bin_1496    -64.1464 11.1654 640
bin_1497    -59.0786 11.3918 634
bin_1498    -52.3086 11.3918 628
bin_1499    -45.5386 11.3918 622
bin_1500    -38.768 11.3917 616
bin_1501    -31.9983 11.3921 610
bin_1502    -31.9983 18.1621 688
bin_1503    -35.481 16.0654 691
bin_1504    -62.5613 16.065 715
bin_1505    -55.7916 16.0656 709
bin_1506    -49.0216 16.0656 703
bin_1507    -64.2039 18.1829 718
bin_1508    -59.0786 18.1618 712
bin_1509    -52.3086 18.1618 706
bin_1510    -45.5386 18.1618 700
bin_1511    -42.2516 16.0656 697
bin_1512    -38.768 18.1617 694
bin_1513    -55.7916 22.8356 787
bin_1514    -62.5613 22.8351 793
bin_1515    -49.0216 22.8356 781
bin_1516    -52.3086 24.9319 784
bin_1517    -59.0786 24.9319 790
bin_1518    -63.8626 25.1166 796
bin_1519    -49.0216 29.6055 859
bin_1520    -52.3086 31.7018 862
bin_1521    -55.7916 29.6055 865
bin_1522    -59.0786 31.7018 868
