 Event ID : 39000
34.3577 99.2159 22.816 94 355.95
-31.9035 -24.0532 22.816 94 1832.15
-17.1788 -94.9652 25.6 95 145.65
31.9035 94.9652 25.6 95 190.55
-29.4494 -22.704 25.6 95 3494.9
-31.9035 -18.4534 25.6 95 782.25
68.7153 73.7119 28.384 96 387.35
63.8071 70.8104 31.168 97 86.9
-161.972 -53.8755 31.168 97 136.1
-29.4494 -19.8025 31.168 97 2967.9
34.3577 96.3143 33.952 98 502.7
-46.6282 -32.5545 33.952 98 105.55
-115.344 -43.9573 33.952 98 152.2
-115.344 -41.0558 33.952 98 162.35
-44.1741 -28.3038 36.736 99 132.65
-26.9953 -18.4534 36.736 99 1737.75
-26.9953 -24.0532 36.736 99 3043.25
-161.972 -65.3461 36.736 99 87.4
68.7153 70.8104 36.736 99 439.6
-19.6329 -99.2159 39.52 100 700.35
-24.5412 -22.704 39.52 100 3564.6
66.2612 69.4613 39.52 100 209.6
-41.72 -26.9547 42.304 101 96.65
-19.6329 -96.3143 42.304 101 413
-24.5412 -19.8025 42.304 101 2897.15
-22.0871 -100.565 47.872 103 327.8
-166.88 -56.8448 50.656 104 226.65
-44.1741 -31.2053 50.656 104 164.5
-22.0871 -18.4534 50.656 104 1408
36.8118 94.9652 50.656 104 333.4
-39.2659 -28.3038 50.656 104 120.75
71.1694 69.4613 53.44 105 254.85
66.2612 66.5598 53.44 105 126.5
-22.0871 -24.0532 53.44 105 3348.45
71.1694 66.5598 59.008 107 316.1
68.7153 65.2106 59.008 107 213.25
-19.6329 -19.8025 59.008 107 1494.55
-22.0871 -94.9652 59.008 107 262.9
39.2659 96.3143 59.008 107 152.8
-49.0824 -28.3038 61.792 108 258.35
36.8118 92.0637 61.792 108 251.7
-19.6329 -22.704 61.792 108 3498.15
-22.0871 -26.9547 67.36 110 1346.85
-24.5412 -99.2159 70.144 111 393.65
-24.5412 -96.3143 70.144 111 465.9
39.2659 90.7145 70.144 111 298.4
41.72 94.9652 70.144 111 121.8
-17.1788 -24.0532 72.928 112 2800.9
73.6235 65.2106 75.712 113 155.7
-245.412 -62.3768 75.712 113 27
-19.6329 -28.3038 81.28 115 1796.7
41.72 92.0637 81.28 115 229.15
68.7153 62.3091 84.064 116 134.05
-17.1788 -26.9547 84.064 116 3300.55
73.6235 62.3091 86.848 117 257.5
-14.7247 -22.704 86.848 117 1048.15
-26.9953 -100.565 86.848 117 137.55
39.2659 87.813 89.632 118 141.3
-26.9953 -94.9652 89.632 118 544
-29.4494 -99.2159 92.416 119 229.2
71.1694 60.9599 92.416 119 303.4
41.72 86.4639 95.2 120 261.25
44.1741 90.7145 95.2 120 220.15
-26.9953 -92.0637 95.2 120 120.7
-29.4494 -96.3143 95.2 120 494.4
-14.7247 -28.3038 97.984 121 2618.9
44.1741 87.813 97.984 121 384.1
76.0776 60.9599 97.984 121 152.75
-12.2706 -26.9547 100.768 122 1056.65
-19.6329 -31.2053 103.552 123 678.85
-14.7247 -31.2053 109.12 125 2754
41.72 83.5624 109.12 125 106.15
71.1694 58.0584 109.12 125 271.35
76.0776 58.0584 109.12 125 173.25
68.7153 56.7093 111.904 126 69.2
-9.81648 -28.3038 111.904 126 277.15
49.0824 87.813 114.688 127 69.7
-17.1788 -32.5545 114.688 127 1776.5
46.6282 86.4639 117.472 128 262
73.6235 56.7093 117.472 128 398.7
-31.9035 -94.9652 120.256 129 528.2
-9.81648 -31.2053 120.256 129 405.5
-12.2706 -32.5545 123.04 130 1784.3
68.7153 53.8078 123.04 130 25.35
-34.3576 -96.3143 123.04 130 250.9
73.6235 53.8078 125.824 131 370.55
46.6282 83.5624 128.608 132 333.95
78.5318 56.7093 128.608 132 80.75
44.1741 82.2132 128.608 132 185.9
-29.4494 -90.7145 128.608 132 131.2
-31.9035 -92.0637 128.608 132 333.45
-17.1788 -35.456 131.392 133 1575.5
78.5318 53.8078 131.392 133 122.95
-12.2706 -35.456 134.176 134 1780.2
49.0824 82.2132 136.96 135 308.3
44.1741 79.3117 136.96 135 83.05
-14.7247 -36.8052 136.96 135 2142.1
51.5365 83.5624 139.744 136 92.9
71.1694 52.4586 139.744 136 138.3
76.0776 52.4586 142.528 137 284.6
-36.8118 -94.9652 145.312 138 213.7
49.0824 79.3117 148.096 139 330.05
53.9906 82.2132 148.096 139 59.1
71.1694 49.5571 148.096 139 93.7
-14.7247 -39.7067 148.096 139 2174.3
-36.8118 -92.0637 150.88 140 432.9
46.6282 77.9626 150.88 140 219.1
-34.3576 -90.7145 150.88 140 378.15
46.6282 75.0611 153.664 141 102.3
-39.2659 -96.3143 153.664 141 58.15
53.9906 79.3117 156.448 142 68.65
-12.2706 -41.0558 156.448 142 1193.65
-34.3576 -87.813 156.448 142 154.1
76.0776 49.5571 156.448 142 314.05
51.5365 77.9626 159.232 143 264.2
78.5318 48.208 162.016 144 167.9
73.6235 48.208 162.016 144 237.45
-17.1788 -41.0558 162.016 144 1627.55
-36.8118 -69.4613 167.584 146 103.65
-39.2659 -90.7145 170.368 147 303.2
78.5318 45.3065 173.152 148 141.85
-17.1788 -43.9573 173.152 148 1838.3
-36.8118 -86.4639 175.936 149 198.55
73.6235 45.3065 175.936 149 231.05
-14.7247 -45.3065 175.936 149 1415.6
49.0824 73.7119 178.72 150 205.25
51.5365 75.0611 178.72 150 233.25
-41.72 -92.0637 178.72 150 124.75
71.1694 43.9573 181.504 151 121.75
-12.2706 -49.5571 181.504 151 195.6
-14.7247 -48.208 187.072 153 867.3
-19.6329 -45.3065 187.072 153 1252.9
76.0776 43.9573 187.072 153 299.15
-39.2659 -87.813 189.856 154 404.9
53.9906 73.7119 189.856 154 190.5
49.0824 70.8104 189.856 154 121.6
-44.1741 -90.7145 192.64 155 129.65
-19.6329 -48.208 198.208 157 1719.4
53.9906 70.8104 198.208 157 246.8
-41.72 -86.4639 198.208 157 506.5
-36.8118 -83.5624 198.208 157 71.5
-17.1788 -49.5571 198.208 157 1399.15
78.5318 39.7067 198.208 157 137.2
76.0776 41.0558 198.208 157 254.95
58.8988 73.7119 200.992 158 30.7
51.5365 69.4613 200.992 158 223.05
71.1694 41.0558 200.992 158 105.1
-41.72 -83.5624 203.776 159 358.15
-17.1788 -52.4586 206.56 160 735.1
-17.1788 -58.0584 206.56 160 92.7
-39.2659 -82.2132 206.56 160 149.45
-44.1741 -87.813 206.56 160 248.6
-14.7247 -53.8078 209.344 161 127.9
56.4447 69.4613 212.128 162 123.6
-22.0871 -49.5571 212.128 162 1228.35
73.6235 39.7067 212.128 162 201.25
-19.6329 -53.8078 214.912 163 1086.7
-46.6282 -86.4639 217.696 164 133.7
-24.5412 -48.208 220.48 165 466.75
73.6235 36.8052 220.48 165 223.9
-22.0871 -52.4586 220.48 165 1618.05
49.0824 62.3091 223.264 166 59.95
56.4447 66.5598 223.264 166 208.25
51.5365 66.5598 223.264 166 194
78.5318 36.8052 223.264 166 150.95
-19.6329 -56.7093 226.048 167 332.75
49.0824 65.2106 226.048 167 69.95
-26.9953 -49.5571 228.832 168 402.1
53.9906 65.2106 228.832 168 266.5
58.8988 65.2106 228.832 168 105.6
76.0776 35.456 231.616 169 219.65
-44.1741 -82.2132 231.616 169 404.05
-24.5412 -53.8078 234.4 170 1620
-46.6282 -83.5624 237.184 171 356.5
-22.0871 -58.0584 237.184 171 471.7
-41.72 -77.9626 237.184 171 120.65
71.1694 35.456 237.184 171 170.75
53.9906 62.3091 237.184 171 238.25
-24.5412 -56.7093 239.968 172 1206.2
-26.9953 -52.4586 242.752 173 1117.55
51.5365 60.9599 245.536 174 106
-22.0871 -60.9599 245.536 174 111.9
-44.1741 -79.3117 245.536 174 421.15
-26.9953 -58.0584 248.32 175 1050.95
-24.5412 -62.3091 248.32 175 98.5
-4.90825 -19.8025 251.104 176 92.9
73.6235 31.2053 251.104 176 412
58.8988 62.3091 253.888 177 100.35
-29.4494 -48.208 253.888 177 148.1
71.1694 32.5545 253.888 177 237.75
68.7153 31.2053 253.888 177 109.15
78.5318 28.3038 253.888 177 103.5
76.0776 32.5545 253.888 177 293.35
78.5318 31.2053 253.888 177 170.8
-9.81648 -22.704 256.672 178 58.7
-26.9953 -60.9599 256.672 178 327.9
-31.9035 -49.5571 256.672 178 156.6
-49.0824 -82.2132 256.672 178 212
56.4447 60.9599 256.672 178 231.2
76.0776 26.9547 259.456 179 167.05
-46.6282 -77.9626 259.456 179 501.75
-29.4494 -56.7093 259.456 179 1323.55
-1.33514e-05 -22.704 259.456 179 1617.55
-29.4494 -53.8078 259.456 179 1100
-2.45413 -26.9547 262.24 180 2651.4
-49.0824 -79.3117 262.24 180 452.8
58.8988 56.7093 262.24 180 193.55
-51.5365 -77.9626 262.24 180 227.25
61.3529 58.0584 265.024 181 72.35
2.4541 -24.0532 265.024 181 577.05
51.5365 58.0584 265.024 181 127
-4.90825 -22.704 265.024 181 136.45
73.6235 28.3038 265.024 181 255.2
56.4447 58.0584 265.024 181 311.95
-2.45413 -24.0532 267.808 182 249
-7.36236 -26.9547 267.808 182 793
53.9906 53.8078 267.808 182 233.3
4.90825 -22.704 267.808 182 75.55
-29.4494 -62.3091 270.592 183 392.75
2.4541 -26.9547 270.592 183 644.25
51.5365 52.4586 270.592 183 109.9
53.9906 56.7093 270.592 183 233.85
68.7153 28.3038 270.592 183 106.7
76.0776 24.0532 270.592 183 104.7
-46.6282 -75.0611 273.376 184 361
-4.90825 -28.3038 273.376 184 2065
-1.33514e-05 -28.3038 273.376 184 1898.85
-31.9035 -52.4586 273.376 184 523.85
-31.9035 -58.0584 273.376 184 1180.4
-2.45413 -18.4534 273.376 184 83.15
4.90825 -28.3038 276.16 185 106.8
-44.1741 -73.7119 276.16 185 202.85
-41.72 -75.0611 276.16 185 87.95
-31.9035 -60.9599 278.944 186 719.35
-2.45413 -9.95207 278.944 186 73.25
-1.33514e-05 -31.2053 281.728 187 1656.5
-34.3576 -53.8078 281.728 187 634.9
71.1694 26.9547 281.728 187 203.3
-34.3576 -56.7093 284.512 188 1094.3
-4.90825 -31.2053 284.512 188 1882.15
4.90825 -31.2053 284.512 188 77.8
-2.45413 -32.5545 284.512 188 2212.75
-49.0824 -73.7119 287.296 189 444.15
2.45413 -32.5545 287.296 189 498.35
-51.5365 -75.0611 290.08 190 242.45
-34.3576 -62.3091 290.08 190 519.05
-171.788 -116.354 290.08 190 30.9
98.1647 70.8104 292.864 191 34.3
-137.431 -96.3821 292.864 191 32.15
-201.238 -150.359 292.864 191 32.8
56.4447 52.4586 295.648 192 261.8
58.8988 53.8078 295.648 192 161
-53.9906 -73.7119 295.648 192 122.5
-34.3576 -65.2106 295.648 192 114.75
-36.8118 -58.0584 298.432 193 1119.4
-2.45413 -35.456 298.432 193 1811.9
73.6235 19.8025 298.432 193 119.75
73.6235 22.704 298.432 193 158.95
-36.8118 -60.9599 298.432 193 769.3
61.3529 52.4586 298.432 193 81.6
51.5365 49.5571 298.432 193 105.6
147.247 130.387 298.432 193 37
-7.36237 -32.5545 301.216 194 937.35
66.2612 24.0532 301.216 194 99
-7.36236 -9.95207 301.216 194 79.6
2.4541 -35.456 301.216 194 368.4
61.3529 49.5571 304 195 80.35
-36.8118 -66.5598 304 195 70.8
-39.2659 -65.2106 304 195 134.7
-44.1741 -70.8104 304 195 119.9
-1.14441e-05 -36.8052 304 195 704.15
71.1694 24.0532 304 195 231.75
68.7153 22.704 306.784 196 195.25
-36.8118 -52.4586 306.784 196 375.45
53.9906 48.208 306.784 196 214.8
58.8988 48.208 309.568 197 138.8
56.4447 49.5571 309.568 197 264.9
-9.81648 -19.8025 309.568 197 46.65
34.3576 167.362 309.568 197 21.6
-36.8118 -49.5571 309.568 197 75.8
-39.2659 -62.3091 312.352 198 476.85
-1.14441e-05 -39.7067 312.352 198 361.75
-4.90825 -36.8052 312.352 198 1758.6
-39.2659 -56.7093 315.136 199 1028
-39.2659 -53.8078 315.136 199 699.2
-7.36236 -35.456 317.92 200 1343.6
2.45411 -41.0558 317.92 200 59.45
-112.889 -56.7093 317.92 200 32.9
-53.9906 -70.8104 317.92 200 159.05
-41.72 -58.0584 317.92 200 1124.8
-56.4447 -69.4613 317.92 200 68.6
-2.45413 -41.0558 320.704 201 811.55
-41.72 -60.9599 320.704 201 661.85
-46.6282 -66.5598 320.704 201 182
58.8988 243.874 320.704 201 36.35
-51.5365 -69.4613 320.704 201 314.9
-49.0824 -70.8104 320.704 201 320.65
46.6282 52.4586 323.488 202 23.2
68.7153 19.8025 323.488 202 193.85
-4.90825 -39.7067 323.488 202 1452.2
-2.45413 -43.9573 323.488 202 290.35
53.9906 45.3065 323.488 202 217.9
58.8988 45.3065 323.488 202 153.7
-46.6282 -69.4613 323.488 202 277.95
-41.72 -52.4586 326.272 203 586.35
71.1694 18.4534 326.272 203 166.05
-44.1741 -65.2106 329.056 204 135.1
73.6235 14.2027 329.056 204 89.05
71.1694 15.5519 329.056 204 198.45
63.8071 19.8025 331.84 205 78.75
-44.1741 -62.3091 331.84 205 348.9
66.2612 15.5519 331.84 205 192.15
66.2612 18.4534 331.84 205 190.85
68.7153 14.2027 331.84 205 201.65
56.4447 43.9573 334.624 206 252.7
76.0776 15.5519 334.624 206 37.7
-4.90825 -45.3065 334.624 206 370.25
-44.1741 -56.7093 334.624 206 1053.5
-46.6282 -60.9599 337.408 207 444.7
51.5365 43.9573 337.408 207 151.9
-46.6282 -58.0584 340.192 208 841.45
-44.1741 -53.8078 340.192 208 913.1
-7.36236 -41.0558 342.976 209 1353.9
-51.5365 -66.5598 342.976 209 263.4
56.4447 41.0558 342.976 209 234.1
-9.81648 -36.8052 342.976 209 983.4
58.8988 39.7067 345.76 210 93.45
-4.90825 -48.208 345.76 210 100.85
-41.72 -49.5571 345.76 210 183.85
63.8071 14.2027 345.76 210 153.75
-7.36236 -43.9573 345.76 210 841.15
53.9906 39.7067 345.76 210 230.7
-49.0823 -65.2106 345.76 210 284
-53.9906 -65.2106 348.544 211 143.4
-9.81648 -39.7067 348.544 211 1201.5
-49.0823 -62.3091 348.544 211 319.9
51.5365 41.0558 348.544 211 198.65
68.7153 11.3012 348.544 211 135.3
-53.9906 -62.3091 348.544 211 196.35
49.0824 39.7067 348.544 211 94.75
-7.36236 -49.5571 351.328 212 93.1
9.81647 164.393 354.112 213 30.05
-46.6282 -52.4586 354.112 213 772.4
-49.0823 -56.7093 354.112 213 811
61.3529 15.5519 356.896 214 85.15
53.9906 138.889 362.464 216 32.75
-44.1741 -48.208 362.464 216 170.25
-56.4447 -60.9599 365.248 217 94.7
-49.0823 -53.8078 365.248 217 1048.15
-9.81648 -45.3065 365.248 217 700.1
-51.5365 -60.9599 365.248 217 356.8
-9.81648 -48.208 365.248 217 235.35
-53.9906 -56.7093 365.248 217 413.75
-46.6282 -49.5571 368.032 218 473.6
95.7106 86.4639 368.032 218 29
-51.5365 -58.0584 368.032 218 480.55
58.8988 36.8052 370.816 219 70.95
58.8988 14.2027 370.816 219 86.75
53.9906 36.8052 373.6 220 186.4
66.2612 9.95207 373.6 220 186.85
63.8071 11.3012 373.6 220 218.6
-12.2706 -43.9573 373.6 220 928.85
56.4447 35.456 376.384 221 147.05
-56.4447 -58.0584 379.168 222 180.75
-51.5365 -52.4586 379.168 222 847.45
51.5365 35.456 379.168 222 186.55
58.8988 11.3012 379.168 222 138.9
49.0824 36.8052 379.168 222 130.4
-53.9906 -53.8078 381.952 223 636.8
66.2612 7.05056 381.952 223 148.35
56.4447 32.5545 381.952 223 114.65
-51.5365 -49.5571 384.736 224 807.55
46.6282 35.456 387.52 225 84.45
61.3529 9.95207 387.52 225 172.2
-49.0823 -48.208 387.52 225 473.2
-39.2659 53.8078 390.304 226 34.5
-56.4447 -52.4586 390.304 226 460.75
61.3529 7.05056 390.304 226 206.4
-58.8988 -56.7093 393.088 227 93.35
53.9906 31.2053 393.088 227 203.1
-58.8988 -53.8078 393.088 227 171.35
46.6282 32.5545 395.872 228 106
-56.4447 58.0584 395.872 228 35.05
-53.9906 -48.208 395.872 228 804.5
63.8071 5.70141 395.872 228 157.7
51.5365 32.5545 395.872 228 207.2
53.9906 28.3038 398.656 229 153.25
49.0824 31.2053 398.656 229 163.2
-61.353 -52.4586 401.44 230 100
-56.4447 -49.5571 401.44 230 563.55
-61.3529 83.5624 404.224 231 38.85
-61.3529 103.467 407.008 232 31.85
63.8071 2.7999 409.792 233 96.45
58.8988 5.70141 409.792 233 199.05
-58.8988 73.7119 409.792 233 32.4
56.4447 7.05056 412.576 234 153.55
51.5365 9.95207 415.36 235 37.85
56.4447 9.95207 415.36 235 106.3
61.3529 1.45075 415.36 235 107.95
-17.1788 86.4639 418.144 236 36.75
-58.8988 -48.208 418.144 236 440.8
44.1741 28.3038 418.144 236 115.45
-51.5365 -43.9573 418.144 236 488.25
51.5365 26.9547 418.144 236 214.9
51.5365 24.0532 418.144 236 140.15
-49.0823 -45.3065 418.144 236 282.65
53.9906 22.704 420.928 237 89.35
-53.9906 -45.3065 420.928 237 665
58.8988 2.7999 420.928 237 161.7
49.0824 28.3038 420.928 237 231.2
-61.353 -49.5571 420.928 237 205.85
44.1741 31.2053 420.928 237 90.25
-56.4447 -43.9573 423.712 238 713.7
46.6282 26.9547 423.712 238 251.85
-2.45412 100.565 426.496 239 38.55
98.1647 19.8025 426.496 239 29.15
-58.8988 -45.3065 426.496 239 583.35
125.16 24.0532 426.496 239 28.9
49.0824 22.704 429.28 240 158.85
-2.45413 52.4586 429.28 240 32.5
-63.8071 -48.208 429.28 240 97.3
137.431 209.868 432.064 241 33.8
-51.5365 -41.0558 432.064 241 331.65
-61.3529 -43.9573 432.064 241 388.25
-63.8071 -45.3065 432.064 241 142.95
-19.6329 -39.7067 432.064 241 857.15
58.8988 -2.7999 432.064 241 77.9
-78.5318 -5.70141 432.064 241 33.9
-53.9906 -39.7067 432.064 241 440.95
53.9906 2.7999 434.848 242 171.3
56.4447 1.45075 437.632 243 164.8
-22.0871 -43.9573 437.632 243 632.05
56.4447 -1.45075 437.632 243 102.95
-66.2612 -43.9573 437.632 243 64.45
-56.4447 -41.0558 440.416 244 678.7
46.6282 24.0532 440.416 244 176.2
-61.3529 -41.0558 443.2 245 445.9
-73.6235 121.818 443.2 245 32.15
-49.0824 82.2132 443.2 245 31.7
44.1741 22.704 445.984 246 160.1
41.72 24.0532 445.984 246 91.65
-49.0823 -36.8052 448.768 247 112.6
-58.8988 -39.7067 451.552 248 661.25
-66.2612 -41.0558 454.336 249 88.9
44.1741 19.8025 454.336 249 172.2
-24.5412 -45.3065 454.336 249 348.75
51.5365 1.45075 454.336 249 188.1
-53.9906 -36.8052 457.12 250 454.9
53.9906 -2.7999 457.12 250 117.35
-22.0871 -41.0558 459.904 251 792.65
46.6282 18.4534 462.688 252 157.7
-58.8988 -36.8052 462.688 252 610.85
-51.5365 -35.456 462.688 252 250.1
49.0824 2.7999 465.472 253 126.5
51.5365 -1.45075 465.472 253 171.95
-49.0823 -39.7067 465.472 253 158.95
2.4541 52.4586 468.256 254 34.95
-2.45413 35.456 468.256 254 35.65
46.6282 1.45075 468.256 254 121.3
-61.353 -35.456 468.256 254 434.3
-63.8071 -36.8052 468.256 254 266.95
-24.5412 -39.7067 468.256 254 685.55
-19.6329 -36.8052 468.256 254 669.15
49.0824 19.8025 468.256 254 124.7
41.72 18.4534 471.04 255 160.45
7.36234 77.9626 471.04 255 33.8
-29.4494 -45.3065 471.04 255 130.7
-26.9953 -43.9573 471.04 255 288
-46.6282 -43.9573 473.824 256 209.55
17.1788 100.565 473.824 256 28.3
49.0824 -2.7999 473.824 256 160.9
-56.4447 -35.456 473.824 256 597.1
-39.2659 -45.3065 476.608 257 81.2
46.6282 -1.45075 476.608 257 113.2
-66.2612 -35.456 479.392 258 103.85
-61.353 -32.5545 479.392 258 397.8
46.6282 15.5519 479.392 258 97.25
-41.72 -41.0558 482.176 259 185
-51.5365 -32.5545 482.176 259 296.25
-31.9035 -43.9573 482.176 259 74.5
39.2659 19.8025 482.176 259 106.05
-44.1741 -45.3065 482.176 259 203.7
44.1741 189.897 482.176 259 27.25
-41.72 -43.9573 484.96 260 152.25
-66.2612 -32.5545 484.96 260 77.1
-26.9953 -41.0558 487.744 261 445.45
41.72 15.5519 487.744 261 165.2
-46.6282 -41.0558 487.744 261 228.6
-56.4447 -32.5545 487.744 261 547
-63.8071 -31.2053 487.744 261 194.4
-66.2612 -26.9547 490.528 262 59.3
-63.8071 -28.3038 490.528 262 150.05
-31.9035 -41.0558 490.528 262 107.4
39.2659 11.3012 493.312 263 160.25
-58.8988 -31.2053 493.312 263 448.75
49.0824 -5.70141 493.312 263 111.7
44.1741 14.2027 493.312 263 117.15
-24.5412 -36.8052 493.312 263 802.4
-53.9906 -31.2053 493.312 263 473
-46.6282 -35.456 493.312 263 134.4
39.2659 14.2027 496.096 264 165.85
-44.1741 -39.7067 496.096 264 222.8
-22.0871 -35.456 496.096 264 717.55
-29.4494 -39.7067 498.88 265 281.75
-29.4494 -36.8052 498.88 265 349.2
-26.9953 -35.456 498.88 265 647.9
-44.1741 -36.8052 498.88 265 205.75
36.8118 15.5519 498.88 265 177.3
44.1741 -5.70141 498.88 265 137.9
-61.353 -26.9547 498.88 265 225.45
-58.8988 -28.3038 498.88 265 498.9
46.6282 -7.05056 498.88 265 85.55
41.72 -1.45075 501.664 266 114.65
44.1741 11.3012 501.664 266 79.55
-49.0824 -31.2053 501.664 266 170.4
41.72 9.95207 501.664 266 101.9
-22.0871 -32.5545 504.448 267 659.4
36.8118 18.4534 504.448 267 104.2
-39.2659 -39.7067 507.232 268 149.1
44.1741 -2.7999 507.232 268 139.65
-36.8118 -41.0558 507.232 268 80
34.3577 14.2027 507.232 268 117.95
-56.4447 -26.9547 510.016 269 524.2
122.706 45.3065 510.016 269 25.55
-53.9906 -28.3038 510.016 269 506.5
-51.5365 -26.9547 512.8 270 335.3
-44.1741 104.816 512.8 270 36.4
-61.353 -24.0532 512.8 270 185.2
34.3577 11.3012 512.8 270 145.45
-63.8071 -22.704 512.8 270 57.25
-100.619 -9.95207 515.584 271 33.6
-39.2659 -36.8052 518.368 272 244.25
-53.9906 -5.70141 518.368 272 33
-31.9035 -35.456 521.152 273 167.95
36.8118 9.95207 521.152 273 171.45
41.72 -9.95207 521.152 273 102.75
36.8118 -1.45075 521.152 273 106.25
39.2659 -2.7999 523.936 274 92.85
-26.9953 -32.5545 523.936 274 541.55
41.72 -7.05056 523.936 274 159.45
-41.72 -35.456 523.936 274 210.65
-56.4447 -24.0532 523.936 274 441.85
39.2659 -5.70141 523.936 274 134.4
-36.8118 -35.456 523.936 274 221.55
-41.72 -32.5545 526.72 275 148.75
36.8118 -7.05056 526.72 275 132.4
-88.3482 11.3012 526.72 275 38.7
-103.073 28.3038 526.72 275 32.9
-58.8988 -22.704 526.72 275 257.35
-51.5365 9.95207 529.504 276 24.1
36.8118 7.05056 529.504 276 112.85
-34.3576 -36.8052 529.504 276 155.45
-51.5365 -24.0532 529.504 276 395.95
-34.3576 -39.7067 529.504 276 75.15
-53.9906 -22.704 532.288 277 416.45
29.4494 11.3012 532.288 277 97.15
31.9035 9.95207 532.288 277 123.55
-46.6282 -26.9547 532.288 277 118.85
-58.8988 -19.8025 537.856 279 165.2
34.3577 5.70141 540.64 280 103.35
-29.4494 -31.2053 540.64 280 268.4
-31.9035 -32.5545 540.64 280 231.6
-34.3577 -31.2053 543.424 281 164.5
-53.9906 -19.8025 543.424 281 362.25
-24.5412 -31.2053 543.424 281 681.4
31.9035 7.05056 543.424 281 115.65
-36.8118 -32.5545 546.208 282 177.7
-46.6282 -24.0532 546.208 282 212.45
36.8118 -9.95207 548.992 283 111.6
34.3577 -5.70141 548.992 283 149.75
-24.5412 -28.3038 548.992 283 533.85
-49.0824 -22.704 551.776 284 337.45
-51.5365 -18.4534 551.776 284 457.45
31.9035 -9.95207 554.56 285 82.15
-39.2659 -31.2053 554.56 285 152.2
-26.9953 -26.9547 557.344 286 372.2
-36.8118 -26.9547 557.344 286 109.75
34.3577 2.7999 557.344 286 75.6
29.4494 2.7999 557.344 286 98
29.4494 -5.70141 557.344 286 126.95
29.4494 5.70141 557.344 286 143
-53.9906 -14.2027 560.128 287 144.75
-49.0824 -19.8025 560.128 287 410.1
-34.3577 -28.3038 560.128 287 158.25
-41.72 -24.0532 562.912 288 123.4
-17.1788 1.45075 562.912 288 172.15
-17.1788 -1.45075 562.912 288 175.75
-31.9035 -26.9547 562.912 288 198.25
-56.4447 -15.5519 565.696 289 119.6
26.9953 7.05056 565.696 289 146.65
31.9035 -7.05056 565.696 289 108.8
-29.4494 -28.3038 565.696 289 279.2
-46.6282 -18.4534 568.48 290 434.3
26.9953 1.45075 568.48 290 99.55
-51.5365 -15.5519 568.48 290 299.8
26.9953 9.95207 568.48 290 106.05
-44.1741 -22.704 568.48 290 181.75
24.5412 5.70141 568.48 290 123.95
-46.6282 -15.5519 568.48 290 423.9
-44.1741 -19.8025 568.48 290 325.45
-49.0824 -14.2027 571.264 291 325.15
22.0871 7.05056 574.048 292 103.15
-14.7247 -2.7999 576.832 293 324.75
24.5412 2.7999 579.616 294 135.2
-39.2659 -22.704 579.616 294 77.7
-39.2659 -19.8025 579.616 294 153.7
29.4494 -11.3012 585.184 296 87.8
26.9953 -7.05056 587.968 297 132.15
24.5412 -5.70141 590.752 298 143
22.0871 -1.45075 590.752 298 89.9
26.9953 -1.45075 590.752 298 78
-41.72 -15.5519 590.752 298 383.65
-49.0824 -11.3012 590.752 298 138.85
