 Event ID : 0
49.0823 164.393 -169.28 25 30.9
73.6235 -130.32 -63.488 63 21.65
191.421 104.883 -46.784 69 23.3
-132.522 -116.354 -24.512 77 22.6
44.1741 189.897 -24.512 77 20.6
-152.155 -121.886 -21.728 78 28.05
58.8988 243.874 -21.728 78 24.95
-29.4494 -79.3117 -16.16 80 3703.3
-31.9035 -77.9626 -7.808 83 3813.25
-19.6329 -96.3143 -7.808 83 198.5
-29.4494 -82.2132 -7.808 83 3571.05
7.62939e-06 -164.393 -7.808 83 70.9
-29.4494 -104.816 -5.024 84 208.1
-9.81647 -164.393 -5.024 84 84.2
-4.90824 -167.362 -5.024 84 883.3
-29.4494 -73.7119 -5.024 84 193.5
-34.3576 -79.3117 0.544 86 3405.25
-31.9035 -83.5624 0.544 86 617.75
-41.72 -94.9652 8.896 89 1327.2
-46.6282 -92.0637 8.896 89 815.05
-44.1741 -90.7145 8.896 89 418.4
-73.6235 -113.317 8.896 89 125.25
-31.9035 -75.0611 11.68 90 1464.35
-56.4447 -103.467 11.68 90 75.15
-36.8118 -94.9652 11.68 90 180.95
-39.2659 -96.3143 11.68 90 108
-71.1694 -111.968 11.68 90 87.9
-44.1741 -99.2159 11.68 90 425.55
-34.3576 -82.2132 14.464 91 2541.55
39.2659 -39.7067 17.248 92 25.75
-44.1741 -104.816 17.248 92 62.3
-56.4447 -94.9652 20.032 93 1491.15
-34.3576 -90.7145 20.032 93 113
-53.9906 -96.3143 20.032 93 645
-66.2612 -111.968 20.032 93 87.55
-34.3576 -73.7119 22.816 94 2057.8
-31.9035 -69.4613 22.816 94 239.85
-46.6282 -94.9652 22.816 94 860.9
-34.3576 -70.8104 22.816 94 175.55
-36.8118 -77.9626 22.816 94 3583.5
-26.9953 -86.4639 33.952 98 103.6
-36.8118 -75.0611 33.952 98 3764.75
-31.9035 -86.4639 42.304 101 121.3
137.431 209.868 42.304 101 23.3
-39.2659 -82.2132 45.088 102 71.55
-36.8118 -83.5624 45.088 102 1514.75
-51.5365 -92.0637 45.088 102 510.75
-49.0824 -90.7145 47.872 103 1846.5
-34.3576 -87.813 47.872 103 122.5
-41.72 117.568 47.872 103 26.4
-29.4494 -87.813 47.872 103 127.8
-49.0824 -96.3143 50.656 104 1479.9
-68.7153 -104.816 50.656 104 311.15
-39.2659 -73.7119 50.656 104 3511.75
-41.72 -92.0637 50.656 104 62.45
-63.8071 -107.717 53.44 105 1450.65
-44.1741 -96.3143 53.44 105 263.4
-36.8118 -86.4639 53.44 105 365.8
-66.2612 -100.565 56.224 106 81.85
-66.2612 -109.066 56.224 106 71.5
-39.2659 -79.3117 56.224 106 2143.3
53.9906 -133.221 59.008 107 27.7
-14.7247 -79.3117 61.792 108 23.9
-41.72 -75.0611 61.792 108 3445.6
-49.0824 158.861 64.576 109 24.2
-41.72 -77.9626 67.36 110 1303.95
122.706 -189.897 67.36 110 20.15
-83.44 -28.3038 70.144 111 27
-51.5365 -100.565 72.928 112 98.85
-63.8071 -99.2159 72.928 112 86.55
-41.72 -83.5624 72.928 112 191.45
-14.7247 -56.7093 72.928 112 551.45
-66.2612 -94.9652 75.712 113 88.85
-14.7247 -53.8078 75.712 113 1131.55
-14.7247 -48.208 75.712 113 567.75
-41.72 -86.4639 75.712 113 1379
-61.3529 -100.565 75.712 113 196.3
-39.2659 -70.8104 75.712 113 3237.45
46.6282 52.4586 78.496 114 29.55
-14.7247 -206.899 81.28 115 27.6
-4.90825 -28.3038 84.064 116 150.2
-24.5412 -48.208 84.064 116 683.25
-44.1741 -73.7119 86.848 117 3159.9
-24.5412 -45.3065 86.848 117 693.6
-41.72 -69.4613 89.632 118 3406.85
-44.1741 -70.8104 89.632 118 3224.2
83.44 -28.3038 92.416 119 27.25
-36.8118 -69.4613 95.2 120 391.6
24.5412 -201.367 95.2 120 26.25
-2.45413 -9.95207 100.768 122 83.5
-171.788 19.8703 100.768 122 22.85
-186.513 28.3716 100.768 122 25.75
-17.1788 -43.9573 100.768 122 600.2
161.972 -65.3461 103.552 123 25.5
-46.6282 -75.0611 103.552 123 404.2
-152.155 -138.889 106.336 124 27.55
-36.8118 -58.0584 106.336 124 260.3
-7.36236 -35.456 109.12 125 682.8
44.1741 36.8052 109.12 125 30.85
93.2565 -53.8078 111.904 126 26.05
137.431 -96.3821 114.688 127 27.95
58.8988 73.7119 114.688 127 31.65
-41.72 -66.5598 114.688 127 3004.6
-9.81648 -39.7067 114.688 127 352.5
-36.8118 -66.5598 114.688 127 95.8
-12.2706 -41.0558 114.688 127 955.5
-46.6282 -69.4613 114.688 127 2821.8
-17.1788 -32.5545 114.688 127 399.75
-14.7247 -36.8052 114.688 127 1021.95
230.687 -121.886 117.472 128 30.5
-39.2659 -56.7093 120.256 129 86.05
-49.0824 -73.7119 123.04 130 111.6
-44.1741 -65.2106 123.04 130 2906.4
-46.6282 -66.5598 123.04 130 3105.15
24.5412 -87.813 125.824 131 25.8
-49.0824 28.3038 125.824 131 30.7
-90.8024 41.0558 128.608 132 31.3
-4.90825 -22.704 136.96 135 339.55
-39.2659 -65.2106 136.96 135 445.9
-49.0824 -70.8104 136.96 135 488.8
-14.7247 -22.704 136.96 135 339.9
-53.9906 45.3065 139.744 136 28.4
-14.7247 -39.7067 142.528 137 131.55
53.9906 73.7119 142.528 137 23.85
-71.1694 32.5545 142.528 137 29.6
-7.36236 -26.9547 145.312 138 682.7
-215.962 22.8395 145.312 138 24.15
-22.0871 -41.0558 148.096 139 151.1
-19.6329 -56.7093 148.096 139 334.9
68.7153 99.2159 148.096 139 23.05
-49.0823 -65.2106 148.096 139 2901.5
-44.1741 -62.3091 150.88 140 2973.3
-51.5365 -69.4613 150.88 140 169.95
-14.7247 -31.2053 150.88 140 720.95
-7.36237 -32.5545 150.88 140 839.05
-46.6282 -60.9599 156.448 142 3688.2
-49.0823 -62.3091 156.448 142 3199.2
-7.36236 -100.565 159.232 143 29.75
-51.5365 -66.5598 162.016 144 583.75
-39.2659 -62.3091 162.016 144 188.75
